# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 08:04:23 AEST 2020 [seed=1595613551896]
# -threads 8 xml/biphone_binary_CMGS_2020-07-23_ch2.xml
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
50000	-14347.248535668787	-15346.299398902993	-999.0508632342053	1.0	-15346.299398902993
60000	-14341.915095665863	-15330.87428556126	-988.9591898953963	1.0	-15330.87428556126
70000	-14344.278216495504	-15331.266709605057	-986.9884931095538	1.0	-15331.266709605057
80000	-14335.804388968336	-15328.305585175533	-992.501196207196	1.0	-15328.305585175533
90000	-14347.797737703542	-15324.532691426415	-976.7349537228731	1.0	-15324.532691426415
100000	-14338.742600263937	-15323.019794043921	-984.2771937799844	1.0	-15323.019794043921
110000	-14337.233689300449	-15342.462608121137	-1005.2289188206893	1.0	-15342.462608121137
120000	-14339.849457040023	-15339.086572586028	-999.2371155460042	1.0	-15339.086572586028
130000	-14344.102035388318	-15332.181889282707	-988.0798538943886	1.0	-15332.181889282707
140000	-14347.573234942669	-15341.084670160772	-993.511435218103	1.0	-15341.084670160772
150000	-14350.37985384914	-15352.275177032598	-1001.8953231834587	1.0	-15352.275177032598
160000	-14335.00346964564	-15351.400558741498	-1016.3970890958574	1.0	-15351.400558741498
170000	-14340.60538403859	-15324.649089961154	-984.0437059225644	1.0	-15324.649089961154
180000	-14327.546589769365	-15310.916656001646	-983.3700662322816	1.0	-15310.916656001646
190000	-14345.961580940688	-15328.659181909725	-982.6976009690366	1.0	-15328.659181909725
200000	-14352.601068944397	-15336.951140720717	-984.3500717763202	1.0	-15336.951140720717
210000	-14326.159639178368	-15308.743129472303	-982.583490293935	1.0	-15308.743129472303
220000	-14336.656458773574	-15314.072350724946	-977.4158919513719	1.0	-15314.072350724946
230000	-14373.416537540978	-15355.822177478283	-982.4056399373065	1.0	-15355.822177478283
240000	-14366.54171029257	-15370.423130933796	-1003.8814206412264	1.0	-15370.423130933796
250000	-14342.160477235324	-15334.950203447017	-992.7897262116932	1.0	-15334.950203447017
260000	-14337.495421874384	-15314.152240366955	-976.6568184925706	1.0	-15314.152240366955
270000	-14360.129147281019	-15373.270199588815	-1013.1410523077951	1.0	-15373.270199588815
280000	-14340.798683154171	-15327.5326707144	-986.7339875602278	1.0	-15327.5326707144
290000	-14329.007426550812	-15324.130040651464	-995.1226141006525	1.0	-15324.130040651464
300000	-14353.12848846845	-15345.017497765206	-991.8890092967563	1.0	-15345.017497765206
310000	-14351.131838549456	-15339.37101355432	-988.2391750048645	1.0	-15339.37101355432
320000	-14334.745475840993	-15321.883248919206	-987.1377730782134	1.0	-15321.883248919206
330000	-14336.648365498984	-15325.312150514581	-988.6637850155964	1.0	-15325.312150514581
340000	-14338.074932968197	-15347.885198671112	-1009.810265702915	1.0	-15347.885198671112
350000	-14338.056051567204	-15332.104608839776	-994.0485572725727	1.0	-15332.104608839776
360000	-14341.152146239614	-15320.97302467801	-979.8208784383943	1.0	-15320.97302467801
370000	-14332.22338056451	-15317.42554436223	-985.20216379772	1.0	-15317.42554436223
380000	-14336.281169621232	-15307.570181768866	-971.2890121476337	1.0	-15307.570181768866
390000	-14336.800982313496	-15311.681799909082	-974.8808175955846	1.0	-15311.681799909082
400000	-14337.158363496548	-15334.978878381655	-997.8205148851066	1.0	-15334.978878381655
410000	-14354.859792950065	-15339.62052613288	-984.760733182814	1.0	-15339.62052613288
420000	-14331.253219564689	-15317.273041154092	-986.0198215894033	1.0	-15317.273041154092
430000	-14362.819547464811	-15361.406861061692	-998.5873135968817	1.0	-15361.406861061692
440000	-14324.700805394823	-15316.36670266599	-991.6658972711665	1.0	-15316.36670266599
450000	-14334.730643440758	-15317.702936661211	-982.9722932204536	1.0	-15317.702936661211
460000	-14348.419356687165	-15330.399917365252	-981.9805606780873	1.0	-15330.399917365252
470000	-14334.72748410753	-15322.7926344534	-988.0651503458695	1.0	-15322.7926344534
480000	-14335.785136050335	-15322.63420928652	-986.8490732361838	1.0	-15322.63420928652
490000	-14337.36204345333	-15324.91039933853	-987.5483558852014	1.0	-15324.91039933853
500000	-14341.315644861175	-15339.639304173443	-998.3236593122682	1.0	-15339.639304173443
510000	-14337.178843792535	-15331.148348901876	-993.9695051093413	1.0	-15331.148348901876
520000	-14342.249158593635	-15328.700861240595	-986.4517026469609	1.0	-15328.700861240595
530000	-14354.260482211605	-15335.422074344922	-981.1615921333185	1.0	-15335.422074344922
540000	-14344.077179771783	-15350.363457717038	-1006.2862779452549	1.0	-15350.363457717038
550000	-14334.329016571844	-15314.863705558475	-980.53468898663	0.9348750848354606	-14381.341744413638
560000	-14339.514976610772	-15326.929214375017	-987.4142377642453	0.9348750848354606	-14393.069518022598
570000	-14345.770090160424	-15328.87829902846	-983.108208868036	0.9348750848354606	-14394.611238936775
