# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 20:54:33 AEST 2020 [seed=1595747309895]
# -threads 8 xml/biphone_binary_SSGS_2020-07-23_ch1.xml
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
50000	-14526.544480794488	-15520.397795578845	-993.853314784358	1.0	-15520.397795578845
60000	-14520.561484732292	-15528.762695182771	-1008.20121045048	1.0	-15528.762695182771
70000	-14514.991508962663	-15522.451267095621	-1007.459758132959	1.0	-15522.451267095621
80000	-14532.72636538199	-15539.815165185437	-1007.0887998034475	1.0	-15539.815165185437
90000	-14540.75009433804	-15526.712837955496	-985.9627436174561	1.0	-15526.712837955496
100000	-14540.916831424032	-15527.73282744013	-986.8159960160973	1.0	-15527.73282744013
110000	-14536.575248683117	-15526.9047974825	-990.3295487993831	1.0	-15526.9047974825
120000	-14533.788589818521	-15520.580368294757	-986.7917784762358	1.0	-15520.580368294757
130000	-14545.8659221966	-15541.509548339569	-995.6436261429684	1.0	-15541.509548339569
140000	-14532.38421334398	-15522.887873195674	-990.5036598516949	1.0	-15522.887873195674
150000	-14541.197044722356	-15539.494600333042	-998.2975556106859	1.0	-15539.494600333042
160000	-14538.884609018927	-15536.140213600393	-997.2556045814661	1.0	-15536.140213600393
170000	-14534.281008559752	-15532.391915528306	-998.110906968553	1.0	-15532.391915528306
180000	-14551.826715486777	-15548.337781545642	-996.5110660588654	1.0	-15548.337781545642
190000	-14523.092623566323	-15528.467445906579	-1005.3748223402564	1.0	-15528.467445906579
200000	-14514.34185516372	-15514.76994241825	-1000.4280872545304	1.0	-15514.76994241825
210000	-14542.45242320076	-15522.014259273743	-979.5618360729827	1.0	-15522.014259273743
220000	-14536.552143107352	-15528.633647740991	-992.0815046336392	1.0	-15528.633647740991
230000	-14540.93037280082	-15551.213774281794	-1010.2834014809749	1.0	-15551.213774281794
240000	-14529.447005719288	-15511.458221639605	-982.0112159203156	1.0	-15511.458221639605
250000	-14543.057188714145	-15514.93693246308	-971.879743748936	1.0	-15514.93693246308
260000	-14534.97612021396	-15510.699212549534	-975.7230923355751	1.0	-15510.699212549534
270000	-14540.219058410843	-15529.753525307764	-989.5344668969209	1.0	-15529.753525307764
280000	-14513.556750030548	-15508.64408472291	-995.087334692361	1.0	-15508.64408472291
290000	-14526.376250140005	-15526.53166379286	-1000.1554136528559	1.0	-15526.53166379286
300000	-14519.484368919442	-15515.947207269603	-996.4628383501597	1.0	-15515.947207269603
310000	-14523.056462353374	-15516.111313472906	-993.0548511195315	1.0	-15516.111313472906
320000	-14546.13307302344	-15555.206779493286	-1009.0737064698461	1.0	-15555.206779493286
330000	-14537.07800756885	-15538.245150612898	-1001.1671430440476	1.0	-15538.245150612898
340000	-14520.52254835404	-15519.447898226406	-998.9253498723663	1.0	-15519.447898226406
350000	-14534.982384544073	-15535.472331926461	-1000.4899473823879	1.0	-15535.472331926461
360000	-14539.333218171641	-15547.816213115048	-1008.4829949434055	1.0	-15547.816213115048
370000	-14531.361289804487	-15522.343280392626	-990.9819905881398	1.0	-15522.343280392626
380000	-14543.08512852145	-15534.56960778957	-991.4844792681191	1.0	-15534.56960778957
390000	-14528.1386253144	-15537.017067828743	-1008.8784425143433	1.0	-15537.017067828743
400000	-14512.270571634825	-15504.703852559001	-992.4332809241768	1.0	-15504.703852559001
410000	-14520.890703021472	-15507.405910988173	-986.515207966701	1.0	-15507.405910988173
420000	-14537.400183666294	-15527.380341286385	-989.9801576200922	1.0	-15527.380341286385
430000	-14518.412495868648	-15514.14402763983	-995.7315317711812	1.0	-15514.14402763983
440000	-14535.2390843383	-15529.047967075827	-993.8088827375266	1.0	-15529.047967075827
450000	-14532.930318843873	-15516.296580588654	-983.3662617447806	1.0	-15516.296580588654
460000	-14551.091324234192	-15539.875265435765	-988.7839412015721	1.0	-15539.875265435765
470000	-14546.231478966138	-15536.607114258655	-990.3756352925176	1.0	-15536.607114258655
480000	-14535.842800652403	-15513.120543859353	-977.2777432069508	1.0	-15513.120543859353
490000	-14543.308294680783	-15528.650781115544	-985.3424864347616	1.0	-15528.650781115544
500000	-14525.96477221737	-15507.858433771222	-981.8936615538518	1.0	-15507.858433771222
510000	-14537.373599779945	-15523.635409199167	-986.261809419223	1.0	-15523.635409199167
520000	-14512.948725993425	-15498.046121666946	-985.0973956735224	1.0	-15498.046121666946
530000	-14523.740781383725	-15525.009622972511	-1001.2688415887856	1.0	-15525.009622972511
540000	-14557.129148349371	-15554.154594488264	-997.0254461388924	1.0	-15554.154594488264
550000	-14549.991159257224	-15534.646626597761	-984.6554673405368	0.9348750848354606	-14587.079686706336
560000	-14537.003116328951	-15523.325619916053	-986.3225035871019	0.9348750848354606	-14576.604525218485
570000	-14531.146766144693	-15528.514568307448	-997.3678021627551	0.9348750848354606	-14582.174867918802
580000	-14517.070016512342	-15510.304471178308	-993.2344546659664	0.9348750848354606	-14564.881517915263
590000	-14534.654221387986	-15521.549991596688	-986.895770208702	0.9348750848354606	-14574.98186848288
600000	-14540.611654302498	-15538.039533515843	-997.4278792133449	0.9348750848354606	-14591.08343308888
610000	-14550.320317746433	-15545.556621482963	-995.2363037365296	0.9348750848354606	-14597.968245172851
620000	-14556.091419127539	-15558.787820115513	-1002.6964009879739	0.9348750848354606	-14610.823601317552
630000	-14539.217727201509	-15540.070974141365	-1000.8532469398557	0.9348750848354606	-14593.2056530986
640000	-14545.634119462447	-15536.377472312503	-990.7433528500553	0.9348750848354606	-14589.09428426808
650000	-14542.27491360442	-15534.33860933165	-992.063695727229	0.9348750848354606	-14587.274189283751
660000	-14540.936577713499	-15552.804795402608	-1011.8682176891086	0.9348750848354606	-14605.827534366066
670000	-14548.15466077723	-15540.417815864701	-992.263155087471	0.9348750848354606	-14592.970477780986
680000	-14545.767747347301	-15536.748282394788	-990.9805350474873	0.9348750848354606	-14589.4563918457
690000	-14542.049101921411	-15516.770941182614	-974.7218392612033	0.9348750848354606	-14569.721227101416
700000	-14534.132310822877	-15533.983938841646	-999.8516280187685	0.9348750848354606	-14587.449805109114
710000	-14528.777838192618	-15519.130040991065	-990.352202798447	0.9348750848354606	-14572.944616834331
720000	-14549.235209239123	-15529.746637691062	-980.5114284519383	0.9348750848354606	-14582.228928980434
730000	-14540.767911965073	-15524.638671770175	-983.8707598051017	0.9348750848354606	-14577.672395076192
740000	-14538.690940216564	-15529.682432681177	-990.9914924646121	0.9348750848354606	-14582.851418596114
750000	-14540.264502304612	-15520.809937711407	-980.5454354067957	0.9348750848354606	-14573.876445528855
760000	-14538.948447215067	-15527.530880071223	-988.5824328561561	0.9348750848354606	-14580.68309586473
770000	-14549.240165986785	-15542.931057172676	-993.6908911858923	0.9348750848354606	-14595.413025654278
780000	-14550.719965170909	-15535.83678660836	-985.1168214374527	0.9348750848354606	-14588.222383293636
790000	-14524.243759674515	-15511.352747224004	-987.1089875494898	0.9348750848354606	-14565.46260454611
800000	-14536.942039332922	-15524.506205634081	-987.5641663011596	0.9348750848354606	-14577.789088570698
810000	-14561.050822078341	-15544.832543172826	-983.7817210944843	0.9348750848354606	-14596.545343678428
820000	-14566.463704781741	-15553.901370874484	-987.4376660927425	0.9348750848354606	-14605.26165785323
830000	-14556.179676080093	-15548.279301062183	-992.0996249820896	0.9348750848354606	-14600.309334537675
840000	-14572.907768910949	-15576.594982178403	-1003.6872132674551	0.9348750848354606	-14627.535600027419
850000	-14539.793088674214	-15539.52726791313	-999.7341792389152	0.9348750848354606	-14592.624476503264
860000	-14539.486637392973	-15536.162212776782	-996.6755753838098	0.9348750848354606	-14589.279378980611
870000	-14534.88278109143	-15534.639982714065	-999.7572016226343	0.9348750848354606	-14588.05697466896
880000	-14515.07186708854	-15517.955309230647	-1002.8834421421076	0.9348750848354606	-14572.662485279312
890000	-14539.345496224609	-15524.634978158258	-985.2894819336484	0.9348750848354606	-14577.761336168702
900000	-14534.87794881915	-15530.40796944625	-995.5300206271006	0.9348750848354606	-14583.825276102469
910000	-14535.172428133525	-15527.579207429364	-992.4067792958393	0.9348750848354606	-14580.977336145215
920000	-14517.690061923146	-15518.952430897994	-1001.2623689748489	0.9348750848354606	-14573.489097230173
930000	-14525.133049069233	-15518.938843140586	-993.8057940713531	0.9348750848354606	-14572.990785566304
940000	-14536.001803359832	-15539.980191624567	-1003.9783882647343	0.9348750848354606	-14593.324307349167
950000	-14546.61336374997	-15551.32858961207	-1004.7152258621014	0.9348750848354606	-14603.981628366497
960000	-14534.507337368283	-15533.481920411183	-998.9745830429002	0.9348750848354606	-14586.923363106696
970000	-14541.938896205484	-15529.038465653277	-987.0995694477926	0.9348750848354606	-14581.99592870998
980000	-14536.021059458764	-15517.174831180739	-981.153771721975	0.9348750848354606	-14570.517692853527
990000	-14552.080290655405	-15535.318903979916	-983.2386133245108	0.9348750848354606	-14587.615909583415
1000000	-14542.192693470513	-15518.20149506106	-976.0088015905454	0.9348750848354606	-14571.142429592406
1010000	-14551.446592216624	-15538.590762230524	-987.1441700139005	0.9348750848354606	-14590.92903739109
1020000	-14518.655425768078	-15515.274291388796	-996.6188656207181	0.9348750848354606	-14569.748088482469
