PathParameter	MeanPathLikelihood	MLContribution
0.0000	-58251	22.874
2.1715e-06	2.1126e+07	416.56
2.1888e-05	2.1130e+07	1324.3
8.4561e-05	2.1130e+07	2874.8
0.00022061	2.1130e+07	5146.2
0.00046416	2.1130e+07	8202.0
0.00085232	2.1130e+07	7608.1
0.0014248	5.4483e+06	2168.9
0.0022237	-18098	-19.017
0.0032929	-17473	-23.976
0.0046784	-17136	-29.848
0.0064280	-16985	-36.714
0.0085909	-16965	-44.362
0.011218	-16810	-52.791
0.014361	-16779	-62.132
0.018075	-16685	-72.183
0.022413	-16592	-82.916
0.027432	-16446	-93.967
0.033190	-16194	-105.63
0.039745	-16036	-118.27
0.047156	-15881	-131.68
0.055484	-15743	-145.64
0.064790	-15555	-160.44
0.075138	-15455	-176.22
0.086591	-15320	-192.87
0.099213	-15241	-210.37
0.11307	-15123	-228.69
0.12823	-15051	-248.08
0.14475	-14972	-267.63
0.16271	-14828	-288.18
0.18218	-14779	-310.12
0.20322	-14699	-332.50
0.22591	-14614	-355.92
0.25031	-14557	-380.47
0.27650	-14497	-406.28
0.30455	-14471	-433.17
0.33454	-14423	-460.80
0.36653	-14385	-489.44
0.40060	-14343	-519.37
0.43683	-14326	-550.56
0.47530	-14300	-582.49
0.51608	-14270	-615.42
0.55924	-14245	-649.64
0.60487	-14229	-685.13
0.65304	-14215	-721.73
0.70384	-14201	-759.09
0.75734	-14175	-797.57
0.81363	-14165	-837.61
0.87278	-14157	-878.61
0.93488	-14141	-920.63
1.0000	-14131	

log marginal likelihood (using path sampling) from pathLikelihood.delta = 13285.647057004237

Inner area for path parameter in (2.1715e-06,0.93488) = 13263
PathParameter	MaxPathLikelihood	MLContribution
0.0000	-34580	-0.12484
2.1715e-06	2.1132e+07	416.58
2.1888e-05	2.1131e+07	1324.3
8.4561e-05	2.1132e+07	2874.9
0.00022061	2.1131e+07	5146.2
0.00046416	2.1132e+07	8202.1
0.00085232	2.1131e+07	12097
0.0014248	2.1130e+07	16876
0.0022237	-16862	-19.076
0.0032929	-16796	-24.043
0.0046784	-16673	-29.843
0.0064280	-16585	-36.619
0.0085909	-16543	-44.413
0.011218	-16507	-52.742
0.014361	-16406	-62.148
0.018075	-16389	-72.215
0.022413	-16345	-83.116
0.027432	-16110	-94.306
0.033190	-15883	-105.72
0.039745	-15704	-118.31
0.047156	-15625	-131.79
0.055484	-15488	-145.97
0.064790	-15293	-160.18
0.075138	-15241	-176.46
0.086591	-15136	-192.90
0.099213	-15061	-210.37
0.11307	-14968	-228.53
0.12823	-14907	-247.92
0.14475	-14848	-268.30
0.16271	-14690	-287.84
0.18218	-14645	-310.16
0.20322	-14600	-332.88
0.22591	-14494	-355.79
0.25031	-14444	-380.55
0.27650	-14420	-406.06
0.30455	-14401	-433.24
0.33454	-14370	-460.94
0.36653	-14325	-489.51
0.40060	-14272	-519.15
0.43683	-14274	-550.55
0.47530	-14238	-582.41
0.51608	-14217	-615.47
0.55924	-14209	-649.70
0.60487	-14196	-685.16
0.65304	-14171	-721.67
0.70384	-14171	-759.38
0.75734	-14147	-797.58
0.81363	-14131	-837.40
0.87278	-14131	-878.76
0.93488	-14111	-920.62
1.0000	-14097	

log marginal likelihood (using stepping stone sampling) from pathLikelihood.delta = 32456.691185189957
