# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 00:07:36 AEST 2020 [seed=1595593337837]
# -threads 8 xml/biphone_binary_CMHR_2020-07-23_ch1.xml
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
50000	-14125.28656887252	-16272.417919257317	-2147.1313503847973	1.0	-16272.417919257317
60000	-14130.714358062798	-16291.299088624688	-2160.58473056189	1.0	-16291.299088624688
70000	-14123.506743010415	-16287.831797644238	-2164.3250546338218	1.0	-16287.831797644238
80000	-14099.788349987532	-16248.268815816129	-2148.480465828598	1.0	-16248.268815816129
90000	-14114.695018133456	-16283.54794623909	-2168.852928105634	1.0	-16283.54794623909
100000	-14137.758568456575	-16287.728048607649	-2149.969480151074	1.0	-16287.728048607649
110000	-14132.50681409653	-16304.664843128605	-2172.1580290320744	1.0	-16304.664843128605
120000	-14141.5591645025	-16312.110900668478	-2170.551736165979	1.0	-16312.110900668478
130000	-14122.902711069682	-16268.347427573453	-2145.4447165037714	1.0	-16268.347427573453
140000	-14143.244527966552	-16299.089970655474	-2155.845442688922	1.0	-16299.089970655474
150000	-14133.522994434064	-16308.27183425401	-2174.748839819945	1.0	-16308.27183425401
160000	-14152.788232693529	-16300.466836874872	-2147.678604181342	1.0	-16300.466836874872
170000	-14129.495664559996	-16289.40950755326	-2159.9138429932646	1.0	-16289.40950755326
180000	-14135.443374117294	-16282.326616072456	-2146.8832419551622	1.0	-16282.326616072456
190000	-14116.020677509467	-16281.141682409248	-2165.1210048997827	1.0	-16281.141682409248
200000	-14127.763077975147	-16287.457683678587	-2159.6946057034397	1.0	-16287.457683678587
210000	-14121.197670231883	-16271.494835679168	-2150.2971654472854	1.0	-16271.494835679168
220000	-14142.604904074984	-16303.113876203115	-2160.508972128131	1.0	-16303.113876203115
230000	-14130.015798816452	-16279.181395002182	-2149.1655961857305	1.0	-16279.181395002182
240000	-14127.640893777294	-16285.442788538974	-2157.8018947616806	1.0	-16285.442788538974
250000	-14144.776433312996	-16297.09594085068	-2152.319507537684	1.0	-16297.09594085068
260000	-14137.967158049218	-16297.220493816776	-2159.2533357675584	1.0	-16297.220493816776
270000	-14149.099321318921	-16325.15251160968	-2176.0531902907587	1.0	-16325.15251160968
280000	-14150.726687120463	-16302.996988000717	-2152.270300880254	1.0	-16302.996988000717
290000	-14141.718112214101	-16295.145942359337	-2153.4278301452364	1.0	-16295.145942359337
300000	-14157.342558631954	-16311.97432815464	-2154.631769522687	1.0	-16311.97432815464
310000	-14146.517489743714	-16296.181480190533	-2149.663990446819	1.0	-16296.181480190533
320000	-14146.582824921517	-16302.862727679889	-2156.279902758371	1.0	-16302.862727679889
330000	-14126.636490742087	-16270.157923281451	-2143.5214325393645	1.0	-16270.157923281451
340000	-14140.485083450498	-16303.946824431127	-2163.4617409806283	1.0	-16303.946824431127
350000	-14141.69293238467	-16295.406457409295	-2153.713525024624	1.0	-16295.406457409295
360000	-14126.094568863135	-16270.502882063502	-2144.4083132003666	1.0	-16270.502882063502
370000	-14123.782882716936	-16282.575756122846	-2158.7928734059105	1.0	-16282.575756122846
380000	-14124.681280766343	-16267.937185714964	-2143.2559049486204	1.0	-16267.937185714964
390000	-14119.232012344166	-16276.564231486922	-2157.332219142756	1.0	-16276.564231486922
400000	-14125.836757416664	-16277.237695676264	-2151.4009382595996	1.0	-16277.237695676264
410000	-14147.073359347834	-16296.25156312883	-2149.178203780995	1.0	-16296.25156312883
420000	-14111.589488898668	-16271.097252627102	-2159.507763728434	1.0	-16271.097252627102
430000	-14120.191358285501	-16289.71173944529	-2169.5203811597894	1.0	-16289.71173944529
440000	-14122.920421569708	-16274.823517654719	-2151.903096085011	1.0	-16274.823517654719
450000	-14139.846076956617	-16287.513937572785	-2147.667860616168	1.0	-16287.513937572785
460000	-14118.615038958531	-16260.054745853437	-2141.439706894906	1.0	-16260.054745853437
470000	-14127.458439857737	-16283.522535500659	-2156.064095642921	1.0	-16283.522535500659
480000	-14143.003359925013	-16292.554588715664	-2149.5512287906513	1.0	-16292.554588715664
490000	-14137.427506300673	-16310.892215882306	-2173.464709581632	1.0	-16310.892215882306
500000	-14155.078417376473	-16320.59642589328	-2165.5180085168067	1.0	-16320.59642589328
510000	-14120.174854303936	-16288.50762118651	-2168.3327668825755	1.0	-16288.50762118651
520000	-14125.86229427783	-16270.409705289292	-2144.5474110114633	1.0	-16270.409705289292
530000	-14123.602448679261	-16266.077160992478	-2142.474712313217	1.0	-16266.077160992478
540000	-14142.95390704143	-16304.30524530801	-2161.3513382665806	1.0	-16304.30524530801
550000	-14139.33180400806	-16278.851105148198	-2139.5193011401398	0.9348750848354606	-15358.0283209289
560000	-14120.023430034158	-16274.440270237206	-2154.4168402030473	0.9348750848354606	-15354.874942234923
570000	-14149.543849638816	-16293.283689320859	-2143.7398396820417	0.9348750848354606	-15371.7958464962
580000	-14141.125149218537	-16282.047074364014	-2140.9219251454783	0.9348750848354606	-15361.107498690022
590000	-14149.468441604115	-16313.599789716092	-2164.131348111978	0.9348750848354606	-15392.116857833296
600000	-14132.960889222482	-16278.75253317296	-2145.791643950478	0.9348750848354606	-15358.344654238592
610000	-14156.585992363032	-16293.668635415263	-2137.08264305223	0.9348750848354606	-15371.722173643113
620000	-14123.406306008468	-16263.67531904393	-2140.2690130354626	0.9348750848354606	-15343.889681530809
630000	-14148.368794043023	-16300.18328427247	-2151.8144902294475	0.9348750848354606	-15378.771966843802
640000	-14128.660687112319	-16276.524418975874	-2147.8637318635547	0.9348750848354606	-15356.39659033912
650000	-14131.461398420883	-16277.482143025833	-2146.02074460495	0.9348750848354606	-15357.171918302709
660000	-14150.527948649227	-16310.694410339318	-2160.1664616900903	0.9348750848354606	-15389.142478150094
670000	-14128.439275698307	-16284.958132554737	-2156.51885685643	0.9348750848354606	-15364.844723317538
680000	-14144.337434078321	-16311.968513087373	-2167.6310790090515	0.9348750848354606	-15390.819737634403
