# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 04:09:54 AEST 2020 [seed=1595614193338]
# -threads 8 xml/biphone_binary_CSHR_2020-07-23_ch2.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
100000	-16352.962784684965	-2070.212021169983	-14282.750763514983	4560.804336167683	4560.804336167683	90740.65052681406	0.0	114.47713424103038	1435.5581382191478	379.8032274073297	143.1745203834047	1604.2854339455594	668.9113059403136	1299.3770439663092	1340.0928236738584	188.4163181703944	1501.4831014097265	1382.2736245833808	1175.4227454660495	1166.2831823222546	589.3853030044938	457.2047091653011	955.8189112944123	3254.858517807058	635.5316066650234	0.0	114.47713424103038	1435.5581382191478	379.8032274073297	143.1745203834047	1604.2854339455594	668.9113059403136	1299.3770439663092	1340.0928236738584	188.4163181703944	1501.4831014097265	1382.2736245833808	1175.4227454660495	1166.2831823222546	589.3853030044938	457.2047091653011	955.8189112944123	3254.858517807058	635.5316066650234	0.001956323715374826	0.0	0.366	1.116412257308528E-4	0.13555069362772948	0.6665424512385785	0.3334575487614225	0.5	0.5	4.8464582390094044E-4	0.001366632860329249	1.928002741326927E-4	1.747638306500321	-0.043213419881728235	-14282.750763514983	-1199.394378775646	-856.8048363651358
110000	-16379.489064848232	-2085.2728020614786	-14294.216262786755	4325.829058087025	4325.829058087025	107044.48917723332	0.0	441.23597538056896	1934.42505876844	516.6769911543271	464.70373715971857	1217.5420116368643	730.5698152269767	1509.3577027677807	1990.4031170757526	295.85502167990455	1215.5756777239237	1086.6980067939812	1372.1954506245104	1151.3971197616293	807.0526062539445	728.8742863540544	1227.8371137989016	3746.2500658312256	805.0316740565972	0.0	441.23597538056896	1934.42505876844	516.6769911543271	464.70373715971857	1217.5420116368643	730.5698152269767	1509.3577027677807	1990.4031170757526	295.85502167990455	1215.5756777239237	1086.6980067939812	1372.1954506245104	1151.3971197616293	807.0526062539445	728.8742863540544	1227.8371137989016	3746.2500658312256	805.0316740565972	0.0017461143499832971	0.0	0.366	3.2727526578005793E-4	0.12463610842813876	0.6784334919022798	0.3215665080977209	0.5	0.5	3.6347771023103427E-4	9.383343128296899E-4	1.5938144381290412E-4	1.7644569389264444	-0.03760639468414575	-14294.216262786755	-1199.394378775646	-871.2320202849837
120000	-16380.547393135148	-2088.734006314986	-14291.813386820162	4390.910622089105	4390.910622089105	112425.11349744748	0.0	628.8845411116334	1483.0115105948812	635.7722985956726	451.62120612253227	1511.7123366520848	1310.648147329752	1533.7160407976005	1932.7847470181969	300.6358104397991	1550.4794623947187	1315.2838820756886	1468.250080688564	1233.2718278976904	1166.1016210666603	633.0153218349826	888.5231666514436	3660.365740907002	921.0832154746141	0.0	628.8845411116334	1483.0115105948812	635.7722985956726	451.62120612253227	1511.7123366520848	1310.648147329752	1533.7160407976005	1932.7847470181969	300.6358104397991	1550.4794623947187	1315.2838820756886	1468.250080688564	1233.2718278976904	1166.1016210666603	633.0153218349826	888.5231666514436	3660.365740907002	921.0832154746141	0.0016107155835467597	0.0	0.366	6.335981809089838E-4	0.15256943748484111	0.6461569890065643	0.35384301099343657	0.5	0.5	3.5846513082443286E-4	0.0011338999190017346	1.4444903104139355E-4	1.9086072035279087	0.003865823197128772	-14291.813386820162	-1199.394378775646	-874.7025777575129
130000	-16400.777832230386	-2109.9535758265906	-14290.824256403794	4880.688175549691	4880.688175549691	136756.7707862193	0.0	486.339085638675	1589.0541026259164	867.4898844423001	709.917816796294	1994.430883568965	1499.035586992091	1522.9657796527895	2552.7032832623	307.6921809521446	2315.833893896582	1530.4964980735729	1696.3646783312543	1522.3981593824847	1308.3391674893862	1005.5686994640686	2122.5109574272274	4248.637883321784	901.0542016576975	0.0	486.339085638675	1589.0541026259164	867.4898844423001	709.917816796294	1994.430883568965	1499.035586992091	1522.9657796527895	2552.7032832623	307.6921809521446	2315.833893896582	1530.4964980735729	1696.3646783312543	1522.3981593824847	1308.3391674893862	1005.5686994640686	2122.5109574272274	4248.637883321784	901.0542016576975	0.0014651780368477414	0.0	0.366	5.765119594849377E-4	0.13963264982572718	0.659655157170562	0.3403448428294387	0.5	0.5	2.760937419111272E-4	9.319562605550428E-4	1.190580073520559E-4	1.8624129875162356	0.003460130384717296	-14290.824256403794	-1199.394378775646	-896.1585386270042
140000	-16341.045883996578	-2096.901189876347	-14244.14469412023	4254.580471936521	4254.580471936521	122082.08272871783	0.0	336.11633396672516	1181.0824112279515	690.1815043831316	602.5462773753997	1918.620809824959	1316.795908297949	738.8248464267277	2254.5631196932895	315.5575215331229	1313.6116431347807	1366.1528522140775	1558.9138544928628	2251.1802339949636	872.8975239118561	810.8028960183111	1458.7875522614838	3171.163915407715	925.7261256127568	0.0	336.11633396672516	1181.0824112279515	690.1815043831316	602.5462773753997	1918.620809824959	1316.795908297949	738.8248464267277	2254.5631196932895	315.5575215331229	1313.6116431347807	1366.1528522140775	1558.9138544928628	2251.1802339949636	872.8975239118561	810.8028960183111	1458.7875522614838	3171.163915407715	925.7261256127568	0.0013002187511567446	0.0	0.366	0.0010305754031358298	0.15428091354165432	0.6568791598876407	0.34312084011236005	0.5	0.5	2.401382756904792E-4	6.086096304445926E-4	1.2381179917778716E-4	1.5669865723746106	0.017310655687424535	-14244.14469412023	-1199.394378775646	-882.7837360366103
150000	-16386.0114051996	-2140.185393174673	-14245.826012024925	5722.231750526573	5722.231750526573	186870.61167528795	0.0	189.30311917484292	1842.870861267762	1236.2154607667571	586.4114340053812	3478.030024270578	1909.0488011602254	1798.9678781082064	3610.5235050781826	432.7053933023189	2444.673300635572	2474.032800761454	2608.5306254219463	2951.4558517866335	1458.4042368225323	1293.5057865001054	2336.327466693859	3568.809042639028	1463.001622154766	0.0	189.30311917484292	1842.870861267762	1236.2154607667571	586.4114340053812	3478.030024270578	1909.0488011602254	1798.9678781082064	3610.5235050781826	432.7053933023189	2444.673300635572	2474.032800761454	2608.5306254219463	2951.4558517866335	1458.4042368225323	1293.5057865001054	2336.327466693859	3568.809042639028	1463.001622154766	9.353590165569422E-4	0.0	0.366	3.7536530233582007E-4	0.15846081693453737	0.6440900841307977	0.3559099158692025	0.5	0.5	1.5373555276556604E-4	3.9371176378503824E-4	8.247500498777045E-5	1.5987719633892106	0.031056666348183833	-14245.826012024925	-1199.394378775646	-928.5469066406015
160000	-16416.379331254233	-2157.327963221471	-14259.05136803276	6272.495150225405	6272.495150225405	218188.22011607644	0.0	436.3175112540192	2094.9173529792747	491.23228490634244	958.5776984321199	4010.425455222642	2363.4261155204485	2702.0009542671382	2820.8390052230075	606.7963992922894	3061.928850438017	2491.813011295101	2861.809931651323	3243.7625744586035	2260.3685430022038	1448.7270513248568	2648.9614495433843	3796.50609648896	1721.9407999478317	0.0	436.3175112540192	2094.9173529792747	491.23228490634244	958.5776984321199	4010.425455222642	2363.4261155204485	2702.0009542671382	2820.8390052230075	606.7963992922894	3061.928850438017	2491.813011295101	2861.809931651323	3243.7625744586035	2260.3685430022038	1448.7270513248568	2648.9614495433843	3796.50609648896	1721.9407999478317	8.832452546330137E-4	0.0	0.366	1.545422925279665E-5	0.14515560838379357	0.6776943141454237	0.32230568585457664	0.5	0.5	1.1238420438457861E-4	2.0662608482982267E-4	7.089476923761099E-5	1.3024912063765974	0.02005858011840073	-14259.05136803276	-1199.394378775646	-945.5607857653386
170000	-16390.734710585326	-2152.318237513542	-14238.416473071786	5625.390917897146	5625.390917897146	209567.70055356514	0.0	334.3768819389896	2043.1555097640955	903.7191980170251	1288.1979035961222	4153.420772129649	2567.7800940738957	1553.3563017818938	3673.9974910080077	637.1818884171	3262.1282858481854	2175.2007014464557	3452.084903970452	4146.622666370082	1259.1177706853885	1742.6887230692043	3068.210956394297	3529.918722100925	1469.0919495134774	0.0	334.3768819389896	2043.1555097640955	903.7191980170251	1288.1979035961222	4153.420772129649	2567.7800940738957	1553.3563017818938	3673.9974910080077	637.1818884171	3262.1282858481854	2175.2007014464557	3452.084903970452	4146.622666370082	1259.1177706853885	1742.6887230692043	3068.210956394297	3529.918722100925	1469.0919495134774	7.694310841857747E-4	0.0	0.366	6.690441865328079E-4	0.1546816653064646	0.6696259107591037	0.3303740892408965	0.5	0.5	1.1838102233038151E-4	2.2050621087238548E-4	7.546928604511121E-5	1.3270766956867577	0.1578549795432235	-14238.416473071786	-1199.394378775646	-940.986616829742
180000	-16381.64559728839	-2149.8035603194917	-14231.8420369689	6063.474866254276	6063.474866254276	207543.45006722322	0.0	637.6563500570687	1490.1382345793877	706.75036731816	1214.8190165045964	3501.104562800998	1831.8241594253416	2513.928360508698	3915.509373226382	534.4597505324593	2781.0051462900055	2293.2461835345807	3038.583131107321	3974.83531301938	1529.2144148304963	1482.9475796556708	3449.267822550395	3196.7213419058585	1694.015029027159	0.0	637.6563500570687	1490.1382345793877	706.75036731816	1214.8190165045964	3501.104562800998	1831.8241594253416	2513.928360508698	3915.509373226382	534.4597505324593	2781.0051462900055	2293.2461835345807	3038.583131107321	3974.83531301938	1529.2144148304963	1482.9475796556708	3449.267822550395	3196.7213419058585	1694.015029027159	8.713001630982909E-4	0.0	0.366	7.29514334012597E-5	0.15904363021122492	0.6636546416780399	0.3363453583219598	0.5	0.5	1.2046888999960792E-4	2.5027679316960743E-4	7.185336688242847E-5	1.412143036555544	0.03012974134464897	-14231.8420369689	-1199.394378775646	-938.2799659397034
190000	-16386.903103718367	-2155.140225019365	-14231.762878699003	6034.585635180905	6034.585635180905	217078.0886895132	0.0	873.7693815890268	1978.861401504158	1016.064113125637	1381.1890096899754	3971.038382730067	1724.316163566593	3201.933101174808	3400.2730513410147	1089.8751108899316	2578.645080038214	2437.19989477528	3267.600448665186	3006.5216359656483	1340.189664898825	1559.8626472998137	3873.647311614404	3054.0225283850427	1430.2795860818576	0.0	873.7693815890268	1978.861401504158	1016.064113125637	1381.1890096899754	3971.038382730067	1724.316163566593	3201.933101174808	3400.2730513410147	1089.8751108899316	2578.645080038214	2437.19989477528	3267.600448665186	3006.5216359656483	1340.189664898825	1559.8626472998137	3873.647311614404	3054.0225283850427	1430.2795860818576	9.375524111970403E-4	0.0	0.366	4.0320840082939713E-4	0.15921174356571588	0.6641594545798165	0.335840545420183	0.5	0.5	1.0599781908858984E-4	1.8950254425733132E-4	6.806613239807836E-5	1.240673195685219	0.07601588144906549	-14231.762878699003	-1199.394378775646	-942.8629273318518
