# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 14:30:15 AEST 2020 [seed=1595737813116]
# -threads 8 xml/biphone_binary_SMGR_2020-07-23_ch2.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
22870000	-16467.284377595854	-2152.056852777672	-14315.227524818181	5190.887501699196	5190.887501699196	228428.99980516348	0.0	297.74144300803465	3885.2704367075075	1140.7961032008584	2226.2564558126182	1100.3189639183101	1824.3211140425562	2190.3247965705004	2543.6249638154063	1911.4358715785147	1329.1596817808309	2833.1125669303806	4569.586195472219	1695.1829681778322	1849.8871421279475	1498.2966359553375	3059.326768385362	3540.260064334879	2719.0230804915095	0.0	297.74144300803465	3885.2704367075075	1140.7961032008584	2226.2564558126182	1100.3189639183101	1824.3211140425562	2190.3247965705004	2543.6249638154063	1911.4358715785147	1329.1596817808309	2833.1125669303806	4569.586195472219	1695.1829681778322	1849.8871421279475	1498.2966359553375	3059.326768385362	3540.260064334879	2719.0230804915095	8.493364738046891E-4	0.0	0.366	0.5328844623308548	4.2071758093265786E-5	3.864895902518302E-5	4.216408246806267E-5	0.8012679017497847	0.13933529075240209	-14315.227524818181	-1199.394378775646	-942.1595927785565
22880000	-16464.50184147496	-2164.133617800931	-14300.368223674031	5484.230912087945	5484.230912087945	259149.01091152444	0.0	975.2150094231575	4131.843563760342	1220.8372356641137	2392.786666034624	1632.6126976493542	2130.0223237006776	1843.9569429390565	2623.466551103342	2345.006439449354	1636.4139779088757	2988.032902418143	4783.326486623257	2174.9070902783606	1994.0535288393341	1607.23951542081	3245.26860153655	3494.0312618535927	3047.628165408993	0.0	975.2150094231575	4131.843563760342	1220.8372356641137	2392.786666034624	1632.6126976493542	2130.0223237006776	1843.9569429390565	2623.466551103342	2345.006439449354	1636.4139779088757	2988.032902418143	4783.326486623257	2174.9070902783606	1994.0535288393341	1607.23951542081	3245.26860153655	3494.0312618535927	3047.628165408993	7.36195626011373E-4	0.0	0.366	0.5575708388701095	4.6266011656157593E-5	4.3423799626973117E-5	4.457469513025072E-5	0.8423796125344355	0.08590791289941622	-14300.368223674031	-1199.394378775646	-954.4222645682937
22890000	-16469.452197475915	-2176.380683672708	-14293.071513803206	6110.724922858093	6110.724922858093	289748.02212212264	0.0	907.3679951704995	4442.465671671984	1925.0203345035377	2679.0972131478143	1840.930689020529	2410.9965174552635	2499.9400975305093	3238.487399627546	2559.1976995994023	1953.4725697394974	3755.697296263824	5424.41303286622	2975.4501434045296	2314.66375137204	1863.7382015864534	3992.784734022885	3755.72600209121	3210.2571778320867	0.0	907.3679951704995	4442.465671671984	1925.0203345035377	2679.0972131478143	1840.930689020529	2410.9965174552635	2499.9400975305093	3238.487399627546	2559.1976995994023	1953.4725697394974	3755.697296263824	5424.41303286622	2975.4501434045296	2314.66375137204	1863.7382015864534	3992.784734022885	3755.72600209121	3210.2571778320867	6.379855199938084E-4	0.0	0.366	0.5461998259496639	3.986322060915695E-5	3.913340715423599E-5	3.821699674554787E-5	0.9272899654125383	0.09265460308320088	-14293.071513803206	-1199.394378775646	-966.4284893775076
22900000	-16462.07082670707	-2168.5037752212233	-14293.567051485847	6078.70596098132	6078.70596098132	271651.0953619564	0.0	324.7218830072718	4228.5500657106895	2334.3007554053884	2473.5778896659117	1852.4965363689603	2704.4048966776922	1687.931898126585	3207.027624553524	2558.5098128246714	1833.0700634924533	3350.9144041744075	4994.895890571544	1778.8726428111042	1863.7298132037579	1890.3383403787411	3756.176423606346	3220.342250192621	2903.8207799370234	0.0	324.7218830072718	4228.5500657106895	2334.3007554053884	2473.5778896659117	1852.4965363689603	2704.4048966776922	1687.931898126585	3207.027624553524	2558.5098128246714	1833.0700634924533	3350.9144041744075	4994.895890571544	1778.8726428111042	1863.7298132037579	1890.3383403787411	3756.176423606346	3220.342250192621	2903.8207799370234	6.603066393680948E-4	0.0	0.366	0.5196664355402367	3.845897259184603E-5	3.679699697056361E-5	3.955986544674808E-5	0.8803899953032007	0.11607922235899605	-14293.567051485847	-1199.394378775646	-958.9100675074046
22910000	-16487.011217201165	-2175.4890115162634	-14311.5222056849	6131.644056664481	6131.644056664481	286553.8200536156	0.0	253.58530788124256	4717.132183122921	1961.7246581737884	2126.6137085394876	1956.5737767603998	2463.1661815322245	2178.0942502125513	1564.4069316018447	2683.3272880755626	1989.1828974377063	3418.7957229680565	5186.663834119004	1897.4389450999	2086.49041108185	2757.2147006341925	4252.825314835251	3342.618639255197	2766.7050235968486	0.0	253.58530788124256	4717.132183122921	1961.7246581737884	2126.6137085394876	1956.5737767603998	2463.1661815322245	2178.0942502125513	1564.4069316018447	2683.3272880755626	1989.1828974377063	3418.7957229680565	5186.663834119004	1897.4389450999	2086.49041108185	2757.2147006341925	4252.825314835251	3342.618639255197	2766.7050235968486	6.096415749256772E-4	0.0	0.366	0.5600115948074174	3.5851674417006913E-5	2.9621549206581678E-5	3.600630984345608E-5	0.7744409577287971	0.08863837217763017	-14311.5222056849	-1199.394378775646	-965.984122718327
22920000	-16458.502803566786	-2161.19829597972	-14297.304507587067	5174.828970961515	5174.828970961515	252217.48986241862	0.0	912.7387221875651	3246.029189803046	1853.3322206654193	2248.474616060059	1367.5937010144708	1883.2276559539298	1678.783136877596	2605.145123713529	2749.3431803681465	1762.4397434217844	2835.180841404905	4335.977301549792	2058.917320912273	1684.0254896406236	2147.626920362339	3758.650900688083	3516.944247692849	2911.305643079555	0.0	912.7387221875651	3246.029189803046	1853.3322206654193	2248.474616060059	1367.5937010144708	1883.2276559539298	1678.783136877596	2605.145123713529	2749.3431803681465	1762.4397434217844	2835.180841404905	4335.977301549792	2058.917320912273	1684.0254896406236	2147.626920362339	3758.650900688083	3516.944247692849	2911.305643079555	7.099447538493699E-4	0.0	0.366	0.5636945176493596	4.3742382600253856E-5	3.7260550714687095E-5	4.197965346316248E-5	0.8561074561734431	0.04073044903631912	-14297.304507587067	-1199.394378775646	-951.2587681869985
22930000	-16478.101150985094	-2177.09060533103	-14301.010545654062	6111.691723940672	6111.691723940672	291346.42483599903	0.0	71.2661665185966	3156.2348217391905	3162.70931895692	2362.502993784216	1855.1462115238755	1941.3002981442573	2737.359152803785	3195.4209999922023	2476.4560651117245	1829.6738103764146	3234.972983575121	5002.444182783102	2601.844599679115	2507.0699298319464	2855.7583000051213	4270.217588164535	3437.100288551759	2998.6355994037526	0.0	71.2661665185966	3156.2348217391905	3162.70931895692	2362.502993784216	1855.1462115238755	1941.3002981442573	2737.359152803785	3195.4209999922023	2476.4560651117245	1829.6738103764146	3234.972983575121	5002.444182783102	2601.844599679115	2507.0699298319464	2855.7583000051213	4270.217588164535	3437.100288551759	2998.6355994037526	6.276951828418293E-4	0.0	0.366	0.5336183043659743	4.149008427150297E-5	4.38909146861909E-5	3.88797652124582E-5	0.965124527288786	0.07331738823419955	-14301.010545654062	-1199.394378775646	-967.4501792022025
22940000	-16498.298142353648	-2169.0183371096127	-14329.279805244036	5735.268468481253	5735.268468481253	258977.63838862162	0.0	180.93225477318467	2824.0676874161904	1742.498701876278	2000.4442374088508	1686.6201225571515	2170.0197252031767	2067.0701051619412	1909.643266153837	3351.1647399873136	1723.0009206676334	3112.0745667603255	4228.8323565483315	2116.2064040965784	1716.3524663764579	1396.0391767754488	4679.699234157728	3659.756038208516	2717.4631722690874	0.0	180.93225477318467	2824.0676874161904	1742.498701876278	2000.4442374088508	1686.6201225571515	2170.0197252031767	2067.0701051619412	1909.643266153837	3351.1647399873136	1723.0009206676334	3112.0745667603255	4228.8323565483315	2116.2064040965784	1716.3524663764579	1396.0391767754488	4679.699234157728	3659.756038208516	2717.4631722690874	8.42291612157468E-4	0.0	0.366	0.5522736681091371	4.130637954121432E-5	4.0814731663232116E-5	3.940628509673854E-5	0.9001307792775022	0.07749670004270129	-14329.279805244036	-1199.394378775646	-959.2591390341676
22950000	-16499.482051459734	-2171.79844154371	-14327.683609916023	6732.095287815142	6732.095287815142	267015.02773693163	0.0	711.6877015994324	1684.846539694795	1842.791655422358	3146.1854152707565	1911.1531828379402	2029.5374936455719	1296.5158541007531	2539.23390664406	2971.7277706154982	1574.7155744172028	3228.9277252045504	4646.447929165809	2406.137704385907	1797.8710350163233	1783.2539306630797	4487.762135775266	3421.5763411029416	2826.752703033887	0.0	711.6877015994324	1684.846539694795	1842.791655422358	3146.1854152707565	1911.1531828379402	2029.5374936455719	1296.5158541007531	2539.23390664406	2971.7277706154982	1574.7155744172028	3228.9277252045504	4646.447929165809	2406.137704385907	1797.8710350163233	1783.2539306630797	4487.762135775266	3421.5763411029416	2826.752703033887	7.527732866717092E-4	0.0	0.366	0.5658322082940392	4.345083131394563E-5	3.8576101727122065E-5	3.9254486921124874E-5	0.8716616828232979	0.055166877929322934	-14327.683609916023	-1199.394378775646	-961.4256199230977
22960000	-16456.727489068857	-2170.9737644747106	-14285.753724594146	5799.4985894686815	5799.4985894686815	268413.5609127206	0.0	463.05208188467026	2997.4207336617246	1833.1553203251283	2005.9447599259713	1753.9900056792549	2324.5373775656008	2005.2927076968995	3333.2404286226806	2817.3570046343393	1398.5871138355287	2927.79695263673	4939.2530210843615	1688.0930207833453	1734.2286469791143	2999.6125553105144	4648.042389121286	3712.8770662098104	3571.579150423451	0.0	463.05208188467026	2997.4207336617246	1833.1553203251283	2005.9447599259713	1753.9900056792549	2324.5373775656008	2005.2927076968995	3333.2404286226806	2817.3570046343393	1398.5871138355287	2927.79695263673	4939.2530210843615	1688.0930207833453	1734.2286469791143	2999.6125553105144	4648.042389121286	3712.8770662098104	3571.579150423451	6.917796024561926E-4	0.0	0.366	0.5096012417240994	4.457669238473437E-5	4.1602105440952165E-5	4.005053225880118E-5	0.9347703074080287	0.1282006496750254	-14285.753724594146	-1199.394378775646	-961.2234279115113
22970000	-16452.27348530724	-2150.624794099245	-14301.648691207994	5991.315530131727	5991.315530131727	225377.07709991568	0.0	397.19412450370436	3087.475809971038	1251.4894430897439	2320.6102465401295	1245.3422410264666	2173.561321978664	1643.493359789775	1815.431928579853	1780.0836573909164	1546.053684361469	2861.2644305169542	3617.4690293647136	1638.27679750354	1594.583113608497	2651.8830844942017	3510.259622178181	3387.64404287896	2281.799498029603	0.0	397.19412450370436	3087.475809971038	1251.4894430897439	2320.6102465401295	1245.3422410264666	2173.561321978664	1643.493359789775	1815.431928579853	1780.0836573909164	1546.053684361469	2861.2644305169542	3617.4690293647136	1638.27679750354	1594.583113608497	2651.8830844942017	3510.259622178181	3387.64404287896	2281.799498029603	8.572035270784261E-4	0.0	0.366	0.5470185091918199	5.1159190737989757E-5	4.249462155889189E-5	4.668418202269579E-5	0.7910000222501581	0.12617990951219132	-14301.648691207994	-1199.394378775646	-941.0489867180752
22980000	-16464.62531421788	-2168.1772267767933	-14296.448087441087	6030.976826680666	6030.976826680666	267496.2266062	0.0	652.5823982847144	3209.4099899833564	2423.170315824395	3166.3959939736337	1455.0776793689242	2703.3553394448113	1971.357565980272	3718.5554551219216	3152.1191723545926	1659.1788585122763	3588.7893242134273	4561.7218493517785	1906.8305385659787	1729.4167878526828	2454.418598261493	3980.5417927732788	3460.9296998573345	2555.513459087764	0.0	652.5823982847144	3209.4099899833564	2423.170315824395	3166.3959939736337	1455.0776793689242	2703.3553394448113	1971.357565980272	3718.5554551219216	3152.1191723545926	1659.1788585122763	3588.7893242134273	4561.7218493517785	1906.8305385659787	1729.4167878526828	2454.418598261493	3980.5417927732788	3460.9296998573345	2555.513459087764	7.119028845299879E-4	0.0	0.366	0.5294062816828078	4.051636260882237E-5	3.116602700735685E-5	3.78425248162492E-5	0.7905947046456014	0.1967673967264092	-14296.448087441087	-1199.394378775646	-958.732055269824
22990000	-16458.537021534477	-2159.2237962220875	-14299.313225312391	5536.786864086681	5536.786864086681	246253.9699735545	0.0	341.5741930221894	2447.299343518172	1606.7720703296407	2163.565106669758	1735.0212342797602	2390.474404660104	1636.3288926473256	1772.7106532882874	2109.675255751231	1398.0827381083066	3321.7240335905967	4669.141509289424	2057.8926125478733	1259.024997346589	3037.876235079995	3410.8722094831614	3234.979089762337	2597.2926737629136	0.0	341.5741930221894	2447.299343518172	1606.7720703296407	2163.565106669758	1735.0212342797602	2390.474404660104	1636.3288926473256	1772.7106532882874	2109.675255751231	1398.0827381083066	3321.7240335905967	4669.141509289424	2057.8926125478733	1259.024997346589	3037.876235079995	3410.8722094831614	3234.979089762337	2597.2926737629136	7.655596330481325E-4	0.0	0.366	0.545887434153313	4.1232887310310656E-5	3.321470101177213E-5	4.107804848430873E-5	0.7928667627400624	0.13127805789258118	-14299.313225312391	-1199.394378775646	-949.665384951047
23000000	-16465.85053639845	-2154.4309422621964	-14311.419594136256	4856.016888394678	4856.016888394678	234084.40465219686	0.0	332.92583040287974	2635.6777129079583	1897.2476917498695	2041.412188669445	1466.7113555728702	2442.384575101874	1490.9771614426295	1861.814431027561	2464.9110970376814	1660.2147295679426	2687.2707122044635	4608.8809763331265	2310.8774236047534	1035.1245946634974	1562.0809018882169	3020.1546205429404	3490.484878009509	2074.0788111085667	0.0	332.92583040287974	2635.6777129079583	1897.2476917498695	2041.412188669445	1466.7113555728702	2442.384575101874	1490.9771614426295	1861.814431027561	2464.9110970376814	1660.2147295679426	2687.2707122044635	4608.8809763331265	2310.8774236047534	1035.1245946634974	1562.0809018882169	3020.1546205429404	3490.484878009509	2074.0788111085667	8.024988650263361E-4	0.0	0.366	0.45449423140787604	4.803396273469581E-5	4.4460957762231555E-5	4.66407571692434E-5	0.8259530627922032	0.2183645059513543	-14311.419594136256	-1199.394378775646	-944.1856210538868
23010000	-16424.68488486217	-2150.079226228954	-14274.605658633216	5424.659542021351	5424.659542021351	224668.55983855284	0.0	358.7384287631288	2443.3219570493507	1210.8812219066988	2818.6129446437412	1367.9899358213083	1965.4031714216258	1314.2899076249032	1822.7486807612436	2613.378653293291	1778.8957850260135	2443.8649045198904	4250.115730173396	2310.5606658913857	1143.466715332255	1686.3014253075512	2490.1425940000677	3645.2058287531636	2449.9206083992967	0.0	358.7384287631288	2443.3219570493507	1210.8812219066988	2818.6129446437412	1367.9899358213083	1965.4031714216258	1314.2899076249032	1822.7486807612436	2613.378653293291	1778.8957850260135	2443.8649045198904	4250.115730173396	2310.5606658913857	1143.466715332255	1686.3014253075512	2490.1425940000677	3645.2058287531636	2449.9206083992967	8.588470120211452E-4	0.0	0.366	0.5115681286338147	5.071582304806593E-5	5.235769283715366E-5	4.752656951393364E-5	0.8650963705673064	0.2684569762234606	-14274.605658633216	-1199.394378775646	-940.1819672439517
23020000	-16449.891643754087	-2166.27412110534	-14283.617522648747	6018.923381820542	6018.923381820542	258078.82191464008	0.0	116.90627979258669	3355.7035903069886	895.8888435141073	3022.944153555994	2114.034674991145	2648.739161779267	1855.0406884459717	2708.4503447527536	2904.054557395652	2137.707037728856	2676.65518194288	4674.148999168083	3587.040432337758	1585.5637455335832	1712.138051528098	2671.058795593979	3654.426747590014	2758.4736961605613	0.0	116.90627979258669	3355.7035903069886	895.8888435141073	3022.944153555994	2114.034674991145	2648.739161779267	1855.0406884459717	2708.4503447527536	2904.054557395652	2137.707037728856	2676.65518194288	4674.148999168083	3587.040432337758	1585.5637455335832	1712.138051528098	2671.058795593979	3654.426747590014	2758.4736961605613	6.886130617806253E-4	0.0	0.366	0.5311152490740966	4.4651023051929956E-5	4.515525474163354E-5	4.1726100948728665E-5	0.857985104352192	0.25630363399902273	-14283.617522648747	-1199.394378775646	-956.471605577567
