# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 14:30:17 AEST 2020 [seed=1595737814992]
# -threads 8 xml/biphone_binary_SMGR_2020-07-23_ch1.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
100000	-16477.425874319695	-2088.296705646592	-14389.129168673102	4311.945640922878	4311.945640922878	117594.08510550947	0.0	296.8850384599024	999.1656947503838	646.287610568573	835.1183940303816	1131.866766285726	884.7941219316267	566.8272340618453	1816.8048801543152	311.8951373984699	1576.660975735592	2135.8186640515896	1598.8602433979954	913.0342931394948	728.6630866403119	860.7590445444806	1052.0088559563303	3686.4022576507728	1665.0550332641005	0.0	296.8850384599024	999.1656947503838	646.287610568573	835.1183940303816	1131.866766285726	884.7941219316267	566.8272340618453	1816.8048801543152	311.8951373984699	1576.660975735592	2135.8186640515896	1598.8602433979954	913.0342931394948	728.6630866403119	860.7590445444806	1052.0088559563303	3686.4022576507728	1665.0550332641005	0.0014942942369984414	0.0	0.366	0.5661924138585023	1.453123411395429E-4	2.783843227384331E-4	9.543274225380686E-5	1.2124367829675022	0.17442387489719918	-14389.129168673102	-1199.394378775646	-875.5408387662819
110000	-16481.01125220755	-2101.1072565090553	-14379.903995698494	5144.011967604614	5144.011967604614	133117.51047386235	0.0	349.4276326110171	1128.326899633074	596.7552890696987	738.4193205976603	1293.9175664971694	755.874824987194	1182.0170907297218	1673.6404739780514	547.1395103697253	1516.4978071663027	2292.515425521756	1888.7036719403823	584.5431053422078	1139.6920424863983	779.6290797888465	973.3182449641837	4064.85963951513	1876.1568847096435	0.0	349.4276326110171	1128.326899633074	596.7552890696987	738.4193205976603	1293.9175664971694	755.874824987194	1182.0170907297218	1673.6404739780514	547.1395103697253	1516.4978071663027	2292.515425521756	1888.7036719403823	584.5431053422078	1139.6920424863983	779.6290797888465	973.3182449641837	4064.85963951513	1876.1568847096435	0.0014660069541473349	0.0	0.366	0.4924340167195157	1.2189531579956666E-4	2.1582040933037562E-4	8.283871865582602E-5	1.1842341071695401	0.1922587319423877	-14379.903995698494	-1199.394378775646	-889.6609972750516
120000	-16472.527998368387	-2098.4915489343675	-14374.036449434017	4315.880792670329	4315.880792670329	131963.5253093567	0.0	261.6197705541219	1438.9590195790506	675.1051303682648	1028.7583987615258	1107.8207677285484	957.8361252180845	1206.401772269728	1967.405057678162	426.1097273655973	1835.7575447600968	2054.2480476549167	2005.1276112411342	444.4796530292133	1322.451670811904	797.1018936210517	1092.7623459478355	3931.9114731471846	1832.583786813222	0.0	261.6197705541219	1438.9590195790506	675.1051303682648	1028.7583987615258	1107.8207677285484	957.8361252180845	1206.401772269728	1967.405057678162	426.1097273655973	1835.7575447600968	2054.2480476549167	2005.1276112411342	444.4796530292133	1322.451670811904	797.1018936210517	1092.7623459478355	3931.9114731471846	1832.583786813222	0.0013579548409554103	0.0	0.366	0.45731286734631094	1.239490976827264E-4	2.291721111810088E-4	8.370455346311109E-5	1.1801995415268278	0.1720740109183755	-14374.036449434017	-1199.394378775646	-885.6759430252766
130000	-16478.46599130977	-2102.948142309288	-14375.517849000484	4402.964856389036	4402.964856389036	137140.98153565067	0.0	151.07575368710982	1495.1117054962021	477.3365250277029	815.5541871120614	1275.8060663764732	978.1754527653968	1339.0244727180823	2590.9208100374262	339.17818179185264	2204.354540618255	2249.764265031827	1869.634035833863	401.6278757334508	1099.5815464809102	785.2507622729979	1193.2155797878029	3593.176526571309	1995.2450309011517	0.0	151.07575368710982	1495.1117054962021	477.3365250277029	815.5541871120614	1275.8060663764732	978.1754527653968	1339.0244727180823	2590.9208100374262	339.17818179185264	2204.354540618255	2249.764265031827	1869.634035833863	401.6278757334508	1099.5815464809102	785.2507622729979	1193.2155797878029	3593.176526571309	1995.2450309011517	0.0014674064360836114	0.0	0.366	0.5471614747632387	1.2300437067101216E-4	2.1088890298325995E-4	8.444878658910063E-5	1.1640329161850511	0.13861027931573766	-14375.517849000484	-1199.394378775646	-890.7169129045673
140000	-16468.05702862675	-2096.193481931229	-14371.86354669552	4428.277332422895	4428.277332422895	129589.73800779639	0.0	132.9502969518544	1536.1298158430347	573.9188450136892	641.8857647344615	1165.873097346697	950.4163786016627	1167.649313276069	1512.4580869390006	359.01563422271295	2097.601335665234	1923.7390917191383	1643.095540571148	462.35112266105216	1222.5382831784063	957.8174449394689	1291.4966698950573	3358.788057886152	1840.8310635141381	0.0	132.9502969518544	1536.1298158430347	573.9188450136892	641.8857647344615	1165.873097346697	950.4163786016627	1167.649313276069	1512.4580869390006	359.01563422271295	2097.601335665234	1923.7390917191383	1643.095540571148	462.35112266105216	1222.5382831784063	957.8174449394689	1291.4966698950573	3358.788057886152	1840.8310635141381	0.0013046701821581787	0.0	0.366	0.4982974777448629	1.164930121563139E-4	1.8990909394010763E-4	8.38237329558675E-5	1.082309526566594	0.15152706422317094	-14371.86354669552	-1199.394378775646	-884.3237411825716
150000	-16470.117719010443	-2123.608695462313	-14346.509023548131	6468.608275037304	6468.608275037304	169084.56644961226	0.0	621.9543836291149	1918.0336236592561	1186.054304520447	986.8989121908386	1424.4093212323696	1442.649243483049	2215.1171079399896	1794.440233594694	720.0663255209397	2469.2250103809	2724.204921014594	2110.818452258123	545.9200964018423	1523.6889168855164	1639.1214724042743	1566.2323420690493	4038.8657817219787	2362.4208140474057	0.0	621.9543836291149	1918.0336236592561	1186.054304520447	986.8989121908386	1424.4093212323696	1442.649243483049	2215.1171079399896	1794.440233594694	720.0663255209397	2469.2250103809	2724.204921014594	2110.818452258123	545.9200964018423	1523.6889168855164	1639.1214724042743	1566.2323420690493	4038.8657817219787	2362.4208140474057	0.0012000129250376327	0.0	0.366	0.5875628018211356	9.516775173840361E-5	1.5313397610305094E-4	6.641102996571779E-5	1.0994414943029562	0.2610860940472913	-14346.509023548131	-1199.394378775646	-912.1399588323001
160000	-16484.0178786693	-2149.595729639214	-14334.422149030086	5350.026429822365	5350.026429822365	222712.53537877245	0.0	718.155168924599	2290.9013639410255	1471.9750837370784	1474.6595107275343	2206.1569717036564	1895.2651947319857	2823.1561944190994	2725.7257074927143	791.902504306643	3176.6322735990398	3464.6601280753443	3000.9424057122687	745.5653951649977	1860.652793830368	2119.1697955737627	1945.5738760901609	3959.8489388140106	3454.99202158932	0.0	718.155168924599	2290.9013639410255	1471.9750837370784	1474.6595107275343	2206.1569717036564	1895.2651947319857	2823.1561944190994	2725.7257074927143	791.902504306643	3176.6322735990398	3464.6601280753443	3000.9424057122687	745.5653951649977	1860.652793830368	2119.1697955737627	1945.5738760901609	3959.8489388140106	3454.99202158932	8.446544478801425E-4	0.0	0.366	0.5610036718839796	7.524045688229743E-5	1.3736190668176768E-4	5.251010794920281E-5	1.205648358719666	0.21022227212104316	-14334.422149030086	-1199.394378775646	-938.6195426898887
170000	-16521.633333783037	-2170.490059240863	-14351.143274542175	5891.533530307693	5891.533530307693	272977.6413454319	0.0	729.9440830668603	2394.4976592054095	2086.6783135359574	1956.3611042209716	2683.8182149350037	2292.380226917131	3115.0276126710887	4036.85096748728	850.3055842653075	3714.4399383054474	4571.416954421644	3438.072265225571	1004.328284307239	2362.095989830085	1843.1346514736554	2932.387077981773	3362.129785303502	3648.600144687759	0.0	729.9440830668603	2394.4976592054095	2086.6783135359574	1956.3611042209716	2683.8182149350037	2292.380226917131	3115.0276126710887	4036.85096748728	850.3055842653075	3714.4399383054474	4571.416954421644	3438.072265225571	1004.328284307239	2362.095989830085	1843.1346514736554	2932.387077981773	3362.129785303502	3648.600144687759	6.784837399168436E-4	0.0	0.366	0.5549982353800899	4.982781520934353E-5	7.694230074391153E-5	4.055727221455396E-5	1.012837008405898	0.19197552901609294	-14351.143274542175	-1199.394378775646	-960.6560242455698
180000	-16514.088631807623	-2173.6627840794413	-14340.42584772818	5949.407226455914	5949.407226455914	278734.382230245	0.0	928.0551312775779	2003.5100696651186	2196.3257569464668	1959.5660469239406	2715.9106135663537	2522.8274481564567	1925.2712369818275	5315.731383478439	706.5209696464207	4492.793934524326	4737.440002823231	3831.9819038022756	2010.7432705875483	1789.4665642267225	1825.0203411507862	3094.675443542275	3234.225041320054	3913.821665292125	0.0	928.0551312775779	2003.5100696651186	2196.3257569464668	1959.5660469239406	2715.9106135663537	2522.8274481564567	1925.2712369818275	5315.731383478439	706.5209696464207	4492.793934524326	4737.440002823231	3831.9819038022756	2010.7432705875483	1789.4665642267225	1825.0203411507862	3094.675443542275	3234.225041320054	3913.821665292125	6.503209711670548E-4	0.0	0.366	0.5194649818043214	5.021374177046584E-5	8.370925362547062E-5	3.885519608997997E-5	1.1107911376422785	0.19371576660687842	-14340.42584772818	-1199.394378775646	-963.7674886943844
190000	-16516.027795651375	-2173.9025771836914	-14342.125218467685	6130.169191373328	6130.169191373328	275097.1081320209	0.0	258.95300980033926	2818.5970373795903	1130.678877664971	1812.808308369254	3382.948494021289	2509.112997694136	1860.9328002905493	4899.0998926886205	1005.6608554110504	3999.8961899193478	4916.5601814175425	3745.0571068071895	3568.8176528802	2267.740042511539	2165.953210641417	2929.7250891446442	3790.073771444637	3860.5495412963405	0.0	258.95300980033926	2818.5970373795903	1130.678877664971	1812.808308369254	3382.948494021289	2509.112997694136	1860.9328002905493	4899.0998926886205	1005.6608554110504	3999.8961899193478	4916.5601814175425	3745.0571068071895	3568.8176528802	2267.740042511539	2165.953210641417	2929.7250891446442	3790.073771444637	3860.5495412963405	6.246878249271658E-4	0.0	0.366	0.5484486179751316	4.7267757546291464E-5	5.87489055272858E-5	3.983271499853378E-5	0.8892083033102682	0.15700571587606416	-14342.125218467685	-1199.394378775646	-963.6955257113717
200000	-16467.343836105483	-2128.580239948068	-14338.763596157414	4277.853191113421	4277.853191113421	181547.2359007179	0.0	405.22547010602995	1506.5553858878798	1093.0078299616498	1208.5487164770138	1994.0366164405539	1741.2641129086005	871.8177103345658	2905.5341226585374	575.6180571794201	2638.002075685549	3011.6410696978924	2423.285710108304	2421.859700169606	1209.1482417035963	991.9332057845279	2009.4902230620828	3256.691461576774	2592.839114215606	0.0	405.22547010602995	1506.5553858878798	1093.0078299616498	1208.5487164770138	1994.0366164405539	1741.2641129086005	871.8177103345658	2905.5341226585374	575.6180571794201	2638.002075685549	3011.6410696978924	2423.285710108304	2421.859700169606	1209.1482417035963	991.9332057845279	2009.4902230620828	3256.691461576774	2592.839114215606	0.001051227061782135	0.0	0.366	0.5694539579256028	8.134556242564867E-5	1.1327522879331894E-4	6.00611362554088E-5	1.0373609912290473	0.12933759241919424	-14338.763596157414	-1199.394378775646	-916.3499292314159
210000	-16473.784283046298	-2138.5696444718105	-14335.214638574485	4880.677998532285	4880.677998532285	199278.3102189288	0.0	392.39925680131034	1625.4874537406774	1256.7953159853762	1216.224301738327	1396.2261515230239	1881.088466413604	1121.5605149475784	2174.378163882694	612.4150320401993	3043.724845141583	3445.863764509694	2714.179094551803	2624.7017834273647	1080.8552621581182	1349.3418402960363	2183.565040067135	3269.8313835924646	2916.240325737085	0.0	392.39925680131034	1625.4874537406774	1256.7953159853762	1216.224301738327	1396.2261515230239	1881.088466413604	1121.5605149475784	2174.378163882694	612.4150320401993	3043.724845141583	3445.863764509694	2714.179094551803	2624.7017834273647	1080.8552621581182	1349.3418402960363	2183.565040067135	3269.8313835924646	2916.240325737085	0.001010689688999549	0.0	0.366	0.5052972938415	7.597959042925132E-5	1.0971774867128331E-4	5.682484095023898E-5	1.047223077101858	0.2607110879031762	-14335.214638574485	-1199.394378775646	-927.8664013434186
220000	-16437.735816367276	-2131.70426688957	-14306.031549477708	4467.569462059014	4467.569462059014	186361.09693377645	0.0	342.9257293684295	1860.9832596113722	971.5130079685347	1141.9124732973883	1529.746465645229	1867.6341699870325	1171.8854570902047	3306.095473091916	622.7963695193646	2801.6102343412576	3171.2446572257854	2567.7874739813424	2473.4194569948104	902.554899455309	1112.2260377576679	2059.78651887506	3337.4996971788837	2681.7336835015462	0.0	342.9257293684295	1860.9832596113722	971.5130079685347	1141.9124732973883	1529.746465645229	1867.6341699870325	1171.8854570902047	3306.095473091916	622.7963695193646	2801.6102343412576	3171.2446572257854	2567.7874739813424	2473.4194569948104	902.554899455309	1112.2260377576679	2059.78651887506	3337.4996971788837	2681.7336835015462	9.819798253982472E-4	0.0	0.366	0.5367057069863166	7.756177767386263E-5	1.0506447194103218E-4	5.974647109222216E-5	1.0763519431371986	0.2338238171687578	-14306.031549477708	-1199.394378775646	-920.1276358647546
230000	-16496.897183215002	-2167.0433742098417	-14329.853809005159	6242.192865760138	6242.192865760138	250346.90771386336	0.0	412.2325543634192	1368.5965964962636	620.2120029252228	1382.3487919916586	3277.8169301934904	2288.745514348908	1590.6330384441596	4369.586968438683	847.0619822141867	3769.070620325377	4271.893406982967	3607.6888573352967	2336.118932030707	1368.649524937801	987.0999691265789	2544.8547893261566	3776.890841773167	3414.2377160748815	0.0	412.2325543634192	1368.5965964962636	620.2120029252228	1382.3487919916586	3277.8169301934904	2288.745514348908	1590.6330384441596	4369.586968438683	847.0619822141867	3769.070620325377	4271.893406982967	3607.6888573352967	2336.118932030707	1368.649524937801	987.0999691265789	2544.8547893261566	3776.890841773167	3414.2377160748815	6.327651826328703E-4	0.0	0.366	0.5198364339187167	5.977913577535268E-5	9.021065236178317E-5	4.3511542099671634E-5	1.1686099934422198	0.22374778017653246	-14329.853809005159	-1199.394378775646	-956.6328324052489
240000	-16487.878907271654	-2147.961484133763	-14339.91742313789	5417.216997559778	5417.216997559778	220509.02331999416	0.0	324.3850280026741	1349.4986762250517	1332.6808314448635	1223.2740650888913	2037.9545442696815	2075.9618107858046	1335.2433041503123	2970.3547965656985	907.2842789845284	2416.411625686813	3576.595226903729	3147.018476231542	3450.3931016422603	857.4780877986764	1302.536304035311	2721.927793834744	3169.908024338068	2965.038129808985	0.0	324.3850280026741	1349.4986762250517	1332.6808314448635	1223.2740650888913	2037.9545442696815	2075.9618107858046	1335.2433041503123	2970.3547965656985	907.2842789845284	2416.411625686813	3576.595226903729	3147.018476231542	3450.3931016422603	857.4780877986764	1302.536304035311	2721.927793834744	3169.908024338068	2965.038129808985	8.031555642850693E-4	0.0	0.366	0.50065245975409	6.027860123946894E-5	8.052760023830005E-5	4.588059218617219E-5	1.1834827773549261	0.17406693685419983	-14339.91742313789	-1199.394378775646	-937.8722488804437
250000	-16491.085137764596	-2161.4819582635478	-14329.60317950105	6095.44876778461	6095.44876778461	242967.04336990317	0.0	78.5303928444961	1643.923263925471	1190.6979477785064	969.9402465569683	2236.6028705404638	2226.2772697966966	1760.0626790677672	2976.3699385482864	837.334650357045	2174.8471774829336	4113.40286083285	3482.3004396996093	3987.0785906138058	1099.5308934958844	2083.5043046183982	3003.271764195072	3107.418246494792	3441.9746430236073	0.0	78.5303928444961	1643.923263925471	1190.6979477785064	969.9402465569683	2236.6028705404638	2226.2772697966966	1760.0626790677672	2976.3699385482864	837.334650357045	2174.8471774829336	4113.40286083285	3482.3004396996093	3987.0785906138058	1099.5308934958844	2083.5043046183982	3003.271764195072	3107.418246494792	3441.9746430236073	8.569814431841782E-4	0.0	0.366	0.6074070237029294	6.266560368714412E-5	7.827211859528505E-5	4.6343764783589295E-5	1.036083198786892	0.22340215721272405	-14329.60317950105	-1199.394378775646	-950.951959599341
260000	-16499.341662440336	-2175.181677160777	-14324.159985279559	6343.294210512937	6343.294210512937	281392.21977040503	0.0	374.012379372895	3858.2192118651974	1490.7836380678075	964.1965912198439	2468.58461341255	3325.5439755655707	1476.9745768862049	3673.4685424564127	1652.6665524361688	2432.6038450392343	4737.713697222536	3956.3830317007105	3904.5850473078726	1258.431015500764	2188.7116375411947	2219.4747489217284	3590.357265673093	4794.320766943674	0.0	374.012379372895	3858.2192118651974	1490.7836380678075	964.1965912198439	2468.58461341255	3325.5439755655707	1476.9745768862049	3673.4685424564127	1652.6665524361688	2432.6038450392343	4737.713697222536	3956.3830317007105	3904.5850473078726	1258.431015500764	2188.7116375411947	2219.4747489217284	3590.357265673093	4794.320766943674	6.699798452991089E-4	0.0	0.366	0.5799342096009651	5.0015406814290074E-5	5.945424970833489E-5	3.8872758343213864E-5	1.072362068313419	0.151811464981952	-14324.159985279559	-1199.394378775646	-964.9928095083663
