# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 04:04:02 AEST 2020 [seed=1595613841472]
# -threads 8 xml/biphone_binary_CSGR_2020-07-23_ch2.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
0	-38032.732715647224	-2103.0196122291595	-35929.713103418064	3617.336536802869	3617.336536802869	17485.05322987085	0.0	41.79519169497517	110.81793477055363	16.14389755564587	71.86574128631375	135.83148714337457	46.25476858045074	24.12060649772369	210.85917641243398	132.67227682950534	103.73987748120737	129.112750979197	143.27224638970097	112.17250616620844	432.4592433487499	12.342753062127967	179.8874345892448	3500.0	236.9294563303858	0.0	41.79519169497517	110.81793477055363	16.14389755564587	71.86574128631375	135.83148714337457	46.25476858045074	24.12060649772369	210.85917641243398	132.67227682950534	103.73987748120737	129.112750979197	143.27224638970097	112.17250616620844	432.4592433487499	12.342753062127967	179.8874345892448	3500.0	236.9294563303858	0.001	0.0	0.366	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.001	0.1	6.220634184858567E-4	6.580100165116121	-0.013725453198562497	-35929.713103418064	-1199.394378775646	-882.7723347859026
10000	-16683.370649571254	-1961.821654243503	-14721.548995327752	3889.0048907157125	3889.0048907157125	22027.537261394846	0.0	3.0634414822740097	107.49210035810768	16.930498313650833	85.42789863361352	137.50806599737118	57.440827328708814	35.284060072081296	374.8655907783484	102.35965350431812	127.52376113785274	179.19472710511894	362.48372420729476	93.6420945468349	162.99261668468236	37.77279987725416	331.40707084689865	3839.524569599789	119.30243963597319	0.0	3.0634414822740097	107.49210035810768	16.930498313650833	85.42789863361352	137.50806599737118	57.440827328708814	35.284060072081296	374.8655907783484	102.35965350431812	127.52376113785274	179.19472710511894	362.48372420729476	93.6420945468349	162.99261668468236	37.77279987725416	331.40707084689865	3839.524569599789	119.30243963597319	0.007658919312139966	0.0	0.366	0.003954363680883032	0.10865584527531791	0.615699041349309	0.3843009586506914	0.5	0.5	0.7236955929167005	0.00541372231306762	0.025780911336161835	9.472309515745093E-4	3.296792295591025	-0.01270047375522878	-14721.548995327752	-1199.394378775646	-744.0459984527348
20000	-16461.114868221655	-1999.2427538862216	-14461.872114335432	4004.699028861824	4004.699028861824	36491.32576119133	0.0	26.90339846727128	210.4747828358774	98.90292326154733	213.75118564910358	337.31218556687827	131.17356455376273	71.05360231087883	812.1740701610795	296.64163905563123	265.44727110093754	529.1649414434833	660.3182588917512	339.29553452041614	419.67587296293084	83.83202386316236	563.1011785908128	3954.6368882698443	304.0711421701371	0.0	26.90339846727128	210.4747828358774	98.90292326154733	213.75118564910358	337.31218556687827	131.17356455376273	71.05360231087883	812.1740701610795	296.64163905563123	265.44727110093754	529.1649414434833	660.3182588917512	339.29553452041614	419.67587296293084	83.83202386316236	563.1011785908128	3954.6368882698443	304.0711421701371	0.00499639250581292	0.0	0.366	0.0015132648415378859	0.12232122184634826	0.6444835519221627	0.3555164480778378	0.5	0.5	0.7341422645139221	0.0027841747500379774	0.01922040527961365	5.131900144892957E-4	3.979169979577624	-0.01661154576419337	-14461.872114335432	-1199.394378775646	-781.6928950099757
30000	-16439.239316529205	-2047.830758805341	-14391.408557723866	4816.644776198024	4816.644776198024	60921.37643216434	0.0	49.75396315429267	300.10837741895676	223.3589990589587	270.1883946995053	411.90453131583007	332.2468530941067	130.7885054390553	1151.509787456386	566.6889035426465	282.3281069821887	1020.2733457150767	1320.8622826949822	608.8941035418078	603.7015206768701	148.58950172539798	1218.8042369805337	4563.289369578893	655.5085378223621	0.0	49.75396315429267	300.10837741895676	223.3589990589587	270.1883946995053	411.90453131583007	332.2468530941067	130.7885054390553	1151.509787456386	566.6889035426465	282.3281069821887	1020.2733457150767	1320.8622826949822	608.8941035418078	603.7015206768701	148.58950172539798	1218.8042369805337	4563.289369578893	655.5085378223621	0.002619277788094847	0.0	0.366	0.0012253957220400352	0.12898660342062127	0.6714527612101564	0.32854723878984426	0.5	0.5	0.8885940219739156	0.0016203936256977522	0.011747666621618833	2.7732825748868513E-4	4.209909764149353	-0.01241616709546673	-14391.408557723866	-1199.394378775646	-831.068078674635
40000	-16334.911798854366	-2024.5599137259126	-14310.351885128453	3682.826421173752	3682.826421173752	48456.23163611253	0.0	46.865123863813984	228.2756092411951	143.0692637600634	211.8310886090025	268.357289609009	262.91640135368993	109.76779007424165	947.4395337041086	584.1355089630666	248.51761075495932	1038.025051852808	947.2737098981858	438.2964292317163	285.79237177909096	126.56987978445504	1047.9214942714016	3662.089658456568	573.0061080923107	0.0	46.865123863813984	228.2756092411951	143.0692637600634	211.8310886090025	268.357289609009	262.91640135368993	109.76779007424165	947.4395337041086	584.1355089630666	248.51761075495932	1038.025051852808	947.2737098981858	438.2964292317163	285.79237177909096	126.56987978445504	1047.9214942714016	3662.089658456568	573.0061080923107	0.004056266777867368	0.0	0.366	0.002153618897103094	0.1312658782179593	0.6577315743653563	0.3422684256346441	0.5	0.5	0.8403970226885776	0.002104062253044094	0.016139058208922318	3.687194310415726E-4	2.4552567034091086	0.08414281391021643	-14310.351885128453	-1199.394378775646	-806.0909492341108
50000	-16235.450488606622	-2056.6123206369825	-14178.83816796964	3599.5316402602944	3599.5316402602944	68908.2843813151	0.0	47.26939607271916	309.1862713967193	233.16880177874737	438.47880609937124	489.86830802678236	431.7177876585605	164.3205837509331	1037.2621803482007	520.4149159177607	418.5429995952663	1848.4626454222173	1606.1619858716015	424.71905578211187	206.3357433189382	192.12528435887293	1410.730677964942	3390.396739453336	647.9007091952957	0.0	47.26939607271916	309.1862713967193	233.16880177874737	438.47880609937124	489.86830802678236	431.7177876585605	164.3205837509331	1037.2621803482007	520.4149159177607	418.5429995952663	1848.4626454222173	1606.1619858716015	424.71905578211187	206.3357433189382	192.12528435887293	1410.730677964942	3390.396739453336	647.9007091952957	0.002484873941371206	0.0	0.366	7.781836831147346E-4	0.11940651403019582	0.6525840811527981	0.34741591884720247	0.5	0.5	0.8873069810368075	0.0013046731469480177	0.009494930849100495	2.3521461303929018E-4	2.4908767372787857	0.14858791794338316	-14178.83816796964	-1199.394378775646	-838.2948513917165
60000	-16207.140662744023	-2096.4962130139897	-14110.644449730033	5481.770510115513	5481.770510115513	103993.44254954054	0.0	57.54935247775686	294.46698815128303	308.16043177111146	396.94056950559855	545.9735297239405	594.9543449830948	358.85203689905086	1677.9458288843343	683.5194883858936	598.8967206592924	2607.9805737715124	2120.8050117120742	1074.6407978263635	442.5584249094343	252.66413067699028	2730.8237210466214	4083.9738017667005	1511.2797295179853	0.0	57.54935247775686	294.46698815128303	308.16043177111146	396.94056950559855	545.9735297239405	594.9543449830948	358.85203689905086	1677.9458288843343	683.5194883858936	598.8967206592924	2607.9805737715124	2120.8050117120742	1074.6407978263635	442.5584249094343	252.66413067699028	2730.8237210466214	4083.9738017667005	1511.2797295179853	0.0016294669204577077	0.0	0.366	3.595265515848307E-4	0.13125771933022076	0.6632646539489981	0.3367353460510024	0.5	0.5	0.9183640622514188	8.989048015628483E-4	0.00693799305427726	1.5619195699442782E-4	2.5100448086875717	0.12936508801019117	-14110.644449730033	-1199.394378775646	-881.6822637290708
70000	-16168.066294045284	-2103.637329173554	-14064.42896487173	5558.675647488495	5558.675647488495	114113.50358539447	0.0	32.62479778024912	315.5932107354123	579.6910874209907	501.30766940174664	537.7500328369479	638.1479554445638	556.9622530342845	1839.9220629553743	1266.0980855327455	527.1120905072612	2713.676421965338	2406.9645529075387	1326.771687264679	413.0982002030613	217.99154528020566	3203.262028569594	3198.414813345016	1759.2256554721987	0.0	32.62479778024912	315.5932107354123	579.6910874209907	501.30766940174664	537.7500328369479	638.1479554445638	556.9622530342845	1839.9220629553743	1266.0980855327455	527.1120905072612	2713.676421965338	2406.9645529075387	1326.771687264679	413.0982002030613	217.99154528020566	3203.262028569594	3198.414813345016	1759.2256554721987	0.0014672542107662585	0.0	0.366	5.952938578033933E-4	0.17262074666609942	0.6619934527461959	0.3380065472538045	0.5	0.5	0.9530357555816071	8.009804364645836E-4	0.006345736788800428	1.4489493422530436E-4	2.561706987052251	0.12119215046853701	-14064.42896487173	-1199.394378775646	-889.3400806304948
80000	-16199.751237702403	-2138.9618753019113	-14060.789362400492	5693.31841085205	5693.31841085205	162396.07822429357	0.0	23.21862770847341	577.2236772097044	1069.5374881282814	583.735271713866	1101.6866394498936	937.2714674915361	1969.896235244033	1942.6756803381277	1824.5845677631387	764.5440205841857	4235.070054004554	3188.6016881024952	1944.528993563039	579.9041820595618	265.42497557798873	3949.4451976543623	3918.230270687842	3133.8611478966827	0.0	23.21862770847341	577.2236772097044	1069.5374881282814	583.735271713866	1101.6866394498936	937.2714674915361	1969.896235244033	1942.6756803381277	1824.5845677631387	764.5440205841857	4235.070054004554	3188.6016881024952	1944.528993563039	579.9041820595618	265.42497557798873	3949.4451976543623	3918.230270687842	3133.8611478966827	0.0010986443254553699	0.0	0.366	3.9224990228897125E-4	0.18306974398157955	0.662762710764143	0.33723728923585705	0.5	0.5	0.9448258178422418	5.247480232625076E-4	0.005030127171549634	8.54050334485842E-5	2.754369700949959	0.15095991074860865	-14060.789362400492	-1199.394378775646	-924.303304407132
90000	-16173.747654066085	-2130.9250122656827	-14042.822641800401	5191.878841846198	5191.878841846198	151864.01857706858	0.0	16.309193267241103	497.5782222962786	796.0492271436402	484.83602263746724	1059.6452359962882	690.0643856422597	1833.3452752835597	3100.1557058188137	1698.151581077877	818.9172332448063	3905.987003786246	2659.9990604912005	1871.5737317049072	576.9144246388884	353.2169658402979	3445.447172454461	4041.424917613559	2756.4218786468687	0.0	16.309193267241103	497.5782222962786	796.0492271436402	484.83602263746724	1059.6452359962882	690.0643856422597	1833.3452752835597	3100.1557058188137	1698.151581077877	818.9172332448063	3905.987003786246	2659.9990604912005	1871.5737317049072	576.9144246388884	353.2169658402979	3445.447172454461	4041.424917613559	2756.4218786468687	0.0010247369429909733	0.0	0.366	0.0028957876104364856	0.13255019227553838	0.6551192828701683	0.3448807171298314	0.5	0.5	0.8104788272790552	6.445191843139688E-4	0.0058175686024490945	1.124924378750554E-4	2.5877678179058345	0.1362487029844703	-14042.822641800401	-1199.394378775646	-916.2328300012485
