# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 04:06:50 AEST 2020 [seed=1595614010062]
# -threads 8 xml/biphone_binary_CSGS_2020-07-23_ch2.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	alpha	clock.rate	meanRate	treeLikelihood	branchRates	speciation
6320000	-15306.587627461011	-995.3547359852113	-14311.2328914758	7780.254131538835	7780.254131538835	293563.71615827974	0.0	368.5808055944778	3432.9883958525675	2731.3265693012077	1159.4480457815478	1562.9578666614166	1735.786196794797	2557.6067111730567	3227.6124414665837	3610.7201271799213	2180.1044356075104	3490.48052014732	7088.453437989412	2196.4002460008123	1733.4350049715367	2868.9448377095487	2639.573552444994	3195.13831980857	2661.5678063595983	0.0	368.5808055944778	3432.9883958525675	2731.3265693012077	1159.4480457815478	1562.9578666614166	1735.786196794797	2557.6067111730567	3227.6124414665837	3610.7201271799213	2180.1044356075104	3490.48052014732	7088.453437989412	2196.4002460008123	1733.4350049715367	2868.9448377095487	2639.573552444994	3195.13831980857	2661.5678063595983	6.337709826599663E-4	0.0	0.366	0.0013505163053414294	0.19799642635917902	0.6842931633236249	0.315706836676382	0.5	0.5	1.3578322904855025	4.362859929902914E-5	4.362859929902914E-5	-14311.2328914758	0.0	-973.5056335619882
6330000	-15279.76926650586	-991.0084783885461	-14288.760788117313	7561.241737894633	7561.241737894633	280889.1487531103	0.0	377.23845258605667	2766.7804471159543	2395.7031323460596	1335.2330377368414	1648.9040744807944	1595.627080537527	2189.1487028081256	2534.4442500330197	3097.0731235527587	2001.0775648725323	3393.508615920172	6590.623124801482	2538.4941426992114	1518.3112149316942	2649.37430402408	2625.0676422749966	3064.0734184063813	3386.3291784351004	0.0	377.23845258605667	2766.7804471159543	2395.7031323460596	1335.2330377368414	1648.9040744807944	1595.627080537527	2189.1487028081256	2534.4442500330197	3097.0731235527587	2001.0775648725323	3393.508615920172	6590.623124801482	2538.4941426992114	1518.3112149316942	2649.37430402408	2625.0676422749966	3064.0734184063813	3386.3291784351004	7.078875973366297E-4	0.0	0.366	7.969458497811261E-5	0.22290743939615607	0.6947279026301222	0.3052720973698848	0.5	0.5	1.043514560024374	4.520974269393282E-5	4.520974269393286E-5	-14288.760788117313	0.0	-969.6968851814729
6340000	-15289.85386882722	-993.8785012381467	-14295.975367589073	7807.020763519412	7807.020763519412	288866.92812003405	0.0	179.64575983844617	3173.7576895698608	3262.064517117822	903.5942391667639	2186.6987377287883	1553.4007733151782	1923.2281088340771	3012.528662179067	2739.241370038844	2607.944782923565	3670.877093832796	6707.08288633824	2477.365128045083	1507.3992541274433	4030.998581654451	2903.34624035181	3185.4258559233663	3051.823406399697	0.0	179.64575983844617	3173.7576895698608	3262.064517117822	903.5942391667639	2186.6987377287883	1553.4007733151782	1923.2281088340771	3012.528662179067	2739.241370038844	2607.944782923565	3670.877093832796	6707.08288633824	2477.365128045083	1507.3992541274433	4030.998581654451	2903.34624035181	3185.4258559233663	3051.823406399697	6.173783000873972E-4	0.0	0.366	0.010908981867936486	0.22583605375936802	0.6917887429185481	0.3082112570814589	0.5	0.5	1.1008702435952709	4.3894140809286916E-5	4.389414080928692E-5	-14295.975367589073	0.0	-972.2909683499665
6350000	-15283.463623594731	-1001.0117899810496	-14282.45183361368	8219.163577946934	8219.163577946934	306718.48551258724	0.0	178.640566857322	2846.875604399422	3468.4478152150905	1135.7869261303647	2029.587207512031	1751.17170494348	1834.5327422506314	3350.5138505297627	2825.5006726224938	2726.8406414858578	4064.5280393625603	7236.295766137027	2672.4180463166176	1891.2273400738281	3534.192122224873	3258.5193440233516	3316.5197665104997	3117.518176713202	0.0	178.640566857322	2846.875604399422	3468.4478152150905	1135.7869261303647	2029.587207512031	1751.17170494348	1834.5327422506314	3350.5138505297627	2825.5006726224938	2726.8406414858578	4064.5280393625603	7236.295766137027	2672.4180463166176	1891.2273400738281	3534.192122224873	3258.5193440233516	3316.5197665104997	3117.518176713202	5.76027080978999E-4	0.0	0.366	9.689822615043762E-5	0.18631966889156706	0.6994290593288147	0.30057094067119244	0.5	0.5	1.2177242551303145	4.154939716016522E-5	4.154939716016524E-5	-14282.45183361368	0.0	-977.8282378348076
6360000	-15306.712842079549	-1003.4657937044868	-14303.247048375062	8244.758232489894	8244.758232489894	314017.2865443872	0.0	181.3959535234388	3572.2995814724713	1895.3490322414368	1626.6892709549306	2169.8661900299944	1738.2492155103662	2395.9709613475584	2698.3293380579053	3607.0150820087765	2644.82061224641	4003.938236498898	7308.980505565986	2617.4585213316136	1812.9210665212943	3450.719701109122	3551.9080277699177	3249.593825368164	3182.9759563847592	0.0	181.3959535234388	3572.2995814724713	1895.3490322414368	1626.6892709549306	2169.8661900299944	1738.2492155103662	2395.9709613475584	2698.3293380579053	3607.0150820087765	2644.82061224641	4003.938236498898	7308.980505565986	2617.4585213316136	1812.9210665212943	3450.719701109122	3551.9080277699177	3249.593825368164	3182.9759563847592	5.782655563529735E-4	0.0	0.366	0.0018442782395909846	0.17080365660462996	0.7076621258616121	0.2923378741383949	0.5	0.5	1.3874189377449124	4.532246858697701E-5	4.532246858697699E-5	-14303.247048375062	0.0	-979.858641021024
6370000	-15304.564752464574	-996.5584950538129	-14308.006257410761	7587.608813100082	7587.608813100082	297778.31794927723	0.0	348.9451755016277	3063.984193143364	2993.903289424282	1091.1418635063835	2003.7565705434804	1463.8079332767902	2207.2339972407544	3185.404550966617	3219.2775530073013	2182.882736311205	4083.6604543326457	7126.576332854709	1697.2168061500336	2316.23732413692	3112.4737435316038	3415.7795479401816	3046.7631178649626	3223.468815156314	0.0	348.9451755016277	3063.984193143364	2993.903289424282	1091.1418635063835	2003.7565705434804	1463.8079332767902	2207.2339972407544	3185.404550966617	3219.2775530073013	2182.882736311205	4083.6604543326457	7126.576332854709	1697.2168061500336	2316.23732413692	3112.4737435316038	3415.7795479401816	3046.7631178649626	3223.468815156314	6.228692758084055E-4	0.0	0.366	0.0016998628175070934	0.18287788406379482	0.7044616579411613	0.29553834205884544	0.5	0.5	1.0291955033250333	4.3434218236868055E-5	4.343421823686807E-5	-14308.006257410761	0.0	-975.1126261840135
6380000	-15277.832425923014	-986.7504086547642	-14291.082017268249	7267.123583286203	7267.123583286203	277619.02466969454	0.0	148.621768828081	3790.949141328735	3443.7302922606887	1186.458823273062	1667.4155680324495	1466.6754662326994	1823.825456561677	3115.6473486835166	2914.69770140113	1950.2453629999438	3366.9194925335732	6697.60819360648	1988.1870603279294	1535.468089657664	2626.5884208193424	2696.623272544578	3157.1901439100666	2532.4517525199135	0.0	148.621768828081	3790.949141328735	3443.7302922606887	1186.458823273062	1667.4155680324495	1466.6754662326994	1823.825456561677	3115.6473486835166	2914.69770140113	1950.2453629999438	3366.9194925335732	6697.60819360648	1988.1870603279294	1535.468089657664	2626.5884208193424	2696.623272544578	3157.1901439100666	2532.4517525199135	7.255402186889068E-4	0.0	0.366	0.00477987789327831	0.20612469287091734	0.7026496900286008	0.297350309971406	0.5	0.5	1.2320357880201196	4.3388839055042776E-5	4.338883905504278E-5	-14291.082017268249	0.0	-966.6717282841452
6390000	-15288.596483517196	-986.4580196889075	-14302.138463828289	7156.304143940173	7156.304143940173	266057.345440542	0.0	84.81000979049078	4105.446999569178	2549.447420642013	494.9497422878341	1909.9650971206988	1239.1764553602668	1670.8200761284315	2487.0016751053727	3127.196015463168	2090.058872373059	3211.204544349857	6089.657521939623	1872.235612557678	1333.5807150613118	3183.4284051773843	2592.553914032138	3143.2107046395695	3358.2915216589245	0.0	84.81000979049078	4105.446999569178	2549.447420642013	494.9497422878341	1909.9650971206988	1239.1764553602668	1670.8200761284315	2487.0016751053727	3127.196015463168	2090.058872373059	3211.204544349857	6089.657521939623	1872.235612557678	1333.5807150613118	3183.4284051773843	2592.553914032138	3143.2107046395695	3358.2915216589245	5.993362964115155E-4	0.0	0.366	0.004780740549706107	0.211480241421018	0.6877400671058147	0.3122599328941918	0.5	0.5	1.043798627382761	5.12471724959789E-5	5.124717249597889E-5	-14302.138463828289	0.0	-966.9721562211536
6400000	-15268.704022761498	-976.6647477773923	-14292.039274984105	6993.042359533533	6993.042359533533	252085.73779398928	0.0	113.52485182448503	2572.665123021123	2362.2870553760554	719.8303870444462	1252.6053741446306	1383.7239893111312	1511.9941762441215	3246.6020107973454	3088.1173016271787	2047.8906844513863	3410.7090608794756	5837.104002979642	2064.91308094339	1562.3673502238737	3095.8584872354927	2362.6724945819	3076.8667832732976	3293.7707023831376	0.0	113.52485182448503	2572.665123021123	2362.2870553760554	719.8303870444462	1252.6053741446306	1383.7239893111312	1511.9941762441215	3246.6020107973454	3088.1173016271787	2047.8906844513863	3410.7090608794756	5837.104002979642	2064.91308094339	1562.3673502238737	3095.8584872354927	2362.6724945819	3076.8667832732976	3293.7707023831376	6.975296190646164E-4	0.0	0.366	3.604549878208992E-4	0.23383746482654452	0.7072007573926252	0.2927992426073812	0.5	0.5	0.9653862497969028	5.135144551452907E-5	5.1351445514529074E-5	-14292.039274984105	0.0	-957.1938344690593
6410000	-15287.269479967874	-984.5959145580007	-14302.673565409874	7325.449456958949	7325.449456958949	263748.3859966877	0.0	264.8739872725198	2520.384952073263	1843.731585447495	748.6874379681543	1777.7465925080337	1175.8043583883123	1602.0447706461364	3349.7162220555747	2710.1480372667115	1845.4223510550692	3595.791721418433	6367.227582471775	2181.8725306054316	1583.5561141200214	2799.767119975279	2594.5703336413503	3103.815800034977	2880.059359502949	0.0	264.8739872725198	2520.384952073263	1843.731585447495	748.6874379681543	1777.7465925080337	1175.8043583883123	1602.0447706461364	3349.7162220555747	2710.1480372667115	1845.4223510550692	3595.791721418433	6367.227582471775	2181.8725306054316	1583.5561141200214	2799.767119975279	2594.5703336413503	3103.815800034977	2880.059359502949	5.86251246612906E-4	0.0	0.366	0.0032215442872533815	0.18407782909033196	0.6970574361490463	0.3029425638509602	0.5	0.5	0.9163427362391016	4.910639688558023E-5	4.9106396885580235E-5	-14302.673565409874	0.0	-964.8273750103665
6420000	-15281.699331243659	-995.3193303453336	-14286.380000898325	7909.6490039119935	7909.6490039119935	289016.12589235534	0.0	321.312510166427	3650.3605183669993	2700.3988007886546	1271.1391716997757	1749.0438726287616	1450.2546125547883	1822.6442012779908	2679.271536871188	2858.8460619427683	1961.0967888320647	3877.889416482607	6827.951852893021	1690.9392241331602	1934.1751423959013	2707.0062671839596	3026.3667865988855	3068.54816911619	2635.0119426388796	0.0	321.312510166427	3650.3605183669993	2700.3988007886546	1271.1391716997757	1749.0438726287616	1450.2546125547883	1822.6442012779908	2679.271536871188	2858.8460619427683	1961.0967888320647	3877.889416482607	6827.951852893021	1690.9392241331602	1934.1751423959013	2707.0062671839596	3026.3667865988855	3068.54816911619	2635.0119426388796	6.532820886893698E-4	0.0	0.366	0.0025537268934094377	0.17314915632211308	0.6956482628298651	0.30435173717014147	0.5	0.5	1.02789560073086	4.6851625629676235E-5	4.685162562967626E-5	-14286.380000898325	0.0	-973.0676982283388
6430000	-15282.683236266625	-990.1970471206267	-14292.486189145999	7537.322899728128	7537.322899728128	283554.6890699107	0.0	229.43404845596766	2191.4977590487074	2984.7536119175184	1088.147288287789	1569.1581596171143	1505.8364429906248	2014.5066681266867	2560.5514469017758	2674.2757236605385	2287.8587473248863	3741.1744818419115	6604.03655376289	2519.923617427132	1749.4643718109871	2933.5818633799554	3237.851986948295	3099.452027127477	2791.678850145607	0.0	229.43404845596766	2191.4977590487074	2984.7536119175184	1088.147288287789	1569.1581596171143	1505.8364429906248	2014.5066681266867	2560.5514469017758	2674.2757236605385	2287.8587473248863	3741.1744818419115	6604.03655376289	2519.923617427132	1749.4643718109871	2933.5818633799554	3237.851986948295	3099.452027127477	2791.678850145607	7.054423754340951E-4	0.0	0.366	3.667217534124256E-4	0.20814809759224287	0.6919293861817886	0.30807061381821826	0.5	0.5	1.1240420517802274	4.439841576152282E-5	4.43984157615228E-5	-14292.486189145999	0.0	-969.2109737034626
6440000	-15291.798112298646	-986.2970364549944	-14305.501075843651	7821.883852909664	7821.883852909664	267207.11972918286	0.0	195.06818220436344	2749.9139329353966	2701.3325637960575	1113.3040086212586	1843.249335866723	1451.3089689643684	1714.7305958053246	2076.3018629341414	2524.1657067296933	2004.2354365209455	3363.918001622544	6486.554195837972	2241.792795422875	1639.2915313817343	3250.058558604295	2266.5464632942058	3119.2327772692374	2718.580559409776	0.0	195.06818220436344	2749.9139329353966	2701.3325637960575	1113.3040086212586	1843.249335866723	1451.3089689643684	1714.7305958053246	2076.3018629341414	2524.1657067296933	2004.2354365209455	3363.918001622544	6486.554195837972	2241.792795422875	1639.2915313817343	3250.058558604295	2266.5464632942058	3119.2327772692374	2718.580559409776	6.953853095753649E-4	0.0	0.366	0.004592518040778492	0.16876289934298905	0.7003297076929188	0.29967029230708786	0.5	0.5	1.1261593490547512	5.0450227349299014E-5	5.045022734929898E-5	-14305.501075843651	0.0	-964.6277498967252
6450000	-15298.831077361212	-992.7643253983456	-14306.066751962866	7483.200154913145	7483.200154913145	295098.7601871568	0.0	143.66927734238874	2698.8257396691456	2847.478251240955	1165.8500348972457	2118.8316743946843	1632.3148933209998	1989.7865939411513	2674.5258085089436	2499.947674667821	2278.3421113434956	3634.531500465306	6678.250413361409	2192.8689980900526	1656.0212576048018	3127.335918840927	2561.1745056242194	3088.614335928129	2722.0070209784994	0.0	143.66927734238874	2698.8257396691456	2847.478251240955	1165.8500348972457	2118.8316743946843	1632.3148933209998	1989.7865939411513	2674.5258085089436	2499.947674667821	2278.3421113434956	3634.531500465306	6678.250413361409	2192.8689980900526	1656.0212576048018	3127.335918840927	2561.1745056242194	3088.614335928129	2722.0070209784994	6.476298905779827E-4	0.0	0.366	0.002485074690374405	0.19621626123028962	0.6943419763470099	0.3056580236529968	0.5	0.5	1.0524547959801638	4.565255245601623E-5	4.5652552456016226E-5	-14306.066751962866	0.0	-972.0681200659383
6460000	-15303.134137842104	-1000.1899429278767	-14302.944194914227	8404.056780472341	8404.056780472341	298797.96585509076	0.0	399.2437519460489	4707.755672131541	3747.0857163960836	1255.0518363143583	1908.9450158123645	1458.7768163348312	1842.3122501637044	2388.9248150177605	3650.79607931283	2339.7930613319613	3485.2014192187517	6717.920741158513	1344.42466339469	1502.088645928063	3502.5463516121695	2620.57155125066	3053.951706778161	3766.219653376492	0.0	399.2437519460489	4707.755672131541	3747.0857163960836	1255.0518363143583	1908.9450158123645	1458.7768163348312	1842.3122501637044	2388.9248150177605	3650.79607931283	2339.7930613319613	3485.2014192187517	6717.920741158513	1344.42466339469	1502.088645928063	3502.5463516121695	2620.57155125066	3053.951706778161	3766.219653376492	6.406055584260712E-4	0.0	0.366	0.003143209494521482	0.20304852806382687	0.7108494426932841	0.2891505573067228	0.5	0.5	1.1280745582431932	4.3192041990621655E-5	4.319204199062167E-5	-14302.944194914227	0.0	-975.1898836968453
6470000	-15307.586671730449	-999.7460865385679	-14307.840585191881	8114.67639227626	8114.67639227626	305157.4097861481	0.0	297.8918323733151	2589.5505136951856	2447.608681614441	1646.9050887197532	2478.5480613272375	1852.4957290492414	2473.5302054643444	2804.3248666138147	3036.5540416764584	2528.649328660973	3933.5606028233055	7283.2180752840595	2842.121596424333	2326.9358352915897	2540.0907246566967	3234.411147890609	3453.4992420185436	2670.5427801189085	0.0	297.8918323733151	2589.5505136951856	2447.608681614441	1646.9050887197532	2478.5480613272375	1852.4957290492414	2473.5302054643444	2804.3248666138147	3036.5540416764584	2528.649328660973	3933.5606028233055	7283.2180752840595	2842.121596424333	2326.9358352915897	2540.0907246566967	3234.411147890609	3453.4992420185436	2670.5427801189085	6.062559161552392E-4	0.0	0.366	1.145416069720733E-5	0.18926727888174447	0.6946886217598329	0.3053113782401739	0.5	0.5	1.1519960428790237	4.347844259578478E-5	4.347844259578474E-5	-14307.840585191881	0.0	-977.1226872507664
6480000	-15284.408500453868	-992.0513539700893	-14292.357146483779	7709.18554920932	7709.18554920932	289357.6684632273	0.0	186.85663683748592	3273.2828294946326	2977.2239999192984	956.9782893202033	1834.4545456456513	1463.8244228660972	1895.0195810050197	3099.5016408352235	3529.331502911926	2265.764852132705	3737.8319635337198	6220.172496967544	2413.123681005458	1683.0122784725556	2921.623283458528	2613.006060159989	3105.8560646158376	2556.511634878444	0.0	186.85663683748592	3273.2828294946326	2977.2239999192984	956.9782893202033	1834.4545456456513	1463.8244228660972	1895.0195810050197	3099.5016408352235	3529.331502911926	2265.764852132705	3737.8319635337198	6220.172496967544	2413.123681005458	1683.0122784725556	2921.623283458528	2613.006060159989	3105.8560646158376	2556.511634878444	7.013981014951438E-4	0.0	0.366	0.0016107149425186587	0.19841622945660883	0.6948186720796043	0.30518132792040237	0.5	0.5	1.0556645178505493	4.262845733854218E-5	4.262845733854219E-5	-14292.357146483779	0.0	-970.7021536262616
6490000	-15286.00136915173	-987.85762191961	-14298.143747232121	7723.325820757004	7723.325820757004	273295.87847693305	0.0	85.95248234965581	2772.8481875212315	2315.6493233596057	968.2489769726056	1518.814074453166	1392.8701375377666	1679.1217308655682	2805.693686436311	3451.3218671748527	1911.6719738316929	4068.840025295865	6141.054232560962	1617.201015202997	1746.5730848839742	2687.804303166929	2509.8018043339885	3259.3236688482357	2904.757410068117	0.0	85.95248234965581	2772.8481875212315	2315.6493233596057	968.2489769726056	1518.814074453166	1392.8701375377666	1679.1217308655682	2805.693686436311	3451.3218671748527	1911.6719738316929	4068.840025295865	6141.054232560962	1617.201015202997	1746.5730848839742	2687.804303166929	2509.8018043339885	3259.3236688482357	2904.757410068117	6.115295181730243E-4	0.0	0.366	0.0071975905019852834	0.1940366574333986	0.6913332689571164	0.30866673104289066	0.5	0.5	1.1632618981238014	4.7305300153488586E-5	4.7305300153488546E-5	-14298.143747232121	0.0	-966.7322931599713
6500000	-15285.579577981109	-990.716331369139	-14294.863246611969	8166.38735506629	8166.38735506629	277392.8528308557	0.0	222.28856918144373	2719.2152536802278	2814.2193416809328	1162.1149542651397	1897.3275800625463	1136.3385278993558	1702.2864180899103	2919.2549321402375	3013.4683361155116	1995.136365307774	3734.595589002476	6242.1175068682305	2190.889089918994	1609.2884678651371	2879.586697425554	2861.8372989861637	3129.707357386192	2528.609504655761	0.0	222.28856918144373	2719.2152536802278	2814.2193416809328	1162.1149542651397	1897.3275800625463	1136.3385278993558	1702.2864180899103	2919.2549321402375	3013.4683361155116	1995.136365307774	3734.595589002476	6242.1175068682305	2190.889089918994	1609.2884678651371	2879.586697425554	2861.8372989861637	3129.707357386192	2528.609504655761	6.649906653126094E-4	0.0	0.366	8.55498219583664E-4	0.19631276500693914	0.7016073469120931	0.29839265308791396	0.5	0.5	1.0010110089028854	4.659719692998644E-5	4.6597196929986466E-5	-14294.863246611969	0.0	-967.7816992992475
6510000	-15274.224842643687	-989.4321038766309	-14284.792738767057	7764.599822171849	7764.599822171849	277426.7319864597	0.0	216.2857686481306	2760.673106374967	2383.8977243556096	1142.9424417316898	1441.8865718102556	1192.4029298353225	1955.0275752116916	2223.75092291128	3403.8090632063427	1908.8094009193462	3528.9465089605096	6129.021895959803	2212.905856877349	1170.71556951557	2769.512952141961	3100.3056681988915	3097.7943523854874	3028.3708541266974	0.0	216.2857686481306	2760.673106374967	2383.8977243556096	1142.9424417316898	1441.8865718102556	1192.4029298353225	1955.0275752116916	2223.75092291128	3403.8090632063427	1908.8094009193462	3528.9465089605096	6129.021895959803	2212.905856877349	1170.71556951557	2769.512952141961	3100.3056681988915	3097.7943523854874	3028.3708541266974	6.728965335603686E-4	0.0	0.366	2.2958718917043502E-4	0.17985631320115256	0.682884448849213	0.3171155511507943	0.5	0.5	1.1689934047443125	4.796147098658419E-5	4.796147098658421E-5	-14284.792738767057	0.0	-967.6922965125074
6520000	-15293.800505828227	-994.6530798282141	-14299.147426000012	7929.327168032759	7929.327168032759	282464.86707670504	0.0	349.6049763938626	2490.1149355198654	2962.0754141322714	967.6795710319915	2189.243251606155	1238.2518213931346	1760.1535546432297	3093.886963238987	3370.5857805929354	2258.3950184881105	3584.000250598733	6600.953638107309	1722.1686301874847	1547.9048377392937	3559.9279398884883	3110.24573151021	3031.4846092564903	2760.5641124386952	0.0	349.6049763938626	2490.1149355198654	2962.0754141322714	967.6795710319915	2189.243251606155	1238.2518213931346	1760.1535546432297	3093.886963238987	3370.5857805929354	2258.3950184881105	3584.000250598733	6600.953638107309	1722.1686301874847	1547.9048377392937	3559.9279398884883	3110.24573151021	3031.4846092564903	2760.5641124386952	7.069900521350533E-4	0.0	0.366	0.005325727989530429	0.15789039892299378	0.6906916753759944	0.30930832462401303	0.5	0.5	1.2805118537088978	4.589944062260026E-5	4.589944062260025E-5	-14299.147426000012	0.0	-971.2319862546063
6530000	-15309.800998151259	-1003.4094820794697	-14306.39151607179	8392.30532340255	8392.30532340255	308365.4872791437	0.0	356.22040193188974	3414.32873867574	4187.841421456146	1387.347285245071	1995.8726703008492	1785.2027817621151	1616.7637598930546	3095.0463232661477	3610.606731202049	2034.0007216460406	4175.504212653371	7059.671608340684	1968.1096152389055	1803.6574063087776	4167.398296068851	3070.536357424575	3218.0533979534825	3127.550433564796	0.0	356.22040193188974	3414.32873867574	4187.841421456146	1387.347285245071	1995.8726703008492	1785.2027817621151	1616.7637598930546	3095.0463232661477	3610.606731202049	2034.0007216460406	4175.504212653371	7059.671608340684	1968.1096152389055	1803.6574063087776	4167.398296068851	3070.536357424575	3218.0533979534825	3127.550433564796	5.928299199095475E-4	0.0	0.366	0.0029626420798937554	0.1906700704270171	0.7001522192809682	0.2998477807190394	0.5	0.5	1.0743711588346523	4.3748595204894156E-5	4.374859520489413E-5	-14306.39151607179	0.0	-979.5748590898849
6540000	-15305.77985144037	-1007.6901884934555	-14298.089662946913	8230.644109368228	8230.644109368228	325805.7726428369	0.0	204.7403365330143	3695.643160921701	2177.8283140271187	1393.8243541219272	1894.2450846320407	1928.838184510596	2313.1239661410427	3397.486762278848	3205.767324279711	2617.3461366658257	4044.8262482838927	7588.007254645153	2552.8156343365067	2288.202090349443	5643.152384291299	3418.525670327866	3313.2785582691663	3290.487584406641	0.0	204.7403365330143	3695.643160921701	2177.8283140271187	1393.8243541219272	1894.2450846320407	1928.838184510596	2313.1239661410427	3397.486762278848	3205.767324279711	2617.3461366658257	4044.8262482838927	7588.007254645153	2552.8156343365067	2288.202090349443	5643.152384291299	3418.525670327866	3313.2785582691663	3290.487584406641	5.629159746909909E-4	0.0	0.366	4.568365337920485E-4	0.2115643027016197	0.6953743473083019	0.30462565269170555	0.5	0.5	1.3120448289785287	3.8276504128715475E-5	3.827650412871546E-5	-14298.089662946913	0.0	-984.1410595481588
6550000	-15290.796600657462	-995.5442954204939	-14295.252305236969	8086.821342136942	8086.821342136942	286239.5449925414	0.0	189.41711645667237	2863.552305166206	2419.1944743402214	947.3817616372098	2030.0718826329557	1657.7154047356562	1839.2046007600763	2669.846551114862	2895.898354362531	2252.4520895401743	3278.8519697714387	6786.301516530588	1827.9557045142767	1808.3132685962416	3609.6977701639275	3125.6496378558545	3019.956684946052	3219.874375365658	0.0	189.41711645667237	2863.552305166206	2419.1944743402214	947.3817616372098	2030.0718826329557	1657.7154047356562	1839.2046007600763	2669.846551114862	2895.898354362531	2252.4520895401743	3278.8519697714387	6786.301516530588	1827.9557045142767	1808.3132685962416	3609.6977701639275	3125.6496378558545	3019.956684946052	3219.874375365658	6.148789768175806E-4	0.0	0.366	0.0022579219867861415	0.2115916881441284	0.70871828295489	0.2912817170451178	0.5	0.5	1.2814829015994404	4.132425647645201E-5	4.1324256476452014E-5	-14295.252305236969	0.0	-970.7587088309352
6560000	-15287.295844035081	-1000.9022646586753	-14286.393579376407	8299.917613978296	8299.917613978296	301066.272890811	0.0	115.15197455691722	3849.8907030046144	2682.5728581180447	1439.354130387901	1772.5674039240837	1580.938528008724	1482.764094657687	3208.994234244482	3822.5594387384913	2015.8533685152222	3425.0631768561625	7072.017496017742	2007.4453289496414	1413.9803267413774	2941.534633436096	2877.677258286021	3176.5722494728934	3294.3366764098946	0.0	115.15197455691722	3849.8907030046144	2682.5728581180447	1439.354130387901	1772.5674039240837	1580.938528008724	1482.764094657687	3208.994234244482	3822.5594387384913	2015.8533685152222	3425.0631768561625	7072.017496017742	2007.4453289496414	1413.9803267413774	2941.534633436096	2877.677258286021	3176.5722494728934	3294.3366764098946	6.354256765007004E-4	0.0	0.366	0.0012934107408007643	0.19827782613440384	0.6852528161503233	0.31474718384968475	0.5	0.5	1.2585831489526884	4.608948969029747E-5	4.6089489690297445E-5	-14286.393579376407	0.0	-977.0087991224278
6570000	-15293.356602558119	-992.913929768059	-14300.442672790059	7644.175298856618	7644.175298856618	285690.2276058345	0.0	338.2937110246324	2968.7621924871773	2854.158342051831	1240.364450379089	2028.504352848646	1480.349728033023	1552.4748911599736	3130.190837526889	3672.1530201247215	2177.953127902923	3611.8116033516444	6918.915122833546	1791.012819730238	1599.7220726854828	2920.4980362056544	2607.5333230386177	3098.111837986013	3152.4258446719687	0.0	338.2937110246324	2968.7621924871773	2854.158342051831	1240.364450379089	2028.504352848646	1480.349728033023	1552.4748911599736	3130.190837526889	3672.1530201247215	2177.953127902923	3611.8116033516444	6918.915122833546	1791.012819730238	1599.7220726854828	2920.4980362056544	2607.5333230386177	3098.111837986013	3152.4258446719687	6.388046362929781E-4	0.0	0.366	6.36895094082024E-5	0.19609003286567578	0.7050250657779575	0.2949749342220507	0.5	0.5	1.5522235886933664	4.2177224511243614E-5	4.217722451124362E-5	-14300.442672790059	0.0	-970.7586871905784
6580000	-15292.647977355213	-998.4422137056863	-14294.205763649526	7922.9514982565415	7922.9514982565415	295417.87635162735	0.0	92.70800730930988	3155.3632744215615	3342.025973526615	1173.1667759706809	1583.0733863065957	1506.0139468466857	2044.9060020471393	2764.5142461866294	3408.148371879184	2422.346890731875	3323.271743314397	6977.578556276263	2460.191035140367	1497.572941942989	4551.973649165464	2533.4422728944983	3243.7045365573467	2741.7674141525486	0.0	92.70800730930988	3155.3632744215615	3342.025973526615	1173.1667759706809	1583.0733863065957	1506.0139468466857	2044.9060020471393	2764.5142461866294	3408.148371879184	2422.346890731875	3323.271743314397	6977.578556276263	2460.191035140367	1497.572941942989	4551.973649165464	2533.4422728944983	3243.7045365573467	2741.7674141525486	7.00374044914375E-4	0.0	0.366	0.002968006466383959	0.1747860937868643	0.6930949251057779	0.30690507489423047	0.5	0.5	1.2790063206445819	4.779188300748738E-5	4.779188300748743E-5	-14294.205763649526	0.0	-976.4067238374653
