# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 04:12:02 AEST 2020 [seed=1595614321441]
# -threads 8 xml/biphone_binary_CSHS_2020-07-23_ch2.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	clock.rate	meanRate	treeLikelihood	branchRates	speciation
100000	-15400.577679078611	-994.7677392886385	-14405.809939789973	8139.192940989827	8139.192940989827	293760.34605198546	0.0	301.99007794774457	3108.365159571852	2865.073465356624	1196.274507290108	2197.3751300815625	1582.8365955028241	2122.8953413200998	3053.756801495212	2784.741373103787	2404.432431509995	4042.8969659942395	6450.535493992246	2427.6881211123614	1945.1762137674443	3808.7204040139627	3161.0686478030834	3057.1023332075847	3089.7815722931728	0.0	301.99007794774457	3108.365159571852	2865.073465356624	1196.274507290108	2197.3751300815625	1582.8365955028241	2122.8953413200998	3053.756801495212	2784.741373103787	2404.432431509995	4042.8969659942395	6450.535493992246	2427.6881211123614	1945.1762137674443	3808.7204040139627	3161.0686478030834	3057.1023332075847	3089.7815722931728	6.787976382345034E-4	0.0	0.366	1.5729572308960363E-4	0.16175148638199582	0.6968855733069733	0.3031144266930277	0.5	0.5	4.808721450438054E-5	4.8087214504380515E-5	-14405.809939789973	0.0	-972.8317348442594
110000	-15406.171000341043	-992.3660193899099	-14413.804980951132	7681.170509195365	7681.170509195365	295492.85654072894	0.0	254.46430362642866	2883.7053716767587	3042.4759300884953	1225.6777474733506	2295.6564960570836	1627.2823318245216	1925.501416840395	3332.936219623317	2544.528274474292	2610.210588843852	4062.8138085350415	6944.605919364424	2074.640667522267	2066.107475324921	2574.4697153935595	3470.4409623718293	3093.056585593986	2589.2375259374	0.0	254.46430362642866	2883.7053716767587	3042.4759300884953	1225.6777474733506	2295.6564960570836	1627.2823318245216	1925.501416840395	3332.936219623317	2544.528274474292	2610.210588843852	4062.8138085350415	6944.605919364424	2074.640667522267	2066.107475324921	2574.4697153935595	3470.4409623718293	3093.056585593986	2589.2375259374	6.818011433111357E-4	0.0	0.366	0.0010661219358568449	0.16524799826674927	0.6924584002359079	0.30754159976409323	0.5	0.5	4.322432641868018E-5	4.322432641868019E-5	-14413.804980951132	0.0	-972.6189763599705
120000	-15399.146263381957	-1008.3784842549819	-14390.767779126976	8476.513942023843	8476.513942023843	333829.46957165404	0.0	284.7489337676935	3423.7209689552087	2550.1919268439237	1204.6379768294228	2035.3140456164558	1923.8229978820805	2347.977270490575	3036.8793892305184	3606.5723481537343	2830.8185009461085	4518.295710824033	7586.718497764883	2393.4982489202525	2263.9669372332	4112.419904087777	4390.326007733269	3285.9348946586147	3148.7784773011385	0.0	284.7489337676935	3423.7209689552087	2550.1919268439237	1204.6379768294228	2035.3140456164558	1923.8229978820805	2347.977270490575	3036.8793892305184	3606.5723481537343	2830.8185009461085	4518.295710824033	7586.718497764883	2393.4982489202525	2263.9669372332	4112.419904087777	4390.326007733269	3285.9348946586147	3148.7784773011385	6.085094120863063E-4	0.0	0.366	0.0012749942555588425	0.1786555177580986	0.7014817667101144	0.29851823328988675	0.5	0.5	3.795461568508078E-5	3.79546156850808E-5	-14390.767779126976	0.0	-985.7267175026728
130000	-15390.249471945857	-1003.5109034367904	-14386.738568509067	8386.733007654486	8386.733007654486	313227.6899864339	0.0	287.1662245838525	3221.007532174788	2833.003943354179	993.9809578817532	2341.350675153513	1701.7935940606824	1849.146110335713	3453.994156770584	3287.973529497119	2451.5722941533995	4412.457134631057	7379.36977172127	2593.5595456951733	1711.071305449368	3190.480948811582	3942.0601527871345	3210.5952107225835	3303.3807382672176	0.0	287.1662245838525	3221.007532174788	2833.003943354179	993.9809578817532	2341.350675153513	1701.7935940606824	1849.146110335713	3453.994156770584	3287.973529497119	2451.5722941533995	4412.457134631057	7379.36977172127	2593.5595456951733	1711.071305449368	3190.480948811582	3942.0601527871345	3210.5952107225835	3303.3807382672176	6.425259412956768E-4	0.0	0.366	3.4842748512343757E-4	0.17426706025464087	0.6916912128344231	0.3083087871655785	0.5	0.5	4.325004872445784E-5	4.3250048724457866E-5	-14386.738568509067	0.0	-981.232118127944
140000	-15407.483326074653	-994.229344253498	-14413.253981821155	7912.7032711647325	7912.7032711647325	294574.3795754672	0.0	374.407923089106	2285.8095011789387	2110.868828414159	764.7699885508321	2113.142864737415	1370.688276904175	1631.3100130370913	2938.117761062899	3202.6556684184084	2039.3704426714614	4029.117890693599	7798.88224527624	2666.4521831742704	1994.9448441893956	3193.30135271289	3315.592773190713	3087.938283698222	3286.650722656057	0.0	374.407923089106	2285.8095011789387	2110.868828414159	764.7699885508321	2113.142864737415	1370.688276904175	1631.3100130370913	2938.117761062899	3202.6556684184084	2039.3704426714614	4029.117890693599	7798.88224527624	2666.4521831742704	1994.9448441893956	3193.30135271289	3315.592773190713	3087.938283698222	3286.650722656057	5.921610644031186E-4	0.0	0.366	2.2674511868018624E-4	0.15386380753636197	0.6876187364072938	0.3123812635927082	0.5	0.5	4.6286393109537425E-5	4.6286393109537425E-5	-14413.253981821155	0.0	-973.6374014629018
150000	-15388.426973960486	-988.9922886618989	-14399.434685298587	7414.985452617832	7414.985452617832	283714.5571205407	0.0	352.21048319869476	2910.8161762383434	2211.068529710028	1170.5168799553935	1909.5148910330965	1567.2803246558135	1757.7324078521308	2654.912849680701	3033.025798701789	2456.988053443338	3977.6853130940035	7353.092365741371	2252.9911476228535	1811.0390321411696	2881.818011751724	3197.654952132409	3051.1126470786653	2689.36004642252	0.0	352.21048319869476	2910.8161762383434	2211.068529710028	1170.5168799553935	1909.5148910330965	1567.2803246558135	1757.7324078521308	2654.912849680701	3033.025798701789	2456.988053443338	3977.6853130940035	7353.092365741371	2252.9911476228535	1811.0390321411696	2881.818011751724	3197.654952132409	3051.1126470786653	2689.36004642252	7.016214074639248E-4	0.0	0.366	2.3084503034758344E-4	0.17095584333800395	0.6866063728284774	0.313393627171525	0.5	0.5	4.833800530371235E-5	4.8338005303712375E-5	-14399.434685298587	0.0	-969.6077399224163
160000	-15406.940299282669	-1005.104045750728	-14401.836253531941	8574.438098596256	8574.438098596256	312238.2817367996	0.0	311.5723992889399	3027.362788080874	2393.8227047294563	1469.509408209185	2199.585875475806	1718.7624824578581	1735.4987625436909	2708.2970014236107	3282.9687247404536	2905.9433655888165	4651.537303304557	8272.125088447294	2832.271345278273	1760.6131321254977	2665.3262213353796	3194.628350712753	3126.30412645499	2761.4987994458565	0.0	311.5723992889399	3027.362788080874	2393.8227047294563	1469.509408209185	2199.585875475806	1718.7624824578581	1735.4987625436909	2708.2970014236107	3282.9687247404536	2905.9433655888165	4651.537303304557	8272.125088447294	2832.271345278273	1760.6131321254977	2665.3262213353796	3194.628350712753	3126.30412645499	2761.4987994458565	6.048824372418885E-4	0.0	0.366	0.0012253716700536522	0.17242941805965897	0.700316841107836	0.2996831588921661	0.5	0.5	4.088830184047261E-5	4.0888301840472625E-5	-14401.836253531941	0.0	-981.6117026558709
170000	-15401.532556545088	-1009.6046138921924	-14391.927942652896	8628.449978405506	8628.449978405506	323964.6948850928	0.0	299.07705139031026	3339.6660588586074	2434.7186361367912	1812.8457497177856	2339.782960121985	1577.258207041599	2454.8807023534323	2801.107347291839	3176.8882178058993	2462.7576648727472	3988.93378738576	8059.559541593297	2475.4514878392743	1996.367104598017	3024.7753860221464	2863.751364781685	3092.63619400688	3816.1308893377163	0.0	299.07705139031026	3339.6660588586074	2434.7186361367912	1812.8457497177856	2339.782960121985	1577.258207041599	2454.8807023534323	2801.107347291839	3176.8882178058993	2462.7576648727472	3988.93378738576	8059.559541593297	2475.4514878392743	1996.367104598017	3024.7753860221464	2863.751364781685	3092.63619400688	3816.1308893377163	5.187866035654965E-4	0.0	0.366	7.667895428849905E-4	0.16237714534274755	0.6935061474897724	0.3064938525102298	0.5	0.5	4.361242816052711E-5	4.361242816052712E-5	-14391.927942652896	0.0	-985.669257272629
180000	-15396.17978310422	-996.2720989644985	-14399.907684139722	8095.962002052612	8095.962002052612	303342.15865387727	0.0	485.1167075372716	2334.9289167575043	2293.6772852762983	1235.7966529240168	2117.065010776537	1833.2081094772043	2283.0902049453834	2827.4191271536547	3672.640204009462	2600.8850227949624	4012.1143609279757	7226.633716845296	2634.1330172291964	1950.9228341867197	3028.0810787859136	2976.4074427613787	3127.2467273171237	3359.8529962583357	0.0	485.1167075372716	2334.9289167575043	2293.6772852762983	1235.7966529240168	2117.065010776537	1833.2081094772043	2283.0902049453834	2827.4191271536547	3672.640204009462	2600.8850227949624	4012.1143609279757	7226.633716845296	2634.1330172291964	1950.9228341867197	3028.0810787859136	2976.4074427613787	3127.2467273171237	3359.8529962583357	6.435362710074553E-4	0.0	0.366	4.485033936617625E-4	0.17062023210942545	0.6906595162601386	0.30934048373986295	0.5	0.5	4.306308671959145E-5	4.306308671959147E-5	-14399.907684139722	0.0	-975.0791332691612
190000	-15403.07843888575	-997.6180265228289	-14405.460412362921	8006.787051874568	8006.787051874568	304335.0962777514	0.0	315.32370018783604	3850.82470173546	2545.078399992451	1115.8521746364158	1967.2557908639394	1692.7476124553136	2468.3477002548566	3109.2343875234133	4034.3576029776414	2252.4643357625223	3878.8330745134167	7248.95369082018	2338.406771378983	2187.264321202544	3292.4307322267323	3283.76623739191	3150.602087511529	2709.7255828444704	0.0	315.32370018783604	3850.82470173546	2545.078399992451	1115.8521746364158	1967.2557908639394	1692.7476124553136	2468.3477002548566	3109.2343875234133	4034.3576029776414	2252.4643357625223	3878.8330745134167	7248.95369082018	2338.406771378983	2187.264321202544	3292.4307322267323	3283.76623739191	3150.602087511529	2709.7255828444704	6.72847487630506E-4	0.0	0.366	1.072098851684608E-4	0.15962184589865647	0.6904560564975523	0.3095439435024493	0.5	0.5	4.4837371890663634E-5	4.483737189066368E-5	-14405.460412362921	0.0	-976.9711670268478
200000	-15408.620825408916	-992.5320589047781	-14416.088766504137	7559.383172006334	7559.383172006334	285741.5328897408	0.0	162.97531769967048	2726.628913998759	3585.8054587631523	863.7184713530386	1959.1178886502926	1574.62333665824	1879.7324598429796	2416.441358446653	4102.193242199349	2404.1666369167183	4002.2963014242396	6737.646005118908	2322.534492059446	2058.001179014865	3118.5092893035107	3104.9371126397746	3024.2825223947752	2674.9069947308794	0.0	162.97531769967048	2726.628913998759	3585.8054587631523	863.7184713530386	1959.1178886502926	1574.62333665824	1879.7324598429796	2416.441358446653	4102.193242199349	2404.1666369167183	4002.2963014242396	6737.646005118908	2322.534492059446	2058.001179014865	3118.5092893035107	3104.9371126397746	3024.2825223947752	2674.9069947308794	7.28130535073064E-4	0.0	0.366	0.0010830467090737193	0.15611736227883435	0.6834837084612704	0.31651629153873184	0.5	0.5	5.0644426781036955E-5	5.064442678103693E-5	-14416.088766504137	0.0	-972.1061039289301
210000	-15384.288878324307	-989.672424666679	-14394.616453657629	7295.134294515217	7295.134294515217	287314.65425100946	0.0	172.40295514820252	2575.820510507894	1519.280461037997	1376.7507225693653	2014.4059728225855	1512.1608337845637	2339.2356117697045	2661.0830238374815	3705.6122033164615	2350.3063435987983	4231.577303272481	6748.831820592593	2917.8254338895854	1909.3387523028284	2672.9904858875047	2770.8559883469607	3059.5194996276086	2516.017031140119	0.0	172.40295514820252	2575.820510507894	1519.280461037997	1376.7507225693653	2014.4059728225855	1512.1608337845637	2339.2356117697045	2661.0830238374815	3705.6122033164615	2350.3063435987983	4231.577303272481	6748.831820592593	2917.8254338895854	1909.3387523028284	2672.9904858875047	2770.8559883469607	3059.5194996276086	2516.017031140119	7.28559055238667E-4	0.0	0.366	1.2168414898449463E-4	0.17655497228474828	0.694227931303493	0.30577206869650897	0.5	0.5	4.679261993173856E-5	4.6792619931738534E-5	-14394.616453657629	0.0	-970.7373177623367
220000	-15399.81272234002	-997.4962265626281	-14402.316495777393	8139.740364616194	8139.740364616194	304912.97781586496	0.0	214.2055233874129	3262.13589170656	2329.3652717336836	1100.3900005067078	1872.4159130618827	1605.762708442884	2330.477476392365	2833.5763427069937	3942.283139801782	2584.7382266470267	4364.74689517785	7365.235751419302	2274.108569915875	2055.726023944844	3704.245670507268	3196.031820597199	3146.279976312524	2907.1860195479894	0.0	214.2055233874129	3262.13589170656	2329.3652717336836	1100.3900005067078	1872.4159130618827	1605.762708442884	2330.477476392365	2833.5763427069937	3942.283139801782	2584.7382266470267	4364.74689517785	7365.235751419302	2274.108569915875	2055.726023944844	3704.245670507268	3196.031820597199	3146.279976312524	2907.1860195479894	6.242233320000877E-4	0.0	0.366	0.0014167363875535349	0.1707654879227359	0.6940734534699898	0.3059265465300124	0.5	0.5	4.291723594380167E-5	4.2917235943801636E-5	-14402.316495777393	0.0	-976.1976614360739
230000	-15418.354622755845	-999.3438532408574	-14419.010769514987	8138.829428453751	8138.829428453751	311428.7002102106	0.0	192.57822067164213	3258.303027282388	1898.2843103512312	963.1120348385743	2181.1994358361358	1538.5692708605875	1855.957571937212	2860.016247752365	3247.045281092902	2585.2212249715976	3956.5269215957774	6997.258118054578	1686.4476270588	1830.8325660976614	3181.312249029703	3364.8475471152165	3131.134859614221	2746.3713813461864	0.0	192.57822067164213	3258.303027282388	1898.2843103512312	963.1120348385743	2181.1994358361358	1538.5692708605875	1855.957571937212	2860.016247752365	3247.045281092902	2585.2212249715976	3956.5269215957774	6997.258118054578	1686.4476270588	1830.8325660976614	3181.312249029703	3364.8475471152165	3131.134859614221	2746.3713813461864	5.779339246069275E-4	0.0	0.366	7.775759800857211E-4	0.16874795190020733	0.7005030247747187	0.299496975225283	0.5	0.5	4.47914731589285E-5	4.479147315892853E-5	-14419.010769514987	0.0	-977.9936855485357
240000	-15382.570292165161	-994.5658861459291	-14388.004406019232	8100.745281761291	8100.745281761291	295365.4541055014	0.0	242.00297235929384	2610.8815707138842	2535.6694092200446	831.1134677195379	2205.417078675416	1331.126476868117	2251.1222878055173	2989.38207282755	2791.536744465541	2279.0823585359676	3746.913419274913	7076.238640906301	2694.3886381581165	1850.477439149419	3282.665187526017	3386.5736949545626	3050.2222793319934	3042.723744924379	0.0	242.00297235929384	2610.8815707138842	2535.6694092200446	831.1134677195379	2205.417078675416	1331.126476868117	2251.1222878055173	2989.38207282755	2791.536744465541	2279.0823585359676	3746.913419274913	7076.238640906301	2694.3886381581165	1850.477439149419	3282.665187526017	3386.5736949545626	3050.2222793319934	3042.723744924379	6.350215059396618E-4	0.0	0.366	2.619940826905022E-4	0.16130396241985706	0.6866711261549668	0.3133288738450351	0.5	0.5	4.757632157794596E-5	4.757632157794597E-5	-14388.004406019232	0.0	-972.6913671750615
250000	-15408.047070261711	-994.5180342421914	-14413.52903601952	7865.148527141534	7865.148527141534	294604.48897598917	0.0	260.9280550289993	3475.8112990606614	2178.6361462156083	1135.2714464666299	1778.6355001709517	1476.9492692563174	2579.30265715629	3090.007892705285	2756.9935418774503	2600.825116121972	3959.048564996554	7741.007055031819	2817.890419447807	1360.2682074111558	3605.790427676768	3519.326739396978	3086.3355729707337	3028.9017222082152	0.0	260.9280550289993	3475.8112990606614	2178.6361462156083	1135.2714464666299	1778.6355001709517	1476.9492692563174	2579.30265715629	3090.007892705285	2756.9935418774503	2600.825116121972	3959.048564996554	7741.007055031819	2817.890419447807	1360.2682074111558	3605.790427676768	3519.326739396978	3086.3355729707337	3028.9017222082152	6.778961312687917E-4	0.0	0.366	1.745806795061769E-4	0.17189783700604006	0.6882535847160807	0.31174641528392166	0.5	0.5	4.2862763481249546E-5	4.286276348124955E-5	-14413.52903601952	0.0	-973.9922820092787
