# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 08:14:33 AEST 2020 [seed=1595614010062]
# -threads 8 xml/biphone_binary_CSGS_2020-07-23_ch2.xml
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
50000	-14286.702354708206	-15266.858857433468	-980.1565027252609	1.0	-15266.858857433468
60000	-14296.593140866056	-15288.448307567458	-991.8551667014011	1.0	-15288.448307567458
70000	-14288.483574515163	-15281.404882985518	-992.9213084703551	1.0	-15281.404882985518
80000	-14303.800593939526	-15298.581498222336	-994.7809042828104	1.0	-15298.581498222336
90000	-14286.586942234479	-15275.889803066962	-989.3028608324843	1.0	-15275.889803066962
100000	-14289.265973828791	-15290.995145257768	-1001.7291714289772	1.0	-15290.995145257768
110000	-14303.648189598242	-15282.529330463349	-978.8811408651075	1.0	-15282.529330463349
120000	-14288.132909896447	-15268.79572787505	-980.662817978602	1.0	-15268.79572787505
130000	-14300.64650159217	-15303.512241842964	-1002.8657402507946	1.0	-15303.512241842964
140000	-14299.491118410418	-15277.882722619786	-978.3916042093687	1.0	-15277.882722619786
150000	-14278.559033700987	-15262.15621088002	-983.5971771790331	1.0	-15262.15621088002
160000	-14288.602872023017	-15263.192594702334	-974.5897226793161	1.0	-15263.192594702334
170000	-14294.669153166396	-15287.457642271536	-992.7884891051407	1.0	-15287.457642271536
180000	-14304.92919668513	-15285.255746532448	-980.3265498473166	1.0	-15285.255746532448
190000	-14288.277281354392	-15275.107846477693	-986.8305651233	1.0	-15275.107846477693
200000	-14284.895621671743	-15285.18625190957	-1000.2906302378273	1.0	-15285.18625190957
210000	-14300.511873867219	-15284.561681630505	-984.0498077632857	1.0	-15284.561681630505
220000	-14295.269253799166	-15280.152733174218	-984.8834793750519	1.0	-15280.152733174218
230000	-14293.3728157701	-15275.690502921232	-982.3176871511321	1.0	-15275.690502921232
240000	-14285.460626336664	-15280.549803607775	-995.0891772711116	1.0	-15280.549803607775
250000	-14289.11413851109	-15285.911737606404	-996.7975990953145	1.0	-15285.911737606404
260000	-14308.854761983963	-15297.756614785665	-988.9018528017031	1.0	-15297.756614785665
270000	-14284.085070201432	-15276.181818973622	-992.0967487721905	1.0	-15276.181818973622
280000	-14289.341581907473	-15290.807634963921	-1001.4660530564481	1.0	-15290.807634963921
290000	-14287.581514285277	-15273.570142558785	-985.9886282735082	1.0	-15273.570142558785
300000	-14287.872589929702	-15267.905502114256	-980.0329121845527	1.0	-15267.905502114256
310000	-14289.774572186843	-15285.137283887027	-995.3627117001832	1.0	-15285.137283887027
320000	-14304.96679070405	-15301.251837183974	-996.285046479925	1.0	-15301.251837183974
330000	-14277.04012955535	-15282.183937195372	-1005.1438076400232	1.0	-15282.183937195372
340000	-14316.470083804394	-15302.23151521034	-985.7614314059462	1.0	-15302.23151521034
350000	-14282.465842416326	-15273.82359598151	-991.3577535651834	1.0	-15273.82359598151
360000	-14292.121447502674	-15296.683224215536	-1004.5617767128624	1.0	-15296.683224215536
370000	-14324.340626396084	-15325.020125110517	-1000.6794987144335	1.0	-15325.020125110517
380000	-14302.872991661616	-15315.133665921974	-1012.2606742603582	1.0	-15315.133665921974
390000	-14286.113825526882	-15281.031149617784	-994.9173240909029	1.0	-15281.031149617784
400000	-14296.153669446674	-15279.45658057751	-983.302911130836	1.0	-15279.45658057751
410000	-14288.887874094828	-15287.271443343427	-998.3835692486	1.0	-15287.271443343427
420000	-14285.59126186348	-15274.516105350469	-988.9248434869904	1.0	-15274.516105350469
430000	-14308.125896553192	-15304.902904352093	-996.7770077989013	1.0	-15304.902904352093
440000	-14295.955196083696	-15298.128481679609	-1002.173285595912	1.0	-15298.128481679609
450000	-14303.308540481396	-15302.173450641825	-998.864910160429	1.0	-15302.173450641825
460000	-14307.065573339343	-15289.067686492252	-982.0021131529077	1.0	-15289.067686492252
470000	-14284.09718118589	-15275.217013049141	-991.1198318632512	1.0	-15275.217013049141
480000	-14294.140250924676	-15297.77490646089	-1003.634655536215	1.0	-15297.77490646089
490000	-14300.78297442268	-15295.778162663357	-994.9951882406767	1.0	-15295.778162663357
500000	-14300.21218966496	-15282.255030718607	-982.0428410536458	1.0	-15282.255030718607
510000	-14281.659845322001	-15289.10614725345	-1007.4463019314479	1.0	-15289.10614725345
520000	-14279.852767248542	-15284.352087481971	-1004.4993202334305	1.0	-15284.352087481971
530000	-14302.183271299034	-15299.236858144068	-997.053586845033	1.0	-15299.236858144068
