tax_label	Alv_Alv_fwd	Alv_Dent_fwd	Alv_Edge_fwd	Alv_Glide_fwd	Alv_Glot_fwd	Alv_Lab_fwd	Alv_Pal_fwd	Alv_Retr_fwd	Alv_Vel_fwd	Alv_Vowel_fwd	Dent_Alv_fwd	Dent_Dent_fwd	Dent_Edge_fwd	Dent_Glide_fwd	Dent_Glot_fwd	Dent_Lab_fwd	Dent_Pal_fwd	Dent_Retr_fwd	Dent_Vel_fwd	Dent_Vowel_fwd	Edge_Alv_fwd	Edge_Dent_fwd	Edge_Edge_fwd.x	Edge_Glide_fwd.x	Edge_Glot_fwd	Edge_Lab_fwd	Edge_Pal_fwd	Edge_Retr_fwd	Edge_Vel_fwd	Edge_Vowel_fwd.x	Glide_Alv_fwd	Glide_Dent_fwd	Glide_Edge_fwd.x	Glide_Glide_fwd.x	Glide_Glot_fwd	Glide_Lab_fwd	Glide_Pal_fwd	Glide_Retr_fwd	Glide_Vel_fwd	Glide_Vowel_fwd.x	Glot_Alv_fwd	Glot_Dent_fwd	Glot_Edge_fwd	Glot_Glide_fwd	Glot_Glot_fwd	Glot_Lab_fwd	Glot_Pal_fwd	Glot_Retr_fwd	Glot_Vel_fwd	Glot_Vowel_fwd	Lab_Alv_fwd	Lab_Dent_fwd	Lab_Edge_fwd	Lab_Glide_fwd	Lab_Glot_fwd	Lab_Lab_fwd	Lab_Pal_fwd	Lab_Retr_fwd	Lab_Vel_fwd	Lab_Vowel_fwd	Pal_Alv_fwd	Pal_Dent_fwd	Pal_Edge_fwd	Pal_Glide_fwd	Pal_Glot_fwd	Pal_Lab_fwd	Pal_Pal_fwd	Pal_Retr_fwd	Pal_Vel_fwd	Pal_Vowel_fwd	Retr_Alv_fwd	Retr_Dent_fwd	Retr_Edge_fwd	Retr_Glide_fwd	Retr_Glot_fwd	Retr_Lab_fwd	Retr_Pal_fwd	Retr_Retr_fwd	Retr_Vel_fwd	Retr_Vowel_fwd	Vel_Alv_fwd	Vel_Dent_fwd	Vel_Edge_fwd	Vel_Glide_fwd	Vel_Glot_fwd	Vel_Lab_fwd	Vel_Pal_fwd	Vel_Retr_fwd	Vel_Vel_fwd	Vel_Vowel_fwd	Vowel_Alv_fwd	Vowel_Dent_fwd	Vowel_Edge_fwd.x	Vowel_Glide_fwd.x	Vowel_Glot_fwd	Vowel_Lab_fwd	Vowel_Pal_fwd	Vowel_Retr_fwd	Vowel_Vel_fwd	Vowel_Vowel_fwd.x	Alv_Alv_bkwd	Alv_Dent_bkwd	Alv_Edge_bkwd	Alv_Glide_bkwd	Alv_Glot_bkwd	Alv_Lab_bkwd	Alv_Pal_bkwd	Alv_Retr_bkwd	Alv_Vel_bkwd	Alv_Vowel_bkwd	Dent_Alv_bkwd	Dent_Dent_bkwd	Dent_Edge_bkwd	Dent_Glide_bkwd	Dent_Glot_bkwd	Dent_Lab_bkwd	Dent_Pal_bkwd	Dent_Retr_bkwd	Dent_Vel_bkwd	Dent_Vowel_bkwd	Edge_Alv_bkwd	Edge_Dent_bkwd	Edge_Edge_bkwd.x	Edge_Glide_bkwd.x	Edge_Glot_bkwd	Edge_Lab_bkwd	Edge_Pal_bkwd	Edge_Retr_bkwd	Edge_Vel_bkwd	Edge_Vowel_bkwd.x	Glide_Alv_bkwd	Glide_Dent_bkwd	Glide_Edge_bkwd.x	Glide_Glide_bkwd.x	Glide_Glot_bkwd	Glide_Lab_bkwd	Glide_Pal_bkwd	Glide_Retr_bkwd	Glide_Vel_bkwd	Glide_Vowel_bkwd.x	Glot_Alv_bkwd	Glot_Dent_bkwd	Glot_Edge_bkwd	Glot_Glide_bkwd	Glot_Glot_bkwd	Glot_Lab_bkwd	Glot_Pal_bkwd	Glot_Retr_bkwd	Glot_Vel_bkwd	Glot_Vowel_bkwd	Lab_Alv_bkwd	Lab_Dent_bkwd	Lab_Edge_bkwd	Lab_Glide_bkwd	Lab_Glot_bkwd	Lab_Lab_bkwd	Lab_Pal_bkwd	Lab_Retr_bkwd	Lab_Vel_bkwd	Lab_Vowel_bkwd	Pal_Alv_bkwd	Pal_Dent_bkwd	Pal_Edge_bkwd	Pal_Glide_bkwd	Pal_Glot_bkwd	Pal_Lab_bkwd	Pal_Pal_bkwd	Pal_Retr_bkwd	Pal_Vel_bkwd	Pal_Vowel_bkwd	Retr_Alv_bkwd	Retr_Dent_bkwd	Retr_Edge_bkwd	Retr_Glide_bkwd	Retr_Glot_bkwd	Retr_Lab_bkwd	Retr_Pal_bkwd	Retr_Retr_bkwd	Retr_Vel_bkwd	Retr_Vowel_bkwd	Vel_Alv_bkwd	Vel_Dent_bkwd	Vel_Edge_bkwd	Vel_Glide_bkwd	Vel_Glot_bkwd	Vel_Lab_bkwd	Vel_Pal_bkwd	Vel_Retr_bkwd	Vel_Vel_bkwd	Vel_Vowel_bkwd	Vowel_Alv_bkwd	Vowel_Dent_bkwd	Vowel_Edge_bkwd.x	Vowel_Glide_bkwd.x	Vowel_Glot_bkwd	Vowel_Lab_bkwd	Vowel_Pal_bkwd	Vowel_Retr_bkwd	Vowel_Vel_bkwd	Vowel_Vowel_bkwd.x	Edge_Edge_fwd.y	Edge_Glide_fwd.y	Edge_Lat_fwd	Edge_Nas_fwd	Edge_Obs_fwd	Edge_Rhoglide_fwd	Edge_Vibr_fwd	Edge_Vowel_fwd.y	Glide_Edge_fwd.y	Glide_Glide_fwd.y	Glide_Lat_fwd	Glide_Nas_fwd	Glide_Obs_fwd	Glide_Rhoglide_fwd	Glide_Vibr_fwd	Glide_Vowel_fwd.y	Lat_Edge_fwd	Lat_Glide_fwd	Lat_Lat_fwd	Lat_Nas_fwd	Lat_Obs_fwd	Lat_Rhoglide_fwd	Lat_Vibr_fwd	Lat_Vowel_fwd	Nas_Edge_fwd	Nas_Glide_fwd	Nas_Lat_fwd	Nas_Nas_fwd	Nas_Obs_fwd	Nas_Rhoglide_fwd	Nas_Vibr_fwd	Nas_Vowel_fwd	Obs_Edge_fwd	Obs_Glide_fwd	Obs_Lat_fwd	Obs_Nas_fwd	Obs_Obs_fwd	Obs_Rhoglide_fwd	Obs_Vibr_fwd	Obs_Vowel_fwd	Rhoglide_Edge_fwd	Rhoglide_Glide_fwd	Rhoglide_Lat_fwd	Rhoglide_Nas_fwd	Rhoglide_Obs_fwd	Rhoglide_Rhoglide_fwd	Rhoglide_Vibr_fwd	Rhoglide_Vowel_fwd	Vibr_Edge_fwd	Vibr_Glide_fwd	Vibr_Lat_fwd	Vibr_Nas_fwd	Vibr_Obs_fwd	Vibr_Rhoglide_fwd	Vibr_Vibr_fwd	Vibr_Vowel_fwd	Vowel_Edge_fwd.y	Vowel_Glide_fwd.y	Vowel_Lat_fwd	Vowel_Nas_fwd	Vowel_Obs_fwd	Vowel_Rhoglide_fwd	Vowel_Vibr_fwd	Vowel_Vowel_fwd.y	Edge_Edge_bkwd.y	Edge_Glide_bkwd.y	Edge_Lat_bkwd	Edge_Nas_bkwd	Edge_Obs_bkwd	Edge_Rhoglide_bkwd	Edge_Vibr_bkwd	Edge_Vowel_bkwd.y	Glide_Edge_bkwd.y	Glide_Glide_bkwd.y	Glide_Lat_bkwd	Glide_Nas_bkwd	Glide_Obs_bkwd	Glide_Rhoglide_bkwd	Glide_Vibr_bkwd	Glide_Vowel_bkwd.y	Lat_Edge_bkwd	Lat_Glide_bkwd	Lat_Lat_bkwd	Lat_Nas_bkwd	Lat_Obs_bkwd	Lat_Rhoglide_bkwd	Lat_Vibr_bkwd	Lat_Vowel_bkwd	Nas_Edge_bkwd	Nas_Glide_bkwd	Nas_Lat_bkwd	Nas_Nas_bkwd	Nas_Obs_bkwd	Nas_Rhoglide_bkwd	Nas_Vibr_bkwd	Nas_Vowel_bkwd	Obs_Edge_bkwd	Obs_Glide_bkwd	Obs_Lat_bkwd	Obs_Nas_bkwd	Obs_Obs_bkwd	Obs_Rhoglide_bkwd	Obs_Vibr_bkwd	Obs_Vowel_bkwd	Rhoglide_Edge_bkwd	Rhoglide_Glide_bkwd	Rhoglide_Lat_bkwd	Rhoglide_Nas_bkwd	Rhoglide_Obs_bkwd	Rhoglide_Rhoglide_bkwd	Rhoglide_Vibr_bkwd	Rhoglide_Vowel_bkwd	Vibr_Edge_bkwd	Vibr_Glide_bkwd	Vibr_Lat_bkwd	Vibr_Nas_bkwd	Vibr_Obs_bkwd	Vibr_Rhoglide_bkwd	Vibr_Vibr_bkwd	Vibr_Vowel_bkwd	Vowel_Edge_bkwd.y	Vowel_Glide_bkwd.y	Vowel_Lat_bkwd	Vowel_Nas_bkwd	Vowel_Obs_bkwd	Vowel_Rhoglide_bkwd	Vowel_Vibr_bkwd	Vowel_Vowel_bkwd.y
Gangulu	0.07054673721340389	0.007054673721340388	0.16049382716049385	0	?	0.04232804232804233	0	?	0.08818342151675486	0.6313932980599648	0.055555555555555546	0.055555555555555546	0.013888888888888886	0	?	0	0	?	0	0.875	0.17770034843205576	0.05226480836236933	0	0.22996515679442509	?	0.28397212543554007	0.01916376306620209	?	0.2369337979094077	0	0	0	0.04430379746835443	0	?	0.03164556962025317	0	?	0.02848101265822785	0.8955696202531646	?	?	?	?	?	?	?	?	?	?	0	0	0.0030674846625766868	0	?	0.05521472392638037	0	?	0	0.941717791411043	0	0	0.27710843373493976	0	?	0.048192771084337345	0.1686746987951807	?	0	0.5060240963855421	?	?	?	?	?	?	?	?	?	?	0	0	0.005813953488372092	0	?	0.005813953488372092	0	?	0.0755813953488372	0.9127906976744186	0.32409545804464973	0.02617397998460354	0.2602001539645881	0.14164742109314857	?	0.08083140877598152	0.044649730561970746	?	0.09468822170900693	0.02771362586605081	0.07042253521126761	0.05555555555555556	0.19148936170212766	0	?	0.07384615384615385	0	?	0.1495601173020528	0.25624553890078516	0.007042253521126762	0.05555555555555556	0.002127659574468085	0	?	0	0	?	0	0.044967880085653104	0.1795774647887324	0.41666666666666663	0	0.42172523961661346	?	0.5015384615384616	0.13095238095238096	?	0.3988269794721408	0	0	0	0.029787234042553186	0	?	0.027692307692307693	0	?	0.026392961876832845	0.20057102069950034	?	?	?	?	?	?	?	?	?	?	0	0	0.002127659574468085	0	?	0.055384615384615386	0	?	0	0.21841541755888652	0	0	0.04893617021276595	0	?	0.01230769230769231	0.16666666666666663	?	0	0.03069236259814418	?	?	?	?	?	?	?	?	?	?	0	0	0.00425531914893617	0	?	0.006153846153846155	0	?	0.07038123167155426	0.22269807280513917	0.7429577464788732	0.4722222222222222	0.7212765957446808	0.5782747603833865	?	0.3230769230769231	0.7023809523809523	?	0.3548387096774194	0.026409707351891507	0	0.24264705882352938	0	0.19301470588235292	0.5643382352941176	0	0	0	0.012987012987012986	0	0	0	0	0	0	0.987012987012987	0.20512820512820512	0	0	0.01282051282051282	0.21794871794871798	0	0	0.5641025641025641	0.19004524886877827	0	0	0.01583710407239819	0.2737556561085973	0	0	0.5203619909502262	0.001453488372093023	0	0	0	0.005813953488372092	0	0	0.9927325581395349	0.075	0	0	0	0.1125	0	0	0.8125	0.0303030303030303	0	0	0.0606060606060606	0.2424242424242424	0	0	0.6666666666666666	0.2665615141955836	0.017350157728706624	0.12302839116719241	0.25709779179810727	0.15457413249211355	0.12618296529968454	0.026025236593059938	0.02917981072555205	0	0.8571428571428572	0	0.24027459954233407	0.44752186588921283	0	0	0	0.0042643923240938165	0	0	0	0	0	0	0.11394302848575713	0.07036247334754797	0	0	0.004576659038901602	0.049562682215743434	0	0	0.06596701649175413	0.1791044776119403	0	0	0.016018306636155607	0.17201166180758015	0	0	0.1701649175412294	0.0021321961620469083	0	0	0	0.0058309037900874635	0	0	0.5104947526236882	0.02771855010660981	0	0	0	0.02769679300291545	0	0	0.0967016491754123	0.0021321961620469083	0	0	0.004576659038901602	0.011661807580174927	0	0	0.015742128935532233	0.7142857142857142	0.14285714285714288	1	0.7345537757437071	0.2857142857142857	1	1	0.026986506746626688
Dyirbal	0.05629139072847683	?	0.1937086092715232	0.006622516556291391	?	0.1208609271523179	0.034768211920529805	?	0.10761589403973512	0.48013245033112584	?	?	?	?	?	?	?	?	?	?	0.07814992025518341	?	0	0.19617224880382775	?	0.29186602870813394	0.16586921850079744	?	0.2679425837320574	0	0.017543859649122806	?	0.19649122807017544	0.007017543859649122	?	0.07017543859649122	0.02807017543859649	?	0.05614035087719298	0.6245614035087719	?	?	?	?	?	?	?	?	?	?	0	?	0.012448132780082987	0	?	0.11410788381742738	0	?	0	0.8734439834024896	0	?	0.03643724696356275	0	?	0.004048582995951417	0.10526315789473685	?	0.008097165991902834	0.8461538461538461	?	?	?	?	?	?	?	?	?	?	0	?	0	0	?	0	0	?	0.10978520286396183	0.8902147971360382	0.3916981132075472	?	0.17886792452830189	0.11849056603773586	?	0.11320754716981132	0.06641509433962264	?	0.09207547169811321	0.03924528301886793	0.053067993366500824	?	0.28066037735849053	0.013986013986013984	?	0.15176715176715178	0.0796812749003984	?	0.15513126491646775	0.18869165023011175	?	?	?	?	?	?	?	?	?	?	0.08126036484245439	?	0	0.4300699300699301	?	0.3783783783783784	0.41434262948207173	?	0.4009546539379475	0	0.008291873963515753	?	0.1320754716981132	0.006993006993006992	?	0.04158004158004158	0.03187250996015936	?	0.038186157517899756	0.11702827087442473	?	?	?	?	?	?	?	?	?	?	0	?	0.014150943396226415	0	?	0.11434511434511435	0	?	0	0.27613412228796846	0	?	0.02122641509433962	0	?	0.002079002079002079	0.11155378486055778	?	0.0047732696897374695	0.13872452333990795	?	?	?	?	?	?	?	?	?	?	0	?	0	0	?	0	0	?	0.1097852028639618	0.24523339907955294	0.857379767827529	?	0.5518867924528302	0.548951048951049	?	0.31185031185031187	0.3625498007968127	?	0.2911694510739857	0.03418803418803419	0	0.18660287081339713	0.004784688995215311	0.2312599681020734	0.5677830940988836	0.009569377990430622	0	0	0.18421052631578946	0.008771929824561403	0	0.12280701754385964	0.05701754385964912	0	0	0.6271929824561403	0.2604166666666667	0.015625000000000003	0	0.15625	0.19791666666666669	0	0	0.3697916666666667	0.13172541743970315	0	0	0.0055658627087198514	0.3784786641929499	0	0	0.48423005565862703	0	0	0	0	0	0	0	1	0.23214285714285712	0	0	0.03571428571428571	0.10714285714285715	0	0	0.625	0.07843137254901962	0.006535947712418301	0	0.13725490196078433	0.18954248366013074	0	0	0.5882352941176471	0.1779788838612368	0.0799396681749623	0.14404223227752638	0.23378582202111614	0.17119155354449472	0.037707390648567124	0.11538461538461538	0.03996983408748115	0	0.5109170305676857	0.015544041450777202	0.2681564245810056	0.4087256027554535	0.10714285714285715	0	0	0.09929078014184398	0.008733624454148473	0	0.052141527001862205	0.014925373134328358	0	0	0.09407894736842105	0.1182033096926714	0.013100436681222708	0	0.05586592178770951	0.04362801377726751	0	0	0.046052631578947366	0.1702127659574468	0	0	0.005586592178770951	0.23191733639494833	0	0	0.17105263157894735	0	0	0	0	0	0	0	0.5723684210526316	0.030732860520094562	0	0	0.0037243947858473007	0.006888633754305397	0	0	0.023026315789473683	0.028368794326241134	0.0043668122270742364	0	0.039106145251396655	0.03329506314580941	0	0	0.05921052631578948	0.5531914893617021	0.462882096069869	0.9844559585492227	0.5754189944134078	0.2606199770378875	0.8928571428571428	1	0.03421052631578947
Duungidjawu	0.09178743961352658	?	0.26811594202898553	0.004830917874396135	0	0.06280193236714976	0.007246376811594203	?	0.05314009661835749	0.5120772946859903	?	?	?	?	?	?	?	?	?	?	0.11169284467713787	?	0	0.15008726003490402	0.0017452006980802793	0.30715532286212915	0.14310645724258292	?	0.2844677137870855	0.0017452006980802793	0	?	0.14057507987220447	0.0031948881789137375	0	0.006389776357827475	0	?	0.01277955271565495	0.8370607028753994	0	?	0	0	0	0	0	?	0	1	0.008064516129032258	?	0.13978494623655913	0	0	0.04838709677419354	0	?	0.026881720430107527	0.7768817204301075	0	?	0.07407407407407408	0	0	0.01851851851851852	0.07407407407407408	?	0.024691358024691357	0.808641975308642	?	?	?	?	?	?	?	?	?	?	0	?	0.10280373831775702	0	0	0.01869158878504673	0	?	0.04049844236760125	0.838006230529595	0.2312874251497006	?	0.24101796407185627	0.16766467065868262	7.48502994011976e-4	0.10553892215568862	0.048652694610778445	?	0.07859281437125748	0.12649700598802396	0.09178743961352658	?	0.19337979094076657	0.006389776357827476	0	0.06989247311827956	0.01851851851851852	?	0.06853582554517135	0.15880149812734082	?	?	?	?	?	?	?	?	?	?	0.15458937198067632	?	0	0.2747603833865815	0.5	0.4731182795698925	0.5061728395061729	?	0.5077881619937694	7.490636704119849e-4	0	?	0.07665505226480837	0.003194888178913738	0	0.005376344086021505	0	?	0.012461059190031152	0.19625468164794005	0	?	0	0	0	0	0	?	0	0.0014981273408239699	0.007246376811594203	?	0.09059233449477352	0	0	0.04838709677419354	0	?	0.031152647975077885	0.21647940074906366	0	?	0.020905923344947737	0	0	0.008064516129032258	0.07407407407407408	?	0.012461059190031152	0.09812734082397002	?	?	?	?	?	?	?	?	?	?	0	?	0.05749128919860628	0	0	0.016129032258064516	0	?	0.04049844236760125	0.20149812734082395	0.7463768115942029	?	0.5609756097560975	0.7156549520766773	0.5	0.3790322580645161	0.4012345679012346	?	0.32710280373831774	0.12659176029962546	0	0.15034965034965037	0	0.2517482517482518	0.5961538461538461	0	0	0.0017482517482517483	0.012269938650306749	0	0	0	0	0	0	0.9877300613496933	0.2931034482758621	0.034482758620689655	0	0.034482758620689655	0.08620689655172414	0	0	0.5517241379310345	0.273489932885906	0	0	0.02348993288590604	0.22315436241610737	0	0	0.47986577181208057	0.0017574692442882249	0	0	0	0	0	0	0.9982425307557119	0.27999999999999997	0.006666666666666665	0	0	0.04	0	0	0.6733333333333333	0.5510204081632654	0	0	0.02040816326530612	0.08163265306122448	0	0	0.3469387755102041	0.24083769633507854	0.055347793567688854	0.043380703066566946	0.32535527299925204	0.05983545250560957	0.11219147344801796	0.03664921465968587	0.12640239341810022	0	0.5276073619631902	0	0.24161073825503354	0.5992970123022847	0	0	7.490636704119849e-4	0.003484320557491289	0	0	0	0	0	0	0.12059925093632959	0.029616724738675958	0.012269938650306749	0	0.0033557046979865767	0.008787346221441126	0	0	0.023970037453183518	0.28397212543554007	0	0	0.02348993288590604	0.23374340949033393	0	0	0.21423220973782772	0.0017421602787456446	0	0	0	0	0	0	0.42546816479400745	0.07317073170731708	0.006134969325153374	0	0	0.01054481546572935	0	0	0.07565543071161047	0.047038327526132406	0	0	0.0016778523489932883	0.007029876977152899	0	0	0.012734082397003743	0.5609756097560976	0.4539877300613497	1	0.7298657718120806	0.140597539543058	1	1	0.12659176029962546
Djinang	0.022383354350567465	?	0.19640605296343003	0.01639344262295082	0.0015762925598991175	0.10498108448928123	0.08259773013871376	0.0028373266078184113	0.13871374527112232	0.43411097099621687	?	?	?	?	?	?	?	?	?	?	0.00694006309148265	?	0	0.1726603575184017	0	0.33585699263932706	0.1383806519453207	0.05972660357518402	0.26330178759200845	0.0231335436382755	0	?	0.17519305019305018	0.010617760617760617	0.005308880308880309	0.06225868725868726	0.056467181467181465	0.007239382239382239	0.05743243243243243	0.6254826254826255	0	?	0.33999999999999997	0.22000000000000003	0	0.16000000000000003	0.2	0.020000000000000004	0.020000000000000004	0.04000000000000001	0	?	0.03271877434432615	7.790184367696702e-4	0.001038691249026227	0.171643728901584	0.004414437808361464	5.193456245131135e-4	0.0015580368735393403	0.78732796676188	0	?	0.04094488188976378	0	3.9370078740157485e-4	0.011417322834645669	0.19173228346456694	3.9370078740157485e-4	0.0066929133858267716	0.7484251968503937	0	?	0.09950248756218906	0.00552791597567717	0.002763957987838585	0.07296849087893864	0.05472636815920398	0.08291873963515754	0.07904919845218353	0.6025428413488115	0	?	0.08283049917718048	0.0016456390565002745	2.742731760833791e-4	0.00603400987383434	0.02002194185408667	0.002742731760833791	0.15222161272627538	0.7342292923752057	0.29674260967802674	?	0.17670871775560157	0.11447938241385802	0.002165317266051591	0.08849557522123894	0.07700997928826964	0.12605912257578608	0.10534739220485785	0.012991903596309548	0.021805896805896806	?	0.17344097995545657	0.02428771602055114	0.1	0.0864710464814334	0.1031090121999213	0.004969630038652678	0.12048192771084336	0.11847199518196679	?	?	?	?	?	?	?	?	?	?	0.010135135135135134	?	0	0.38346567024754785	0	0.41469748117372107	0.25895316804407714	0.1568194367752623	0.34282584884994527	0.009463993805385873	0	?	0.10105790645879732	0.010275572162540868	0.22000000000000003	0.03349779278109582	0.046044864226682414	0.008282716731087797	0.03258488499452355	0.11150305428890991	0	?	0.004732739420935411	0.005137786081270434	0	0.002077382498052454	0.003935458480913027	5.521811154058532e-4	2.738225629791895e-4	1.7207261464337952e-4	0	?	0.03507795100222717	0.0014012143858010274	0.08000000000000002	0.171643728901584	0.006690279417552145	0.0011043622308117063	0.0016429353778751367	0.2608620837993633	0	?	0.028953229398663696	0	0.020000000000000004	0.0075305115554401445	0.1916568280204644	5.521811154058532e-4	0.004654983570646221	0.16355502021853222	0	?	0.05011135857461024	0.004670714619336758	0.1	0.03427681121786549	0.03896103896103897	0.08282716731087798	0.03915662650602409	0.09377957498064184	0	?	0.08407572383073496	0.002802428771602055	0.020000000000000004	0.005712801869644248	0.02872884691066509	0.005521811154058532	0.15197152245345016	0.23031919470016346	0.9680589680589681	?	0.5225501113585745	0.5679588977113498	0.45999999999999996	0.24409244352116333	0.3219205037386856	0.7393705135284373	0.30640744797371305	0.011873010410393188	0	0.12975814931650895	0.019137749737118823	0.2754994742376446	0.5085173501577287	0.04290220820189275	0.0010515247108307047	0.0231335436382755	0.1485148514851485	0.009000900090009001	0.004500450045004501	0.018001800180018002	0.07470747074707472	0	0	0.7452745274527454	0.1644649933949802	0.012549537648612946	0	0.08652575957727875	0.23844121532364598	6.605019815059446e-4	0	0.49735799207397624	0.11437223386908922	2.3293733985557888e-4	0	0.018867924528301886	0.18658280922431866	0	0	0.6799440950384347	0.03468132443397461	0.002093966758277713	1.3087292239235705e-4	0.021332286349954193	0.18741002486585526	6.543646119617851e-4	0	0.753697160057584	0.2060353798126951	0.012486992715920915	0.002081165452653486	0.029136316337148804	0.26326742976066597	0	0	0.4869927159209157	0.21419753086419754	0.02469135802469136	0.001234567901234568	0.05	0.30987654320987656	0	0	0.4	0.17670871775560157	0.04038787422331011	0.13632084353229146	0.23404255319148937	0.1688947467520241	0.07409150819054791	0.1565618527584259	0.012991903596309548	0	0.5393356643356644	0.05874757908327953	0.3046511627906977	0.31632653061224486	0.20461384152457374	0.002997601918465228	0.009463993805385873	0.045935412026726054	0.008741258741258742	0.0032278889606197547	0.004651162790697674	0.010858189429618002	0	0	0.07123806246235911	0.0693207126948775	0.016608391608391608	0	0.030465116279069768	0.04722658294086866	0.0010030090270812437	0	0.06478533941323238	0.1366926503340757	8.741258741258742e-4	0	0.018837209302325582	0.10478806907378337	0	0	0.2511399810720124	0.0737750556792873	0.013986013986013988	6.45577792123951e-4	0.03790697674418605	0.18733647305075876	0.0050150451354062184	0	0.4954830938656113	0.05512249443207127	0.01048951048951049	0.001291155584247902	0.0065116279069767444	0.033097854526425954	0	0	0.04026499182655081	0.09660356347438752	0.03496503496503497	0.001291155584247902	0.018837209302325582	0.06567242281527995	0	0	0.05575152714445496	0.5225501113585745	0.375	0.9347966429954809	0.5781395348837209	0.2346938775510204	0.7893681043129388	0.9970023980815348	0.011873010410393188
Djabugay	0.07076483202287348	?	0.20443173695496783	0.004288777698355969	?	0.08005718370264475	0.03788420300214439	?	0.0736240171551108	0.5289492494639028	?	?	?	?	?	?	?	?	?	?	0.08902532617037606	?	0	0.15963161933998465	?	0.2970069071373753	0.1765157329240215	?	0.27705295471987723	7.674597083653108e-4	0.01096892138939671	?	0.22120658135283364	0.0018281535648994515	?	0.03290676416819013	0.007312614259597806	?	0.04021937842778793	0.6855575868372943	?	?	?	?	?	?	?	?	?	?	0	?	0.031141868512110725	0.0011534025374855825	?	0.08765859284890426	0	?	0	0.8800461361014994	0	?	0.021611001964636542	0	?	0	0.07269155206286837	?	0	0.9056974459724951	?	?	?	?	?	?	?	?	?	?	0	?	0.008264462809917356	0	?	0	0	?	0.11216056670602126	0.8795749704840614	0.3880842659644503	?	0.19749835418038184	0.10895325872284398	?	0.0901909150757077	0.0608953258722844	?	0.08722843976300199	0.06714944042132982	0.07035175879396983	?	0.2686849574266793	0.010830324909747294	?	0.12743972445464982	0.10216110019646366	?	0.12085308056872039	0.22390776699029127	?	?	?	?	?	?	?	?	?	?	0.08183776022972003	?	0	0.37364620938628157	?	0.45235361653272105	0.4538310412573674	?	0.42890995260663506	3.033980582524272e-4	0.004307250538406317	?	0.1173131504257332	0.0018050541516245486	?	0.021814006888633757	0.007858546168958742	?	0.026066350710900476	0.11468446601941748	?	?	?	?	?	?	?	?	?	?	0	?	0.02554399243140965	0.0018050541516245486	?	0.08495981630309989	0	?	0	0.2333131067961165	0	?	0.010406811731315042	0	?	0	0.07269155206286837	?	0	0.13986650485436894	?	?	?	?	?	?	?	?	?	?	0	?	0.005676442762535478	0	?	0	0	?	0.11137440758293839	0.22603155339805828	0.8435032304379038	?	0.5723746452223274	0.611913357400722	?	0.31343283582089554	0.36345776031434185	?	0.3127962085308057	0.06189320388349515	0	0.15472560975609756	7.621951219512195e-4	0.19969512195121952	0.6417682926829268	0.0022865853658536584	0	7.621951219512195e-4	0.27423167848699764	0.002364066193853428	0.002364066193853428	0.035460992907801414	0.04964539007092198	0	0	0.635933806146572	0.3125	0.012499999999999999	0	0.16499999999999998	0.155	0	0	0.355	0.14146341463414636	0	0	9.756097560975611e-4	0.3619512195121951	0	0	0.495609756097561	0	0	0	0	0	5.491488193300384e-4	0	0.99945085118067	0.054263565891472874	0	0	0.03875968992248062	0.07751937984496124	0	0	0.8294573643410853	0.16145833333333331	0.0026041666666666665	0	0.07291666666666666	0.09895833333333333	0	0	0.6640625	0.19783819194235178	0.06976744186046512	0.13069112348509662	0.21225024566000655	0.15591221749099246	0.04094333442515558	0.12577792335407795	0.06681952178185391	0	0.48477751756440285	0.0025	0.2538910505836576	0.461199779856907	0.0234375	0	3.026634382566586e-4	0.10943396226415093	0.00234192037470726	0.0025	0.014591439688715955	0.011557512383048982	0	0	0.0826271186440678	0.1179245283018868	0.0117096018735363	0	0.0642023346303502	0.03302146395156852	0	0	0.04328087167070218	0.13679245283018868	0	0	9.72762645914397e-4	0.20693450742982938	0	0	0.15314769975786927	0	0	0	0	0	0.0078125	0	0.5499394673123487	0.00660377358490566	0	0	0.004863813229571985	0.004953219592735278	0	0	0.03238498789346247	0.059433962264150944	0.00234192037470726	0	0.02821011673151751	0.020913593835993397	0	0	0.0768765133171913	0.569811320754717	0.4988290398126463	0.995	0.6332684824902723	0.26141992294991745	0.96875	1	0.0614406779661017
