# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 17:08:39 AEST 2020 [seed=1595747318382]
# -threads 8 xml/biphone_binary_SSGR_2020-07-23_ch2.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
7320000	-16477.292209930925	-2176.4384933314786	-14300.853716599448	5973.545100521544	5973.545100521544	292173.4202419077	0.0	398.1719639263769	4891.486605480725	3073.4381071891326	2741.053786599531	2277.0140137207604	2129.5760538890113	2268.2920083093877	2683.7830749212976	2563.4303909879295	2225.4348737816113	3903.756727570679	5159.75627209563	2149.8098169461186	1883.0335661633135	2906.2655944045982	3786.2111346985544	3602.796983735242	3053.4906123114843	0.0	398.1719639263769	4891.486605480725	3073.4381071891326	2741.053786599531	2277.0140137207604	2129.5760538890113	2268.2920083093877	2683.7830749212976	2563.4303909879295	2225.4348737816113	3903.756727570679	5159.75627209563	2149.8098169461186	1883.0335661633135	2906.2655944045982	3786.2111346985544	3602.796983735242	3053.4906123114843	6.310266443652993E-4	0.0	0.366	0.5516982683473101	3.7573341804358296E-5	2.9969969226112306E-5	3.684343856929321E-5	0.8068485662572388	0.37916162036959716	-14300.853716599448	-1199.394378775646	-966.862687171167
7330000	-16479.098858403002	-2159.5331920859344	-14319.565666317068	5478.612327532464	5478.612327532464	247814.31410201322	0.0	225.49378443217603	3591.3533177758663	1486.2585057019257	1678.3657157858147	1705.2447019616638	1725.8233127391934	1710.1582292145463	3108.748338759175	1654.7658064007012	2148.49133914134	3295.655820152081	4188.95364671421	2268.7962018437365	1923.1992770855434	2331.1967742420293	2550.894080480994	3580.973140373337	2159.9719070738747	0.0	225.49378443217603	3591.3533177758663	1486.2585057019257	1678.3657157858147	1705.2447019616638	1725.8233127391934	1710.1582292145463	3108.748338759175	1654.7658064007012	2148.49133914134	3295.655820152081	4188.95364671421	2268.7962018437365	1923.1992770855434	2331.1967742420293	2550.894080480994	3580.973140373337	2159.9719070738747	8.300965936172202E-4	0.0	0.366	0.6498619408400457	4.6553729763860404E-5	3.525883555499122E-5	4.4522149408170214E-5	0.7741730397958473	0.2728348868873787	-14319.565666317068	-1199.394378775646	-949.6498392241623
7340000	-16486.91421949037	-2182.0121014544056	-14304.902118035963	7163.485554784769	7163.485554784769	293573.14919496106	0.0	94.42364320380035	1817.749194837815	3921.4236780204897	2390.0718794085683	2058.995317318264	1951.1845875367198	1225.3066215400227	2534.6516001610435	1970.7254275723315	2510.060152590235	4069.5861791865	4856.165649488309	2426.76303867727	2840.6754982245347	2922.3387113898402	4214.111671662409	3713.5693695881	2717.1531738932563	0.0	94.42364320380035	1817.749194837815	3921.4236780204897	2390.0718794085683	2058.995317318264	1951.1845875367198	1225.3066215400227	2534.6516001610435	1970.7254275723315	2510.060152590235	4069.5861791865	4856.165649488309	2426.76303867727	2840.6754982245347	2922.3387113898402	4214.111671662409	3713.5693695881	2717.1531738932563	6.939145009635084E-4	0.0	0.366	0.6058270430977549	3.943102531873382E-5	3.2400236492778866E-5	3.7008150433204897E-5	0.8106841370162408	0.21441690913609976	-14304.902118035963	-1199.394378775646	-970.4161201772779
7350000	-16493.3705215274	-2165.326685534747	-14328.04383599265	5732.25584934466	5732.25584934466	259078.28109375632	0.0	242.76745014112055	1798.2811272829163	3067.286495623963	2104.807194531412	2135.112368411571	2108.7733317487646	1523.6039925310656	3892.8863931098076	2097.5255046337516	2214.2182131078885	3643.5345161967934	4019.2489023534413	2715.189343105724	1650.521412241286	2392.0678224173375	3370.0199591960545	3083.095105277067	2360.944071602634	0.0	242.76745014112055	1798.2811272829163	3067.286495623963	2104.807194531412	2135.112368411571	2108.7733317487646	1523.6039925310656	3892.8863931098076	2097.5255046337516	2214.2182131078885	3643.5345161967934	4019.2489023534413	2715.189343105724	1650.521412241286	2392.0678224173375	3370.0199591960545	3083.095105277067	2360.944071602634	7.224924823322331E-4	0.0	0.366	0.5407425525957862	3.688792962395134E-5	3.1001134500463525E-5	3.577344233461012E-5	0.855664140985776	0.1958508181335168	-14328.04383599265	-1199.394378775646	-955.2512842204825
7360000	-16457.51699423056	-2163.7451649985696	-14293.771829231988	5725.748939167357	5725.748939167357	256078.96607884005	0.0	425.54183544954356	2958.2969195482738	2687.1143912977445	1161.0145519355476	2084.357805453517	1867.135816513565	2235.2114919249852	3275.2300309774746	2293.367323992851	2072.917485105269	3538.7742553975804	4185.525375164958	2206.449387324537	2034.8691838152151	2682.202484779257	3795.9220474824315	4048.590610120298	2727.2805487728415	0.0	425.54183544954356	2958.2969195482738	2687.1143912977445	1161.0145519355476	2084.357805453517	1867.135816513565	2235.2114919249852	3275.2300309774746	2293.367323992851	2072.917485105269	3538.7742553975804	4185.525375164958	2206.449387324537	2034.8691838152151	2682.202484779257	3795.9220474824315	4048.590610120298	2727.2805487728415	7.455086948457111E-4	0.0	0.366	0.6340745655086736	4.376172401897523E-5	4.3739399431432255E-5	4.1997585726686E-5	0.9091081016022381	0.3636884077795146	-14293.771829231988	-1199.394378775646	-953.1696418228745
7370000	-16417.720889514825	-2145.474969075437	-14272.245920439387	5281.742908223642	5281.742908223642	213665.9252307738	0.0	332.04781352579465	1834.431463297715	2185.135672106565	1620.9553368647605	1851.9170731622512	1700.9982674482605	2846.7534333375775	3057.340063139726	1782.0150752794095	1845.4841849015772	2923.92322304383	3404.3694398115986	1791.6469522907992	1451.5942984221658	1769.5969765366658	3217.5265867263442	3862.1749250645425	2756.531102040249	0.0	332.04781352579465	1834.431463297715	2185.135672106565	1620.9553368647605	1851.9170731622512	1700.9982674482605	2846.7534333375775	3057.340063139726	1782.0150752794095	1845.4841849015772	2923.92322304383	3404.3694398115986	1791.6469522907992	1451.5942984221658	1769.5969765366658	3217.5265867263442	3862.1749250645425	2756.531102040249	8.125716682459191E-4	0.0	0.366	0.5785605835254052	4.7856674133787784E-5	5.0232929384246966E-5	4.45644331292789E-5	0.9149194027068012	0.2902495375777508	-14272.245920439387	-1199.394378775646	-935.0309105389033
7380000	-16422.75968411555	-2132.763379668883	-14289.996304446668	4918.539998576521	4918.539998576521	190511.53480017875	0.0	146.36022900725337	2374.401836296479	1345.2236286625387	1724.6365439131916	1595.1839192910998	1559.2069982881471	1761.6362393088825	2776.431647397524	2002.0582796095093	1451.5756683967415	2841.2561941068416	2953.9281099744794	1629.9932168422315	1530.7480505841256	1248.7391423455265	2779.468798221573	3406.590545494023	2629.92779131994	0.0	146.36022900725337	2374.401836296479	1345.2236286625387	1724.6365439131916	1595.1839192910998	1559.2069982881471	1761.6362393088825	2776.431647397524	2002.0582796095093	1451.5756683967415	2841.2561941068416	2953.9281099744794	1629.9932168422315	1530.7480505841256	1248.7391423455265	2779.468798221573	3406.590545494023	2629.92779131994	9.497190478677488E-4	0.0	0.366	0.6480649866341671	5.715881866385285E-5	5.320648474522822E-5	5.557518589706406E-5	0.858463232527156	0.3105203450274164	-14289.996304446668	-1199.394378775646	-922.2003518869169
7390000	-16463.31219100131	-2158.0053026003397	-14305.30688840097	5598.937785948016	5598.937785948016	239805.39622512428	0.0	367.89227019139736	2923.3270800689365	1886.7763052165703	2365.8007765041425	1224.0219224469095	1909.42134591075	2376.89195024037	4042.3923021252135	1943.2626924238205	2148.4270714731256	3654.0774208927896	4108.20565216157	1680.8414677061012	1811.0800549032351	2195.5485773410514	2962.908519186003	3983.2217533531293	3496.730122680218	0.0	367.89227019139736	2923.3270800689365	1886.7763052165703	2365.8007765041425	1224.0219224469095	1909.42134591075	2376.89195024037	4042.3923021252135	1943.2626924238205	2148.4270714731256	3654.0774208927896	4108.20565216157	1680.8414677061012	1811.0800549032351	2195.5485773410514	2962.908519186003	3983.2217533531293	3496.730122680218	7.685592970860037E-4	0.0	0.366	0.5608342764909782	4.238645506084558E-5	3.706277279601715E-5	4.103325164885504E-5	0.8138063580404918	0.20469859819645478	-14305.30688840097	-1199.394378775646	-947.739639102064
7400000	-16481.7002599842	-2170.553314867473	-14311.146945116727	6926.183659728922	6926.183659728922	267239.46089660743	0.0	191.21819378283783	3519.801412888706	2434.036551621791	2110.9941063048345	2184.886043814195	2512.0847664506305	2557.100917674873	2756.474494108806	1731.4707188158663	2443.912182761946	4608.0811849484935	4416.389621602188	1534.701255419622	1844.0102166140068	2376.7741370501967	4070.5807335401882	3397.5273441884956	3162.9941715864334	0.0	191.21819378283783	3519.801412888706	2434.036551621791	2110.9941063048345	2184.886043814195	2512.0847664506305	2557.100917674873	2756.474494108806	1731.4707188158663	2443.912182761946	4608.0811849484935	4416.389621602188	1534.701255419622	1844.0102166140068	2376.7741370501967	4070.5807335401882	3397.5273441884956	3162.9941715864334	6.915599126245897E-4	0.0	0.366	0.545097206378179	3.852466773196534E-5	3.483238270303345E-5	3.859337965380866E-5	0.9070480590264889	0.21022352345163328	-14311.146945116727	-1199.394378775646	-959.8991224365539
7410000	-16465.69661383782	-2169.6555219234997	-14296.041091914321	5796.019628950249	5796.019628950249	266539.8382429471	0.0	275.5924850251403	4014.75595446448	2067.141730042864	2219.694644847117	2370.0125631244277	2290.4944335145765	2284.949480484056	2275.0752807625813	2178.4800492766785	2569.6451406893584	3535.5053923922133	4712.534814190763	2232.047769597397	2035.1345613182361	2732.833419103628	3326.105866116299	3081.9081274151627	3212.3100423170285	0.0	275.5924850251403	4014.75595446448	2067.141730042864	2219.694644847117	2370.0125631244277	2290.4944335145765	2284.949480484056	2275.0752807625813	2178.4800492766785	2569.6451406893584	3535.5053923922133	4712.534814190763	2232.047769597397	2035.1345613182361	2732.833419103628	3326.105866116299	3081.9081274151627	3212.3100423170285	5.969959905731369E-4	0.0	0.366	0.5851638095389987	3.810980153102502E-5	3.1352006074469304E-5	3.712967640576602E-5	0.705666712927913	0.14760878742906183	-14296.041091914321	-1199.394378775646	-959.4782285793978
7420000	-16474.31805549548	-2176.9622608593104	-14297.355794636173	6405.345153002699	6405.345153002699	286312.6478189567	0.0	469.09584470617307	5092.230083101369	1905.8819727560406	2090.1874128496966	2396.184445706387	2462.0478001690026	2938.367425801419	3198.411203691352	2433.1550576273644	2902.715112402141	3151.300767746319	4646.0661809025005	2015.2031072090194	1855.451655065084	1855.1028325433642	4383.515991556678	3311.5084571633506	3185.3262750069484	0.0	469.09584470617307	5092.230083101369	1905.8819727560406	2090.1874128496966	2396.184445706387	2462.0478001690026	2938.367425801419	3198.411203691352	2433.1550576273644	2902.715112402141	3151.300767746319	4646.0661809025005	2015.2031072090194	1855.451655065084	1855.1028325433642	4383.515991556678	3311.5084571633506	3185.3262750069484	6.614354235769623E-4	0.0	0.366	0.5590467269642327	4.059408279020431E-5	4.631454186103775E-5	3.641644404510382E-5	0.9692073389692283	0.089237353774707	-14297.355794636173	-1199.394378775646	-966.9997024016039
7430000	-16471.02177380408	-2169.577171400404	-14301.444602403677	6448.372718375211	6448.372718375211	266508.775862058	0.0	180.75171810910635	3989.186872458588	1789.0219593739503	1611.0229551288098	2394.300934137375	2009.0934265173594	2724.276839586113	2445.8415640420994	1536.7389731980345	2313.982973100671	3277.900832853589	4872.346479724936	2660.3710816883136	2869.5424159209397	2780.486482363395	3210.084904118151	3814.76903715781	2580.3589003060374	0.0	180.75171810910635	3989.186872458588	1789.0219593739503	1611.0229551288098	2394.300934137375	2009.0934265173594	2724.276839586113	2445.8415640420994	1536.7389731980345	2313.982973100671	3277.900832853589	4872.346479724936	2660.3710816883136	2869.5424159209397	2780.486482363395	3210.084904118151	3814.76903715781	2580.3589003060374	6.485415564155359E-4	0.0	0.366	0.5737563088136387	4.2153158457590576E-5	4.516008662878429E-5	3.85746421061008E-5	0.8947244902193305	0.1462724717254651	-14301.444602403677	-1199.394378775646	-959.1051158064827
7440000	-16476.39218329884	-2165.1389047624325	-14311.253278536411	5312.933832318568	5312.933832318568	257263.71720234104	0.0	321.1613915553416	4837.629453375625	2002.6975711462248	1461.9123377618516	2337.9812587024812	2225.9437692955958	1674.2742790347402	2600.6198722344798	1459.4123988931694	2441.8377231809313	3052.881235807886	4505.704728869779	2397.538464724419	2682.6393619151745	1732.1526812176628	3781.950176426287	4173.472595019609	2395.90099040617	0.0	321.1613915553416	4837.629453375625	2002.6975711462248	1461.9123377618516	2337.9812587024812	2225.9437692955958	1674.2742790347402	2600.6198722344798	1459.4123988931694	2441.8377231809313	3052.881235807886	4505.704728869779	2397.538464724419	2682.6393619151745	1732.1526812176628	3781.950176426287	4173.472595019609	2395.90099040617	7.168953875608652E-4	0.0	0.366	0.5573228994551117	4.5830827082876017E-5	5.509541350610985E-5	4.1707705357864984E-5	1.0175413391202428	0.2290023515770176	-14311.253278536411	-1199.394378775646	-954.1648042171722
7450000	-16449.332241072505	-2164.53171834381	-14284.800522728694	5869.231356325928	5869.231356325928	255533.90677235802	0.0	854.2042461008074	2964.521696024437	2099.557757302712	1488.4013499699608	2314.738739169493	2083.233459876764	2103.4250498320644	2998.5886119377974	1509.9902956238589	2403.4395631666066	3260.090123070552	4319.33095672562	1672.0040599546417	2067.751493800011	1119.8529465756294	3529.1917329379417	4109.488427475671	2618.149270418689	0.0	854.2042461008074	2964.521696024437	2099.557757302712	1488.4013499699608	2314.738739169493	2083.233459876764	2103.4250498320644	2998.5886119377974	1509.9902956238589	2403.4395631666066	3260.090123070552	4319.33095672562	1672.0040599546417	2067.751493800011	1119.8529465756294	3529.1917329379417	4109.488427475671	2618.149270418689	7.462526787113066E-4	0.0	0.366	0.5595818180014096	4.3047381418386346E-5	3.9308285571515434E-5	3.84722124012689E-5	0.8182746224756716	0.1438803784905184	-14284.800522728694	-1199.394378775646	-954.0394421948615
7460000	-16443.404363418867	-2152.849544568876	-14290.55481884999	5410.871330691347	5410.871330691347	228323.48977642215	0.0	891.2137772480548	3610.3418157098026	2269.7842703278025	1628.7317995983128	2090.9374102892402	1947.5765138205088	1549.6345438580076	2530.6472338586887	1508.219633695543	2224.306768295562	2544.0750027442937	3752.611634861501	2237.9600171885413	1586.0319832988177	1007.3291051980472	2744.7037508765898	4056.615776722289	1898.0174046110074	0.0	891.2137772480548	3610.3418157098026	2269.7842703278025	1628.7317995983128	2090.9374102892402	1947.5765138205088	1549.6345438580076	2530.6472338586887	1508.219633695543	2224.306768295562	2544.0750027442937	3752.611634861501	2237.9600171885413	1586.0319832988177	1007.3291051980472	2744.7037508765898	4056.615776722289	1898.0174046110074	8.185877549728304E-4	0.0	0.366	0.5998906246420427	5.041282798475227E-5	5.5012337379803085E-5	4.426829861150259E-5	0.9161037156225517	0.2201671154059464	-14290.55481884999	-1199.394378775646	-942.0904741837102
7470000	-16441.34741815241	-2155.501120462621	-14285.846297689788	5367.998860768811	5367.998860768811	234709.66103627055	0.0	454.91327537722964	2765.906955692259	1685.1767042447793	2926.1370561747376	2044.5433320414218	2079.865539614908	2276.803774444395	2722.9424915997834	1968.5287795595536	2225.9622961340583	2641.540959842799	4197.618602778131	2562.158589305965	2328.6226312583203	1007.3420212540959	2516.461802106135	3518.956526514544	1979.2402835130529	0.0	454.91327537722964	2765.906955692259	1685.1767042447793	2926.1370561747376	2044.5433320414218	2079.865539614908	2276.803774444395	2722.9424915997834	1968.5287795595536	2225.9622961340583	2641.540959842799	4197.618602778131	2562.158589305965	2328.6226312583203	1007.3420212540959	2516.461802106135	3518.956526514544	1979.2402835130529	8.235765127743123E-4	0.0	0.366	0.5739597276851423	4.6109209128340704E-5	5.238199637049931E-5	3.980711679440893E-5	0.9489940440092676	0.03759575615201749	-14285.846297689788	-1199.394378775646	-945.5708212184393
7480000	-16465.931538332483	-2166.8400348369037	-14299.091503495578	5913.120376556264	5913.120376556264	253139.78209625094	0.0	158.91051177565998	3439.1210522288334	1423.5181261502012	1631.832791484714	2448.643264696659	2502.1436912204367	1749.5150624466626	2473.2065739568056	1710.0069054623038	2391.26800310285	2394.584374109967	4613.030515628297	2751.0427222623275	2475.0738830499863	1463.546691103894	2561.9292820793553	4115.378861993371	2288.366870575654	0.0	158.91051177565998	3439.1210522288334	1423.5181261502012	1631.832791484714	2448.643264696659	2502.1436912204367	1749.5150624466626	2473.2065739568056	1710.0069054623038	2391.26800310285	2394.584374109967	4613.030515628297	2751.0427222623275	2475.0738830499863	1463.546691103894	2561.9292820793553	4115.378861993371	2288.366870575654	8.37859847134524E-4	0.0	0.366	0.5855219756830501	4.065080585660004E-5	3.720633107011935E-5	3.8965799175703584E-5	0.7500562475893414	0.10583492116677791	-14299.091503495578	-1199.394378775646	-956.3018226359421
7490000	-16433.289266459025	-2179.9317165244443	-14253.357549934582	5764.886984457351	5764.886984457351	295136.7714065457	0.0	433.84777795210425	4527.165914289069	2143.243621121947	1882.1457250669794	2907.8977756427607	2957.815629194217	1864.909809737264	4373.4634671945105	2222.9811193523824	2735.3541667930135	3361.7383419903845	4990.240770759962	3039.715664409228	3045.9164663701686	1292.7813851371368	3073.862551691185	4555.552011990445	2969.4484895581086	0.0	433.84777795210425	4527.165914289069	2143.243621121947	1882.1457250669794	2907.8977756427607	2957.815629194217	1864.909809737264	4373.4634671945105	2222.9811193523824	2735.3541667930135	3361.7383419903845	4990.240770759962	3039.715664409228	3045.9164663701686	1292.7813851371368	3073.862551691185	4555.552011990445	2969.4484895581086	6.536503017874498E-4	0.0	0.366	0.5957716610930055	3.7677752969895546E-5	3.924888003715219E-5	3.505159389484193E-5	0.875631224463103	0.1640539274242991	-14253.357549934582	-1199.394378775646	-968.4682741642296
7500000	-16446.957131928222	-2157.577659824455	-14289.379472103767	5050.978028301009	5050.978028301009	241267.5294391469	0.0	220.05092186427072	2440.143077280981	2467.9807498242058	1912.162707068505	2178.7357464195215	2232.1590198755557	2758.2742073816817	3720.6215145223623	1321.4700461627688	2252.344161813401	3022.173473135444	4288.484479072984	1910.663359510702	2340.6636989677854	2649.55910878986	2269.4671355070063	3471.943268646007	2598.0523042948707	0.0	220.05092186427072	2440.143077280981	2467.9807498242058	1912.162707068505	2178.7357464195215	2232.1590198755557	2758.2742073816817	3720.6215145223623	1321.4700461627688	2252.344161813401	3022.173473135444	4288.484479072984	1910.663359510702	2340.6636989677854	2649.55910878986	2269.4671355070063	3471.943268646007	2598.0523042948707	8.150150506699699E-4	0.0	0.366	0.5808639891699325	4.8572369616957885E-5	4.6960927578253625E-5	4.2811384689920104E-5	0.8485636980570015	0.19397715908729943	-14289.379472103767	-1199.394378775646	-947.3739186800212
7510000	-16467.68691584588	-2179.122582999719	-14288.56433284616	6208.761744816401	6208.761744816401	295354.8059328428	0.0	544.2538350153459	5266.003632340238	3909.350461786904	2858.7731487489573	2508.4101509304865	2532.692822732616	3421.514521279472	3475.161158868068	2263.859168201594	2362.884140734149	3335.4775368477676	4808.379357178893	2897.7206087547015	2108.8793897265577	2226.6336301080064	3700.8746495815512	3860.633917285104	3077.2360437995876	0.0	544.2538350153459	5266.003632340238	3909.350461786904	2858.7731487489573	2508.4101509304865	2532.692822732616	3421.514521279472	3475.161158868068	2263.859168201594	2362.884140734149	3335.4775368477676	4808.379357178893	2897.7206087547015	2108.8793897265577	2226.6336301080064	3700.8746495815512	3860.633917285104	3077.2360437995876	6.593032082052242E-4	0.0	0.366	0.5517661110871608	3.8960242351865125E-5	4.079927876410544E-5	3.733528577194713E-5	0.8760406544186718	0.1701830297882708	-14288.56433284616	-1199.394378775646	-968.909989246289
7520000	-16450.671612145605	-2175.594033580258	-14275.077578565348	6117.389438779159	6117.389438779159	283820.17219879257	0.0	450.7926574425186	3828.851958941021	3015.8977939718693	2229.6280647365043	2113.719358601641	2655.0619002710823	3413.7334645145797	3365.6544838614395	3235.641724184226	2321.7304435495325	3504.097206706242	5185.825944533796	1572.7903738000123	1732.8394385694726	2790.8428150582777	3494.1745670116675	3958.2951412776974	3155.9343474884818	0.0	450.7926574425186	3828.851958941021	3015.8977939718693	2229.6280647365043	2113.719358601641	2655.0619002710823	3413.7334645145797	3365.6544838614395	3235.641724184226	2321.7304435495325	3504.097206706242	5185.825944533796	1572.7903738000123	1732.8394385694726	2790.8428150582777	3494.1745670116675	3958.2951412776974	3155.9343474884818	6.524939023767835E-4	0.0	0.366	0.532862049163299	4.030718798334919E-5	3.895222996863649E-5	3.889064219929822E-5	0.8483701985913612	0.22808103778607303	-14275.077578565348	-1199.394378775646	-965.339829087664
7530000	-16441.165157616993	-2158.7120274328868	-14282.453130184105	6259.195939931497	6259.195939931497	237836.6017058579	0.0	540.8202627693771	3541.4911303081026	2201.002125259815	2033.241812811581	1354.9165428438569	2633.196956598436	2748.90260344487	2624.8902863887797	1924.8288524489867	1844.782456428778	2918.092378366813	4295.616619402433	2484.0841996266963	1786.569441058735	1302.3426459964498	3052.026579127677	3277.2063478383775	2687.4222139835233	0.0	540.8202627693771	3541.4911303081026	2201.002125259815	2033.241812811581	1354.9165428438569	2633.196956598436	2748.90260344487	2624.8902863887797	1924.8288524489867	1844.782456428778	2918.092378366813	4295.616619402433	2484.0841996266963	1786.569441058735	1302.3426459964498	3052.026579127677	3277.2063478383775	2687.4222139835233	8.15342506463754E-4	0.0	0.366	0.5983614174807167	4.70762549323258E-5	4.967032098254501E-5	4.4159586945927776E-5	0.9841273877572192	0.12114041722021171	-14282.453130184105	-1199.394378775646	-948.7659546777224
7540000	-16441.050187611003	-2147.493644294207	-14293.556543316796	5073.769713084858	5073.769713084858	220534.4756803356	0.0	94.33382773728593	2613.8262906963882	1646.9754211218467	1986.6253546500834	1565.5872240562549	1714.1249678561517	2739.7657266648116	2354.6484548457283	1947.4176536488646	1822.2481369672814	2463.1550438885906	3982.5975264076183	2611.936706671652	1565.7386135419508	1865.9470064665866	3563.906200193112	3159.0762549587744	2638.0758612392306	0.0	94.33382773728593	2613.8262906963882	1646.9754211218467	1986.6253546500834	1565.5872240562549	1714.1249678561517	2739.7657266648116	2354.6484548457283	1947.4176536488646	1822.2481369672814	2463.1550438885906	3982.5975264076183	2611.936706671652	1565.7386135419508	1865.9470064665866	3563.906200193112	3159.0762549587744	2638.0758612392306	8.957517003893354E-4	0.0	0.366	0.5577120993034493	4.806760881134168E-5	4.563528928150407E-5	4.443455691196313E-5	0.8917680235868549	0.040022052282643245	-14293.556543316796	-1199.394378775646	-937.1645772609779
7550000	-16475.174285503614	-2177.3627221192214	-14297.811563384394	6316.80956221167	6316.80956221167	286000.95071856136	0.0	668.6560809259345	3491.2736205478977	2013.7609561810539	2207.5953547890545	2450.99721352676	2221.814553001867	3953.0443042290844	3169.7122661639596	2288.424974041695	2499.8310818508066	3636.1081894347644	5361.4017718440555	3168.467874214479	2114.0099941169947	1916.196277695655	3078.570202403207	4348.030622921435	3298.9482299601364	0.0	668.6560809259345	3491.2736205478977	2013.7609561810539	2207.5953547890545	2450.99721352676	2221.814553001867	3953.0443042290844	3169.7122661639596	2288.424974041695	2499.8310818508066	3636.1081894347644	5361.4017718440555	3168.467874214479	2114.0099941169947	1916.196277695655	3078.570202403207	4348.030622921435	3298.9482299601364	6.912658529107647E-4	0.0	0.366	0.5440339454588656	3.9392010035660804E-5	3.7102144952166906E-5	3.5612366135816134E-5	0.8501644768594253	0.1795884471841004	-14297.811563384394	-1199.394378775646	-966.2047587712758
7560000	-16451.729352212504	-2168.053502067682	-14283.67585014482	6018.043314569427	6018.043314569427	266168.3453315061	0.0	949.3528698516354	4213.6992416371695	2381.0379662966106	2147.9791618945446	2069.628332499612	2226.1670571666955	3235.840414545076	3443.761445827927	2215.3454725738334	1997.1942231389826	3027.4044438325545	4916.485402593795	2022.161706928481	3197.754822669373	1957.8834717045536	3821.379089204402	3705.427127823922	2994.108941521375	0.0	949.3528698516354	4213.6992416371695	2381.0379662966106	2147.9791618945446	2069.628332499612	2226.1670571666955	3235.840414545076	3443.761445827927	2215.3454725738334	1997.1942231389826	3027.4044438325545	4916.485402593795	2022.161706928481	3197.754822669373	1957.8834717045536	3821.379089204402	3705.427127823922	2994.108941521375	6.844784912014662E-4	0.0	0.366	0.5697445842628888	4.4021297274435006E-5	4.423602542208511E-5	3.939285749704902E-5	0.9166664908886787	0.18518961034782244	-14283.67585014482	-1199.394378775646	-958.1165565477071
7570000	-16470.58136581803	-2155.9471638018713	-14314.63420201616	5288.5962372731565	5288.5962372731565	235164.84972887306	0.0	327.4043712931208	3163.962710632239	1264.2288784217733	1858.6772962541154	1892.7018721050356	2246.2168133792125	2064.3856994092207	3317.706552526821	2006.4879388801887	1867.575598476163	3057.6984059536912	4663.809146238969	1545.948255951426	2070.109367154448	1468.3332913274694	3445.6444030157722	3467.9315701933883	2637.628557119299	0.0	327.4043712931208	3163.962710632239	1264.2288784217733	1858.6772962541154	1892.7018721050356	2246.2168133792125	2064.3856994092207	3317.706552526821	2006.4879388801887	1867.575598476163	3057.6984059536912	4663.809146238969	1545.948255951426	2070.109367154448	1468.3332913274694	3445.6444030157722	3467.9315701933883	2637.628557119299	8.303178854940362E-4	0.0	0.366	0.6093191928523158	4.880405318437255E-5	4.6487660393170654E-5	4.256589654612732E-5	0.8825130532047667	0.14976450912552247	-14314.63420201616	-1199.394378775646	-945.9708114211649
7580000	-16443.79310610599	-2152.6592418960668	-14291.133864209924	5774.750881264289	5774.750881264289	230263.8623612532	0.0	498.733535109585	3344.8036773262893	1410.9294379217158	1504.717240274128	1891.2418671408889	1833.017512408154	1620.5581994660752	3177.3269126437676	1940.0376517334146	1918.0607724056076	3059.3745950790794	4350.199743752524	1069.0340849652687	1381.1878642905904	1256.0196916772004	3349.6316884895746	3294.9438172030345	2822.6878821659147	0.0	498.733535109585	3344.8036773262893	1410.9294379217158	1504.717240274128	1891.2418671408889	1833.017512408154	1620.5581994660752	3177.3269126437676	1940.0376517334146	1918.0607724056076	3059.3745950790794	4350.199743752524	1069.0340849652687	1381.1878642905904	1256.0196916772004	3349.6316884895746	3294.9438172030345	2822.6878821659147	7.7786909000997E-4	0.0	0.366	0.6280512752029338	5.310794349968283E-5	5.838152242786351E-5	4.546964652291875E-5	0.873067160251225	0.17118761734854038	-14291.133864209924	-1199.394378775646	-942.7974108057531
