# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 18:07:04 AEST 2020 [seed=1595737813076]
# -threads 8 xml/biphone_binary_SMGS_2020-07-23_ch1.xml
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
50000	-14569.488164476319	-15557.806014555807	-988.3178500794867	1.0	-15557.806014555807
60000	-14551.558139601813	-15546.24483984381	-994.6867002419965	1.0	-15546.24483984381
70000	-14574.059287520891	-15558.412986160407	-984.3536986395153	1.0	-15558.412986160407
80000	-14549.22853083465	-15548.970924578643	-999.7423937439929	1.0	-15548.970924578643
90000	-14557.841516681161	-15555.445224918149	-997.6037082369872	1.0	-15555.445224918149
100000	-14575.930345565397	-15582.008191997365	-1006.0778464319679	1.0	-15582.008191997365
110000	-14562.157989631083	-15576.49393329588	-1014.3359436647967	1.0	-15576.49393329588
120000	-14563.700464937685	-15574.796861025789	-1011.0963960881038	1.0	-15574.796861025789
130000	-14561.524190574366	-15561.528957132401	-1000.0047665580354	1.0	-15561.528957132401
140000	-14544.438113356082	-15543.310333292544	-998.8722199364618	1.0	-15543.310333292544
150000	-14551.574839131215	-15546.730730805537	-995.155891674322	1.0	-15546.730730805537
160000	-14561.437200980212	-15545.193554587475	-983.7563536072636	1.0	-15545.193554587475
170000	-14566.514526636236	-15556.971027247064	-990.4565006108272	1.0	-15556.971027247064
180000	-14579.895066005809	-15570.495465998303	-990.6003999924948	1.0	-15570.495465998303
190000	-14574.76819844458	-15558.343679349888	-983.5754809053064	1.0	-15558.343679349888
200000	-14574.898923135044	-15550.488543244352	-975.5896201093068	1.0	-15550.488543244352
210000	-14559.568294071547	-15536.728140132596	-977.1598460610486	1.0	-15536.728140132596
220000	-14565.187733628747	-15549.362564646404	-984.1748310176577	1.0	-15549.362564646404
230000	-14558.286950077281	-15547.210449750364	-988.9234996730827	1.0	-15547.210449750364
240000	-14559.782641456612	-15556.811676185018	-997.0290347284053	1.0	-15556.811676185018
250000	-14587.998317934973	-15580.064991628935	-992.0666736939625	1.0	-15580.064991628935
260000	-14568.251582288234	-15556.694611023773	-988.4430287355381	1.0	-15556.694611023773
270000	-14560.68654750312	-15549.184659665254	-988.4981121621324	1.0	-15549.184659665254
280000	-14561.261950299731	-15547.903886941276	-986.6419366415456	1.0	-15547.903886941276
290000	-14583.381633769217	-15576.969550682299	-993.5879169130823	1.0	-15576.969550682299
300000	-14574.33550820443	-15563.603297302867	-989.2677890984361	1.0	-15563.603297302867
310000	-14558.272501929163	-15542.201463686837	-983.9289617576745	1.0	-15542.201463686837
320000	-14558.944960011213	-15551.136154312784	-992.1911943015717	1.0	-15551.136154312784
330000	-14554.130970173279	-15534.908132950437	-980.7771627771584	1.0	-15534.908132950437
340000	-14575.037246771915	-15560.66214043554	-985.6248936636244	1.0	-15560.66214043554
350000	-14567.077380086834	-15545.140515061108	-978.0631349742742	1.0	-15545.140515061108
360000	-14556.905143272928	-15535.834988889706	-978.9298456167783	1.0	-15535.834988889706
370000	-14566.849552806572	-15557.392750963792	-990.5431981572202	1.0	-15557.392750963792
380000	-14574.1663750605	-15558.94247885275	-984.7761037922502	1.0	-15558.94247885275
390000	-14563.835314205282	-15545.771441110774	-981.9361269054922	1.0	-15545.771441110774
400000	-14583.344783229331	-15560.723644322328	-977.3788610929967	1.0	-15560.723644322328
410000	-14568.455049802651	-15563.524125544363	-995.069075741712	1.0	-15563.524125544363
420000	-14592.669395707913	-15574.08925347925	-981.4198577713368	1.0	-15574.08925347925
430000	-14577.63412587403	-15560.193867509073	-982.5597416350424	1.0	-15560.193867509073
440000	-14566.476450619615	-15564.377780437782	-997.9013298181665	1.0	-15564.377780437782
450000	-14573.074095989601	-15568.603946678331	-995.5298506887309	1.0	-15568.603946678331
460000	-14567.14172555542	-15574.259102330343	-1007.1173767749227	1.0	-15574.259102330343
470000	-14567.375007150344	-15561.137501590236	-993.7624944398915	1.0	-15561.137501590236
480000	-14588.467774860985	-15582.026639175203	-993.5588643142175	1.0	-15582.026639175203
490000	-14559.964160674659	-15544.798612559805	-984.834451885147	1.0	-15544.798612559805
500000	-14572.194053792993	-15540.316350519173	-968.1222967261801	1.0	-15540.316350519173
510000	-14572.51895277656	-15559.53882742232	-987.0198746457602	1.0	-15559.53882742232
520000	-14570.290740348115	-15558.714050296881	-988.4233099487661	1.0	-15558.714050296881
530000	-14565.928382169734	-15552.354756340577	-986.4263741708432	1.0	-15552.354756340577
540000	-14563.143566830764	-15557.284501935546	-994.1409351047831	1.0	-15557.284501935546
