# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 14:30:14 AEST 2020 [seed=1595737812378]
# -threads 8 xml/biphone_binary_SMHS_2020-07-23_ch2.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	clock.rate	meanRate	treeLikelihood	branchRates	speciation
100000	-16844.11988910567	-1005.4871928240354	-15838.632696281633	7733.652814087202	7733.652814087202	344478.0976736947	0.0	718.8874340334838	4721.457150421441	2929.973089858961	1776.0410919934554	1971.4406184735037	1757.9202908315692	2632.8031469919874	3290.6473866643983	2788.609889708672	2658.928105772634	5407.184987046633	6862.632831763948	2704.010434087022	1874.7478698339407	3840.7502413298866	3906.4724163207848	3473.588907025353	3972.710080499216	0.0	718.8874340334838	4721.457150421441	2929.973089858961	1776.0410919934554	1971.4406184735037	1757.9202908315692	2632.8031469919874	3290.6473866643983	2788.609889708672	2658.928105772634	5407.184987046633	6862.632831763948	2704.010434087022	1874.7478698339407	3840.7502413298866	3906.4724163207848	3473.588907025353	3972.710080499216	5.184450156769684E-4	0.0	0.366	2.2122394786108487E-5	2.2122394786108477E-5	-15838.632696281633	0.0	-987.5088072875659
110000	-16839.38236823874	-996.8761638892325	-15842.506204349507	7627.454718517229	7627.454718517229	318673.0955361504	0.0	829.7274976684728	2923.807884462897	2978.263915825339	2725.6906219549037	1582.405786955972	1827.5137699562154	2249.598949862149	3183.9655095508356	3816.335927796	2096.9024090798807	4441.651965421716	6345.73672870459	2039.1257064978731	1946.7665925550584	3543.3356685570607	3586.9097150927496	3175.3431617832007	3489.271927491521	0.0	829.7274976684728	2923.807884462897	2978.263915825339	2725.6906219549037	1582.405786955972	1827.5137699562154	2249.598949862149	3183.9655095508356	3816.335927796	2096.9024090798807	4441.651965421716	6345.73672870459	2039.1257064978731	1946.7665925550584	3543.3356685570607	3586.9097150927496	3175.3431617832007	3489.271927491521	5.480901040257963E-4	0.0	0.366	2.3352600795962923E-5	2.3352600795962926E-5	-15842.506204349507	0.0	-979.1115083617474
120000	-16826.11851016345	-998.1686784779174	-15827.949831685535	7554.842145674066	7554.842145674066	322666.5864541403	0.0	234.69660585225296	3267.8367158886217	2808.286077233588	1458.22114716126	1823.7554658769056	2004.166549034384	2189.4633649088078	2772.0434850639635	4287.211675223825	2481.0312799781873	4560.829933265862	6479.404210292194	2435.8636460657417	1999.1034044629446	4965.78553959648	3383.2035284157605	3136.4934534504273	3571.263463912383	0.0	234.69660585225296	3267.8367158886217	2808.286077233588	1458.22114716126	1823.7554658769056	2004.166549034384	2189.4633649088078	2772.0434850639635	4287.211675223825	2481.0312799781873	4560.829933265862	6479.404210292194	2435.8636460657417	1999.1034044629446	4965.78553959648	3383.2035284157605	3136.4934534504273	3571.263463912383	5.329119770649207E-4	0.0	0.366	2.330308592479222E-5	2.3303085924792208E-5	-15827.949831685535	0.0	-980.5070580210929
130000	-16811.25983088154	-984.2836549151184	-15826.976175966422	6919.884411064128	6919.884411064128	288432.41757064115	0.0	543.5899147376194	3631.141404165898	2951.5065947317303	1436.3333472774032	1832.3349815954323	1663.9649252642366	1807.5017524305993	2805.730344682433	2313.2864226883958	2199.733851249517	3954.767960540572	6202.664260969407	2146.7838447066865	1499.4260359333125	3217.162064123469	3229.470132773088	3061.2723271798295	3073.8350885690156	0.0	543.5899147376194	3631.141404165898	2951.5065947317303	1436.3333472774032	1832.3349815954323	1663.9649252642366	1807.5017524305993	2805.730344682433	2313.2864226883958	2199.733851249517	3954.767960540572	6202.664260969407	2146.7838447066865	1499.4260359333125	3217.162064123469	3229.470132773088	3061.2723271798295	3073.8350885690156	6.629946580498699E-4	0.0	0.366	2.6234492290721924E-5	2.6234492290721917E-5	-15826.976175966422	0.0	-967.7539776019306
140000	-16808.988892133442	-982.070299193244	-15826.9185929402	6610.06647819445	6610.06647819445	284969.6528289614	0.0	626.691103598082	2789.806779031185	3131.967788927413	1631.253326102628	1852.8905397513342	1798.7666306029535	1835.7073865313027	2894.033222020224	2273.046565601321	2035.9013176031315	4075.881998066807	6163.44047728425	2474.0062624251423	1690.122852901272	2967.8012825927885	3321.996865540506	3171.7322469201877	3102.828623348707	0.0	626.691103598082	2789.806779031185	3131.967788927413	1631.253326102628	1852.8905397513342	1798.7666306029535	1835.7073865313027	2894.033222020224	2273.046565601321	2035.9013176031315	4075.881998066807	6163.44047728425	2474.0062624251423	1690.122852901272	2967.8012825927885	3321.996865540506	3171.7322469201877	3102.828623348707	7.332994929473346E-4	0.0	0.366	2.6687164518659862E-5	2.6687164518659838E-5	-15826.9185929402	0.0	-966.8297931471517
150000	-16826.169338895972	-981.1722779943482	-15844.997060901624	6849.115767886883	6849.115767886883	272109.6425475014	0.0	717.0897072507458	4016.145432344616	2171.2301126176803	1585.3996851367478	1299.992735229889	1428.0949210521994	1599.7039356590162	2571.9469295319223	2102.700958859498	2007.474837486098	3916.4195366960075	5980.0103984769885	2071.0831472704954	1549.0840626269346	3339.503013841398	2936.151697466351	3352.2194719609306	2843.248041869603	0.0	717.0897072507458	4016.145432344616	2171.2301126176803	1585.3996851367478	1299.992735229889	1428.0949210521994	1599.7039356590162	2571.9469295319223	2102.700958859498	2007.474837486098	3916.4195366960075	5980.0103984769885	2071.0831472704954	1549.0840626269346	3339.503013841398	2936.151697466351	3352.2194719609306	2843.248041869603	5.736115616177377E-4	0.0	0.366	2.8642784433593173E-5	2.864278443359317E-5	-15844.997060901624	0.0	-965.726304958222
160000	-16809.350937506468	-981.1612973630087	-15828.189640143459	6770.335518515166	6770.335518515166	281822.49960557814	0.0	434.75058478003535	2915.758111846205	2440.4700285312174	1386.0988896907595	1523.7674345671878	1542.935815570579	1769.4775260736826	3334.784802238118	2459.735615216434	1926.8043321167966	4084.2865548946634	5800.914841327756	1866.6279550119775	1485.1842587498402	2443.524189403468	3072.053662598698	3086.752858404555	3004.848845956471	0.0	434.75058478003535	2915.758111846205	2440.4700285312174	1386.0988896907595	1523.7674345671878	1542.935815570579	1769.4775260736826	3334.784802238118	2459.735615216434	1926.8043321167966	4084.2865548946634	5800.914841327756	1866.6279550119775	1485.1842587498402	2443.524189403468	3072.053662598698	3086.752858404555	3004.848845956471	6.951886116366382E-4	0.0	0.366	2.7275905380597234E-5	2.727590538059725E-5	-15828.189640143459	0.0	-965.2041958844786
170000	-16833.626944138512	-972.7334590545273	-15860.893485083983	6031.716458504012	6031.716458504012	263055.720097145	0.0	373.43693047424966	3043.4885312733663	2417.17780409119	1685.5912826977321	1703.2678810366424	1138.479806755448	1409.0540165395046	2841.2016199530412	1698.8260580264234	2221.372411999859	3802.8800097924045	5441.0718033158555	1866.1403746941705	1308.1205100887137	2731.093473655981	2823.457625010685	3521.730099600131	2941.2323593238925	0.0	373.43693047424966	3043.4885312733663	2417.17780409119	1685.5912826977321	1703.2678810366424	1138.479806755448	1409.0540165395046	2841.2016199530412	1698.8260580264234	2221.372411999859	3802.8800097924045	5441.0718033158555	1866.1403746941705	1308.1205100887137	2731.093473655981	2823.457625010685	3521.730099600131	2941.2323593238925	6.73488932339954E-4	0.0	0.366	2.9135995475415338E-5	2.9135995475415324E-5	-15860.893485083983	0.0	-958.204327367505
180000	-16834.020287764743	-986.4414537314474	-15847.578834033297	6647.548523473888	6647.548523473888	296215.6083710342	0.0	408.480475302254	2659.1732475958015	2235.5871654563257	2321.114978085664	1615.6105591321252	1460.3975045319	2297.1113723640697	3032.4195012040395	2827.6017113867065	2451.5435011518134	4227.678087311608	5972.360086102167	2344.917966290301	2161.941132277201	3518.744868514581	3142.1498806825075	3435.1373510178237	2780.2518970542933	0.0	408.480475302254	2659.1732475958015	2235.5871654563257	2321.114978085664	1615.6105591321252	1460.3975045319	2297.1113723640697	3032.4195012040395	2827.6017113867065	2451.5435011518134	4227.678087311608	5972.360086102167	2344.917966290301	2161.941132277201	3518.744868514581	3142.1498806825075	3435.1373510178237	2780.2518970542933	5.78472959118534E-4	0.0	0.366	2.5605246871466774E-5	2.5605246871466788E-5	-15847.578834033297	0.0	-971.3380258891752
190000	-16856.990330593177	-1002.4010114762419	-15854.589319116936	7867.882902636942	7867.882902636942	328492.78654657543	0.0	426.9049164144931	3652.5878286162715	3264.2268818106263	1626.9663208905074	1571.5018922285353	1618.6897681680305	2072.564009779525	2796.8027233497496	2705.859044493555	2868.4798799475743	4911.939086949278	6802.413503514981	2206.27393226556	2441.628813929198	3114.840764956904	3556.945269720474	3363.3519232962117	4003.1123856845006	0.0	426.9049164144931	3652.5878286162715	3264.2268818106263	1626.9663208905074	1571.5018922285353	1618.6897681680305	2072.564009779525	2796.8027233497496	2705.859044493555	2868.4798799475743	4911.939086949278	6802.413503514981	2206.27393226556	2441.628813929198	3114.840764956904	3556.945269720474	3363.3519232962117	4003.1123856845006	5.135275516089127E-4	0.0	0.366	2.3157031382394705E-5	2.315703138239469E-5	-15854.589319116936	0.0	-983.9584924020497
