# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 14:30:15 AEST 2020 [seed=1595737812845]
# -threads 8 xml/biphone_binary_SMHR_2020-07-23_ch1.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
100000	-17840.02441780986	-2047.8285749317952	-15792.195842878062	3747.7574001675825	3747.7574001675825	66615.19510008591	0.0	245.1874347343752	639.9570861812846	549.1586609381472	653.6850880406139	572.6140586090238	586.5038164529445	609.8280152640231	516.8535243924952	429.94102732044655	606.0099180965798	468.3392730081408	1872.4822929942184	671.402369099162	268.5773634744532	241.81713602434417	359.46226978160024	3194.667335573863	676.1649898830549	0.0	245.1874347343752	639.9570861812846	549.1586609381472	653.6850880406139	572.6140586090238	586.5038164529445	609.8280152640231	516.8535243924952	429.94102732044655	606.0099180965798	468.3392730081408	1872.4822929942184	671.402369099162	268.5773634744532	241.81713602434417	359.46226978160024	3194.667335573863	676.1649898830549	0.0026241679197361247	0.0	0.366	8.034436103337278E-4	0.0054569230632414275	1.197424863048143E-4	3.0569326769106815	-0.0015892155066118414	-15792.195842878062	-1199.394378775646	-832.3734145304885
110000	-17829.758116490335	-2049.9435797306733	-15779.814536759663	4151.860843105087	4151.860843105087	68645.18223017362	0.0	256.1002325227624	525.4846354423103	511.93021080949046	601.7373529209159	575.5861692057896	639.3392727764807	514.5015577327382	518.8842497517705	323.45172364235486	521.8028356473021	516.8936953731118	1747.7438511290893	654.0816306645538	332.13028543147254	202.1053855447887	335.1634943390215	3176.201051348906	630.761694064802	0.0	256.1002325227624	525.4846354423103	511.93021080949046	601.7373529209159	575.5861692057896	639.3392727764807	514.5015577327382	518.8842497517705	323.45172364235486	521.8028356473021	516.8936953731118	1747.7438511290893	654.0816306645538	332.13028543147254	202.1053855447887	335.1634943390215	3176.201051348906	630.761694064802	0.00265820444606994	0.0	0.366	8.022565972701188E-4	0.005394465367323542	1.1696550616471937E-4	3.1294001260752373	0.0013584917565540955	-15779.814536759663	-1199.394378775646	-835.8418480859477
120000	-17821.23972879636	-2055.898225872588	-15765.341502923773	3854.9794421155348	3854.9794421155348	72720.61379594104	0.0	267.73638174136534	631.9009504051647	601.2725918176149	603.452463242903	673.3716335501525	695.7794378659256	634.441274066774	595.4870096941534	379.59505727385783	543.9264279107225	550.5334340631812	1718.49349207089	617.4445281566676	316.510784395251	259.1996715298052	339.1839036079945	3436.312218429359	541.0035991658928	0.0	267.73638174136534	631.9009504051647	601.2725918176149	603.452463242903	673.3716335501525	695.7794378659256	634.441274066774	595.4870096941534	379.59505727385783	543.9264279107225	550.5334340631812	1718.49349207089	617.4445281566676	316.510784395251	259.1996715298052	339.1839036079945	3436.312218429359	541.0035991658928	0.0023455452548482893	0.0	0.366	7.063380480621218E-4	0.004465502084584556	1.1200118489683499E-4	3.0578309092228393	0.02701527795328421	-15765.341502923773	-1199.394378775646	-841.072257143758
130000	-17803.752933638825	-2055.0546588311904	-15748.698274807635	3746.9824410238657	3746.9824410238657	73715.76455953668	0.0	255.09858233188012	650.7121421837787	617.9166919531218	757.8384602916703	650.7743533466919	610.1357678822928	535.2782471979159	602.7081967824942	362.49214029232513	603.8569926235735	515.1899404618351	1840.0879763877217	650.5040450114868	345.94946963008584	175.13909574077974	307.5454352773833	3612.9606253227644	737.5397635764381	0.0	255.09858233188012	650.7121421837787	617.9166919531218	757.8384602916703	650.7743533466919	610.1357678822928	535.2782471979159	602.7081967824942	362.49214029232513	603.8569926235735	515.1899404618351	1840.0879763877217	650.5040450114868	345.94946963008584	175.13909574077974	307.5454352773833	3612.9606253227644	737.5397635764381	0.0023990516380374624	0.0	0.366	6.627466044554373E-4	0.003924209467979936	1.1012667758578213E-4	2.9913611937400413	0.03823660288702296	-15748.698274807635	-1199.394378775646	-839.7341892807765
140000	-17807.727075892708	-2068.6377567171326	-15739.089319175577	3421.98290679207	3421.98290679207	84679.15035028297	0.0	340.5197539693633	804.979653163584	701.9276517668206	755.7002949782019	812.1997972634757	674.9854623177281	725.8394486594324	793.1170090937113	415.9037030758044	695.4784450477348	753.5410233291001	2132.3723838253227	672.7145547225911	485.98613173190205	324.8476673301589	362.2887291225244	3347.570817612888	850.4155174895108	0.0	340.5197539693633	804.979653163584	701.9276517668206	755.7002949782019	812.1997972634757	674.9854623177281	725.8394486594324	793.1170090937113	415.9037030758044	695.4784450477348	753.5410233291001	2132.3723838253227	672.7145547225911	485.98613173190205	324.8476673301589	362.2887291225244	3347.570817612888	850.4155174895108	0.0020962034366544305	0.0	0.366	5.040062326792108E-4	0.002742768295668496	9.498340271231609E-5	2.824266415603065	0.028844159991614913	-15739.089319175577	-1199.394378775646	-852.3115219081294
150000	-17780.905992863372	-2067.8068185010075	-15713.099174362364	3421.2238557799847	3421.2238557799847	82979.32158728129	0.0	375.24266221297063	755.5192608351044	625.8275426707964	821.0979177742806	801.7770439855358	720.0095938242642	249.9817925519878	728.5873388992784	445.16375170950516	777.3456914122967	719.2683859674979	2170.142825976448	636.5317806757473	810.3968642369911	304.7535899535986	284.70970542123285	3266.978342563284	799.6954784360981	0.0	375.24266221297063	755.5192608351044	625.8275426707964	821.0979177742806	801.7770439855358	720.0095938242642	249.9817925519878	728.5873388992784	445.16375170950516	777.3456914122967	719.2683859674979	2170.142825976448	636.5317806757473	810.3968642369911	304.7535899535986	284.70970542123285	3266.978342563284	799.6954784360981	0.0018447630729686248	0.0	0.366	4.847421960836729E-4	0.0022878197592788923	9.693718494429832E-5	2.848047818122038	0.02317391866582131	-15713.099174362364	-1199.394378775646	-851.5225927627667
160000	-17798.776770503173	-2072.8377960456223	-15725.93897445755	3820.704028678517	3820.704028678517	89325.06202626725	0.0	423.2351611164553	843.5665679044955	520.8297971416929	829.5440295000324	941.8709601997007	786.0780660919349	196.16391153521542	794.2573218014213	502.4836456396976	959.6306961381895	728.7418744909901	2252.2692084386267	803.4147106945644	813.960358928349	239.732484490222	451.5864506034264	3552.1616588861084	783.8144068893313	0.0	423.2351611164553	843.5665679044955	520.8297971416929	829.5440295000324	941.8709601997007	786.0780660919349	196.16391153521542	794.2573218014213	502.4836456396976	959.6306961381895	728.7418744909901	2252.2692084386267	803.4147106945644	813.960358928349	239.732484490222	451.5864506034264	3552.1616588861084	783.8144068893313	0.0018124730132470688	0.0	0.366	4.5140960384765515E-4	0.002081055110038658	9.154345011148614E-5	2.7582337794372607	0.031058771099805472	-15725.93897445755	-1199.394378775646	-858.1567472777759
170000	-17796.912422800655	-2075.306348929768	-15721.606073870887	3701.5595933157115	3701.5595933157115	90760.51402041268	0.0	462.9947812678626	1265.7516105374289	512.1178681581091	600.6723029547502	784.5915612309778	740.9376318634443	243.39810581498446	731.9681272487057	596.3337398738478	1053.0781635972085	792.8732617564024	2204.9641085993876	1001.854886272521	542.2281858719793	399.2002275007876	346.59023128226914	3111.5258858848115	825.6275482836605	0.0	462.9947812678626	1265.7516105374289	512.1178681581091	600.6723029547502	784.5915612309778	740.9376318634443	243.39810581498446	731.9681272487057	596.3337398738478	1053.0781635972085	792.8732617564024	2204.9641085993876	1001.854886272521	542.2281858719793	399.2002275007876	346.59023128226914	3111.5258858848115	825.6275482836605	0.0017683821933694994	0.0	0.366	4.514066799396988E-4	0.002263263295841064	8.85035755778837E-5	2.9395172977250343	0.04410456481563388	-15721.606073870887	-1199.394378775646	-859.7601612038825
180000	-17755.913013915215	-2078.079166977877	-15677.833846937338	4547.585554692168	4547.585554692168	95304.413998789	0.0	496.0830360054925	1118.241446242083	449.06669859926456	455.68583676480273	896.1943125470826	968.0514909957834	295.971580708238	658.3718503466478	459.03845897723994	1000.0103687306656	823.395595032249	2267.8482213726847	993.8207568162592	495.13895700773907	397.03367105275373	375.7185874570459	3269.032114307284	906.6593570961991	0.0	496.0830360054925	1118.241446242083	449.06669859926456	455.68583676480273	896.1943125470826	968.0514909957834	295.971580708238	658.3718503466478	459.03845897723994	1000.0103687306656	823.395595032249	2267.8482213726847	993.8207568162592	495.13895700773907	397.03367105275373	375.7185874570459	3269.032114307284	906.6593570961991	0.0018235270569717046	0.0	0.366	4.316421578825629E-4	0.0020793420800202713	8.32078374955756E-5	2.8447636795463684	0.017875017244459012	-15677.833846937338	-1199.394378775646	-865.6599217817546
190000	-17763.7010093247	-2091.2028396649675	-15672.498169659732	5601.03378483633	5601.03378483633	110288.95842166292	0.0	534.4530747154324	1305.0438588157451	570.2890981120873	807.1337903440641	1080.5727256939037	920.0670080177739	598.0876297187077	1111.6736506501886	476.3751140207464	943.7427367495858	1096.6170307659597	2613.225845605472	1066.0046325612407	420.2913938368553	536.3845095298076	531.0679015616282	3185.091642597985	990.650728355437	0.0	534.4530747154324	1305.0438588157451	570.2890981120873	807.1337903440641	1080.5727256939037	920.0670080177739	598.0876297187077	1111.6736506501886	476.3751140207464	943.7427367495858	1096.6170307659597	2613.225845605472	1066.0046325612407	420.2913938368553	536.3845095298076	531.0679015616282	3185.091642597985	990.650728355437	0.0015170047853325288	0.0	0.366	3.1183363001567816E-4	0.0014274246667680352	6.93185094183092E-5	2.6231260790982547	0.01053962880136057	-15672.498169659732	-1199.394378775646	-880.2351013214912
200000	-17756.595599795175	-2095.767798191091	-15660.827801604082	4444.980546355751	4444.980546355751	115272.38739704025	0.0	640.1171971381337	1050.2560093787624	601.1002946138956	850.3140087791891	1187.2147805393438	846.081896649408	967.458788581361	1127.8543061867194	463.6890253681345	1188.3839221174708	1222.0717000309232	2845.887095663035	1468.2578473612218	293.70570091824743	519.283418552827	666.0778465500355	3537.23261922259	1174.8463424610607	0.0	640.1171971381337	1050.2560093787624	601.1002946138956	850.3140087791891	1187.2147805393438	846.081896649408	967.458788581361	1127.8543061867194	463.6890253681345	1188.3839221174708	1222.0717000309232	2845.887095663035	1468.2578473612218	293.70570091824743	519.283418552827	666.0778465500355	3537.23261922259	1174.8463424610607	0.0015123794989598282	0.0	0.366	2.9734514809643244E-4	0.0013225371352183258	7.014163389217413E-5	2.6230325862471515	0.00838841778348754	-15660.827801604082	-1199.394378775646	-883.2541034170983
210000	-17739.373344584383	-2094.519318801856	-15644.854025782526	4487.320478263001	4487.320478263001	112700.1069154513	0.0	627.3307935824571	860.6713511693372	726.1790767433787	809.9172020301119	992.4091476669747	827.4531884626173	647.9572741815662	1028.8060862395594	393.3073398885118	1154.1042533545506	1166.1269826220976	2914.11766709745	1443.7502486515168	262.7884924800211	603.2361798753194	531.0437439181819	3487.563734196047	1507.4012506712736	0.0	627.3307935824571	860.6713511693372	726.1790767433787	809.9172020301119	992.4091476669747	827.4531884626173	647.9572741815662	1028.8060862395594	393.3073398885118	1154.1042533545506	1166.1269826220976	2914.11766709745	1443.7502486515168	262.7884924800211	603.2361798753194	531.0437439181819	3487.563734196047	1507.4012506712736	0.0016333473594246192	0.0	0.366	2.6018866597514126E-4	9.73862316147549E-4	6.659643672177078E-5	2.5754825328830835	0.04332300565417369	-15644.854025782526	-1199.394378775646	-882.2940417250527
220000	-17742.05102766445	-2093.8426785847596	-15648.208349079689	4049.3867446976483	4049.3867446976483	109126.1676187329	0.0	690.4646905438024	500.84081469358745	491.33075799790623	579.4662575379734	943.7850337359669	769.5826923234234	621.1801834437631	1137.6229751494466	531.4215914220576	1034.7465967044382	1029.4030911453501	2854.2396568488575	1673.308975530718	278.93536968802033	717.5675173309912	494.2981373975094	3030.8696396714554	1179.0555559867348	0.0	690.4646905438024	500.84081469358745	491.33075799790623	579.4662575379734	943.7850337359669	769.5826923234234	621.1801834437631	1137.6229751494466	531.4215914220576	1034.7465967044382	1029.4030911453501	2854.2396568488575	1673.308975530718	278.93536968802033	717.5675173309912	494.2981373975094	3030.8696396714554	1179.0555559867348	0.0017217409038270774	0.0	0.366	2.861027802396699E-4	0.0011422259517453084	7.234863635376481E-5	2.5832131005561454	0.05438313691495959	-15648.208349079689	-1199.394378775646	-878.8047229937886
230000	-17772.759143963765	-2105.3661592013473	-15667.392984762417	5239.144359821597	5239.144359821597	126905.59484564887	0.0	260.88438992238923	788.2793647963118	660.8614867711709	766.1815510650167	1202.1393186455055	772.976564578344	915.7685108027827	949.7857729284225	574.6039734158675	1079.758505172691	1267.976044076917	3145.4346214093007	1551.6676775807207	368.16827778949204	975.4550855979442	866.9209086889534	3637.054001511407	1609.5356928751835	0.0	260.88438992238923	788.2793647963118	660.8614867711709	766.1815510650167	1202.1393186455055	772.976564578344	915.7685108027827	949.7857729284225	574.6039734158675	1079.758505172691	1267.976044076917	3145.4346214093007	1551.6676775807207	368.16827778949204	975.4550855979442	866.9209086889534	3637.054001511407	1609.5356928751835	0.0013737347058805501	0.0	0.366	2.3350743316470236E-4	9.052091577347686E-4	6.195183596618658E-5	2.3956767620553925	0.045360944258694975	-15667.392984762417	-1199.394378775646	-894.3346543161653
240000	-17724.96443714622	-2105.9696200734297	-15618.99481707279	4420.308602714181	4420.308602714181	126190.89306369891	0.0	500.156453237907	1296.4139072353269	660.3507340552034	1028.2897403999507	1159.5996591964997	862.5518641078955	1029.8584937771197	1083.3610600421446	766.2456147492479	1087.5221491138766	1323.3137619555544	3316.438683207754	1327.9745654863639	259.2427046816794	702.9693214977374	721.5353030579546	3449.5110533226425	1101.2227017839618	0.0	500.156453237907	1296.4139072353269	660.3507340552034	1028.2897403999507	1159.5996591964997	862.5518641078955	1029.8584937771197	1083.3610600421446	766.2456147492479	1087.5221491138766	1323.3137619555544	3316.438683207754	1327.9745654863639	259.2427046816794	702.9693214977374	721.5353030579546	3449.5110533226425	1101.2227017839618	0.001498105943805432	0.0	0.366	2.3590218254883094E-4	8.949902082633839E-4	6.026737308416999E-5	2.4191289024284783	0.025490826280575272	-15618.99481707279	-1199.394378775646	-893.640019027723
250000	-17745.430994872233	-2116.0035287591213	-15629.427466113113	4294.682818865865	4294.682818865865	140055.32998036486	0.0	384.77293160480275	1217.654628949981	869.163669919631	1067.6084014703647	2190.251371266845	927.4960252915313	693.2804375703381	1347.9124552199148	772.2751397460032	1271.49301531554	1417.7630944398363	3621.022584807816	1604.4985255416636	295.1110957418981	754.292916366954	712.6993191971594	3592.0690072504844	1111.8917299118482	0.0	384.77293160480275	1217.654628949981	869.163669919631	1067.6084014703647	2190.251371266845	927.4960252915313	693.2804375703381	1347.9124552199148	772.2751397460032	1271.49301531554	1417.7630944398363	3621.022584807816	1604.4985255416636	295.1110957418981	754.292916366954	712.6993191971594	3592.0690072504844	1111.8917299118482	0.0012948147040754956	0.0	0.366	2.1745894054407642E-4	8.241904761627797E-4	5.596676707595126E-5	2.4699236502567294	0.02853157847025462	-15629.427466113113	-1199.394378775646	-903.2524864303782
260000	-17745.57651074866	-2117.802302936159	-15627.774207812501	4860.191999629894	4860.191999629894	141977.123718955	0.0	659.6821643106505	2028.3654304901931	814.4154151799062	1032.5105319826887	1919.454637606552	919.9632541182523	997.4371371299943	1437.346002006103	790.9406820833599	2110.167734837185	1462.0085621154913	3602.3230082686837	2009.5586610156104	313.9700570653516	1091.199911667086	514.8522077916813	3313.8673325499203	1176.2749964026787	0.0	659.6821643106505	2028.3654304901931	814.4154151799062	1032.5105319826887	1919.454637606552	919.9632541182523	997.4371371299943	1437.346002006103	790.9406820833599	2110.167734837185	1462.0085621154913	3602.3230082686837	2009.5586610156104	313.9700570653516	1091.199911667086	514.8522077916813	3313.8673325499203	1176.2749964026787	0.0011289839815094205	0.0	0.366	2.0522334215939179E-4	7.324589765657712E-4	5.4878621643736425E-5	2.4315439881760144	0.03380975439865762	-15627.774207812501	-1199.394378775646	-906.5339304463548
270000	-17765.64067790958	-2146.9064474644374	-15618.734230445145	6097.0129105856895	6097.0129105856895	189303.26674267318	0.0	1280.6687788242486	2453.8935341668202	651.9398491838751	1142.3523436787402	2177.731735024825	1427.759956939852	1472.1708261421297	2061.298704164697	724.564529008119	1931.219340214464	1976.543824741452	4674.534237037904	2919.0474146569086	353.5703689210289	1236.016427195614	969.4707035684455	3379.8977712295455	2061.7674004994174	0.0	1280.6687788242486	2453.8935341668202	651.9398491838751	1142.3523436787402	2177.731735024825	1427.759956939852	1472.1708261421297	2061.298704164697	724.564529008119	1931.219340214464	1976.543824741452	4674.534237037904	2919.0474146569086	353.5703689210289	1236.016427195614	969.4707035684455	3379.8977712295455	2061.7674004994174	0.0010425335521227692	0.0	0.366	1.567162570403898E-4	5.391433739441864E-4	4.129952187381415E-5	2.3989652729630206	0.016321153163466672	-15618.734230445145	-1199.394378775646	-936.5117138722056
