# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 16:18:40 AEST 2020 [seed=1595737812344]
# -threads 8 xml/biphone_binary_SMHR_2020-07-23_ch2.xml
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
50000	-15520.815851440628	-17678.51654414992	-2157.700692709292	1.0	-17678.51654414992
60000	-15494.412576871708	-17670.817450192735	-2176.404873321027	1.0	-17670.817450192735
70000	-15531.559916070652	-17678.217132021247	-2146.6572159505968	1.0	-17678.217132021247
80000	-15506.789057467602	-17650.10079491635	-2143.3117374487474	1.0	-17650.10079491635
90000	-15522.915516038367	-17677.843346239802	-2154.9278302014345	1.0	-17677.843346239802
100000	-15518.899239282633	-17704.921877007862	-2186.022637725229	1.0	-17704.921877007862
110000	-15537.160010825224	-17713.715125242466	-2176.5551144172423	1.0	-17713.715125242466
120000	-15510.478813400383	-17673.52917069105	-2163.0503572906664	1.0	-17673.52917069105
130000	-15530.60145759588	-17696.53524751858	-2165.9337899226994	1.0	-17696.53524751858
140000	-15508.768452778977	-17669.19211593437	-2160.4236631553927	1.0	-17669.19211593437
150000	-15515.771122596108	-17656.365808731945	-2140.5946861358375	1.0	-17656.365808731945
160000	-15496.02991226873	-17658.440150259376	-2162.410237990646	1.0	-17658.440150259376
170000	-15514.931719219358	-17663.544470276327	-2148.6127510569695	1.0	-17663.544470276327
180000	-15536.470433181606	-17700.57009113276	-2164.099657951151	1.0	-17700.57009113276
190000	-15499.787798203266	-17657.487752403198	-2157.699954199932	1.0	-17657.487752403198
200000	-15499.45414734968	-17656.622646229538	-2157.1684988798593	1.0	-17656.622646229538
210000	-15495.006712703007	-17658.750958556913	-2163.7442458539062	1.0	-17658.750958556913
220000	-15506.279577843381	-17708.95264400294	-2202.6730661595593	1.0	-17708.95264400294
230000	-15512.589062332765	-17706.579457930326	-2193.9903955975606	1.0	-17706.579457930326
240000	-15520.771693725486	-17711.090793555377	-2190.31909982989	1.0	-17711.090793555377
250000	-15505.009816120835	-17680.59981365845	-2175.5899975376146	1.0	-17680.59981365845
260000	-15506.85588596569	-17699.179391762234	-2192.3235057965444	1.0	-17699.179391762234
270000	-15494.522193447883	-17681.801885824683	-2187.279692376799	1.0	-17681.801885824683
280000	-15520.692805866543	-17693.02183432143	-2172.329028454885	1.0	-17693.02183432143
290000	-15502.543791808343	-17669.919567625406	-2167.3757758170627	1.0	-17669.919567625406
300000	-15496.618414341036	-17673.26537197006	-2176.6469576290256	1.0	-17673.26537197006
310000	-15516.571840357628	-17693.987917447033	-2177.416077089405	1.0	-17693.987917447033
320000	-15505.520741571452	-17692.70223673236	-2187.1814951609063	1.0	-17692.70223673236
330000	-15515.202881812245	-17686.437048318792	-2171.234166506548	1.0	-17686.437048318792
340000	-15500.603718245555	-17678.454515596404	-2177.8507973508486	1.0	-17678.454515596404
350000	-15499.448632579983	-17685.708589428195	-2186.2599568482124	1.0	-17685.708589428195
360000	-15541.050885949198	-17725.879256959328	-2184.8283710101296	1.0	-17725.879256959328
370000	-15501.436918323881	-17681.39003760796	-2179.9531192840773	1.0	-17681.39003760796
380000	-15524.272209665463	-17714.254938584858	-2189.982728919395	1.0	-17714.254938584858
390000	-15504.716504140788	-17671.67873904363	-2166.962234902841	1.0	-17671.67873904363
400000	-15523.83373512346	-17708.964092532733	-2185.130357409273	1.0	-17708.964092532733
410000	-15501.83162559005	-17679.432861773137	-2177.601236183087	1.0	-17679.432861773137
420000	-15511.989542288455	-17688.949877745876	-2176.9603354574215	1.0	-17688.949877745876
430000	-15505.981016844873	-17688.936023525523	-2182.955006680649	1.0	-17688.936023525523
440000	-15509.986883471513	-17687.51945937941	-2177.5325759078983	1.0	-17687.51945937941
450000	-15519.76679414547	-17703.49150831619	-2183.7247141707217	1.0	-17703.49150831619
460000	-15520.742660619624	-17706.42652043245	-2185.683859812828	1.0	-17706.42652043245
470000	-15526.004044643345	-17699.23129432489	-2173.2272496815453	1.0	-17699.23129432489
480000	-15498.2781397525	-17668.99343982857	-2170.715300076069	1.0	-17668.99343982857
490000	-15504.293536478535	-17670.884696275032	-2166.5911597964973	1.0	-17670.884696275032
500000	-15528.966218654905	-17679.583034909403	-2150.6168162544977	1.0	-17679.583034909403
510000	-15538.065102222894	-17706.329702803163	-2168.2646005802685	1.0	-17706.329702803163
520000	-15534.373420245965	-17693.24362633904	-2158.8702060930755	1.0	-17693.24362633904
530000	-15537.332962174234	-17710.33249528999	-2172.999533115756	1.0	-17710.33249528999
540000	-15532.149204423802	-17686.07588710408	-2153.9266826802796	1.0	-17686.07588710408
550000	-15521.133964835099	-17685.24017309891	-2164.106208263812	0.9348750848354606	-16674.42764038157
560000	-15526.322477828267	-17691.32208708275	-2164.9996092544825	0.9348750848354606	-16680.171652896905
570000	-15519.756569001041	-17696.07997923877	-2176.3234102377287	0.9348750848354606	-16685.357149308275
580000	-15498.4671494137	-17653.381334736605	-2154.9141853229053	0.9348750848354606	-16644.044976450637
590000	-15535.134136074805	-17700.483510383034	-2165.34937430823	0.9348750848354606	-16688.75921770142
600000	-15505.993822165636	-17649.77933879196	-2143.785516626324	0.9348750848354606	-16639.952806581547
610000	-15531.731598467191	-17689.011789369706	-2157.2801909025156	0.9348750848354606	-16677.509086661135
620000	-15548.626220270044	-17699.570111685018	-2150.943891414974	0.9348750848354606	-16686.967148164797
630000	-15492.805296235798	-17651.660804738796	-2158.855508502998	0.9348750848354606	-16642.693174160715
640000	-15514.294733798914	-17660.639040821363	-2146.34430702245	0.9348750848354606	-16650.271912445045
650000	-15533.794314227835	-17695.868047110365	-2162.073732882531	0.9348750848354606	-16684.231010212872
660000	-15523.070639463978	-17687.951144932013	-2164.880505468034	0.9348750848354606	-16677.012486443768
670000	-15527.051427507678	-17694.921439433077	-2167.8700119253995	0.9348750848354606	-16683.7235324612
680000	-15518.029118788341	-17670.209049745663	-2152.1799309573225	0.9348750848354606	-16659.59871986372
690000	-15526.875311453708	-17685.05434599196	-2158.179034538253	0.9348750848354606	-16673.86790856316
700000	-15525.700993557532	-17673.409023974502	-2147.70803041697	0.9348750848354606	-16662.299063899063
710000	-15538.39446829948	-17696.726893435338	-2158.332425135857	0.9348750848354606	-16684.790271894184
720000	-15517.575470222466	-17682.504184034933	-2164.928713812468	0.9348750848354606	-16671.92339797736
730000	-15534.5605379603	-17689.049867593763	-2154.4893296334635	0.9348750848354606	-16677.362930440693
740000	-15529.81463407388	-17682.99599005007	-2153.181355976188	0.9348750848354606	-16671.618129484985
750000	-15533.82240600559	-17682.025635866554	-2148.2032298609633	0.9348750848354606	-16670.386769494417
760000	-15571.373502775508	-17731.866778050164	-2160.4932752746554	0.9348750848354606	-16717.78239968655
770000	-15533.53842611106	-17685.08502107115	-2151.546594960092	0.9348750848354606	-16673.464648865556
780000	-15532.897132266553	-17677.433673872616	-2144.536541606062	0.9348750848354606	-16665.85506587424
790000	-15513.50030356323	-17666.23025541566	-2152.7299518524283	0.9348750848354606	-16655.914864241047
800000	-15538.084197003218	-17691.48753675013	-2153.4033397469125	0.9348750848354606	-16679.571121600824
810000	-15514.12529252241	-17688.846438552333	-2174.721146029923	0.9348750848354606	-16678.490345024777
820000	-15523.641395664254	-17687.785650707785	-2164.144255043531	0.9348750848354606	-16676.809821770417
830000	-15518.11033671259	-17682.49282749122	-2164.382490778629	0.9348750848354606	-16671.877208298847
840000	-15524.260897136302	-17691.98726036416	-2167.7263632278577	0.9348750848354606	-16680.97108644598
850000	-15545.611727512496	-17708.59039233746	-2162.978664824965	0.9348750848354606	-16696.18374740234
