# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 17:08:30 AEST 2020 [seed=1595747309846]
# -threads 8 xml/biphone_binary_SSHR_2020-07-23_ch1.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
640000	-17660.70991016805	-2141.944676816338	-15518.765233351714	5812.559313382869	5812.559313382869	203444.96002034174	0.0	406.9003099975167	3669.5229179844177	815.975805755357	871.2286142117377	1990.761875229659	1525.3980370855563	1307.2520772522273	3615.4875774463258	2460.5854179490484	2052.774597021838	3510.352014315967	2953.070131859195	3117.8681201883933	2196.9300738969882	1690.0373752143876	1213.7040536671298	3462.3568333258586	2202.6480142954324	0.0	406.9003099975167	3669.5229179844177	815.975805755357	871.2286142117377	1990.761875229659	1525.3980370855563	1307.2520772522273	3615.4875774463258	2460.5854179490484	2052.774597021838	3510.352014315967	2953.070131859195	3117.8681201883933	2196.9300738969882	1690.0373752143876	1213.7040536671298	3462.3568333258586	2202.6480142954324	8.672261596667496E-4	0.0	0.366	4.9705031397238046E-5	5.023318048618328E-5	3.7473281055644055E-5	1.0717108497050007	0.2839581400854201	-15518.765233351714	-1199.394378775646	-932.6980636244309
650000	-17648.9708601998	-2160.277905219585	-15488.692954980213	5448.098841759467	5448.098841759467	239928.98437371285	0.0	429.07268900923367	3336.3036626112557	977.4164145608823	1416.4170670874312	2736.465438166328	1734.0389148269244	1743.4640119978317	3624.417385659682	3759.378730461201	2751.6982050674906	3944.03834822226	3510.4611049942046	3697.8282052169257	2200.756832620721	2347.8757265740624	1593.6876079082576	3675.9550757814377	2618.9228969750357	0.0	429.07268900923367	3336.3036626112557	977.4164145608823	1416.4170670874312	2736.465438166328	1734.0389148269244	1743.4640119978317	3624.417385659682	3759.378730461201	2751.6982050674906	3944.03834822226	3510.4611049942046	3697.8282052169257	2200.756832620721	2347.8757265740624	1593.6876079082576	3675.9550757814377	2618.9228969750357	6.53640743008057E-4	0.0	0.366	4.2138302870823645E-5	3.875885586687499E-5	3.124510478009923E-5	1.001472282247894	0.2866178536008951	-15488.692954980213	-1199.394378775646	-950.8256339664758
660000	-17638.34440151878	-2137.0937492804564	-15501.250652238326	4791.622690467685	4791.622690467685	198300.5940204285	0.0	451.622978837104	2707.6667208553	836.2773866601597	977.7859721209206	2140.5835821416053	1414.7663983340994	1225.670650321362	3116.1070296193366	2901.957588886441	2088.2062012142546	3063.5970302263772	2920.082056813971	2312.577798303883	1516.91787121485	1548.4302259010344	1779.9186085589731	3157.827242266981	2318.4811156752935	0.0	451.622978837104	2707.6667208553	836.2773866601597	977.7859721209206	2140.5835821416053	1414.7663983340994	1225.670650321362	3116.1070296193366	2901.957588886441	2088.2062012142546	3063.5970302263772	2920.082056813971	2312.577798303883	1516.91787121485	1548.4302259010344	1779.9186085589731	3157.827242266981	2318.4811156752935	0.0010069869298389741	0.0	0.366	5.713031749420175E-5	5.2524917256655275E-5	4.028699386016657E-5	1.0171027560076729	0.2528049086203219	-15501.250652238326	-1199.394378775646	-926.663368583727
670000	-17662.213805146384	-2152.2734340435677	-15509.940371102817	5928.310449060963	5928.310449060963	228593.8244093791	0.0	431.70120029560024	2150.3292937976157	1119.3395832412966	1262.8327938022953	2498.5882258446627	1290.8024937388107	2534.1060859842446	3182.2944182233864	3428.6593690753557	2216.4191237139626	3481.0498446603206	3049.502096415935	3020.561262900469	1720.3733099432866	1720.15569936619	2013.0058448465777	3732.918762889846	2324.55951243491	0.0	431.70120029560024	2150.3292937976157	1119.3395832412966	1262.8327938022953	2498.5882258446627	1290.8024937388107	2534.1060859842446	3182.2944182233864	3428.6593690753557	2216.4191237139626	3481.0498446603206	3049.502096415935	3020.561262900469	1720.3733099432866	1720.15569936619	2013.0058448465777	3732.918762889846	2324.55951243491	8.811769479062887E-4	0.0	0.366	4.610872229026534E-5	4.0969229614352936E-5	3.387048469534194E-5	1.0297779348054514	0.302956220424362	-15509.940371102817	-1199.394378775646	-942.810489183273
680000	-17648.25541056813	-2150.99107749194	-15497.264333076191	5704.63393295762	5704.63393295762	223273.9141251941	0.0	365.8723690165753	3248.471975339553	1261.4080450826973	1219.3319907552518	2386.80234688469	1444.0057315964696	1713.142754445106	3478.5515686767017	3284.166206852728	2533.5106391010545	3542.2805261525436	3139.081744138382	2680.9663746609763	1760.1851645135503	1126.9168488269097	2106.0683072521538	4054.3208823049476	2022.7784567090487	0.0	365.8723690165753	3248.471975339553	1261.4080450826973	1219.3319907552518	2386.80234688469	1444.0057315964696	1713.142754445106	3478.5515686767017	3284.166206852728	2533.5106391010545	3542.2805261525436	3139.081744138382	2680.9663746609763	1760.1851645135503	1126.9168488269097	2106.0683072521538	4054.3208823049476	2022.7784567090487	7.468258815354925E-4	0.0	0.366	4.485521787985119E-5	3.85907015702117E-5	3.4278545741115465E-5	0.9749172457624155	0.2904820147092421	-15497.264333076191	-1199.394378775646	-941.0347136400738
690000	-17669.76664850973	-2161.131952267641	-15508.634696242087	6189.8483250636655	6189.8483250636655	252083.41454425198	0.0	357.2161393312836	3146.175189271673	1269.396416526969	1379.230093864883	2070.089872371958	1548.0812924046134	2139.847123399327	3025.4715010238406	2879.583091101868	2775.6054097389297	3503.293527847678	3557.4001556692706	3435.0122469266335	1928.103509262848	1163.3351259070992	2019.7514005551654	4054.2649434259874	2389.7492660784437	0.0	357.2161393312836	3146.175189271673	1269.396416526969	1379.230093864883	2070.089872371958	1548.0812924046134	2139.847123399327	3025.4715010238406	2879.583091101868	2775.6054097389297	3503.293527847678	3557.4001556692706	3435.0122469266335	1928.103509262848	1163.3351259070992	2019.7514005551654	4054.2649434259874	2389.7492660784437	7.692532396975024E-4	0.0	0.366	3.818818297415212E-5	3.513498712509796E-5	3.100277602803263E-5	0.9807463901372674	0.26101142197599214	-15508.634696242087	-1199.394378775646	-951.0766319919486
700000	-17665.292147985638	-2155.788083795542	-15509.504064190096	5829.942621339194	5829.942621339194	238275.40476068348	0.0	366.47534352644493	3175.5386550387375	1332.173047290724	1196.006053552905	2259.014165018653	1415.5625717209869	1944.3278558818297	1956.1036160348854	3983.109835805884	2514.3920574333533	3926.4367018285316	3529.015433483481	3319.608448337831	1613.3318550617964	1343.1882816680943	1714.6034739094475	3619.648440928802	2448.0909842293977	0.0	366.47534352644493	3175.5386550387375	1332.173047290724	1196.006053552905	2259.014165018653	1415.5625717209869	1944.3278558818297	1956.1036160348854	3983.109835805884	2514.3920574333533	3926.4367018285316	3529.015433483481	3319.608448337831	1613.3318550617964	1343.1882816680943	1714.6034739094475	3619.648440928802	2448.0909842293977	8.104694573432807E-4	0.0	0.366	4.016810122494788E-5	3.319631428218959E-5	3.303940406041464E-5	0.910198682857809	0.34481856023627744	-15509.504064190096	-1199.394378775646	-946.5859202438867
710000	-17667.624424686728	-2144.88999003349	-15522.734434653237	5378.315120828203	5378.315120828203	214554.5476007702	0.0	392.1154807778577	3103.056769434643	1605.1783074825994	798.2298456156059	2298.01338094117	1364.2877475400846	2092.0068722369133	1415.5956463155267	2693.8566312919006	2285.437404026607	3357.623069307681	3217.7970529311565	3229.168221132736	1438.6122373226333	1705.8754562863724	1613.8398937471675	3594.377342996865	2198.0941587961324	0.0	392.1154807778577	3103.056769434643	1605.1783074825994	798.2298456156059	2298.01338094117	1364.2877475400846	2092.0068722369133	1415.5956463155267	2693.8566312919006	2285.437404026607	3357.623069307681	3217.7970529311565	3229.168221132736	1438.6122373226333	1705.8754562863724	1613.8398937471675	3594.377342996865	2198.0941587961324	8.236553028648295E-4	0.0	0.366	4.4577427637556426E-5	3.6272726214309934E-5	3.596660197695936E-5	0.8548637049578016	0.293544343975671	-15522.734434653237	-1199.394378775646	-935.5173981137519
720000	-17638.11680919059	-2138.837656605166	-15499.279152585425	4711.051924437979	4711.051924437979	201767.55424231276	0.0	444.72652874585134	3282.799354652254	1678.007854237785	745.1520352897949	2092.4956465102487	1245.2254346319971	2003.1966420090666	2723.9368636967374	2924.319454550242	2129.353944366626	2960.343232098295	3187.491889968001	3236.519414076862	1298.7413627559376	1236.4113289373734	1464.906912093277	3095.964817361959	1918.5782835399966	0.0	444.72652874585134	3282.799354652254	1678.007854237785	745.1520352897949	2092.4956465102487	1245.2254346319971	2003.1966420090666	2723.9368636967374	2924.319454550242	2129.353944366626	2960.343232098295	3187.491889968001	3236.519414076862	1298.7413627559376	1236.4113289373734	1464.906912093277	3095.964817361959	1918.5782835399966	9.685823429182344E-4	0.0	0.366	4.874026493050952E-5	4.515035329309654E-5	3.8923695374600884E-5	0.9464715698526683	0.2991542501216415	-15499.279152585425	-1199.394378775646	-927.9945585211693
730000	-17653.23452791373	-2168.12862471456	-15485.105903199168	5648.72319563216	5648.72319563216	267445.4631377898	0.0	757.2269730072497	3909.0039761214916	1890.953310252407	1508.6129149486217	2711.454451011303	1693.3172770783838	2619.8422651119145	4265.602522235462	4027.1425945279093	2731.1077541650902	3911.2529405021605	3701.1534791620993	3993.719051296396	1838.0944734978546	1261.6000391783791	1931.4565142843448	3451.1167013795534	2602.101527027655	0.0	757.2269730072497	3909.0039761214916	1890.953310252407	1508.6129149486217	2711.454451011303	1693.3172770783838	2619.8422651119145	4265.602522235462	4027.1425945279093	2731.1077541650902	3911.2529405021605	3701.1534791620993	3993.719051296396	1838.0944734978546	1261.6000391783791	1931.4565142843448	3451.1167013795534	2602.101527027655	7.646821933913453E-4	0.0	0.366	3.7544305628994435E-5	3.581248747222481E-5	2.959168405953626E-5	0.980458723635658	0.4122400640363998	-15485.105903199168	-1199.394378775646	-959.0259808572798
740000	-17683.9956408061	-2174.263982493601	-15509.731658312501	6684.004027423753	6684.004027423753	282790.1519147229	0.0	225.9942905354015	3602.1396606383305	3100.5993157379125	2004.1533177805213	2876.9045403015416	1898.6473963891574	2457.6761341804595	4135.5859323911145	3645.769594760663	2766.0157265910807	3995.614745407273	3887.451445109208	3936.9361098696745	2062.5825744402396	1424.01196822722	2318.8002054281646	3889.5401590832444	2958.037184141675	0.0	225.9942905354015	3602.1396606383305	3100.5993157379125	2004.1533177805213	2876.9045403015416	1898.6473963891574	2457.6761341804595	4135.5859323911145	3645.769594760663	2766.0157265910807	3995.614745407273	3887.451445109208	3936.9361098696745	2062.5825744402396	1424.01196822722	2318.8002054281646	3889.5401590832444	2958.037184141675	6.513034093318749E-4	0.0	0.366	3.3223571965550216E-5	2.8535933768278798E-5	2.720390572491228E-5	0.8742880059607807	0.41769394031930446	-15509.731658312501	-1199.394378775646	-963.9944426699211
750000	-17657.722875458352	-2158.447256363318	-15499.275619095035	5334.432220020365	5334.432220020365	246424.64733268876	0.0	32.98388421699195	3110.871392428173	2824.9369287477193	1184.016608981365	2274.600955522839	1667.0241214539028	2056.8136783263776	4517.569603282101	2880.131390861392	2364.727118607188	4060.9973727946913	3223.8378814518824	2943.2135196097292	1820.499586065816	1117.6610031248176	2152.9821225206356	3373.6446860691954	2526.9171536884487	0.0	32.98388421699195	3110.871392428173	2824.9369287477193	1184.016608981365	2274.600955522839	1667.0241214539028	2056.8136783263776	4517.569603282101	2880.131390861392	2364.727118607188	4060.9973727946913	3223.8378814518824	2943.2135196097292	1820.499586065816	1117.6610031248176	2152.9821225206356	3373.6446860691954	2526.9171536884487	6.945669762121775E-4	0.0	0.366	4.115936643687046E-5	3.752378935151381E-5	3.2452036426177565E-5	0.9190081811664738	0.42946143478782944	-15499.275619095035	-1199.394378775646	-949.1739042703348
760000	-17662.431547627704	-2161.6895085896886	-15500.742039038016	5763.996720962657	5763.996720962657	252999.70545733857	0.0	69.7727780019467	3984.8442790019403	2609.882315116879	970.9256734826866	1977.353809201796	1513.2248766080786	1559.1316612180437	4236.583309076008	3408.3230791182177	2577.9314530453976	4331.19573038478	3405.842054048303	3495.3613927860333	1681.9163068469054	881.2707787084347	2001.6889223403743	3182.964733221413	2685.0056832379564	0.0	69.7727780019467	3984.8442790019403	2609.882315116879	970.9256734826866	1977.353809201796	1513.2248766080786	1559.1316612180437	4236.583309076008	3408.3230791182177	2577.9314530453976	4331.19573038478	3405.842054048303	3495.3613927860333	1681.9163068469054	881.2707787084347	2001.6889223403743	3182.964733221413	2685.0056832379564	6.80463291385867E-4	0.0	0.366	4.041809684368433E-5	3.772740207192457E-5	3.060157037182635E-5	0.9799913064976228	0.34775797954378534	-15500.742039038016	-1199.394378775646	-952.4256950289642
770000	-17677.010868057532	-2158.9589295335813	-15518.051938523951	5940.699059291194	5940.699059291194	243395.4509254695	0.0	267.4253156623348	3656.5390745176646	2497.657921128409	1046.3413145436243	2465.468360936464	1495.162881125091	1815.9697603587972	4377.992175384259	2058.5181617892467	2519.8325146096145	4460.091455885225	3214.2306725829226	2873.5443588298263	2117.078356832865	1272.8624252647262	2097.8610523107373	3531.221044489206	2407.102441307141	0.0	267.4253156623348	3656.5390745176646	2497.657921128409	1046.3413145436243	2465.468360936464	1495.162881125091	1815.9697603587972	4377.992175384259	2058.5181617892467	2519.8325146096145	4460.091455885225	3214.2306725829226	2873.5443588298263	2117.078356832865	1272.8624252647262	2097.8610523107373	3531.221044489206	2407.102441307141	7.532358551811561E-4	0.0	0.366	3.893154110308908E-5	3.5691548372486974E-5	3.131512912028558E-5	0.9116290836959619	0.3891872714798797	-15518.051938523951	-1199.394378775646	-949.796130344673
780000	-17652.632633145302	-2145.289967063886	-15507.342666081417	4766.587175604354	4766.587175604354	215903.91991667345	0.0	125.02353767345929	2312.5689262320193	1472.0416656703624	1257.1652341418148	2106.903451149514	1261.4562912340293	1312.555625497011	3717.122144329399	1162.6657392387017	2169.2207976794775	4036.3317116683634	3098.646169767838	3059.121623635841	1946.9395461475256	782.6828836456555	1683.217979398215	3336.3779011275674	2148.050933788471	0.0	125.02353767345929	2312.5689262320193	1472.0416656703624	1257.1652341418148	2106.903451149514	1261.4562912340293	1312.555625497011	3717.122144329399	1162.6657392387017	2169.2207976794775	4036.3317116683634	3098.646169767838	3059.121623635841	1946.9395461475256	782.6828836456555	1683.217979398215	3336.3779011275674	2148.050933788471	8.268299165878426E-4	0.0	0.366	4.399335119349621E-5	3.994208587426143E-5	3.502776746856949E-5	0.8982437954786463	0.299712427610066	-15507.342666081417	-1199.394378775646	-935.1975431506891
790000	-17681.859287028783	-2159.8839969038627	-15521.97529012492	6119.698465295932	6119.698465295932	247795.15558184934	0.0	637.7698956816727	3415.4978460750617	1856.3299763604261	1058.561772624629	2451.992678755848	1557.4326257526868	2065.697973777486	4034.8381066098414	1536.0084287771083	2493.1855764970546	4290.29198121783	3386.713115955992	3685.3867727506204	2213.054710491793	1086.6334014686392	1755.9606453827917	3559.5692068259186	2469.6757355120258	0.0	637.7698956816727	3415.4978460750617	1856.3299763604261	1058.561772624629	2451.992678755848	1557.4326257526868	2065.697973777486	4034.8381066098414	1536.0084287771083	2493.1855764970546	4290.29198121783	3386.713115955992	3685.3867727506204	2213.054710491793	1086.6334014686392	1755.9606453827917	3559.5692068259186	2469.6757355120258	7.383599482814014E-4	0.0	0.366	4.000899354556231E-5	3.909105780587946E-5	3.146590301518345E-5	0.957669992998182	0.36899961630487876	-15521.97529012492	-1199.394378775646	-950.5719803643947
800000	-17655.489235935034	-2150.6607845548942	-15504.828451380139	5516.8716709117325	5516.8716709117325	226776.51824226504	0.0	336.6067355094793	3897.4362854800056	1943.9773147021333	1084.1390270040674	2116.6946062071183	1483.4134234620353	1642.0371796123939	3486.2208761079114	1400.3077355263433	2073.742071064844	4185.29380423599	3351.398877900448	2898.571591293257	2053.589048803541	1015.8755408222588	2064.5315716194546	3494.435817494766	2151.1513865395573	0.0	336.6067355094793	3897.4362854800056	1943.9773147021333	1084.1390270040674	2116.6946062071183	1483.4134234620353	1642.0371796123939	3486.2208761079114	1400.3077355263433	2073.742071064844	4185.29380423599	3351.398877900448	2898.571591293257	2053.589048803541	1015.8755408222588	2064.5315716194546	3494.435817494766	2151.1513865395573	7.655618143378131E-4	0.0	0.366	4.168135341683291E-5	3.6455554586219236E-5	3.406263767378704E-5	0.8655200507983042	0.45859030714658916	-15504.828451380139	-1199.394378775646	-941.4694563790802
810000	-17645.95149931436	-2149.336224002677	-15496.615275311682	4993.449096632075	4993.449096632075	227483.8490565324	0.0	691.840438162158	3473.5646499813706	1846.3548263576592	1444.1334370618556	2329.4539331225624	1633.309363619409	2043.904485269092	3619.693054156486	1731.8851265722933	2413.369248403467	3708.1163827243467	3237.8123764564116	2264.714674695396	1822.5529053670377	979.6147709933904	1902.4173634062702	3611.707789242255	2489.570673139092	0.0	691.840438162158	3473.5646499813706	1846.3548263576592	1444.1334370618556	2329.4539331225624	1633.309363619409	2043.904485269092	3619.693054156486	1731.8851265722933	2413.369248403467	3708.1163827243467	3237.8123764564116	2264.714674695396	1822.5529053670377	979.6147709933904	1902.4173634062702	3611.707789242255	2489.570673139092	8.461706247870161E-4	0.0	0.366	4.195648209751801E-5	4.160916298788362E-5	3.4515726282070886E-5	0.9711957305469302	0.39906681236312624	-15496.615275311682	-1199.394378775646	-939.4438697844049
820000	-17668.061631029195	-2166.4709896317454	-15501.590641397448	6350.067771412445	6350.067771412445	264875.5738780237	0.0	520.8009166365867	4019.878641165807	2743.3903053750496	1924.4375645319749	3005.385380023776	2197.252317693762	2197.6377138275543	3957.984817616764	1916.4624207272677	3020.7155630196116	4331.56114298949	3697.3018611972007	2887.483210811462	1758.1804389319198	1179.720988481597	2411.755795765053	3709.570760205736	2806.464389203484	0.0	520.8009166365867	4019.878641165807	2743.3903053750496	1924.4375645319749	3005.385380023776	2197.252317693762	2197.6377138275543	3957.984817616764	1916.4624207272677	3020.7155630196116	4331.56114298949	3697.3018611972007	2887.483210811462	1758.1804389319198	1179.720988481597	2411.755795765053	3709.570760205736	2806.464389203484	7.090059748797657E-4	0.0	0.366	3.440229254289095E-5	3.26859243988834E-5	2.943914465996349E-5	0.9571936322267615	0.45490410672124343	-15501.590641397448	-1199.394378775646	-956.8691515912599
830000	-17680.815014629385	-2174.7871427045066	-15506.02787192488	6644.036597266633	6644.036597266633	281597.95490965864	0.0	211.94790446353247	4533.974814342292	1671.3301289407298	2310.594102764434	2660.065723189213	2099.7562350336984	2924.4119148629593	4659.157968506158	1777.6327058328127	3091.922091541731	4465.7055272442485	4460.855918376765	3695.197803708834	2164.8143226570487	1900.0960695716187	2233.2067050630044	4055.4961395167943	2690.8395819969114	0.0	211.94790446353247	4533.974814342292	1671.3301289407298	2310.594102764434	2660.065723189213	2099.7562350336984	2924.4119148629593	4659.157968506158	1777.6327058328127	3091.922091541731	4465.7055272442485	4460.855918376765	3695.197803708834	2164.8143226570487	1900.0960695716187	2233.2067050630044	4055.4961395167943	2690.8395819969114	6.610821444741807E-4	0.0	0.366	3.0892489698704996E-5	2.6893116905022855E-5	2.8358043854855384E-5	0.8505014594503248	0.3792532445894585	-15506.02787192488	-1199.394378775646	-964.3191710639561
840000	-17666.852015481683	-2156.535383855383	-15510.316631626301	5852.52708813966	5852.52708813966	240276.41593804816	0.0	299.18238764469635	3185.71878234893	1367.5833620124008	1509.9878983521826	2081.953329248573	2119.2120671698945	2028.8751127375422	4511.65404680692	1504.6738337116624	2353.7767806056727	4562.675098107893	3725.9991670243426	2617.1918594734775	1465.8176356801498	1321.9261960804974	1736.2518230269657	3392.1400490984443	2579.5794147818174	0.0	299.18238764469635	3185.71878234893	1367.5833620124008	1509.9878983521826	2081.953329248573	2119.2120671698945	2028.8751127375422	4511.65404680692	1504.6738337116624	2353.7767806056727	4562.675098107893	3725.9991670243426	2617.1918594734775	1465.8176356801498	1321.9261960804974	1736.2518230269657	3392.1400490984443	2579.5794147818174	8.731398493798647E-4	0.0	0.366	3.6223998332629796E-5	3.0256892107350275E-5	3.332803777336678E-5	0.8103121548947075	0.3481509636118857	-15510.316631626301	-1199.394378775646	-947.5499798208076
850000	-17671.395925556502	-2174.365304900833	-15497.03062065567	6355.889587804414	6355.889587804414	283753.47002661123	0.0	445.25858580920567	3126.538073842416	2126.0415714064975	2279.013047398739	2633.3357796896235	2305.699122697703	2379.413527739121	4848.608536931439	1706.9084792774725	2649.695086159994	5112.581816104788	4655.811580933242	3384.376775900921	2119.0662557511578	1437.347814948007	2261.6826191456944	4299.896210185574	2817.5218897388863	0.0	445.25858580920567	3126.538073842416	2126.0415714064975	2279.013047398739	2633.3357796896235	2305.699122697703	2379.413527739121	4848.608536931439	1706.9084792774725	2649.695086159994	5112.581816104788	4655.811580933242	3384.376775900921	2119.0662557511578	1437.347814948007	2261.6826191456944	4299.896210185574	2817.5218897388863	6.29496191175571E-4	0.0	0.366	3.050221794286285E-5	2.611796629554182E-5	2.7612901394877528E-5	0.8300926959619254	0.21239919052517772	-15497.03062065567	-1199.394378775646	-963.8216408899823
860000	-17666.735767226728	-2169.6446459929066	-15497.091121233821	6123.036631056638	6123.036631056638	272558.212367436	0.0	788.3984711377149	3365.0683967890063	2158.717266870552	2106.600097991091	2738.2299354997726	2064.393000903695	2621.356890149338	4754.227833898314	1746.614416891193	2907.6704289732133	3889.42465882631	4472.29727097928	2936.617051834691	1244.9881232531573	1371.4294925498948	2180.4078738106323	3048.0061153748534	3141.9516538891603	0.0	788.3984711377149	3365.0683967890063	2158.717266870552	2106.600097991091	2738.2299354997726	2064.393000903695	2621.356890149338	4754.227833898314	1746.614416891193	2907.6704289732133	3889.42465882631	4472.29727097928	2936.617051834691	1244.9881232531573	1371.4294925498948	2180.4078738106323	3048.0061153748534	3141.9516538891603	6.526630926156758E-4	0.0	0.366	2.9988021866486054E-5	2.6419951278547503E-5	2.7915076521103743E-5	0.8575279879685194	0.3082837354545749	-15497.091121233821	-1199.394378775646	-959.4800940622956
870000	-17641.214284174774	-2150.5282913970123	-15490.685992777762	4709.850821570007	4709.850821570007	226033.76380379268	0.0	573.3928105660392	3234.959717403748	2014.4429196928374	1504.2466281872073	2260.115644682397	1632.4393086938435	2052.9334593406115	3844.029109964696	1712.3177827792983	2300.535803977799	4090.303790901166	3481.2253307312135	2366.4991534708865	1238.538104621042	1102.8077494020977	1829.2209635444801	3659.033949578203	2440.1578820229665	0.0	573.3928105660392	3234.959717403748	2014.4429196928374	1504.2466281872073	2260.115644682397	1632.4393086938435	2052.9334593406115	3844.029109964696	1712.3177827792983	2300.535803977799	4090.303790901166	3481.2253307312135	2366.4991534708865	1238.538104621042	1102.8077494020977	1829.2209635444801	3659.033949578203	2440.1578820229665	7.196986142872308E-4	0.0	0.366	3.774827085234355E-5	3.282296724863034E-5	3.483359292704819E-5	0.8318020271146765	0.2877933485676841	-15490.685992777762	-1199.394378775646	-940.1879534317555
880000	-17671.144662544906	-2148.694755059299	-15522.449907485607	5475.031572356306	5475.031572356306	227326.1025533362	0.0	821.494821486533	1921.5647241016327	1910.66411688384	1181.693794201124	1792.6594461855498	2032.9558815043954	1986.3503629250888	1993.4589377574553	1685.7504718986795	2176.2023766808315	3862.471210525567	3783.1392906372625	2659.059684530915	1737.1593086536457	1737.6452443731926	1660.479004155206	3588.802912502876	2431.918766534874	0.0	821.494821486533	1921.5647241016327	1910.66411688384	1181.693794201124	1792.6594461855498	2032.9558815043954	1986.3503629250888	1993.4589377574553	1685.7504718986795	2176.2023766808315	3862.471210525567	3783.1392906372625	2659.059684530915	1737.1593086536457	1737.6452443731926	1660.479004155206	3588.802912502876	2431.918766534874	8.624363827198318E-4	0.0	0.366	3.732446252921221E-5	3.460141518505324E-5	3.401946280207931E-5	0.8689955832287857	0.37796423718226285	-15522.449907485607	-1199.394378775646	-939.41611202825
890000	-17651.473999896574	-2152.3988884242644	-15499.075111472308	5429.762496130708	5429.762496130708	231623.978581705	0.0	446.87923670295515	2452.745117567878	1463.9503941605356	1428.955620313888	2006.9201341596024	2012.870062224637	2315.1120467346564	3785.7831644846133	1676.364123934707	1992.428839303132	3956.1233932998216	4008.7774622081015	2651.4676364488914	1635.618677361091	1985.2513516689385	1495.9889906320197	3433.132712647255	2371.144169694183	0.0	446.87923670295515	2452.745117567878	1463.9503941605356	1428.955620313888	2006.9201341596024	2012.870062224637	2315.1120467346564	3785.7831644846133	1676.364123934707	1992.428839303132	3956.1233932998216	4008.7774622081015	2651.4676364488914	1635.618677361091	1985.2513516689385	1495.9889906320197	3433.132712647255	2371.144169694183	7.280840552851099E-4	0.0	0.366	3.686564582653678E-5	3.4871318479629766E-5	3.297152442469745E-5	0.8558466992794367	0.4269387546991827	-15499.075111472308	-1199.394378775646	-943.2144778999868
900000	-17675.437544686793	-2168.206025304796	-15507.231519381996	6019.7985634376455	6019.7985634376455	266964.4376843939	0.0	377.0257053016954	3406.1665129160288	2278.9928195480506	1984.1118263034273	1880.0024345479367	2603.8330549955854	2500.9915012730007	3653.691006424885	2022.1185340520362	2214.4409572757395	4873.666035182087	4457.6801889182525	3112.1774253849917	1903.5529722113902	2368.876916020465	1672.604177619857	4210.919659442604	2697.775637041356	0.0	377.0257053016954	3406.1665129160288	2278.9928195480506	1984.1118263034273	1880.0024345479367	2603.8330549955854	2500.9915012730007	3653.691006424885	2022.1185340520362	2214.4409572757395	4873.666035182087	4457.6801889182525	3112.1774253849917	1903.5529722113902	2368.876916020465	1672.604177619857	4210.919659442604	2697.775637041356	6.79270494833475E-4	0.0	0.366	3.4501703860690354E-5	3.171278547973464E-5	2.9518575548148245E-5	0.933858489875567	0.22100555402695818	-15507.231519381996	-1199.394378775646	-958.0002087164186
910000	-17634.26176770706	-2136.2065501632724	-15498.055217543788	4895.167191195199	4895.167191195199	199966.9596220093	0.0	477.59378577713596	1821.3597776531979	1502.8755733211399	1117.1451768030524	1728.442337612024	1897.4545676331088	1927.6030102307757	3075.5671468148216	1656.01475701728	2278.5857452654855	3644.0618526551975	3090.5187033891057	2378.1819973773345	1324.2981593693582	1865.7922144170882	1222.4402166273528	3318.585799041496	1990.014901571216	0.0	477.59378577713596	1821.3597776531979	1502.8755733211399	1117.1451768030524	1728.442337612024	1897.4545676331088	1927.6030102307757	3075.5671468148216	1656.01475701728	2278.5857452654855	3644.0618526551975	3090.5187033891057	2378.1819973773345	1324.2981593693582	1865.7922144170882	1222.4402166273528	3318.585799041496	1990.014901571216	9.949963969504078E-4	0.0	0.366	4.5795261519056164E-5	4.173641246331626E-5	3.8427930873765484E-5	0.8701536411752747	0.3579343759319596	-15498.055217543788	-1199.394378775646	-926.3207686375014
