# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 04:02:04 AEST 2020 [seed=1595613723780]
# -threads 8 xml/biphone_binary_CMHS_2020-07-23_ch2.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	clock.rate	meanRate	treeLikelihood	branchRates	speciation
100000	-15450.781894623087	-985.5953566880571	-14465.186537935031	7476.615739768386	7476.615739768386	282355.248999729	0.0	248.02251175510068	2798.45558528321	1613.8636335892913	1298.0456472225856	2146.1330932572564	1539.2373567470322	1979.3956850865711	3227.7694972156596	2496.4637832254193	2146.4163523232737	3707.9222032934313	6479.901779070037	2480.8651718484825	1454.3451118291243	3466.8894718818337	3170.957811468767	3160.961717181325	3375.6591415097173	0.0	248.02251175510068	2798.45558528321	1613.8636335892913	1298.0456472225856	2146.1330932572564	1539.2373567470322	1979.3956850865711	3227.7694972156596	2496.4637832254193	2146.4163523232737	3707.9222032934313	6479.901779070037	2480.8651718484825	1454.3451118291243	3466.8894718818337	3170.957811468767	3160.961717181325	3375.6591415097173	6.541530221664517E-4	0.0	0.366	2.2753701909988354E-5	0.18937474728626927	0.6163641279929664	0.38363587200703375	0.5	0.5	4.5244890955993135E-5	4.524489095599313E-5	-14465.186537935031	0.0	-966.761529027219
110000	-15436.164714844783	-985.6130099962645	-14450.551704848518	7590.920026249087	7590.920026249087	279613.64644460834	0.0	246.18942402794912	2953.51874258107	1421.5299779157335	970.4548927782798	1912.8635259955158	1608.1835140441774	2080.0597435974028	3116.7841292642725	3046.677731928994	2166.847942148138	3881.665300628884	6572.862079138436	2562.708117843303	1771.560601144329	3149.1597269171384	3073.6069503697313	3492.322633807323	2864.156567025864	0.0	246.18942402794912	2953.51874258107	1421.5299779157335	970.4548927782798	1912.8635259955158	1608.1835140441774	2080.0597435974028	3116.7841292642725	3046.677731928994	2166.847942148138	3881.665300628884	6572.862079138436	2562.708117843303	1771.560601144329	3149.1597269171384	3073.6069503697313	3492.322633807323	2864.156567025864	6.632166744785143E-4	0.0	0.366	6.346352474531164E-6	0.18590759851626423	0.6163641279929664	0.38363587200703375	0.5	0.5	4.944032824033518E-5	4.944032824033523E-5	-14450.551704848518	0.0	-966.6182253433731
120000	-15436.669395142366	-975.5931095627792	-14461.076285579587	7155.716529740784	7155.716529740784	256908.41987257788	0.0	95.51567963397008	3231.001936203145	1253.9540901841099	964.9660754573988	1646.3314514554802	1303.1822484817578	1804.390469104165	2195.946957311282	2632.760996962306	2072.329679017256	3593.494584743565	5822.899991744007	1898.8889621070284	1491.980084085335	2475.6896278835275	2590.5933256066305	3172.5843008773704	2551.4968250659563	0.0	95.51567963397008	3231.001936203145	1253.9540901841099	964.9660754573988	1646.3314514554802	1303.1822484817578	1804.390469104165	2195.946957311282	2632.760996962306	2072.329679017256	3593.494584743565	5822.899991744007	1898.8889621070284	1491.980084085335	2475.6896278835275	2590.5933256066305	3172.5843008773704	2551.4968250659563	7.768121718172647E-4	0.0	0.366	1.7163040721717294E-4	0.18332557619147544	0.6163641279929664	0.38363587200703375	0.5	0.5	5.4983972175716386E-5	5.4983972175716406E-5	-14461.076285579587	0.0	-957.7464895070214
130000	-15425.607743929455	-970.3385175595253	-14455.26922636993	6619.098667478198	6619.098667478198	246486.73891397606	0.0	149.22465331502065	3044.8123906573255	1834.3915109435072	1043.6088277698054	1784.134273907141	1374.506088089726	1397.9022686060325	2767.8159821609015	2583.423377760743	1943.7618726966887	3332.395516391827	5465.510564504638	2031.972863199657	1088.2268863249212	2365.107720155477	2507.201745381107	3072.3854252155156	2919.809798048509	0.0	149.22465331502065	3044.8123906573255	1834.3915109435072	1043.6088277698054	1784.134273907141	1374.506088089726	1397.9022686060325	2767.8159821609015	2583.423377760743	1943.7618726966887	3332.395516391827	5465.510564504638	2031.972863199657	1088.2268863249212	2365.107720155477	2507.201745381107	3072.3854252155156	2919.809798048509	7.54054487339436E-4	0.0	0.366	0.0032431467262998086	0.20278968297964411	0.6163641279929664	0.38363587200703375	0.5	0.5	5.311761364455905E-5	5.311761364455901E-5	-14455.26922636993	0.0	-952.9083721758578
140000	-15445.80049489167	-982.8580233122246	-14462.942471579445	7229.604733090056	7229.604733090056	275374.221843209	0.0	433.41571797969493	3254.1662716969695	1763.4437893577522	963.0845052384758	1725.6410343202012	1453.1264534943514	1811.065322721881	3011.008689844039	2364.249472570345	2202.7875199420887	3861.605796614652	6257.99273559834	1916.8574225279076	1831.7161342344348	2821.7387337119035	2994.122747711281	3130.6124094971537	3153.8480190805967	0.0	433.41571797969493	3254.1662716969695	1763.4437893577522	963.0845052384758	1725.6410343202012	1453.1264534943514	1811.065322721881	3011.008689844039	2364.249472570345	2202.7875199420887	3861.605796614652	6257.99273559834	1916.8574225279076	1831.7161342344348	2821.7387337119035	2994.122747711281	3130.6124094971537	3153.8480190805967	7.413868640720755E-4	0.0	0.366	0.0012865738342106763	0.20350289241789224	0.6163641279929664	0.38363587200703375	0.5	0.5	4.763475591234992E-5	4.763475591234989E-5	-14462.942471579445	0.0	-964.5541070676123
150000	-15452.386137110087	-990.2822367281997	-14462.103900381888	7472.816120287462	7472.816120287462	295308.81209795346	0.0	488.9388605434701	2556.132304672876	2100.0066777652087	892.043002806422	1926.4842630133883	1848.2614635133873	2080.3673907501484	3011.203412446777	3098.424106834065	2277.629604285911	4244.960004065839	6787.750679032468	2551.49813145599	2154.0911896951097	2749.787629904263	3450.7284325618352	3360.502422148527	3577.779656314497	0.0	488.9388605434701	2556.132304672876	2100.0066777652087	892.043002806422	1926.4842630133883	1848.2614635133873	2080.3673907501484	3011.203412446777	3098.424106834065	2277.629604285911	4244.960004065839	6787.750679032468	2551.49813145599	2154.0911896951097	2749.787629904263	3450.7284325618352	3360.502422148527	3577.779656314497	6.616773554391166E-4	0.0	0.366	0.0011439839892420315	0.18894037821684048	0.6163641279929664	0.38363587200703375	0.5	0.5	4.673695861882305E-5	4.673695861882305E-5	-14462.103900381888	0.0	-971.7131474815817
160000	-15441.420925989307	-989.2676955525728	-14452.153230436734	7537.298691379829	7537.298691379829	288655.36653492786	0.0	441.96926557167944	2447.3899574186657	2500.4770965328044	1243.915720258255	1826.0427644443653	1785.048239076707	2182.8323966592234	2784.577194741159	3481.9520484827544	2126.666060110194	3966.147813145752	6161.926294143886	1938.6184206550572	1774.8140733976472	3272.507972306442	2939.9557488522105	3203.849047049501	3801.9183601840805	0.0	441.96926557167944	2447.3899574186657	2500.4770965328044	1243.915720258255	1826.0427644443653	1785.048239076707	2182.8323966592234	2784.577194741159	3481.9520484827544	2126.666060110194	3966.147813145752	6161.926294143886	1938.6184206550572	1774.8140733976472	3272.507972306442	2939.9557488522105	3203.849047049501	3801.9183601840805	6.125001531782979E-4	0.0	0.366	0.0013520719870458045	0.2056565852100571	0.6163641279929664	0.38363587200703375	0.5	0.5	4.7202221530248796E-5	4.720222153024886E-5	-14452.153230436734	0.0	-970.2752324203678
170000	-15435.151925667506	-990.6296327158313	-14444.522292951675	7572.721536489904	7572.721536489904	291909.10770683107	0.0	358.43122001588915	3281.7635768219643	3151.0090745015254	1162.778736786887	1456.915488972683	1773.308017221079	2435.208996503553	2889.8333065510687	3401.9476325808314	1990.7247238026237	3920.977019175165	6474.720039723444	2236.5401732570213	1825.7850180961614	3425.222466139687	3218.6292018325566	3155.501639280259	3183.362494024416	0.0	358.43122001588915	3281.7635768219643	3151.0090745015254	1162.778736786887	1456.915488972683	1773.308017221079	2435.208996503553	2889.8333065510687	3401.9476325808314	1990.7247238026237	3920.977019175165	6474.720039723444	2236.5401732570213	1825.7850180961614	3425.222466139687	3218.6292018325566	3155.501639280259	3183.362494024416	6.393425930832088E-4	0.0	0.366	0.001302717251615795	0.1957729200036756	0.6163641279929664	0.38363587200703375	0.5	0.5	4.722987406330389E-5	4.722987406330386E-5	-14444.522292951675	0.0	-971.4316395954698
180000	-15462.80171109887	-988.7439204291999	-14474.057790669669	7863.279308003761	7863.279308003761	284461.6743746878	0.0	265.00652622942476	2046.2708320835359	2094.599281364219	1486.2018372151435	2341.8871925341205	1529.8865026644855	2612.3528433216434	3495.2500094185625	2640.276837109716	2193.793001835405	3944.423815238129	6603.1645457973855	2043.2257544775866	1552.1759580764156	2639.520224759254	2952.7783153683563	3214.2312986949705	2742.1067799914517	0.0	265.00652622942476	2046.2708320835359	2094.599281364219	1486.2018372151435	2341.8871925341205	1529.8865026644855	2612.3528433216434	3495.2500094185625	2640.276837109716	2193.793001835405	3944.423815238129	6603.1645457973855	2043.2257544775866	1552.1759580764156	2639.520224759254	2952.7783153683563	3214.2312986949705	2742.1067799914517	6.14833207423511E-4	0.0	0.366	8.470729905423482E-4	0.1870554100069344	0.6163641279929664	0.38363587200703375	0.5	0.5	4.642017637287937E-5	4.642017637287938E-5	-14474.057790669669	0.0	-968.696204240888
190000	-15455.944705852824	-985.5842497806591	-14470.360456072165	6784.100403413656	6784.100403413656	285534.1035655469	0.0	129.53128931437683	2903.097745860109	2636.879442395633	1134.8862695540581	2018.4956739276884	1524.3163309395457	2242.0553106796583	2900.2199708253574	2059.474623705986	2143.691476567451	3436.254764362787	6550.9112440469835	2457.490300779179	2063.489595934981	2835.555368992063	3136.6797273743787	3424.049547491111	3396.834413329895	0.0	129.53128931437683	2903.097745860109	2636.879442395633	1134.8862695540581	2018.4956739276884	1524.3163309395457	2242.0553106796583	2900.2199708253574	2059.474623705986	2143.691476567451	3436.254764362787	6550.9112440469835	2457.490300779179	2063.489595934981	2835.555368992063	3136.6797273743787	3424.049547491111	3396.834413329895	6.588209717806708E-4	0.0	0.366	0.0013663534212767323	0.20421769322119784	0.6163641279929664	0.38363587200703375	0.5	0.5	4.548903833137139E-5	4.548903833137138E-5	-14470.360456072165	0.0	-968.6536260595351
