# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 17:08:30 AEST 2020 [seed=1595747309853]
# -threads 8 xml/biphone_binary_SSHS_2020-07-23_ch1.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	clock.rate	meanRate	treeLikelihood	branchRates	speciation
100000	-16800.221654869023	-972.4607224656065	-15827.760932403417	6327.864183050555	6327.864183050555	260016.38334671737	0.0	269.62479867445853	2304.954748771222	2933.0927491471584	846.8217402681432	1755.509746697935	1571.9180882142832	1746.3251893882664	3037.7552254320885	2866.266975136865	2190.2834640379497	3642.8999296484526	5196.129894867125	2201.8363942303918	1378.3267126250685	3065.8377035613667	2719.7927217771635	3075.0047825610345	3229.7990678578503	0.0	269.62479867445853	2304.954748771222	2933.0927491471584	846.8217402681432	1755.509746697935	1571.9180882142832	1746.3251893882664	3037.7552254320885	2866.266975136865	2190.2834640379497	3642.8999296484526	5196.129894867125	2201.8363942303918	1378.3267126250685	3065.8377035613667	2719.7927217771635	3075.0047825610345	3229.7990678578503	6.810757160291641E-4	0.0	0.366	3.0042073055826364E-5	3.0042073055826367E-5	-15827.760932403417	0.0	-957.0202906017782
110000	-16811.397356970738	-975.5649438690434	-15835.832413101696	6472.661902613703	6472.661902613703	266063.56109943	0.0	368.99266529551113	2348.6406129813604	2250.0413415584203	869.0842222523066	1469.2590941798799	1402.9176955810283	1602.3299285379414	2305.3655173797147	3225.4400151968553	2024.34415696103	3867.8282050721455	5363.315492399089	2233.804287122624	1360.9588067211437	3014.9741874914143	3208.620991862516	3174.872681716357	3466.60998442169	0.0	368.99266529551113	2348.6406129813604	2250.0413415584203	869.0842222523066	1469.2590941798799	1402.9176955810283	1602.3299285379414	2305.3655173797147	3225.4400151968553	2024.34415696103	3867.8282050721455	5363.315492399089	2233.804287122624	1360.9588067211437	3014.9741874914143	3208.620991862516	3174.872681716357	3466.60998442169	6.652665185081296E-4	0.0	0.366	2.8689404390455064E-5	2.868940439045503E-5	-15835.832413101696	0.0	-960.5272879213984
120000	-16810.35089557268	-975.6686484333551	-15834.682247139322	6384.295579633277	6384.295579633277	272217.01162046834	0.0	389.9129652166831	3096.657549732265	2391.9049622729717	1197.3006646789147	1493.2157756645695	1618.815760267291	1810.364539377961	2640.10847420937	3150.3485004320664	2257.5238459993207	3792.682667555208	5271.267633338446	1594.1103581317232	1703.072283769553	2759.49801942326	2966.3763527950905	3195.4502740824555	3236.2744907963847	0.0	389.9129652166831	3096.657549732265	2391.9049622729717	1197.3006646789147	1493.2157756645695	1618.815760267291	1810.364539377961	2640.10847420937	3150.3485004320664	2257.5238459993207	3792.682667555208	5271.267633338446	1594.1103581317232	1703.072283769553	2759.49801942326	2966.3763527950905	3195.4502740824555	3236.2744907963847	6.928162170505804E-4	0.0	0.366	2.8413386272737375E-5	2.8413386272737392E-5	-15834.682247139322	0.0	-960.7906288410344
130000	-16818.10582345718	-979.2667675247732	-15838.839055932407	6797.738620361705	6797.738620361705	272656.91413165367	0.0	237.7321322464384	2705.503043004801	2451.5802088555783	880.9527508706182	1586.6289830159951	1410.1739400425495	1921.2109969007215	2887.020757276965	3135.225787382786	1866.3041205580066	4033.9095457201847	5299.416240093197	2048.2638269015724	1811.6266080591358	2672.6148473679455	3366.170812767827	3083.7055453016874	3596.791475158501	0.0	237.7321322464384	2705.503043004801	2451.5802088555783	880.9527508706182	1586.6289830159951	1410.1739400425495	1921.2109969007215	2887.020757276965	3135.225787382786	1866.3041205580066	4033.9095457201847	5299.416240093197	2048.2638269015724	1811.6266080591358	2672.6148473679455	3366.170812767827	3083.7055453016874	3596.791475158501	6.283689143715283E-4	0.0	0.366	2.814915967093865E-5	2.814915967093865E-5	-15838.839055932407	0.0	-963.2313316979652
140000	-16826.867898551427	-981.4696633770521	-15845.398235174376	6899.959915601714	6899.959915601714	277557.6325014088	0.0	530.428700975872	2950.456055713668	1783.9267377681897	836.5086193604931	1630.5285657472489	1475.5010286403608	1732.3147933436326	3194.084693957465	3013.5284920906047	1796.0075286084225	4006.17988730412	5634.676653075035	1824.7422446943372	1699.1720374203765	3135.631291511751	3137.798937352224	3297.8067711259287	3382.6588160047004	0.0	530.428700975872	2950.456055713668	1783.9267377681897	836.5086193604931	1630.5285657472489	1475.5010286403608	1732.3147933436326	3194.084693957465	3013.5284920906047	1796.0075286084225	4006.17988730412	5634.676653075035	1824.7422446943372	1699.1720374203765	3135.631291511751	3137.798937352224	3297.8067711259287	3382.6588160047004	7.442783321876708E-4	0.0	0.366	2.7657832559586227E-5	2.7657832559586213E-5	-15845.398235174376	0.0	-965.9040674605077
150000	-16818.06670697466	-984.381187582044	-15833.685519392615	6817.235431303124	6817.235431303124	292366.06914133095	0.0	200.37023092030583	2508.3423619070004	2477.6899962957577	814.568298081444	1455.7650321960846	1595.69799314512	1957.9632601244452	3101.684625384733	2626.3648180438195	2201.457789086569	4208.951749112755	5725.934422474732	1892.2289833558523	1932.0990281413592	3012.9459745912573	3660.6845836330167	3295.819490036437	3517.0359039361133	0.0	200.37023092030583	2508.3423619070004	2477.6899962957577	814.568298081444	1455.7650321960846	1595.69799314512	1957.9632601244452	3101.684625384733	2626.3648180438195	2201.457789086569	4208.951749112755	5725.934422474732	1892.2289833558523	1932.0990281413592	3012.9459745912573	3660.6845836330167	3295.819490036437	3517.0359039361133	6.602629583563313E-4	0.0	0.366	2.666358339932331E-5	2.6663583399323343E-5	-15833.685519392615	0.0	-968.9801598772151
160000	-16817.28760053907	-987.159694479261	-15830.127906059812	6881.458399687633	6881.458399687633	288610.56996743265	0.0	433.27387536045023	2899.0257456654435	2460.2049340183953	900.78179412374	1445.867671621047	1573.814714496468	1593.065936985124	2984.464820747804	2734.160779654228	1973.4537387519372	4003.289414648949	5767.438689391082	2142.1089894824363	1551.94355524267	3661.658980495234	3263.0606470339962	3231.5685724546242	3231.673924794456	0.0	433.27387536045023	2899.0257456654435	2460.2049340183953	900.78179412374	1445.867671621047	1573.814714496468	1593.065936985124	2984.464820747804	2734.160779654228	1973.4537387519372	4003.289414648949	5767.438689391082	2142.1089894824363	1551.94355524267	3661.658980495234	3263.0606470339962	3231.5685724546242	3231.673924794456	7.591579413367975E-4	0.0	0.366	2.698123217671564E-5	2.6981232176715623E-5	-15830.127906059812	0.0	-971.5652175703814
170000	-16812.325952852418	-969.9950820195335	-15842.330870832884	5981.104095146148	5981.104095146148	252919.99204517546	0.0	519.3403827962446	2114.2181944091003	2450.7074368839817	975.6342048092488	1332.9432183278739	1463.4858072106906	1435.9948898459825	2337.0754649634796	3284.5865292379044	1742.543730740871	3759.0500951518397	4829.737143839123	2068.5068233343304	1351.7947697912468	3626.9355707643876	2605.7661362584063	3034.238540048251	2647.1552665939353	0.0	519.3403827962446	2114.2181944091003	2450.7074368839817	975.6342048092488	1332.9432183278739	1463.4858072106906	1435.9948898459825	2337.0754649634796	3284.5865292379044	1742.543730740871	3759.0500951518397	4829.737143839123	2068.5068233343304	1351.7947697912468	3626.9355707643876	2605.7661362584063	3034.238540048251	2647.1552665939353	7.394217077677208E-4	0.0	0.366	3.092528149710899E-5	3.0925281497108995E-5	-15842.330870832884	0.0	-954.1205257143612
180000	-16810.465044214132	-974.4682401136351	-15835.996804100496	6209.556255317301	6209.556255317301	263856.09170876653	0.0	361.41508686190576	2718.136976654009	3126.851048701829	1112.2794754124395	1318.6613476867983	1424.7010319562194	1898.8195101348465	3095.7953865577124	3010.5771438249117	1832.7264885815491	3541.061930704568	4991.662109884128	1814.7938679612125	1500.046158151085	3169.43163456571	3034.6412108639747	3136.363833105109	3087.1038884033774	0.0	361.41508686190576	2718.136976654009	3126.851048701829	1112.2794754124395	1318.6613476867983	1424.7010319562194	1898.8195101348465	3095.7953865577124	3010.5771438249117	1832.7264885815491	3541.061930704568	4991.662109884128	1814.7938679612125	1500.046158151085	3169.43163456571	3034.6412108639747	3136.363833105109	3087.1038884033774	7.914409948781891E-4	0.0	0.366	2.9356227489575725E-5	2.935622748957572E-5	-15835.996804100496	0.0	-959.5607217214566
190000	-16827.920832627275	-979.2226275953092	-15848.698205031964	6786.437392852463	6786.437392852463	275901.82913971576	0.0	591.2165632713416	2486.7702812062694	2393.8755349421676	1221.1780079397977	1478.0883182311568	1520.6536623166087	2194.5637227863203	2639.196823168229	2890.450110402887	2132.025795766633	3904.0421410609592	5346.66853720775	2424.9067687134625	1513.8722384246428	3880.92312228686	3372.932994508465	3139.3423387169805	3528.934814173504	0.0	591.2165632713416	2486.7702812062694	2393.8755349421676	1221.1780079397977	1478.0883182311568	1520.6536623166087	2194.5637227863203	2639.196823168229	2890.450110402887	2132.025795766633	3904.0421410609592	5346.66853720775	2424.9067687134625	1513.8722384246428	3880.92312228686	3372.932994508465	3139.3423387169805	3528.934814173504	6.42986472550199E-4	0.0	0.366	2.844403249620576E-5	2.8444032496205732E-5	-15848.698205031964	0.0	-963.5630732800497
200000	-16832.268564939688	-987.4690491204835	-15844.799515819206	7532.110254089538	7532.110254089538	292272.0081518412	0.0	439.1576711851106	2561.9262718321947	2489.062380784632	773.0134753733661	1466.3201237306957	1620.4893778304559	1912.8453530458528	2789.683285912055	3270.9324728157967	1903.641156607195	4376.551834856741	5507.786407155149	2020.3321072610433	1965.2868846577496	3420.2832851580615	3439.8637673484222	3203.982378045178	3870.9426735511624	0.0	439.1576711851106	2561.9262718321947	2489.062380784632	773.0134753733661	1466.3201237306957	1620.4893778304559	1912.8453530458528	2789.683285912055	3270.9324728157967	1903.641156607195	4376.551834856741	5507.786407155149	2020.3321072610433	1965.2868846577496	3420.2832851580615	3439.8637673484222	3203.982378045178	3870.9426735511624	6.333799389130866E-4	0.0	0.366	2.6078912660994833E-5	2.607891266099482E-5	-15844.799515819206	0.0	-970.0959494841128
210000	-16829.611643808956	-986.7050670157496	-15842.906576793206	6912.29542805538	6912.29542805538	290085.4284051969	0.0	485.1541249178387	3109.7440902531516	3016.3140579239735	1230.7139998619411	1648.3633321598902	1427.632403864574	1696.128787527078	2957.6991512514933	2822.086631594532	2493.151525137453	4505.623261766318	5374.162584133015	2184.0177825399514	1660.551762580591	2593.9609305166864	3382.0049813159685	3073.714296104957	3939.467235814591	0.0	485.1541249178387	3109.7440902531516	3016.3140579239735	1230.7139998619411	1648.3633321598902	1427.632403864574	1696.128787527078	2957.6991512514933	2822.086631594532	2493.151525137453	4505.623261766318	5374.162584133015	2184.0177825399514	1660.551762580591	2593.9609305166864	3382.0049813159685	3073.714296104957	3939.467235814591	5.654244475354129E-4	0.0	0.366	2.7241304008527356E-5	2.7241304008527352E-5	-15842.906576793206	0.0	-970.3416231651802
220000	-16843.450434253453	-994.930589071538	-15848.519845181916	7635.476025588142	7635.476025588142	311606.74169620516	0.0	510.3657731747363	3083.6207087871053	2536.123228010493	1068.7872010293033	1942.9958406291641	1601.802194605559	1805.7235800082517	3455.9335490868784	3965.924179100758	2590.2288285949585	4784.1759990669225	5828.787496284436	2558.305131886964	1905.077901616707	3226.7582796035445	3274.3181549383908	3605.9866219642718	3755.875390625452	0.0	510.3657731747363	3083.6207087871053	2536.123228010493	1068.7872010293033	1942.9958406291641	1601.802194605559	1805.7235800082517	3455.9335490868784	3965.924179100758	2590.2288285949585	4784.1759990669225	5828.787496284436	2558.305131886964	1905.077901616707	3226.7582796035445	3274.3181549383908	3605.9866219642718	3755.875390625452	5.877170947419478E-4	0.0	0.366	2.6366710641598777E-5	2.6366710641598787E-5	-15848.519845181916	0.0	-977.1787795024304
230000	-16829.171407765716	-974.4115826032602	-15854.759825162455	6600.116273245241	6600.116273245241	260615.84369613032	0.0	495.6218563901467	2222.243223044561	2774.996815421622	822.7398385196694	1781.7091087801452	1308.4227997235125	1505.5071351335466	2445.238079321736	2959.613127703621	1937.0378029418314	3900.6498760448203	4945.260099785842	2106.8773214812195	1669.2096138647219	2547.1909440202635	2673.548324016677	3095.032409231729	3206.401632581213	0.0	495.6218563901467	2222.243223044561	2774.996815421622	822.7398385196694	1781.7091087801452	1308.4227997235125	1505.5071351335466	2445.238079321736	2959.613127703621	1937.0378029418314	3900.6498760448203	4945.260099785842	2106.8773214812195	1669.2096138647219	2547.1909440202635	2673.548324016677	3095.032409231729	3206.401632581213	8.114722348160245E-4	0.0	0.366	3.0004996008579604E-5	3.000499600857961E-5	-15854.759825162455	0.0	-958.8082071089459
240000	-16840.9464145273	-994.0511729546544	-15846.895241572645	7626.913156722425	7626.913156722425	314169.9619133362	0.0	651.4030801059127	3388.209617652321	2462.2817048348893	1490.7113179183084	2093.5523958260655	1852.8435451728574	1975.7811260302947	3314.780169336627	3626.9019888533617	2744.2246020685225	4496.919639728998	5656.942861938105	2646.660727644356	1803.0854981311031	3706.0867392279747	3350.868822283594	3398.613325277834	3746.2243703541235	0.0	651.4030801059127	3388.209617652321	2462.2817048348893	1490.7113179183084	2093.5523958260655	1852.8435451728574	1975.7811260302947	3314.780169336627	3626.9019888533617	2744.2246020685225	4496.919639728998	5656.942861938105	2646.660727644356	1803.0854981311031	3706.0867392279747	3350.868822283594	3398.613325277834	3746.2243703541235	5.737341431105498E-4	0.0	0.366	2.440778588923413E-5	2.4407785889234124E-5	-15846.895241572645	0.0	-976.4877078547282
250000	-16839.578721468322	-990.7080443573116	-15848.870677111012	7391.232626870419	7391.232626870419	301726.5339109289	0.0	448.6687521569894	2373.4397974936905	2260.433873477081	945.9259573456449	2063.4121477438994	1831.4194293753835	1847.05191470059	3455.117302283212	3356.735615701306	2670.4748737544164	4597.142358004225	5994.504681736131	2310.4173802784453	1747.3721652038184	3246.9170324312463	3232.033089469237	3529.659962495821	3418.544924789253	0.0	448.6687521569894	2373.4397974936905	2260.433873477081	945.9259573456449	2063.4121477438994	1831.4194293753835	1847.05191470059	3455.117302283212	3356.735615701306	2670.4748737544164	4597.142358004225	5994.504681736131	2310.4173802784453	1747.3721652038184	3246.9170324312463	3232.033089469237	3529.659962495821	3418.544924789253	5.822668970206976E-4	0.0	0.366	2.5849812237909675E-5	2.5849812237909678E-5	-15848.870677111012	0.0	-973.823625708839
260000	-16807.07551522913	-983.4975877296803	-15823.577927499451	6885.598130919524	6885.598130919524	288387.15518204495	0.0	532.4968159193631	2565.0401489713336	2790.8033649855743	1346.479291675876	1383.3966989576988	1485.201582648266	1991.5767205773193	2868.3702873987804	3243.0277096210384	2302.630597171436	4344.888985113424	5480.182396783223	2340.2939015911234	1825.6769469959145	3617.4822977323793	3112.5725785052696	3502.889421057708	3922.6993867501415	0.0	532.4968159193631	2565.0401489713336	2790.8033649855743	1346.479291675876	1383.3966989576988	1485.201582648266	1991.5767205773193	2868.3702873987804	3243.0277096210384	2302.630597171436	4344.888985113424	5480.182396783223	2340.2939015911234	1825.6769469959145	3617.4822977323793	3112.5725785052696	3502.889421057708	3922.6993867501415	6.656792286330111E-4	0.0	0.366	2.665591104136639E-5	2.665591104136637E-5	-15823.577927499451	0.0	-967.9143496125428
270000	-16822.142558766383	-979.5862390475526	-15842.55631971883	6640.863870467094	6640.863870467094	274344.24985090387	0.0	303.8537837253912	1938.525204305436	2317.301218923276	1236.4197569463554	1322.5599427392406	1530.7441904755865	1872.161697432105	3296.1883103300997	3133.7152691605042	2300.351163152522	4150.152220305829	5360.542054546751	2370.741765698925	1498.2407625823646	2566.1827104115155	3104.3606036586334	3135.506794974588	3276.608942132165	0.0	303.8537837253912	1938.525204305436	2317.301218923276	1236.4197569463554	1322.5599427392406	1530.7441904755865	1872.161697432105	3296.1883103300997	3133.7152691605042	2300.351163152522	4150.152220305829	5360.542054546751	2370.741765698925	1498.2407625823646	2566.1827104115155	3104.3606036586334	3135.506794974588	3276.608942132165	7.343521404267996E-4	0.0	0.366	2.8775901418685143E-5	2.8775901418685163E-5	-15842.55631971883	0.0	-964.1614993124972
280000	-16796.755914002144	-973.331365392051	-15823.424548610092	6466.104459688098	6466.104459688098	261144.71550115506	0.0	440.93147903884216	2639.7318441168973	2459.027634649887	1329.841827710158	1630.953387716015	1506.8799216732798	1500.5400156099524	2848.8322763462024	3237.5540960878498	1934.3454879032163	4024.1746533702963	5040.151677029667	2257.738698861187	1467.2085697557118	3179.983515262633	3023.8075658917974	3046.9322117085912	2936.9645560718513	0.0	440.93147903884216	2639.7318441168973	2459.027634649887	1329.841827710158	1630.953387716015	1506.8799216732798	1500.5400156099524	2848.8322763462024	3237.5540960878498	1934.3454879032163	4024.1746533702963	5040.151677029667	2257.738698861187	1467.2085697557118	3179.983515262633	3023.8075658917974	3046.9322117085912	2936.9645560718513	7.235840285115442E-4	0.0	0.366	2.9624006470012232E-5	2.9624006470012243E-5	-15823.424548610092	0.0	-957.3430833071958
