# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jul 26 17:08:39 AEST 2020 [seed=1595747318892]
# -threads 8 xml/biphone_binary_SSHS_2020-07-23_ch2.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	clock.rate	meanRate	treeLikelihood	branchRates	speciation
7560000	-16818.54334291283	-986.0342906124454	-15832.509052300387	6846.097466368436	6846.097466368436	293313.2775400394	0.0	514.2500882325515	2505.80919916671	2376.4530410382554	1138.3959953604453	1750.6247349046764	1789.2894668859135	2134.0804959697252	2987.004955192108	3117.0753848948316	1924.3808108552125	4322.889883146944	5988.175937162761	1888.0372068571414	2195.1877357064272	3442.921081030531	3410.758621940245	3119.5882885213105	3237.4554031401995	0.0	514.2500882325515	2505.80919916671	2376.4530410382554	1138.3959953604453	1750.6247349046764	1789.2894668859135	2134.0804959697252	2987.004955192108	3117.0753848948316	1924.3808108552125	4322.889883146944	5988.175937162761	1888.0372068571414	2195.1877357064272	3442.921081030531	3410.758621940245	3119.5882885213105	3237.4554031401995	5.804129345895094E-4	0.0	0.366	2.5762624840153127E-5	2.5762624840153144E-5	-15832.509052300387	0.0	-970.1621002677418
7570000	-16798.669258685797	-965.1721717535784	-15833.497086932219	5618.295569359606	5618.295569359606	246481.65251589142	0.0	396.09663814553215	2682.5157147002515	2648.7293358543484	1124.6264335750286	1375.4716682587377	1577.0722572099833	1313.2458789253274	2806.2714293278023	2432.8762474412465	1496.3299044851342	3637.3595386640413	5080.580242909032	1784.4408797310657	1589.917693071254	2365.194392050367	2976.3513808697394	3143.559852579432	3103.8319931705637	0.0	396.09663814553215	2682.5157147002515	2648.7293358543484	1124.6264335750286	1375.4716682587377	1577.0722572099833	1313.2458789253274	2806.2714293278023	2432.8762474412465	1496.3299044851342	3637.3595386640413	5080.580242909032	1784.4408797310657	1589.917693071254	2365.194392050367	2976.3513808697394	3143.559852579432	3103.8319931705637	7.390108155098752E-4	0.0	0.366	3.158511294151504E-5	3.158511294151503E-5	-15833.497086932219	0.0	-950.4324223977237
7580000	-16801.927109670716	-983.4317625759074	-15818.49534709481	6997.442480274437	6997.442480274437	282951.36502913985	0.0	291.9049250778649	3312.0543415111906	3191.8695886888913	1769.2486326871451	1449.745338191208	1624.4207794837114	1782.7725589597544	2367.6511847220327	3164.400247273133	1949.6586745248726	4057.069278625633	5853.073300031239	1862.0387797132732	1769.983088500274	2917.5689417195217	3160.0913730019106	3123.849940114014	3373.0436398486195	0.0	291.9049250778649	3312.0543415111906	3191.8695886888913	1769.2486326871451	1449.745338191208	1624.4207794837114	1782.7725589597544	2367.6511847220327	3164.400247273133	1949.6586745248726	4057.069278625633	5853.073300031239	1862.0387797132732	1769.983088500274	2917.5689417195217	3160.0913730019106	3123.849940114014	3373.0436398486195	5.923338398355576E-4	0.0	0.366	2.7748356126546038E-5	2.774835612654607E-5	-15818.49534709481	0.0	-967.2615754205267
7590000	-16805.79323246672	-978.3060707256485	-15827.48716174107	6553.58852874198	6553.58852874198	274037.08813065186	0.0	221.09841182695953	2081.7467621422575	2297.300058215225	1488.8210222122414	1606.545446792681	1359.159081721546	1507.2272890299073	3192.319839441672	3588.5246209120896	1613.5896579081743	3849.928524644396	5600.9560863537845	1957.194677283841	1951.2129083477057	4269.263927841216	3022.4172343881414	3146.774158673614	3156.77951605356	0.0	221.09841182695953	2081.7467621422575	2297.300058215225	1488.8210222122414	1606.545446792681	1359.159081721546	1507.2272890299073	3192.319839441672	3588.5246209120896	1613.5896579081743	3849.928524644396	5600.9560863537845	1957.194677283841	1951.2129083477057	4269.263927841216	3022.4172343881414	3146.774158673614	3156.77951605356	6.744497267018466E-4	0.0	0.366	2.8894712978598034E-5	2.889471297859804E-5	-15827.48716174107	0.0	-963.061858017352
7600000	-16821.692285046232	-991.7377641886079	-15829.954520857626	7410.531146940031	7410.531146940031	306776.25298994326	0.0	490.2453631574772	3027.808553821289	2963.4256700789538	944.3440945049725	1889.835977486757	1908.089401496633	2041.3637027465172	3291.931938393166	3559.636638336656	1984.4110944394038	4352.171010265922	6029.60823180569	1808.652895891855	1581.7327908956352	4001.8330125241973	3281.4031083808977	3617.3288500306476	4019.1104548568323	0.0	490.2453631574772	3027.808553821289	2963.4256700789538	944.3440945049725	1889.835977486757	1908.089401496633	2041.3637027465172	3291.931938393166	3559.636638336656	1984.4110944394038	4352.171010265922	6029.60823180569	1808.652895891855	1581.7327908956352	4001.8330125241973	3281.4031083808977	3617.3288500306476	4019.1104548568323	6.010310611592967E-4	0.0	0.366	2.6505570752658827E-5	2.6505570752658854E-5	-15829.954520857626	0.0	-974.704008651755
7610000	-16809.513692856333	-981.020327378035	-15828.4933654783	6972.957049979789	6972.957049979789	279057.4637981359	0.0	215.9218408008652	2471.808413525969	2630.839069335359	1141.527209174006	1585.886122837804	1482.3290432425024	1770.7587525384633	3511.956667021474	2293.0628150502916	1731.4255095163608	3950.3781701263915	5652.935304634348	1990.290184504131	1466.6333222829044	3859.5742987019257	2890.2971912132675	3536.6141114165302	3374.4222605841032	0.0	215.9218408008652	2471.808413525969	2630.839069335359	1141.527209174006	1585.886122837804	1482.3290432425024	1770.7587525384633	3511.956667021474	2293.0628150502916	1731.4255095163608	3950.3781701263915	5652.935304634348	1990.290184504131	1466.6333222829044	3859.5742987019257	2890.2971912132675	3536.6141114165302	3374.4222605841032	6.708961780106675E-4	0.0	0.366	2.668506551737843E-5	2.668506551737841E-5	-15828.4933654783	0.0	-965.2214583734999
7620000	-16786.228263806122	-972.5602634330688	-15813.668000373053	6392.958684047732	6392.958684047732	262467.07663379575	0.0	344.8474508713475	2519.8193910843115	2683.9435111088856	1032.8659892664505	1624.9719965099312	1438.2148889638634	1529.0957425919505	2595.965276371653	2601.9669671718007	1722.7574146842444	3994.8045766944447	5301.239384326937	1682.5408960626999	1480.2884129993622	2807.8492223148896	2494.465131107511	3316.4780933764237	3024.0447420950245	0.0	344.8474508713475	2519.8193910843115	2683.9435111088856	1032.8659892664505	1624.9719965099312	1438.2148889638634	1529.0957425919505	2595.965276371653	2601.9669671718007	1722.7574146842444	3994.8045766944447	5301.239384326937	1682.5408960626999	1480.2884129993622	2807.8492223148896	2494.465131107511	3316.4780933764237	3024.0447420950245	7.3955237819973E-4	0.0	0.366	3.0206778083447236E-5	3.020677808344722E-5	-15813.668000373053	0.0	-957.81735168239
7630000	-16796.89488120935	-974.3858235775031	-15822.509057631847	6169.881512122934	6169.881512122934	264034.366679193	0.0	462.0428214273506	2296.991510638377	2262.122897605645	1018.4417622183811	1571.0341571954098	1510.1200612106106	1604.4035862051423	2565.53989584056	2438.7281985511618	1644.7066937470056	3751.7368557392447	5730.279484103322	2100.5944867001913	1730.9109600650509	3791.0175702033903	2637.5005280269834	3079.8298497299998	2828.8167077715	0.0	462.0428214273506	2296.991510638377	2262.122897605645	1018.4417622183811	1571.0341571954098	1510.1200612106106	1604.4035862051423	2565.53989584056	2438.7281985511618	1644.7066937470056	3751.7368557392447	5730.279484103322	2100.5944867001913	1730.9109600650509	3791.0175702033903	2637.5005280269834	3079.8298497299998	2828.8167077715	7.323593873256136E-4	0.0	0.366	2.976093729956526E-5	2.976093729956526E-5	-15822.509057631847	0.0	-959.1300372702866
7640000	-16799.34546676273	-984.5287606704975	-15814.816706092233	6786.929942801152	6786.929942801152	286809.9273414818	0.0	600.3234542398268	3231.2908604861796	2269.9732763220277	1161.9360074676297	1554.7011010613571	1708.117734319088	1537.9357962846223	2787.7838817678553	2430.771861152574	1668.5738675756409	4157.963402907628	5948.396022732584	1562.5771928746165	1666.6814231249994	2757.337297334187	2774.867813687126	3190.3305053401546	3466.340405231397	0.0	600.3234542398268	3231.2908604861796	2269.9732763220277	1161.9360074676297	1554.7011010613571	1708.117734319088	1537.9357962846223	2787.7838817678553	2430.771861152574	1668.5738675756409	4157.963402907628	5948.396022732584	1562.5771928746165	1666.6814231249994	2757.337297334187	2774.867813687126	3190.3305053401546	3466.340405231397	6.607772484181232E-4	0.0	0.366	2.7327314446297896E-5	2.732731444629789E-5	-15814.816706092233	0.0	-969.0380860323908
7650000	-16794.309137088934	-983.1333975501176	-15811.175739538818	7065.1250867735425	7065.1250867735425	280901.27547483594	0.0	303.1088160381971	2729.4088124920168	3095.5990101809307	958.6196487466103	1703.942005437765	1615.8791583544212	1497.7909918766238	3125.061227104382	2571.756743696262	1819.394089940704	3995.766397598315	6141.209436650073	1487.819343611227	1702.595170376737	4072.6173663004497	2914.77583869827	3073.2721257759163	3206.712389902105	0.0	303.1088160381971	2729.4088124920168	3095.5990101809307	958.6196487466103	1703.942005437765	1615.8791583544212	1497.7909918766238	3125.061227104382	2571.756743696262	1819.394089940704	3995.766397598315	6141.209436650073	1487.819343611227	1702.595170376737	4072.6173663004497	2914.77583869827	3073.2721257759163	3206.712389902105	6.935496916450981E-4	0.0	0.366	2.724053109673081E-5	2.7240531096730803E-5	-15811.175739538818	0.0	-966.4216791961536
7660000	-16806.29716899097	-982.535671530235	-15823.761497460733	6776.143189941528	6776.143189941528	281625.66004282923	0.0	471.4488986777808	2837.754377583905	2672.7332045496273	839.5400316473555	1660.527196655824	1547.4440600874502	1904.7234785235469	2720.021636025207	2173.6781517530267	1754.3617651812417	4363.752381629405	6135.430358081142	1873.054704244856	1765.6144901888624	2943.0331732661725	2946.080297519438	3206.5403547946394	3093.0904538535833	0.0	471.4488986777808	2837.754377583905	2672.7332045496273	839.5400316473555	1660.527196655824	1547.4440600874502	1904.7234785235469	2720.021636025207	2173.6781517530267	1754.3617651812417	4363.752381629405	6135.430358081142	1873.054704244856	1765.6144901888624	2943.0331732661725	2946.080297519438	3206.5403547946394	3093.0904538535833	5.996436617142769E-4	0.0	0.366	2.7301171487499827E-5	2.7301171487499814E-5	-15823.761497460733	0.0	-967.1016279142108
7670000	-16812.182874270125	-991.3954152070116	-15820.787459063115	7522.057958694799	7522.057958694799	300596.53703033115	0.0	411.8028877114835	2849.5782121528	2590.2711990423168	1794.390479674563	1906.3676271899585	1718.9079660181071	1933.0187697059403	2809.626106895738	3713.196614446809	1844.0204888344679	4356.792525279195	6398.596839115597	2395.7404550669053	1412.1738152279584	4134.5341034012035	2925.658557470736	3124.3359413371236	3677.779261400784	0.0	411.8028877114835	2849.5782121528	2590.2711990423168	1794.390479674563	1906.3676271899585	1718.9079660181071	1933.0187697059403	2809.626106895738	3713.196614446809	1844.0204888344679	4356.792525279195	6398.596839115597	2395.7404550669053	1412.1738152279584	4134.5341034012035	2925.658557470736	3124.3359413371236	3677.779261400784	6.555388878698044E-4	0.0	0.366	2.5350611440167208E-5	2.5350611440167245E-5	-15820.787459063115	0.0	-973.7818738538159
7680000	-16813.180924739874	-994.7963938965443	-15818.38453084333	7486.493472498421	7486.493472498421	311128.3068080782	0.0	432.856847685167	3419.7269109838194	3796.948801376325	1251.6968150207547	1748.9590458070018	1838.6200359227757	2280.2239067180576	3754.2295460855858	3562.795634002983	1906.6851865285603	4080.589165258718	6293.412957826778	2368.9397656662186	1767.3283010773446	3839.6143124130735	3253.426369242626	3139.520170436592	3798.8766820918086	0.0	432.856847685167	3419.7269109838194	3796.948801376325	1251.6968150207547	1748.9590458070018	1838.6200359227757	2280.2239067180576	3754.2295460855858	3562.795634002983	1906.6851865285603	4080.589165258718	6293.412957826778	2368.9397656662186	1767.3283010773446	3839.6143124130735	3253.426369242626	3139.520170436592	3798.8766820918086	6.55184720685576E-4	0.0	0.366	2.4657453899167724E-5	2.465745389916773E-5	-15818.38453084333	0.0	-977.3701186866444
7690000	-16819.691160603412	-992.4245816613837	-15827.26657894203	8006.394478010481	8006.394478010481	302140.48579293955	0.0	415.46197791003965	2382.6392132277647	3359.430949005586	2131.527681652798	1905.0961508907385	2035.246867728723	1612.8130892859165	2981.546854242376	3095.3142245311137	2300.2165445032397	4455.017229388802	6271.608733765371	2443.887851520799	1736.864972166304	3523.419609162355	3353.2373827873553	3170.021858772142	3933.0233369284074	0.0	415.46197791003965	2382.6392132277647	3359.430949005586	2131.527681652798	1905.0961508907385	2035.246867728723	1612.8130892859165	2981.546854242376	3095.3142245311137	2300.2165445032397	4455.017229388802	6271.608733765371	2443.887851520799	1736.864972166304	3523.419609162355	3353.2373827873553	3170.021858772142	3933.0233369284074	5.875757834325342E-4	0.0	0.366	2.4608947945624336E-5	2.4608947945624343E-5	-15827.26657894203	0.0	-973.2033163997992
7700000	-16798.595802894237	-986.7749099472226	-15811.820892947015	7027.843438056398	7027.843438056398	297146.91775308276	0.0	447.07737306216995	3543.6491312798726	3244.7108859223217	1675.2732565351603	1903.0401911698832	1959.5610405101072	2212.3087282556758	4117.801279233827	2917.15478192759	2049.0332386218843	4629.284321831543	5757.017377485184	2418.384256466713	1814.2722310700026	3519.8846846468555	2963.582647211262	3243.3464796143435	2986.966119578478	0.0	447.07737306216995	3543.6491312798726	3244.7108859223217	1675.2732565351603	1903.0401911698832	1959.5610405101072	2212.3087282556758	4117.801279233827	2917.15478192759	2049.0332386218843	4629.284321831543	5757.017377485184	2418.384256466713	1814.2722310700026	3519.8846846468555	2963.582647211262	3243.3464796143435	2986.966119578478	5.971571018032246E-4	0.0	0.366	2.560974738413896E-5	2.5609747384138954E-5	-15811.820892947015	0.0	-970.877586480086
7710000	-16820.355473547832	-994.5330078603685	-15825.822465687463	7549.024796098946	7549.024796098946	312467.0194632182	0.0	515.3135285110986	3105.0050667994906	2593.9188954816896	1445.5584571854258	1756.1362429034518	1711.744039883779	1871.4965679950237	3510.411690489868	2820.9097636721262	1999.4178769736563	5062.195111499986	6131.122822971702	2568.584354569878	2044.398325959677	3710.497874533367	3003.83599740534	3366.113883256968	3625.263152103762	0.0	515.3135285110986	3105.0050667994906	2593.9188954816896	1445.5584571854258	1756.1362429034518	1711.744039883779	1871.4965679950237	3510.411690489868	2820.9097636721262	1999.4178769736563	5062.195111499986	6131.122822971702	2568.584354569878	2044.398325959677	3710.497874533367	3003.83599740534	3366.113883256968	3625.263152103762	6.394600836191485E-4	0.0	0.366	2.4115581596068355E-5	2.411558159606838E-5	-15825.822465687463	0.0	-977.2376670207049
7720000	-16805.752563696733	-985.3729768418088	-15820.379586854924	7106.260095674056	7106.260095674056	288435.79115968023	0.0	517.3788421935052	2665.751692167308	3487.7261069853066	1366.482517495658	1380.727806981624	1531.6035399645339	1528.524559307363	2463.7547018885157	2885.005678513186	1868.483054677289	4373.334790307814	5988.200823644129	2408.6242768953753	1733.9817582827561	3602.750986045484	2956.7049266193376	3125.1754331530024	3601.677976257624	0.0	517.3788421935052	2665.751692167308	3487.7261069853066	1366.482517495658	1380.727806981624	1531.6035399645339	1528.524559307363	2463.7547018885157	2885.005678513186	1868.483054677289	4373.334790307814	5988.200823644129	2408.6242768953753	1733.9817582827561	3602.750986045484	2956.7049266193376	3125.1754331530024	3601.677976257624	6.665420565278578E-4	0.0	0.366	2.695092652167483E-5	2.695092652167483E-5	-15820.379586854924	0.0	-968.9522785543022
7730000	-16797.141036149926	-982.3721930858123	-15814.768843064112	7347.748272864304	7347.748272864304	278239.11435353034	0.0	390.4237689848161	3087.910557366868	2355.07466736274	1149.739000283014	1640.3074501721992	1485.387554899437	1663.4527182006482	2630.696552579978	2955.063826259663	1825.200669028138	4065.739786513659	5872.06619888611	1649.9863848768377	1685.5891218946808	3615.679771346049	2659.983913288468	3458.52870382162	2998.774756893718	0.0	390.4237689848161	3087.910557366868	2355.07466736274	1149.739000283014	1640.3074501721992	1485.387554899437	1663.4527182006482	2630.696552579978	2955.063826259663	1825.200669028138	4065.739786513659	5872.06619888611	1649.9863848768377	1685.5891218946808	3615.679771346049	2659.983913288468	3458.52870382162	2998.774756893718	6.800897333039839E-4	0.0	0.366	2.7064613818783735E-5	2.706461381878375E-5	-15814.768843064112	0.0	-965.6705032947478
7740000	-16800.471725489228	-976.6568888895964	-15823.81483659963	6723.906963091879	6723.906963091879	272826.6193916886	0.0	235.48232592147164	3268.8727091897067	2324.851112772736	1129.1988191157266	1536.148446290517	1474.5975809737354	1609.1699347788497	2982.8204370180633	3409.4545418751995	1678.7014821039093	3722.0287442958343	5390.605491847729	2066.8897393878065	1861.8515596337138	3355.8979228436983	3073.606211154364	3449.52445630824	3082.4054283583428	0.0	235.48232592147164	3268.8727091897067	2324.851112772736	1129.1988191157266	1536.148446290517	1474.5975809737354	1609.1699347788497	2982.8204370180633	3409.4545418751995	1678.7014821039093	3722.0287442958343	5390.605491847729	2066.8897393878065	1861.8515596337138	3355.8979228436983	3073.606211154364	3449.52445630824	3082.4054283583428	6.756324776413308E-4	0.0	0.366	2.8530034159425257E-5	2.853003415942527E-5	-15823.81483659963	0.0	-961.4177098818307
7750000	-16801.968905160167	-978.8302710536269	-15823.138634106539	6470.764683777382	6470.764683777382	278618.11718047736	0.0	419.1088003890655	2983.4159340314313	2321.2426214733323	1344.7374270992266	1764.2507811756323	1434.2239133346648	1703.3180153383869	2940.682037378258	2932.8154558462516	1865.2491090185713	3869.244171753849	5298.105969368453	1733.0533769460346	1528.9996899314065	3417.8288437190613	2862.4701371676297	3418.036797770299	3165.130413415005	0.0	419.1088003890655	2983.4159340314313	2321.2426214733323	1344.7374270992266	1764.2507811756323	1434.2239133346648	1703.3180153383869	2940.682037378258	2932.8154558462516	1865.2491090185713	3869.244171753849	5298.105969368453	1733.0533769460346	1528.9996899314065	3417.8288437190613	2862.4701371676297	3418.036797770299	3165.130413415005	6.329152387326789E-4	0.0	0.366	2.8157540751037404E-5	2.815754075103743E-5	-15823.138634106539	0.0	-963.9892124813233
7760000	-16804.78924447928	-989.3849257294565	-15815.404318749825	7333.635160103457	7333.635160103457	300438.2569870921	0.0	479.75452590271107	2890.0504219876643	2894.041869632485	1945.591445543924	1271.0064753505444	1850.0588229963507	1752.4877242269151	3235.1479296667653	3031.331904530271	1947.9407702919343	4886.541315210685	5547.945082896351	1755.7428171622557	1923.5854589020369	3717.0910725777912	3295.096549257637	3435.194273771701	3628.4084735358742	0.0	479.75452590271107	2890.0504219876643	2894.041869632485	1945.591445543924	1271.0064753505444	1850.0588229963507	1752.4877242269151	3235.1479296667653	3031.331904530271	1947.9407702919343	4886.541315210685	5547.945082896351	1755.7428171622557	1923.5854589020369	3717.0910725777912	3295.096549257637	3435.194273771701	3628.4084735358742	5.919666432917376E-4	0.0	0.366	2.6117543968565397E-5	2.6117543968565397E-5	-15815.404318749825	0.0	-972.7370454173487
7770000	-16818.832368531854	-986.1840985685301	-15832.648269963323	7478.925688224483	7478.925688224483	291848.4596156318	0.0	383.0705731656032	2541.3534406302397	2278.6134685811503	1359.1824379695174	1694.601490242596	1965.2212563508358	1758.5643484564318	3425.8717157374026	3338.8288972713467	1873.7679228823345	4285.778905187916	5937.993052348301	2231.777238450572	1890.5568112811127	4405.611020302764	3254.3472004332934	3402.1512903986695	3416.3983120944367	0.0	383.0705731656032	2541.3534406302397	2278.6134685811503	1359.1824379695174	1694.601490242596	1965.2212563508358	1758.5643484564318	3425.8717157374026	3338.8288972713467	1873.7679228823345	4285.778905187916	5937.993052348301	2231.777238450572	1890.5568112811127	4405.611020302764	3254.3472004332934	3402.1512903986695	3416.3983120944367	6.431297428682935E-4	0.0	0.366	2.5976140020145916E-5	2.5976140020145916E-5	-15832.648269963323	0.0	-969.1089037250513
7780000	-16797.35619886196	-977.2728008803629	-15820.083397981594	6446.171872946517	6446.171872946517	272596.94973319565	0.0	558.6877672005326	2452.402939192729	2695.124144709716	1087.5280916504892	1594.846073272052	1882.766794285733	1583.314955901726	2376.9947970212306	2683.9599601681925	1806.7697080718422	4698.197254400213	5767.249524187916	1527.4792534287033	1862.9476398415056	2928.2826779092047	2679.769204753437	3090.5009928025324	2908.4445797003286	0.0	558.6877672005326	2452.402939192729	2695.124144709716	1087.5280916504892	1594.846073272052	1882.766794285733	1583.314955901726	2376.9947970212306	2683.9599601681925	1806.7697080718422	4698.197254400213	5767.249524187916	1527.4792534287033	1862.9476398415056	2928.2826779092047	2679.769204753437	3090.5009928025324	2908.4445797003286	7.222075280868703E-4	0.0	0.366	2.8090950190804684E-5	2.8090950190804653E-5	-15820.083397981594	0.0	-961.8446926745147
7790000	-16815.88994037871	-983.2418261351017	-15832.648114243608	6960.840690771328	6960.840690771328	283456.0312187965	0.0	361.7164612545867	2564.3570363947206	1938.6330902409813	1516.8078813414386	1429.529350238276	1932.988854377433	1730.305511145092	3186.6914326136634	2573.4610127263522	1859.1683578035118	4310.852291907179	5893.646142528966	1679.0248666837763	1699.0310855992975	2386.09613954738	2576.585757675142	3052.665551676013	3278.184255584683	0.0	361.7164612545867	2564.3570363947206	1938.6330902409813	1516.8078813414386	1429.529350238276	1932.988854377433	1730.305511145092	3186.6914326136634	2573.4610127263522	1859.1683578035118	4310.852291907179	5893.646142528966	1679.0248666837763	1699.0310855992975	2386.09613954738	2576.585757675142	3052.665551676013	3278.184255584683	6.581342185083245E-4	0.0	0.366	2.6810179534396006E-5	2.681017953439601E-5	-15832.648114243608	0.0	-966.4964215934986
7800000	-16813.006782299435	-994.884854501125	-15818.121927798311	7795.023251887138	7795.023251887138	311119.73375071754	0.0	282.49763548063567	3313.504097901627	3016.2850419758406	1469.9675988672657	1616.5168397008545	1844.0552744038052	1897.7583757959806	2890.9883154945514	3634.117445025396	1947.8228059336702	4940.994669180035	6225.83661698141	2163.513857366886	2161.5176557781597	4055.7656476297284	3499.4796843616364	3581.484668246777	4016.0907914100694	0.0	282.49763548063567	3313.504097901627	3016.2850419758406	1469.9675988672657	1616.5168397008545	1844.0552744038052	1897.7583757959806	2890.9883154945514	3634.117445025396	1947.8228059336702	4940.994669180035	6225.83661698141	2163.513857366886	2161.5176557781597	4055.7656476297284	3499.4796843616364	3581.484668246777	4016.0907914100694	6.103534541014772E-4	0.0	0.366	2.433464973622118E-5	2.4334649736221183E-5	-15818.121927798311	0.0	-976.5839128079168
7810000	-16825.2261443575	-996.821865719546	-15828.404278637956	7212.333161723484	7212.333161723484	315280.5729504705	0.0	487.5729119916488	4663.178768016343	3389.4816449046475	1840.5851056232991	1785.167513559642	1914.9095190794517	1849.985914485066	2948.2321555695876	3937.2955944667347	1921.8739837027115	4271.638252969842	6399.3964281539575	1655.8288238582322	1814.9576581476185	4259.353747071486	3442.274923134086	3284.62029387202	3736.2179600665336	0.0	487.5729119916488	4663.178768016343	3389.4816449046475	1840.5851056232991	1785.167513559642	1914.9095190794517	1849.985914485066	2948.2321555695876	3937.2955944667347	1921.8739837027115	4271.638252969842	6399.3964281539575	1655.8288238582322	1814.9576581476185	4259.353747071486	3442.274923134086	3284.62029387202	3736.2179600665336	6.869025848477984E-4	0.0	0.366	2.4277022859178653E-5	2.4277022859178646E-5	-15828.404278637956	0.0	-980.5061134002899
7820000	-16831.657203253955	-1007.2370738114265	-15824.42012944253	7987.624357299749	7987.624357299749	343149.76722041226	0.0	339.5453598151335	3488.911663931375	3852.8554302392945	1196.3243087034534	2036.7384488048895	1852.8073709241633	2023.920661269283	2927.269249424877	3771.491879117851	2158.1055623617312	5255.042590991146	6966.600136413823	1998.6221878942465	2037.0316598804045	4574.92810883289	3560.942416412026	3693.9460093050243	4066.1699340579426	0.0	339.5453598151335	3488.911663931375	3852.8554302392945	1196.3243087034534	2036.7384488048895	1852.8073709241633	2023.920661269283	2927.269249424877	3771.491879117851	2158.1055623617312	5255.042590991146	6966.600136413823	1998.6221878942465	2037.0316598804045	4574.92810883289	3560.942416412026	3693.9460093050243	4066.1699340579426	5.833102697658589E-4	0.0	0.366	2.1822532117161256E-5	2.1822532117161273E-5	-15824.42012944253	0.0	-988.0405783287347
7830000	-16818.953911976834	-995.7592379392306	-15823.194674037604	7594.641047934842	7594.641047934842	315909.98006606475	0.0	403.89584944913696	3919.2427829616013	3168.688915610801	1719.4124821449661	1864.758831262865	1868.8985545792236	1705.9908550052319	2943.632126497399	3379.063385443226	2104.8190882832555	4311.447048955644	6480.158154023457	2140.1777053078395	1896.864518484154	2770.238083491508	3181.595101168819	3350.2270002225787	3704.4682939778713	0.0	403.89584944913696	3919.2427829616013	3168.688915610801	1719.4124821449661	1864.758831262865	1868.8985545792236	1705.9908550052319	2943.632126497399	3379.063385443226	2104.8190882832555	4311.447048955644	6480.158154023457	2140.1777053078395	1896.864518484154	2770.238083491508	3181.595101168819	3350.2270002225787	3704.4682939778713	5.671049410447053E-4	0.0	0.366	2.430749860639426E-5	2.4307498606394274E-5	-15823.194674037604	0.0	-978.3113479928481
7840000	-16788.600003260162	-979.2730630231357	-15809.326940237028	6695.151244707942	6695.151244707942	276764.81137660105	0.0	283.2355862635405	2374.1377926282885	2727.874746062087	1499.7363854326277	1661.5666558124842	1572.9232527138552	1788.2302917077284	2870.1726110113955	2950.321397660078	1616.0032144061797	4098.013330551441	5431.664515897609	2408.2362811561316	1708.2287740375477	3342.812559414227	2548.2893263250835	3093.5214166566357	3018.410015144748	0.0	283.2355862635405	2374.1377926282885	2727.874746062087	1499.7363854326277	1661.5666558124842	1572.9232527138552	1788.2302917077284	2870.1726110113955	2950.321397660078	1616.0032144061797	4098.013330551441	5431.664515897609	2408.2362811561316	1708.2287740375477	3342.812559414227	2548.2893263250835	3093.5214166566357	3018.410015144748	7.022584275973863E-4	0.0	0.366	2.7033694588512158E-5	2.703369458851214E-5	-15809.326940237028	0.0	-963.5051007205544
7850000	-16788.4401618505	-971.1325428974474	-15817.307618953051	6498.024717610873	6498.024717610873	257161.10117279747	0.0	392.49709860422695	2099.696333058701	2359.3846440106413	1190.6941433646464	1221.0332811295848	1543.8959125161766	1680.6099125884189	2839.484365503469	3049.7936010727217	1517.1575075875587	3771.5962828235884	5184.8623024417775	1177.8730722020116	1508.260194673688	3233.112356475807	2478.532240537668	3216.315507735448	3332.942956806583	0.0	392.49709860422695	2099.696333058701	2359.3846440106413	1190.6941433646464	1221.0332811295848	1543.8959125161766	1680.6099125884189	2839.484365503469	3049.7936010727217	1517.1575075875587	3771.5962828235884	5184.8623024417775	1177.8730722020116	1508.260194673688	3233.112356475807	2478.532240537668	3216.315507735448	3332.942956806583	7.180690683099524E-4	0.0	0.366	2.9954731476139657E-5	2.9954731476139643E-5	-15817.307618953051	0.0	-956.1590806332619
