# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 04:01:51 AEST 2020 [seed=1595613710887]
# -threads 8 xml/biphone_binary_CMHR_2020-07-23_ch2.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
100000	-16413.92862288922	-2056.2264410953007	-14357.70218179392	3758.2581713832997	3758.2581713832997	72676.75649881497	0.0	256.67314499124114	672.0903072223051	450.36182249286225	149.22818112124938	1049.423675583784	602.1898426528561	732.0449924085588	253.91870618569894	255.12381181028562	1327.2252934587782	944.0625589273736	1437.9822678757364	327.2753169922746	806.833852801654	947.080888937544	330.0877392059266	3516.044095080566	1199.8014719302037	0.0	256.67314499124114	672.0903072223051	450.36182249286225	149.22818112124938	1049.423675583784	602.1898426528561	732.0449924085588	253.91870618569894	255.12381181028562	1327.2252934587782	944.0625589273736	1437.9822678757364	327.2753169922746	806.833852801654	947.080888937544	330.0877392059266	3516.044095080566	1199.8014719302037	0.002311605350453465	0.0	0.366	3.315048831061293E-4	0.15208056089540228	0.6163641279929664	0.38363587200703375	0.5	0.5	7.269408897027944E-4	0.0030091036689295285	2.2719400806177085E-4	2.758011573045258	0.09978826268716927	-14357.70218179392	-1199.394378775646	-839.8615599629798
110000	-16428.391503289782	-2088.1194735522695	-14340.272029737513	4567.988646280317	4567.988646280317	98572.07134466326	0.0	113.8770910122434	664.6923656518218	471.11475259013565	204.1018369830314	1673.9801051887011	1091.2903173952268	966.0273046432798	465.13114524426675	336.5340997821441	2274.7263152292744	1254.9627306884202	1964.201866232229	573.5993731284693	1213.0376712846594	1441.1189759213803	433.84198677889486	4540.711670966579	1562.6176757553324	0.0	113.8770910122434	664.6923656518218	471.11475259013565	204.1018369830314	1673.9801051887011	1091.2903173952268	966.0273046432798	465.13114524426675	336.5340997821441	2274.7263152292744	1254.9627306884202	1964.201866232229	573.5993731284693	1213.0376712846594	1441.1189759213803	433.84198677889486	4540.711670966579	1562.6176757553324	0.0018292193069464023	0.0	0.366	5.10544403020648E-4	0.13939505772570474	0.6163641279929664	0.38363587200703375	0.5	0.5	5.005317294818477E-4	0.0018120496525058359	1.7355548507205396E-4	2.6979803432530454	0.23689826728020344	-14340.272029737513	-1199.394378775646	-872.7883511266383
120000	-16393.293837508136	-2094.1631265699693	-14299.130710938167	4846.322173950184	4846.322173950184	104295.1156915947	0.0	90.0241537577325	556.806345699757	318.329923420308	209.41945638407088	1741.7613368734897	1025.8358990225552	900.9511958536907	795.248648649643	507.578964503584	2251.5577298037197	1494.0635816989336	1781.2953602703356	506.63837441439875	1282.7016828549108	1910.9988783011095	317.42115724464145	4781.958690800476	1943.9301832779686	0.0	90.0241537577325	556.806345699757	318.329923420308	209.41945638407088	1741.7613368734897	1025.8358990225552	900.9511958536907	795.248648649643	507.578964503584	2251.5577298037197	1494.0635816989336	1781.2953602703356	506.63837441439875	1282.7016828549108	1910.9988783011095	317.42115724464145	4781.958690800476	1943.9301832779686	0.0015972539034276733	0.0	0.366	5.158283751980025E-4	0.15235486666425613	0.6163641279929664	0.38363587200703375	0.5	0.5	4.757929155601636E-4	0.0016654332893266536	1.6179123013879699E-4	2.6817733393735246	0.14364527940298416	-14299.130710938167	-1199.394378775646	-878.825045336201
130000	-16392.337127106184	-2103.5199660280855	-14288.817161078097	5389.117924923815	5389.117924923815	114911.5542761758	0.0	504.2413142367125	762.1930089456218	499.66548661250425	423.1718867380209	2110.763055620398	941.7388081014213	1047.4039716570624	994.1068713545595	742.9629200314946	1282.3039940721046	1555.8667365477304	1960.8813019421823	588.6617503707336	1468.3843208896205	1638.4314575272526	370.54046919231155	5308.352451608898	1865.8791694107647	0.0	504.2413142367125	762.1930089456218	499.66548661250425	423.1718867380209	2110.763055620398	941.7388081014213	1047.4039716570624	994.1068713545595	742.9629200314946	1282.3039940721046	1555.8667365477304	1960.8813019421823	588.6617503707336	1468.3843208896205	1638.4314575272526	370.54046919231155	5308.352451608898	1865.8791694107647	0.0016464319247118768	0.0	0.366	0.0012792743524903073	0.14544386707390933	0.6163641279929664	0.38363587200703375	0.5	0.5	4.090697623668224E-4	0.0014402754385744343	1.448998251689899E-4	2.5021898630841006	-0.04939590166815841	-14288.817161078097	-1199.394378775646	-887.7724656405711
140000	-16400.882116448407	-2099.4556421151447	-14301.426474333262	4277.475410322313	4277.475410322313	117050.65775792614	0.0	275.34066330022637	1005.2855959862582	369.6228120242668	408.53237791234466	2053.317887133377	929.9539693375358	970.4217731108918	1405.8333366483084	936.2710534931981	1560.8019360399358	1480.9711021959783	1908.5686226136345	435.79372559283706	1434.7321627163753	1414.1663487122346	385.83675234047183	3563.844975070856	1804.4266088234695	0.0	275.34066330022637	1005.2855959862582	369.6228120242668	408.53237791234466	2053.317887133377	929.9539693375358	970.4217731108918	1405.8333366483084	936.2710534931981	1560.8019360399358	1480.9711021959783	1908.5686226136345	435.79372559283706	1434.7321627163753	1414.1663487122346	385.83675234047183	3563.844975070856	1804.4266088234695	0.001569095503146139	0.0	0.366	1.2982869250845197E-4	0.15496690078838007	0.6163641279929664	0.38363587200703375	0.5	0.5	3.7434257685034457E-4	0.0013168569404209654	1.4129831599192586E-4	2.5822143045268735	-0.006497695730436746	-14301.426474333262	-1199.394378775646	-885.1405575944952
150000	-16377.369884648622	-2099.597675682439	-14277.772208966184	4065.6870392474702	4065.6870392474702	116733.77770289662	0.0	216.0550879560503	1315.5881556796585	306.7828744141573	467.0079466646104	1344.753452140623	1407.4094117884097	951.8200052078797	1804.0456274382877	1018.3793447527638	2531.1065853917644	1394.4518133045078	1916.512152235622	391.1795810619981	1314.4361924599916	1394.7901037268748	454.72739037144174	3602.3076155591816	1468.4189993365587	0.0	216.0550879560503	1315.5881556796585	306.7828744141573	467.0079466646104	1344.753452140623	1407.4094117884097	951.8200052078797	1804.0456274382877	1018.3793447527638	2531.1065853917644	1394.4518133045078	1916.512152235622	391.1795810619981	1314.4361924599916	1394.7901037268748	454.72739037144174	3602.3076155591816	1468.4189993365587	0.0015452638022293678	0.0	0.366	6.94420006903381E-4	0.14498656600910545	0.6163641279929664	0.38363587200703375	0.5	0.5	3.4711135719381347E-4	0.0010424252593039104	1.3866099366632102E-4	2.393547631636985	-0.012722580361494897	-14277.772208966184	-1199.394378775646	-884.7703955895248
160000	-16349.312334761575	-2091.080260455168	-14258.232074306407	3908.3399799951058	3908.3399799951058	108433.74160995762	0.0	124.37515618588378	1157.0913518662455	642.6410803667683	444.69923072916396	1127.3250138101935	1236.5687081198382	766.8318132940517	1473.1845870870827	963.4474267487903	1162.7467260665394	2027.7813991558553	1654.8394820536648	447.40999629674064	1387.1490111858589	1009.888320384022	406.41895546186794	3290.9592749975154	1299.6042527990785	0.0	124.37515618588378	1157.0913518662455	642.6410803667683	444.69923072916396	1127.3250138101935	1236.5687081198382	766.8318132940517	1473.1845870870827	963.4474267487903	1162.7467260665394	2027.7813991558553	1654.8394820536648	447.40999629674064	1387.1490111858589	1009.888320384022	406.41895546186794	3290.9592749975154	1299.6042527990785	0.0015266415854946495	0.0	0.366	1.309562683060331E-4	0.1696134352485052	0.6163641279929664	0.38363587200703375	0.5	0.5	3.3355723508169657E-4	8.975251720702629E-4	1.4302263502889476E-4	2.2064731401622644	0.04566602837268945	-14258.232074306407	-1199.394378775646	-875.7777909891547
170000	-16348.649032261052	-2105.0684334488387	-14243.580598812212	4846.481222624742	4846.481222624742	124722.93823741627	0.0	189.40555067605482	1054.9739298702088	570.2727933785708	635.085552321508	1310.042689702399	981.4700513261353	622.0260097688366	962.0788622784735	1419.6249206980242	1245.2792377250437	2272.5062971149455	1945.5782404318932	432.2450916121945	1580.228333151036	1160.857680264725	487.22436966520564	3460.863392667419	1717.9725019206687	0.0	189.40555067605482	1054.9739298702088	570.2727933785708	635.085552321508	1310.042689702399	981.4700513261353	622.0260097688366	962.0788622784735	1419.6249206980242	1245.2792377250437	2272.5062971149455	1945.5782404318932	432.2450916121945	1580.228333151036	1160.857680264725	487.22436966520564	3460.863392667419	1717.9725019206687	0.0014327106765898957	0.0	0.366	6.16420201520154E-5	0.151434975129748	0.6163641279929664	0.38363587200703375	0.5	0.5	2.625514104749125E-4	6.555648720250518E-4	1.2400434281221236E-4	2.0581916357643792	0.04055251751162013	-14243.580598812212	-1199.394378775646	-892.4959390816604
180000	-16367.47324112155	-2121.235744356281	-14246.237496765269	4900.530035479753	4900.530035479753	144635.94359871285	0.0	214.25778544996754	1708.075443898783	809.4578380913262	486.112175214761	1354.3430946682327	1283.2148737376717	1863.0034500728557	1577.2692028210097	1328.9550765001686	2936.097019707897	2636.285109558756	2320.092456052943	483.8350602038319	1757.7342600583017	1626.106850040776	546.6737257005302	3200.0444288617637	1915.0376454603195	0.0	214.25778544996754	1708.075443898783	809.4578380913262	486.112175214761	1354.3430946682327	1283.2148737376717	1863.0034500728557	1577.2692028210097	1328.9550765001686	2936.097019707897	2636.285109558756	2320.092456052943	483.8350602038319	1757.7342600583017	1626.106850040776	546.6737257005302	3200.0444288617637	1915.0376454603195	0.001376763241215575	0.0	0.366	0.001489855076211684	0.1481069506024691	0.6163641279929664	0.38363587200703375	0.5	0.5	2.341476847115472E-4	6.601504329311517E-4	1.0841740103374808E-4	2.246588868679587	0.017951853710819338	-14246.237496765269	-1199.394378775646	-908.6664810890014
190000	-16345.080115976518	-2129.0808175450506	-14215.999298431467	6575.362789188295	6575.362789188295	159912.63391619438	0.0	297.96780907126663	1798.3683569647662	1410.91867691348	478.8558960153542	1847.7554652660433	1522.664751844367	1640.3643286838942	2449.362706239831	1566.6125440449516	2939.5214087081185	2602.9556519951198	2719.931544384302	807.2886699838358	1365.0448324577612	1166.0550082718266	1020.7079429673582	3370.9947768012307	1944.6570653285673	0.0	297.96780907126663	1798.3683569647662	1410.91867691348	478.8558960153542	1847.7554652660433	1522.664751844367	1640.3643286838942	2449.362706239831	1566.6125440449516	2939.5214087081185	2602.9556519951198	2719.931544384302	807.2886699838358	1365.0448324577612	1166.0550082718266	1020.7079429673582	3370.9947768012307	1944.6570653285673	0.0010892553405092728	0.0	0.366	2.1769477437314016E-5	0.15783186605654737	0.6163641279929664	0.38363587200703375	0.5	0.5	1.895952201586216E-4	4.494015210323704E-4	9.557951067294385E-5	1.9258374569427696	-0.013330436892069518	-14215.999298431467	-1199.394378775646	-916.9359689627352
