# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Jul 24 22:22:19 AEST 2020 [seed=1595593337837]
# -threads 8 xml/biphone_binary_CMHR_2020-07-23_ch1.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
4510000	-16261.329397471178	-2142.077399800583	-14119.251997670595	5028.73380437269	5028.73380437269	202129.62992418045	0.0	30.68336212544632	1770.8763830451633	1278.337480404095	1107.6823304198924	2316.1521181259045	994.1143842265972	2950.0348531321188	2782.833488849508	1077.810102265034	1812.3831425200362	2721.182352003159	3089.8860107542473	2492.055395479284	1361.5322552444175	1990.0365844928554	2581.7986111815158	3323.7758927314853	2441.092432624098	0.0	30.68336212544632	1770.8763830451633	1278.337480404095	1107.6823304198924	2316.1521181259045	994.1143842265972	2950.0348531321188	2782.833488849508	1077.810102265034	1812.3831425200362	2721.182352003159	3089.8860107542473	2492.055395479284	1361.5322552444175	1990.0365844928554	2581.7986111815158	3323.7758927314853	2441.092432624098	9.035008333449729E-4	0.0	0.366	8.382128721095297E-4	0.1680726167276212	0.6163641279929664	0.38363587200703375	0.5	0.5	9.899072237658253E-5	1.3367397721202623E-4	6.965198958476697E-5	1.1509077737622615	0.2117883826872475	-14119.251997670595	-1199.394378775646	-930.4583301683454
4520000	-16282.497755451952	-2140.574239104953	-14141.923516346998	4368.3806736447	4368.3806736447	198751.43980699414	0.0	27.634307807010234	2460.142783538603	1644.3453710991157	1010.4948264297032	2143.158127895789	1147.1528987118302	1757.3620383722757	3218.673322666892	989.0522956630065	1629.2205434799303	2980.8526436604625	2988.5150821482785	2225.6930612787983	1403.1321250891751	1791.9041605397615	3727.4662075779224	3105.1000453213996	2163.554006253983	0.0	27.634307807010234	2460.142783538603	1644.3453710991157	1010.4948264297032	2143.158127895789	1147.1528987118302	1757.3620383722757	3218.673322666892	989.0522956630065	1629.2205434799303	2980.8526436604625	2988.5150821482785	2225.6930612787983	1403.1321250891751	1791.9041605397615	3727.4662075779224	3105.1000453213996	2163.554006253983	9.980033934650738E-4	0.0	0.366	0.0012067855907895786	0.17007031646388232	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0135414764936157E-4	1.3190540169474854E-4	7.714453629492505E-5	1.0860719198292366	0.1699291899649529	-14141.923516346998	-1199.394378775646	-927.0801461619086
4530000	-16267.475449922184	-2157.3076067115067	-14110.167843210676	5876.949841120696	5876.949841120696	234185.75033972666	0.0	204.87382394287775	2628.2671035174585	1269.6584553850125	607.4733737582611	2425.8143999338718	1376.1988700589802	2069.703250689181	2727.1139892849337	1720.616765915111	2458.8434258170305	3487.065353458973	3509.8528155048984	1618.4816926323338	1401.7242707868609	2758.132588402133	3843.305246046045	3664.2712545671543	2508.174267016435	0.0	204.87382394287775	2628.2671035174585	1269.6584553850125	607.4733737582611	2425.8143999338718	1376.1988700589802	2069.703250689181	2727.1139892849337	1720.616765915111	2458.8434258170305	3487.065353458973	3509.8528155048984	1618.4816926323338	1401.7242707868609	2758.132588402133	3843.305246046045	3664.2712545671543	2508.174267016435	7.973669014652899E-4	0.0	0.366	0.0018420018049700735	0.1606250109458804	0.6163641279929664	0.38363587200703375	0.5	0.5	8.54598288042524E-5	1.0890154324355586E-4	6.415013500060812E-5	1.137563047310322	0.150107887477655	-14110.167843210676	-1199.394378775646	-946.135197295109
4540000	-16299.701670110417	-2168.4159341105915	-14131.285735999825	6053.067272414685	6053.067272414685	259524.6949271843	0.0	955.8535795197799	3327.60074673174	1629.5272298303798	1757.5329332343908	2236.2873089522627	1462.1699167135616	3772.469366223851	4097.270553990047	1861.273739159208	2999.782251848855	3812.388616172273	3971.0732179135925	2108.760433259486	2048.4404330491616	2876.3842120223776	4096.1388926246145	3914.703740489349	2368.364372946115	0.0	955.8535795197799	3327.60074673174	1629.5272298303798	1757.5329332343908	2236.2873089522627	1462.1699167135616	3772.469366223851	4097.270553990047	1861.273739159208	2999.782251848855	3812.388616172273	3971.0732179135925	2108.760433259486	2048.4404330491616	2876.3842120223776	4096.1388926246145	3914.703740489349	2368.364372946115	7.115730459604508E-4	0.0	0.366	6.29781429807124E-4	0.17544095521872097	0.6163641279929664	0.38363587200703375	0.5	0.5	7.539900763247621E-5	9.743315147938008E-5	5.496504342806388E-5	1.1772487395424525	0.14387355981303115	-14131.285735999825	-1199.394378775646	-956.7743051126021
4550000	-16292.634360955311	-2167.081689958131	-14125.55267099718	6703.645917273085	6703.645917273085	248964.5987580034	0.0	580.822582296236	2990.361765841355	1487.4953560164777	1619.3435721179887	2542.1072684724904	1223.7994649486689	1456.3239293676143	2947.2270238817923	1812.5249320971136	2543.6667653739532	4028.856423966742	4042.367049418843	3777.659300025165	1438.8014868999917	2591.99980961189	4110.955731039571	3445.7915612745333	1908.9934460182194	0.0	580.822582296236	2990.361765841355	1487.4953560164777	1619.3435721179887	2542.1072684724904	1223.7994649486689	1456.3239293676143	2947.2270238817923	1812.5249320971136	2543.6667653739532	4028.856423966742	4042.367049418843	3777.659300025165	1438.8014868999917	2591.99980961189	4110.955731039571	3445.7915612745333	1908.9934460182194	7.765295174650385E-4	0.0	0.366	2.277084607181507E-4	0.18822778131794748	0.6163641279929664	0.38363587200703375	0.5	0.5	7.078327097787481E-5	8.753645200011099E-5	5.594725271202202E-5	1.069535981518816	0.14459101280914888	-14125.55267099718	-1199.394378775646	-955.2916420253993
4560000	-16287.62567416636	-2159.783635211826	-14127.842038954534	5375.156633086485	5375.156633086485	236500.60834706074	0.0	425.569177930268	2649.1854250926613	942.0582742086939	1504.3851757098676	1874.188623411388	1442.6298125972799	2857.1510161915317	3459.8414095844523	1174.0240572156033	3481.9586099784274	3939.6483484788005	3644.4113783812168	3390.850203319062	1030.7210683262158	2716.877619291871	3748.5514191544007	3344.6777348773244	1823.7204730585906	0.0	425.569177930268	2649.1854250926613	942.0582742086939	1504.3851757098676	1874.188623411388	1442.6298125972799	2857.1510161915317	3459.8414095844523	1174.0240572156033	3481.9586099784274	3939.6483484788005	3644.4113783812168	3390.850203319062	1030.7210683262158	2716.877619291871	3748.5514191544007	3344.6777348773244	1823.7204730585906	8.476881455958316E-4	0.0	0.366	9.372589132571243E-4	0.19392744638135248	0.6163641279929664	0.38363587200703375	0.5	0.5	7.939850087157557E-5	1.0636602368679428E-4	6.0017977794543275E-5	1.1263484260604977	0.1067316535689618	-14127.842038954534	-1199.394378775646	-948.5185908571785
4570000	-16289.451534539725	-2166.8336071396516	-14122.617927400073	5279.537950778643	5279.537950778643	250630.3995901757	0.0	350.0824513945647	2488.993681185042	751.5743002371594	1923.1895472374244	3298.122589810224	1609.4155480773031	2858.7180807007626	3394.6538118465346	821.5914255015327	3753.4789751752933	3813.7485542047257	3861.912949088928	3456.2130977814886	2230.129891827516	2385.437154362938	4037.7970653204775	3259.2758160611293	1833.3173529703781	0.0	350.0824513945647	2488.993681185042	751.5743002371594	1923.1895472374244	3298.122589810224	1609.4155480773031	2858.7180807007626	3394.6538118465346	821.5914255015327	3753.4789751752933	3813.7485542047257	3861.912949088928	3456.2130977814886	2230.129891827516	2385.437154362938	4037.7970653204775	3259.2758160611293	1833.3173529703781	8.583437245929938E-4	0.0	0.366	1.269895384210938E-4	0.17092064573283638	0.6163641279929664	0.38363587200703375	0.5	0.5	7.687423694678E-5	1.0232593313562116E-4	5.984559546504002E-5	1.097268274639494	0.2215966142090173	-14122.617927400073	-1199.394378775646	-955.5786499292551
4580000	-16302.452488963558	-2179.16933310638	-14123.283155857178	5953.035350918094	5953.035350918094	287242.9492826032	0.0	420.34098690857564	3245.465726256451	1641.9213765870074	1945.4781839310738	4562.239060005723	1907.944359870441	4127.94108489062	3775.6550166626675	1159.1916794845708	3953.4117805988158	4208.889543348941	4317.860829435729	4151.449515861739	1428.8090671191128	3082.9933309999283	3738.5120712037424	3236.1481114751255	1865.282402746716	0.0	420.34098690857564	3245.465726256451	1641.9213765870074	1945.4781839310738	4562.239060005723	1907.944359870441	4127.94108489062	3775.6550166626675	1159.1916794845708	3953.4117805988158	4208.889543348941	4317.860829435729	4151.449515861739	1428.8090671191128	3082.9933309999283	3738.5120712037424	3236.1481114751255	1865.282402746716	6.148322292161496E-4	0.0	0.366	7.848903306221266E-5	0.15432185695805586	0.6163641279929664	0.38363587200703375	0.5	0.5	7.233332896469213E-5	8.930332719918999E-5	5.463384136845423E-5	1.0705882529240858	0.179959829600745	-14123.283155857178	-1199.394378775646	-968.2675906932501
4590000	-16313.64264622236	-2193.353544091268	-14120.289102131093	6517.4266419032865	6517.4266419032865	324194.0427346075	0.0	578.2915879149309	4027.551572185523	1759.9825481330763	2237.4525428636243	6320.854526975716	2014.4234204523998	5558.270695138972	4193.346458341973	2438.38972762179	3938.7735978162136	3885.3950285973497	4777.290647105918	3698.3066514877787	1514.7294168740646	2031.1451390317336	4763.959327014003	3358.663984206052	2294.5001850901276	0.0	578.2915879149309	4027.551572185523	1759.9825481330763	2237.4525428636243	6320.854526975716	2014.4234204523998	5558.270695138972	4193.346458341973	2438.38972762179	3938.7735978162136	3885.3950285973497	4777.290647105918	3698.3066514877787	1514.7294168740646	2031.1451390317336	4763.959327014003	3358.663984206052	2294.5001850901276	5.027937961350046E-4	0.0	0.366	5.495539321546081E-4	0.17202944466053988	0.6163641279929664	0.38363587200703375	0.5	0.5	6.0220230672704004E-5	7.671737614612701E-5	4.4609399731732204E-5	1.1061596275774868	0.1523694358031602	-14120.289102131093	-1199.394378775646	-982.0229839578284
4600000	-16307.953462703008	-2189.8695388337796	-14118.083923869228	6229.788105206026	6229.788105206026	319111.915014351	0.0	870.7767133507224	3430.2325162143648	2741.1041980244568	2111.1266751624357	5910.39923795105	1797.6617331110474	4864.479309202493	3950.20876005916	2029.495016823326	4221.6073283995	4182.8161120811565	4707.424134540233	3544.591882669658	1344.1549057627803	3425.2976069597203	4470.980285167653	3280.699143974565	2294.3577449850377	0.0	870.7767133507224	3430.2325162143648	2741.1041980244568	2111.1266751624357	5910.39923795105	1797.6617331110474	4864.479309202493	3950.20876005916	2029.495016823326	4221.6073283995	4182.8161120811565	4707.424134540233	3544.591882669658	1344.1549057627803	3425.2976069597203	4470.980285167653	3280.699143974565	2294.3577449850377	6.111647911174606E-4	0.0	0.366	0.001645595767490622	0.1710866019475251	0.6163641279929664	0.38363587200703375	0.5	0.5	6.599450169557444E-5	9.602790442850428E-5	4.617536782875081E-5	1.2855939474441578	0.1211401094837797	-14118.083923869228	-1199.394378775646	-978.7274170815223
4610000	-16268.52217282464	-2168.303555825994	-14100.218616998645	5403.234827670226	5403.234827670226	261888.45374309362	0.0	656.8843239537421	2616.361746505856	2225.398432403917	1625.7914634453846	2701.3940473860985	2282.5124586388333	4787.314399225393	3224.9419929375263	1596.5541410453602	3256.283478251817	3322.141002370267	4265.184904930053	2537.863636297564	1526.278208397864	2269.7976637890956	3344.2753956542497	3669.2270571980407	1989.616475641752	0.0	656.8843239537421	2616.361746505856	2225.398432403917	1625.7914634453846	2701.3940473860985	2282.5124586388333	4787.314399225393	3224.9419929375263	1596.5541410453602	3256.283478251817	3322.141002370267	4265.184904930053	2537.863636297564	1526.278208397864	2269.7976637890956	3344.2753956542497	3669.2270571980407	1989.616475641752	6.916310657424418E-4	0.0	0.366	4.455226295615438E-4	0.17049397841964012	0.6163641279929664	0.38363587200703375	0.5	0.5	7.379640385133243E-5	9.392768252033936E-5	5.422594412519809E-5	1.2501709179977065	0.05426867396264373	-14100.218616998645	-1199.394378775646	-957.0011353789611
4620000	-16282.362054582703	-2172.140348628537	-14110.221705954165	5514.185108891217	5514.185108891217	268542.43056588655	0.0	460.04168021057103	4109.876612545693	2107.72185082669	1330.8561464777067	2798.447425250552	2111.2937351283617	4008.071997819698	3387.901047252517	1853.4152054217182	2810.9120025110146	3318.9310298659802	4410.424659413191	3438.5500859627305	1651.1041084710464	2706.7345758887973	3923.306751529958	3941.4226023738574	2485.7329911130337	0.0	460.04168021057103	4109.876612545693	2107.72185082669	1330.8561464777067	2798.447425250552	2111.2937351283617	4008.071997819698	3387.901047252517	1853.4152054217182	2810.9120025110146	3318.9310298659802	4410.424659413191	3438.5500859627305	1651.1041084710464	2706.7345758887973	3923.306751529958	3941.4226023738574	2485.7329911130337	6.992119500032936E-4	0.0	0.366	3.206615079153088E-4	0.17735007275629172	0.6163641279929664	0.38363587200703375	0.5	0.5	8.357891930779599E-5	1.1782830272123827E-4	5.419875031443987E-5	1.197730538966766	0.05079512567415929	-14110.221705954165	-1199.394378775646	-960.3475984069768
4630000	-16294.160344689506	-2164.2996227843673	-14129.86072190514	5805.178816357328	5805.178816357328	248710.82630954325	0.0	421.96385176664575	3764.6099510076124	1660.2848317555004	718.1790981554537	1622.9040929832947	1641.8385894779722	3972.513217182844	3261.1635119549005	1791.7519223173213	2609.8607311563796	2967.498101830548	4071.915460728178	2429.1695645278764	1747.1435318053582	2435.1988112725276	3737.9307690734554	3081.780941856463	1967.9589393147685	0.0	421.96385176664575	3764.6099510076124	1660.2848317555004	718.1790981554537	1622.9040929832947	1641.8385894779722	3972.513217182844	3261.1635119549005	1791.7519223173213	2609.8607311563796	2967.498101830548	4071.915460728178	2429.1695645278764	1747.1435318053582	2435.1988112725276	3737.9307690734554	3081.780941856463	1967.9589393147685	7.477482065184594E-4	0.0	0.366	3.621090420543341E-4	0.18115937816210634	0.6163641279929664	0.38363587200703375	0.5	0.5	7.429787910129999E-5	9.830642984665556E-5	5.470788051725734E-5	1.1993117312997064	0.053549082002115216	-14129.86072190514	-1199.394378775646	-952.5926543878536
4640000	-16315.155955111775	-2195.9165263569785	-14119.239428754798	7012.090474123456	7012.090474123456	333503.28382173594	0.0	310.77300880824725	4022.6224295297816	2584.2552032378712	1602.709280845782	2346.6867253129667	2592.636705619087	5090.135495095524	4084.381858647141	1894.5301991397016	3089.5711383761873	3966.743703620544	5386.115906565913	4638.460925239524	2806.281068561785	2389.913937031847	5047.504203562779	3886.006113186183	2991.6792782391585	0.0	310.77300880824725	4022.6224295297816	2584.2552032378712	1602.709280845782	2346.6867253129667	2592.636705619087	5090.135495095524	4084.381858647141	1894.5301991397016	3089.5711383761873	3966.743703620544	5386.115906565913	4638.460925239524	2806.281068561785	2389.913937031847	5047.504203562779	3886.006113186183	2991.6792782391585	5.842079897866412E-4	0.0	0.366	4.108283035133611E-4	0.1824021004475433	0.6163641279929664	0.38363587200703375	0.5	0.5	5.643570778821753E-5	7.473829287460559E-5	4.18562752053602E-5	1.0126549431025584	0.20452579647534616	-14119.239428754798	-1199.394378775646	-983.0728744474665
4650000	-16282.007955503102	-2153.2377696176663	-14128.770185885436	5454.927406145354	5454.927406145354	228025.427130222	0.0	198.03543400199212	2891.08491733617	1420.8291558287206	1336.6591856899643	2215.2494959736014	1969.937861737258	3013.970185958847	2261.870378334473	1272.1867279881435	1764.928335304093	2841.0927205055955	3462.662537608905	3571.8082048230353	1640.4726509520156	2202.7263737538315	3415.8957243685995	3596.5294837269116	2002.923785030198	0.0	198.03543400199212	2891.08491733617	1420.8291558287206	1336.6591856899643	2215.2494959736014	1969.937861737258	3013.970185958847	2261.870378334473	1272.1867279881435	1764.928335304093	2841.0927205055955	3462.662537608905	3571.8082048230353	1640.4726509520156	2202.7263737538315	3415.8957243685995	3596.5294837269116	2002.923785030198	8.430591616906821E-4	0.0	0.366	1.0767873754903788E-4	0.1667534336027488	0.6163641279929664	0.38363587200703375	0.5	0.5	8.6311007998848E-5	1.1186717906149903E-4	6.765424302502347E-5	1.0869765537881886	0.2087352536674684	-14128.770185885436	-1199.394378775646	-941.9988912532141
4660000	-16280.535190802846	-2151.8235183603074	-14128.71167244254	5141.499588979885	5141.499588979885	219628.6369444444	0.0	192.7693587140336	3367.276131595506	967.6075096124538	1026.1035067330436	2232.742904495733	1961.4787430746671	2804.4709151839256	2100.6135493119577	1284.2011172341972	2237.863475983563	2573.3150951672183	3399.972701192129	2648.634142899468	1437.5861577525773	1910.8081290667858	2847.558977908416	3670.053237294304	2356.221968514617	0.0	192.7693587140336	3367.276131595506	967.6075096124538	1026.1035067330436	2232.742904495733	1961.4787430746671	2804.4709151839256	2100.6135493119577	1284.2011172341972	2237.863475983563	2573.3150951672183	3399.972701192129	2648.634142899468	1437.5861577525773	1910.8081290667858	2847.558977908416	3670.053237294304	2356.221968514617	7.46381187126449E-4	0.0	0.366	0.0019559624371407267	0.1726264200588465	0.6163641279929664	0.38363587200703375	0.5	0.5	8.71602605676784E-5	1.0582702604577928E-4	6.48869745891478E-5	0.9917936222980922	0.23246112657553425	-14128.71167244254	-1199.394378775646	-940.1983328419207
4670000	-16263.792210492145	-2179.213190507899	-14084.579019984247	6270.9406761145565	6270.9406761145565	281680.4155051824	0.0	431.1529931705245	3035.9753799872424	1335.6202044363777	1303.2414619178783	2688.7639970614173	2702.088870231339	2978.7031721379044	3119.610480348682	1986.7256634944135	2768.0014252188557	3062.479904905881	4436.785317958401	4069.7405918871486	1641.6623916435012	2631.9060271590965	3841.1387625853595	4260.446005862417	3203.7792434543	0.0	431.1529931705245	3035.9753799872424	1335.6202044363777	1303.2414619178783	2688.7639970614173	2702.088870231339	2978.7031721379044	3119.610480348682	1986.7256634944135	2768.0014252188557	3062.479904905881	4436.785317958401	4069.7405918871486	1641.6623916435012	2631.9060271590965	3841.1387625853595	4260.446005862417	3203.7792434543	6.496792499074746E-4	0.0	0.366	5.523588737699118E-4	0.17485221403027656	0.6163641279929664	0.38363587200703375	0.5	0.5	6.86413338312245E-5	8.615487244876985E-5	5.169794602230685E-5	1.1600055466288755	0.16457886166248314	-14084.579019984247	-1199.394378775646	-966.8373489235561
4680000	-16287.820380006258	-2168.536712099119	-14119.283667907139	5800.557831853433	5800.557831853433	247827.66735379407	0.0	273.3187937804789	3292.193978869656	1724.2483550000288	1282.1482923047865	1152.8752665566335	2434.6957960964623	2804.62300927804	3541.5667625141164	1718.2760282979086	2749.9947668586583	2731.7487719758165	3764.627196072903	4498.602000061357	899.7739158517597	2590.4427680355298	3582.6473404506437	3606.391970103547	2540.4904953331693	0.0	273.3187937804789	3292.193978869656	1724.2483550000288	1282.1482923047865	1152.8752665566335	2434.6957960964623	2804.62300927804	3541.5667625141164	1718.2760282979086	2749.9947668586583	2731.7487719758165	3764.627196072903	4498.602000061357	899.7739158517597	2590.4427680355298	3582.6473404506437	3606.391970103547	2540.4904953331693	9.05199482967041E-4	0.0	0.366	2.892391042748003E-5	0.1936648143058806	0.6163641279929664	0.38363587200703375	0.5	0.5	7.409232284327531E-5	9.446426973016703E-5	5.889405996793622E-5	1.1152678114652088	0.08742418325395135	-14119.283667907139	-1199.394378775646	-957.3257174287461
4690000	-16302.054755034513	-2160.0196086290543	-14142.035146405458	5697.9607246106825	5697.9607246106825	243254.62768889393	0.0	168.19905484816275	2092.7358011141855	2587.9409697930605	1806.5987730262248	2848.48038543414	2227.988262995921	3773.3729908953273	1912.7512967467032	1715.4159402077291	2765.9556345828455	3025.6507108660585	3590.886187010145	2490.697085172895	765.5288527161858	3016.075168372437	3701.295409981156	3236.9590530545247	2039.676435514521	0.0	168.19905484816275	2092.7358011141855	2587.9409697930605	1806.5987730262248	2848.48038543414	2227.988262995921	3773.3729908953273	1912.7512967467032	1715.4159402077291	2765.9556345828455	3025.6507108660585	3590.886187010145	2490.697085172895	765.5288527161858	3016.075168372437	3701.295409981156	3236.9590530545247	2039.676435514521	7.860157431527745E-4	0.0	0.366	6.481909385498485E-4	0.18125678467911213	0.6163641279929664	0.38363587200703375	0.5	0.5	7.589978700656486E-5	9.934367605776973E-5	6.075288693994959E-5	0.9880169445895967	0.12161022525086423	-14142.035146405458	-1199.394378775646	-948.9309436677454
4700000	-16309.620360873858	-2172.5691602673164	-14137.051200606542	6153.458999778924	6153.458999778924	272279.94948093436	0.0	346.3706925857817	3049.1746841853105	2214.2022573003683	1974.9299946081023	3057.2345164385138	2693.1952690116855	4190.686365925508	2989.233548782226	1853.262548517458	3055.024776609719	3731.838738306225	3860.703808904398	2314.763410266657	1595.0743802467987	2508.036814041607	3683.241537172203	3229.0628596908605	2738.092729947962	0.0	346.3706925857817	3049.1746841853105	2214.2022573003683	1974.9299946081023	3057.2345164385138	2693.1952690116855	4190.686365925508	2989.233548782226	1853.262548517458	3055.024776609719	3731.838738306225	3860.703808904398	2314.763410266657	1595.0743802467987	2508.036814041607	3683.241537172203	3229.0628596908605	2738.092729947962	6.592199197516971E-4	0.0	0.366	0.001716944975200217	0.18356696597326583	0.6163641279929664	0.38363587200703375	0.5	0.5	6.504273534982166E-5	8.583336898419258E-5	5.1158606609686914E-5	0.994852603326934	0.2782664517956669	-14137.051200606542	-1199.394378775646	-961.4085285138372
4710000	-16305.86657946658	-2176.2459086606204	-14129.620670805958	6904.651380691557	6904.651380691557	281836.76459112344	0.0	265.58811441577643	2864.3055545450884	2255.9936593519515	2003.965972252347	3109.8319557907084	2244.5430726795917	4184.7967479755225	3606.62914830049	1842.6255956231978	3197.3792359998106	3466.1670460148916	3854.4640398335323	1726.2738279298899	1064.2469537438121	1977.0896098705289	3633.596070652568	3293.160441623118	3010.7435205832044	0.0	265.58811441577643	2864.3055545450884	2255.9936593519515	2003.965972252347	3109.8319557907084	2244.5430726795917	4184.7967479755225	3606.62914830049	1842.6255956231978	3197.3792359998106	3466.1670460148916	3854.4640398335323	1726.2738279298899	1064.2469537438121	1977.0896098705289	3633.596070652568	3293.160441623118	3010.7435205832044	6.683524391805743E-4	0.0	0.366	3.4010327157359854E-4	0.17629601678246243	0.6163641279929664	0.38363587200703375	0.5	0.5	6.68589880395677E-5	9.059798083902467E-5	5.26450047496822E-5	1.066781945984325	0.17000523368656245	-14129.620670805958	-1199.394378775646	-964.1273064077344
4720000	-16301.788291344077	-2161.685322565202	-14140.102968778874	5714.739588929691	5714.739588929691	247208.21101373876	0.0	661.2536966114471	1944.2406639314704	2161.6429203397893	2248.7477789623977	2049.5002152004736	2091.7772846945763	1922.6355439186636	3467.96919776545	1422.0576483315224	3255.639010874668	3213.290826292858	3333.5246508603173	2277.264874410575	645.0364594458575	1974.7165495185513	3454.3694587865057	3279.817889293129	2717.7185493378342	0.0	661.2536966114471	1944.2406639314704	2161.6429203397893	2248.7477789623977	2049.5002152004736	2091.7772846945763	1922.6355439186636	3467.96919776545	1422.0576483315224	3255.639010874668	3213.290826292858	3333.5246508603173	2277.264874410575	645.0364594458575	1974.7165495185513	3454.3694587865057	3279.817889293129	2717.7185493378342	7.898869053537952E-4	0.0	0.366	9.731997447972727E-5	0.17025717438025992	0.6163641279929664	0.38363587200703375	0.5	0.5	8.028150261665156E-5	1.061843283112678E-4	5.9834296101090096E-5	1.0410977391825849	0.23141483533119359	-14140.102968778874	-1199.394378775646	-950.6760884439258
4730000	-16293.115227602648	-2166.6654637913716	-14126.449763811275	5840.977294087032	5840.977294087032	253010.3669553356	0.0	465.4290296332025	3567.6374981678855	1557.3153897709033	2840.4034228260953	1770.3598860424931	2599.26106070352	1753.51138489099	4003.270924786137	1138.546176204879	3173.1332886010778	3634.049207938985	3553.1805354723097	2381.4717692565932	828.8902346242991	2062.6294048517734	3068.2793114735196	4103.123750676846	2380.3469856830698	0.0	465.4290296332025	3567.6374981678855	1557.3153897709033	2840.4034228260953	1770.3598860424931	2599.26106070352	1753.51138489099	4003.270924786137	1138.546176204879	3173.1332886010778	3634.049207938985	3553.1805354723097	2381.4717692565932	828.8902346242991	2062.6294048517734	3068.2793114735196	4103.123750676846	2380.3469856830698	7.718615880417349E-4	0.0	0.366	6.427218012774173E-4	0.15905498377697783	0.6163641279929664	0.38363587200703375	0.5	0.5	7.746501270100877E-5	1.0163822845851856E-4	6.0973404334119755E-5	1.0589358315976047	0.2374747593097438	-14126.449763811275	-1199.394378775646	-954.8237087508339
4740000	-16294.541880969182	-2151.531795239489	-14143.010085729693	6043.296386249708	6043.296386249708	222800.55490667833	0.0	145.77603697299523	3261.347459532026	1262.9227744414695	2091.6924543241585	2294.7925565745522	2141.291498906487	1816.9878850617783	2953.7009842809666	1518.8849046572975	2576.802030905499	2735.469861282181	3339.720254905008	3212.7130135529424	866.2595017532498	2005.8362001220398	2967.8578534756703	3202.5052832339843	1474.9145992466397	0.0	145.77603697299523	3261.347459532026	1262.9227744414695	2091.6924543241585	2294.7925565745522	2141.291498906487	1816.9878850617783	2953.7009842809666	1518.8849046572975	2576.802030905499	2735.469861282181	3339.720254905008	3212.7130135529424	866.2595017532498	2005.8362001220398	2967.8578534756703	3202.5052832339843	1474.9145992466397	9.158437579153894E-4	0.0	0.366	7.399052323492669E-4	0.18395842134151208	0.6163641279929664	0.38363587200703375	0.5	0.5	8.55435126763988E-5	9.695473080513741E-5	6.744783191329392E-5	0.9672699758792189	0.2195132203879513	-14143.010085729693	-1199.394378775646	-940.3272661077486
4750000	-16288.789563644108	-2166.433466578154	-14122.356097065955	6156.500795712935	6156.500795712935	253866.80150134256	0.0	172.13176831041244	3870.7236173550796	1259.0838505311676	2394.0869775465953	2549.46770063096	2032.4921141538082	2182.038992535415	3821.6954730234097	1647.5054476036532	2510.606277781644	3078.009472759888	3804.0077560591226	3236.7240988729263	969.9171857770516	2377.3138601554792	3147.9601081435626	3873.2060090613213	1888.867320310553	0.0	172.13176831041244	3870.7236173550796	1259.0838505311676	2394.0869775465953	2549.46770063096	2032.4921141538082	2182.038992535415	3821.6954730234097	1647.5054476036532	2510.606277781644	3078.009472759888	3804.0077560591226	3236.7240988729263	969.9171857770516	2377.3138601554792	3147.9601081435626	3873.2060090613213	1888.867320310553	7.432425645158791E-4	0.0	0.366	9.24330723656875E-4	0.16967381208297458	0.6163641279929664	0.38363587200703375	0.5	0.5	7.257429087675573E-5	8.264926037165772E-5	5.780784270976056E-5	0.9128451181621209	0.18918936640445863	-14122.356097065955	-1199.394378775646	-954.9082299508867
