# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Jul 25 03:59:13 AEST 2020 [seed=1595613551895]
# -threads 8 xml/biphone_binary_CMGR_2020-07-23_ch2.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
9320000	-16179.850299952439	-2184.226180481394	-13995.624119471046	6235.577289848463	6235.577289848463	309850.93096781964	0.0	972.34412749445	5573.853793770095	1995.9167438658105	1439.2294905624926	2292.435030079484	2950.7602515230697	3938.074529824157	2894.5501256954863	3306.480456167705	2247.6801250725844	3594.1491988341604	4155.450660066739	4392.84820088794	2951.5981844094003	2712.278287465252	3822.388230877123	3350.152820158458	2816.2586793048395	0.0	972.34412749445	5573.853793770095	1995.9167438658105	1439.2294905624926	2292.435030079484	2950.7602515230697	3938.074529824157	2894.5501256954863	3306.480456167705	2247.6801250725844	3594.1491988341604	4155.450660066739	4392.84820088794	2951.5981844094003	2712.278287465252	3822.388230877123	3350.152820158458	2816.2586793048395	6.064754643346664E-4	0.0	0.366	0.0011336522411476405	0.18569880937419173	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8206524979815445	6.330381319675436E-5	8.827111491636807E-5	4.534868326289293E-5	1.388777967792598	0.2825529679449585	-13995.624119471046	-1199.394378775646	-972.1182029632563
9330000	-16155.600148655287	-2174.5304970961224	-13981.069651559164	5959.374239533023	5959.374239533023	282079.8870103048	0.0	154.47495308170275	4265.898977369959	1193.2029143603784	1120.6250932159937	2060.7913893430455	2364.56680342032	3770.010677688565	2798.041834515448	2591.618316199759	2120.9097327306263	2714.959223032736	3816.966190583172	3662.146128413471	2112.388738692814	3358.871818635436	3702.966980765257	3440.0248372149185	2644.2100494936954	0.0	154.47495308170275	4265.898977369959	1193.2029143603784	1120.6250932159937	2060.7913893430455	2364.56680342032	3770.010677688565	2798.041834515448	2591.618316199759	2120.9097327306263	2714.959223032736	3816.966190583172	3662.146128413471	2112.388738692814	3358.871818635436	3702.966980765257	3440.0248372149185	2644.2100494936954	6.864397014224468E-4	0.0	0.366	6.014245573333971E-5	0.19577837263672676	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7911849570131639	7.082321253250524E-5	9.717001298851453E-5	4.9929584801693015E-5	1.3967104525043552	0.29554997712635195	-13981.069651559164	-1199.394378775646	-962.5229565456833
9340000	-16168.877158319241	-2169.1472074822937	-13999.729950836947	6137.9801567537625	6137.9801567537625	261582.79207778117	0.0	478.8158791241887	2775.406908485164	1555.4461442303113	1759.9674776727772	1618.8403580221566	2290.4172321628844	3069.0596455516957	2395.573580820409	2198.9394247023197	1977.4450572914213	2489.198785471253	3962.716701281526	4727.118745769115	1628.516771431047	1866.9586621664246	3342.6811880323125	3270.790780021682	2139.398894077266	0.0	478.8158791241887	2775.406908485164	1555.4461442303113	1759.9674776727772	1618.8403580221566	2290.4172321628844	3069.0596455516957	2395.573580820409	2198.9394247023197	1977.4450572914213	2489.198785471253	3962.716701281526	4727.118745769115	1628.516771431047	1866.9586621664246	3342.6811880323125	3270.790780021682	2139.398894077266	6.960017261606588E-4	0.0	0.366	0.0019812990073546977	0.20799436767596705	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8512132922603721	8.479556974155206E-5	1.1049676831392724E-4	5.9443129710445984E-5	1.35446145597215	0.27466956364397943	-13999.729950836947	-1199.394378775646	-956.8012366134415
9350000	-16162.606651507585	-2162.087403006721	-14000.519248500865	5455.713598983372	5455.713598983372	246079.96580763315	0.0	258.9872440997703	2647.659028080346	1545.81621100318	2058.774313137442	1540.670790774148	2107.4153113241687	3367.104758971029	3102.9626130447596	2025.3776904937101	1895.940294211563	2710.138058288215	3921.651427686719	2532.955263622954	1957.9397030971802	3095.84843289129	3198.977749731422	3396.4389745563635	2523.603712256036	0.0	258.9872440997703	2647.659028080346	1545.81621100318	2058.774313137442	1540.670790774148	2107.4153113241687	3367.104758971029	3102.9626130447596	2025.3776904937101	1895.940294211563	2710.138058288215	3921.651427686719	2532.955263622954	1957.9397030971802	3095.84843289129	3198.977749731422	3396.4389745563635	2523.603712256036	7.765702490519945E-4	0.0	0.366	3.3535107119954085E-4	0.20252058458627437	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8595999836694146	7.602103361552976E-5	9.191583511184208E-5	5.68454248736996E-5	1.3234405302150785	0.35853366068231524	-14000.519248500865	-1199.394378775646	-949.874022738414
9360000	-16150.679188063106	-2156.881134246095	-13993.79805381701	6642.304515234129	6642.304515234129	226137.14064014523	0.0	124.77582122627798	2799.0919029380434	1786.0541251955801	1949.7419551652677	1030.716265872481	1942.6090059260794	2432.976320280366	2143.3186139843124	1590.1750522082818	1783.9704362310083	2581.7194448278397	3403.6242017390887	3309.491161440677	1323.4202895285339	2154.2192886651787	2632.1222936908157	3146.259473692007	2252.3399891104996	0.0	124.77582122627798	2799.0919029380434	1786.0541251955801	1949.7419551652677	1030.716265872481	1942.6090059260794	2432.976320280366	2143.3186139843124	1590.1750522082818	1783.9704362310083	2581.7194448278397	3403.6242017390887	3309.491161440677	1323.4202895285339	2154.2192886651787	2632.1222936908157	3146.259473692007	2252.3399891104996	7.503506483169662E-4	0.0	0.366	0.003116708173655388	0.1639089987647767	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9030130270184372	9.066836340687635E-5	1.1985996628591616E-4	6.810381996151636E-5	1.2778895052701533	0.30062118294872564	-13993.79805381701	-1199.394378775646	-943.7886946592209
9370000	-16166.63892268665	-2159.0397021714575	-14007.599220515192	6084.780733128024	6084.780733128024	237947.3016314677	0.0	234.04113275151394	3642.711196683887	1738.6906667849514	2115.712591905256	1962.0293002344074	2083.8546824209334	2094.596249036878	2519.7615012609613	2068.1968108264778	1996.9601248346457	2767.837608813049	3879.060270185705	2402.2754944250114	1505.8817101073419	2033.3669313472835	3609.2401167638636	3467.117058880557	2208.66270087442	0.0	234.04113275151394	3642.711196683887	1738.6906667849514	2115.712591905256	1962.0293002344074	2083.8546824209334	2094.596249036878	2519.7615012609613	2068.1968108264778	1996.9601248346457	2767.837608813049	3879.060270185705	2402.2754944250114	1505.8817101073419	2033.3669313472835	3609.2401167638636	3467.117058880557	2208.66270087442	8.585144104738812E-4	0.0	0.366	0.0010273609927661375	0.1677323457959629	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8119728653733542	7.630103034172754E-5	9.323718190475444E-5	6.29334891650015E-5	1.2138611925612872	0.30345108328875087	-14007.599220515192	-1199.394378775646	-947.0892092682684
9380000	-16152.992173777886	-2169.138105090481	-13983.854068687404	6485.892996243557	6485.892996243557	259557.79632367883	0.0	746.2490361859407	2504.4796201090485	3265.8507259818857	2371.178943005607	1926.5038609042836	2206.3083293114014	2502.1204143540785	3186.8324878879334	2348.790276077588	1894.558168803922	3195.052578000566	3809.6572706669394	2992.3222100617445	1496.917291064198	2090.6871096536483	2996.3796457963635	3148.134051037967	2754.8133065241072	0.0	746.2490361859407	2504.4796201090485	3265.8507259818857	2371.178943005607	1926.5038609042836	2206.3083293114014	2502.1204143540785	3186.8324878879334	2348.790276077588	1894.558168803922	3195.052578000566	3809.6572706669394	2992.3222100617445	1496.917291064198	2090.6871096536483	2996.3796457963635	3148.134051037967	2754.8133065241072	6.755711121766855E-4	0.0	0.366	3.2517735780097717E-4	0.15736899941879534	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8321280479446985	7.288576423958819E-5	9.653826863733214E-5	5.848299566728325E-5	1.3752095908296298	0.1893275928243094	-13983.854068687404	-1199.394378775646	-956.5608820943656
9390000	-16164.385511671784	-2165.350735032675	-13999.03477663911	6101.309001962445	6101.309001962445	255935.36146682437	0.0	616.3128984878431	3591.9439848702245	2046.3638724461985	1986.1622112636076	1860.7976497921977	1940.2758846640083	2231.51416355193	2531.567574516116	3233.61607379864	1781.2211837166737	3026.7356898452326	4785.62504444466	1273.5604680124052	1109.2087466048163	2039.942294760405	2821.964746574217	3478.720136934512	2790.3525273490095	0.0	616.3128984878431	3591.9439848702245	2046.3638724461985	1986.1622112636076	1860.7976497921977	1940.2758846640083	2231.51416355193	2531.567574516116	3233.61607379864	1781.2211837166737	3026.7356898452326	4785.62504444466	1273.5604680124052	1109.2087466048163	2039.942294760405	2821.964746574217	3478.720136934512	2790.3525273490095	7.531639933000514E-4	0.0	0.366	0.003020098257470625	0.1427881056223715	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7899747924257919	6.82355909034159E-5	8.50116858373407E-5	5.873057307125142E-5	1.2486327785271496	0.19752760645335543	-13999.03477663911	-1199.394378775646	-953.6250807730495
9400000	-16149.095338981104	-2164.982580927378	-13984.112758053727	5753.250890765358	5753.250890765358	252462.8998413407	0.0	354.567242259986	3046.5560275399557	2373.920081313868	2503.0113667501196	1757.036643804339	1969.9021728255898	2357.150675876235	2951.3892849598997	2587.7076730518384	1791.3205820730159	3068.6774299360577	4506.871713756046	1900.931972881611	1489.4367446196072	2516.860375370649	2658.28677665289	3281.419722896516	2381.367053745972	0.0	354.567242259986	3046.5560275399557	2373.920081313868	2503.0113667501196	1757.036643804339	1969.9021728255898	2357.150675876235	2951.3892849598997	2587.7076730518384	1791.3205820730159	3068.6774299360577	4506.871713756046	1900.931972881611	1489.4367446196072	2516.860375370649	2658.28677665289	3281.419722896516	2381.367053745972	7.895242667015988E-4	0.0	0.366	8.916828593154626E-4	0.2100357370922321	0.6163641279929664	0.38363587200703375	0.5	0.5	1.0428859562497037	5.8626152899518246E-5	6.606072251481228E-5	5.295146846013707E-5	1.062233686809006	0.15109694763742218	-13984.112758053727	-1199.394378775646	-952.601252782195
9410000	-16138.39547611474	-2162.6983513772675	-13975.697124737471	5721.518220703725	5721.518220703725	242437.36738810342	0.0	658.20656402996	3948.441328440122	1692.8956418183832	2169.1034064602536	1669.7182113263318	1728.4970861224451	3327.200244965044	3050.3927853883147	2123.3442051846964	1733.7957357307093	3057.7224814448114	4210.678926957601	2099.2107080843025	1176.8505613491109	1819.0824121597875	2740.183887039003	3729.475486717631	2186.436555859224	0.0	658.20656402996	3948.441328440122	1692.8956418183832	2169.1034064602536	1669.7182113263318	1728.4970861224451	3327.200244965044	3050.3927853883147	2123.3442051846964	1733.7957357307093	3057.7224814448114	4210.678926957601	2099.2107080843025	1176.8505613491109	1819.0824121597875	2740.183887039003	3729.475486717631	2186.436555859224	8.165640111545393E-4	0.0	0.366	6.227954081761508E-6	0.18338688434303335	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7202024242637496	6.502353116941896E-5	8.259258608572127E-5	5.823540593579595E-5	1.1937279826354228	0.14754350622987195	-13975.697124737471	-1199.394378775646	-950.6922989560342
9420000	-16147.291828578283	-2158.68845537083	-13988.603373207454	5443.10249204751	5443.10249204751	228076.98042190954	0.0	348.46898263855036	4860.060401904438	1908.2243756046869	1474.985994137553	1349.553822460418	1710.3775729013012	1356.8379002583727	2993.1486098494493	1188.5440008117253	1518.9755080904272	3402.577709085378	4239.217396466709	1560.1727430261842	918.0550752268751	2669.9868055514635	2039.9142943390243	3318.7267336088908	2116.062288372933	0.0	348.46898263855036	4860.060401904438	1908.2243756046869	1474.985994137553	1349.553822460418	1710.3775729013012	1356.8379002583727	2993.1486098494493	1188.5440008117253	1518.9755080904272	3402.577709085378	4239.217396466709	1560.1727430261842	918.0550752268751	2669.9868055514635	2039.9142943390243	3318.7267336088908	2116.062288372933	9.317446694710114E-4	0.0	0.366	5.252792888994865E-4	0.15514671247075013	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9596511337932341	7.507330406194097E-5	1.0122721177254862E-4	6.431705889124915E-5	1.303865638102594	0.1519399178679861	-13988.603373207454	-1199.394378775646	-946.4786034809887
9430000	-16142.744396783883	-2157.4889672213862	-13985.255429562496	4886.223824287327	4886.223824287327	229676.43171442993	0.0	386.93670394768696	4228.852114662033	894.9783371534593	1424.206565304548	2072.9569681164376	2211.780740267552	1351.9900148596566	3054.4565311420515	1476.7011877713512	2472.860324808688	2886.331941722964	4364.234228789724	1627.5792321970503	604.7390730498194	3462.2167463585406	2805.4349478249915	3273.555634958866	1998.5718652595472	0.0	386.93670394768696	4228.852114662033	894.9783371534593	1424.206565304548	2072.9569681164376	2211.780740267552	1351.9900148596566	3054.4565311420515	1476.7011877713512	2472.860324808688	2886.331941722964	4364.234228789724	1627.5792321970503	604.7390730498194	3462.2167463585406	2805.4349478249915	3273.555634958866	1998.5718652595472	8.39861751686402E-4	0.0	0.366	1.0276068451605374E-4	0.16254886078128838	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9050161261111439	7.470149042358347E-5	9.498430063883544E-5	6.759220727899419E-5	1.1574792701187757	0.18509359791960325	-13985.255429562496	-1199.394378775646	-944.6911674913862
9440000	-16165.660478585225	-2165.7623675713476	-13999.898111013877	5912.590194337095	5912.590194337095	248319.00127362227	0.0	221.06520338741055	3302.8928947970185	1234.2975624626174	1254.2811441489603	2504.2810577120463	1400.9923955644458	1446.5376713490284	2973.169803700079	1439.4630651850935	2588.791925488565	2753.6706236459895	4601.963265317082	1383.935164741839	658.0232885938271	2809.6954716565742	2917.085971526787	3483.179045506458	2490.829863214761	0.0	221.06520338741055	3302.8928947970185	1234.2975624626174	1254.2811441489603	2504.2810577120463	1400.9923955644458	1446.5376713490284	2973.169803700079	1439.4630651850935	2588.791925488565	2753.6706236459895	4601.963265317082	1383.935164741839	658.0232885938271	2809.6954716565742	2917.085971526787	3483.179045506458	2490.829863214761	8.169590333849549E-4	0.0	0.366	0.0024822958666196725	0.18265264845300797	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9329270516810393	5.942797645719435E-5	7.055711953075486E-5	5.532240933261773E-5	1.0763180293467827	0.2951485612848316	-13999.898111013877	-1199.394378775646	-953.6720760617586
9450000	-16168.90568684322	-2159.9349158751534	-14008.970770968066	5227.24023429119	5227.24023429119	237437.54837225532	0.0	149.7490418878593	3494.124485625931	2100.375991972615	1032.003517351115	2214.171112444901	1530.2274836994284	2131.5964032236634	2950.4217521852547	1479.9791845009356	2307.8120203793696	2412.2721369634505	4544.164100974968	2741.6928155959067	799.184054807059	2695.5166567762444	1845.1818511249337	3132.364581659644	2256.45674077072	0.0	149.7490418878593	3494.124485625931	2100.375991972615	1032.003517351115	2214.171112444901	1530.2274836994284	2131.5964032236634	2950.4217521852547	1479.9791845009356	2307.8120203793696	2412.2721369634505	4544.164100974968	2741.6928155959067	799.184054807059	2695.5166567762444	1845.1818511249337	3132.364581659644	2256.45674077072	8.707092972473579E-4	0.0	0.366	0.001375684887480413	0.1886392084745565	0.6163641279929664	0.38363587200703375	0.5	0.5	0.854586968812671	6.0505100820977866E-5	6.393312430548156E-5	6.14087943681321E-5	1.020671269860077	0.23559103020016264	-14008.970770968066	-1199.394378775646	-947.4135142784828
