# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Jul 24 20:01:19 AEST 2020 [seed=1595584878542]
# -threads 8 xml/biphone_binary_CMGR_2020-07-23_ch1.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Arandic)	tmrca(Bandjalangic)	tmrca(CentralNSW)	tmrca(Gumbaynggiric)	tmrca(Kalkatungic)	tmrca(KanyaraMatharta)	tmrca(Karnic)	tmrca(Kartu)	tmrca(Marrngu)	tmrca(Mayi)	tmrca(Ngayarta)	tmrca(NgumpinYapa)	tmrca(PamaMaric)	tmrca(SouthWest)	tmrca(ThuraYura)	tmrca(WakaKabi)	tmrca(Warluwaric)	tmrca(Wati)	tmrca(Yolngu)	age(Arandic)	age(Bandjalangic)	age(CentralNSW)	age(Gumbaynggiric)	age(Kalkatungic)	age(KanyaraMatharta)	age(Karnic)	age(Kartu)	age(Marrngu)	age(Mayi)	age(Ngayarta)	age(NgumpinYapa)	age(PamaMaric)	age(SouthWest)	age(ThuraYura)	age(WakaKabi)	age(Warluwaric)	age(Wati)	age(Yolngu)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	bcov.alpha	bcov.s	frequencies1	frequencies2	hfrequencies1	hfrequencies2	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
12980000	-16151.187761142028	-2155.1710351023567	-13996.016726039672	5808.508662428064	5808.508662428064	225713.23539157017	0.0	113.17961583551715	3351.1740366870845	1852.5442462034239	1480.9343105927253	3459.07186218232	1444.2726060992043	2062.5966187113227	3981.1742161888874	564.9616082461586	2736.9798254974557	3165.8568669522983	3227.917817818089	2659.253066367458	1500.8365264562965	1561.4622504426693	2456.794468161387	3866.6736603802096	2001.2337320746788	0.0	113.17961583551715	3351.1740366870845	1852.5442462034239	1480.9343105927253	3459.07186218232	1444.2726060992043	2062.5966187113227	3981.1742161888874	564.9616082461586	2736.9798254974557	3165.8568669522983	3227.917817818089	2659.253066367458	1500.8365264562965	1561.4622504426693	2456.794468161387	3866.6736603802096	2001.2337320746788	8.742617937810978E-4	0.0	0.366	3.239373347245359E-4	0.14191310254535613	0.6163641279929664	0.38363587200703375	0.5	0.5	0.878393604615966	9.528672659952785E-5	1.1806157533236582E-4	7.367311937025488E-5	1.1448730618615617	0.2303706477203813	-13996.016726039672	-1199.394378775646	-942.7261353025918
12990000	-16148.290898533916	-2131.040024791454	-14017.250873742461	5579.2651371453085	5579.2651371453085	181894.81131514203	0.0	149.51308446138208	2027.7579395485748	1249.7670703918648	951.3594870941639	1893.4625714247359	1599.1954120020494	1299.806907022579	2574.592027129534	736.684592369448	2184.9262891405424	2540.6824951315552	2689.9319009370374	3092.768903341898	1083.4119694943015	1191.7533757249346	1716.1445473213153	3270.202171495821	1361.1087946025766	0.0	149.51308446138208	2027.7579395485748	1249.7670703918648	951.3594870941639	1893.4625714247359	1599.1954120020494	1299.806907022579	2574.592027129534	736.684592369448	2184.9262891405424	2540.6824951315552	2689.9319009370374	3092.768903341898	1083.4119694943015	1191.7533757249346	1716.1445473213153	3270.202171495821	1361.1087946025766	0.001000910941538926	0.0	0.366	5.007555181757402E-5	0.16056417790880406	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7956923920794706	1.1447544479291034E-4	1.3894785665593678E-4	8.818483467987472E-5	1.12800467221007	0.2082696552056932	-14017.250873742461	-1199.394378775646	-919.020519285713
13000000	-16130.087283114502	-2141.9547334325234	-13988.132549681979	5586.271222217685	5586.271222217685	201086.5391363762	0.0	250.70770519550922	2741.310918917155	1069.8653234591422	872.3390252732532	2257.9679755740535	1559.3834420744417	1834.5370583186768	3033.926417506435	754.2559005820851	3689.7261631411516	2864.306992656036	2725.144924601723	3456.911376036028	1273.6006435076697	1230.6106634406378	1889.3077730041632	3307.3966019342724	1799.169202900807	0.0	250.70770519550922	2741.310918917155	1069.8653234591422	872.3390252732532	2257.9679755740535	1559.3834420744417	1834.5370583186768	3033.926417506435	754.2559005820851	3689.7261631411516	2864.306992656036	2725.144924601723	3456.911376036028	1273.6006435076697	1230.6106634406378	1889.3077730041632	3307.3966019342724	1799.169202900807	9.271060428670097E-4	0.0	0.366	0.002283619437302538	0.1757710194113802	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8161865646326765	1.0100131866880368E-4	1.2347039451458038E-4	7.910815515192674E-5	1.106551350259059	0.3184006878671416	-13988.132549681979	-1199.394378775646	-929.8892677576574
13010000	-16109.796352724145	-2136.146511783457	-13973.649840940687	4251.142493368125	4251.142493368125	187595.34158935928	0.0	75.95613455723851	2426.0472139029216	886.3421605302627	687.3140844235893	2440.1701131764407	1399.3433536606537	1563.09356811209	3049.24650235546	757.105751395686	3062.731153749139	2758.6355653873043	2614.8475957596606	2687.6750672466683	1169.8427406561304	1086.3488126137534	1763.197769614795	3292.3434852145965	1287.7159714581305	0.0	75.95613455723851	2426.0472139029216	886.3421605302627	687.3140844235893	2440.1701131764407	1399.3433536606537	1563.09356811209	3049.24650235546	757.105751395686	3062.731153749139	2758.6355653873043	2614.8475957596606	2687.6750672466683	1169.8427406561304	1086.3488126137534	1763.197769614795	3292.3434852145965	1287.7159714581305	9.8355801674665E-4	0.0	0.366	0.0020239905009092067	0.16212343997226497	0.6163641279929664	0.38363587200703375	0.5	0.5	0.810854427357938	1.1876869193466032E-4	1.629968951254109E-4	8.961005378867919E-5	1.2085705166681193	0.17776550243075895	-13973.649840940687	-1199.394378775646	-921.8481641157642
13020000	-16137.227550342592	-2146.441507214729	-13990.786043127862	5293.327978712424	5293.327978712424	203435.54040276512	0.0	362.52744789578816	1688.9545738184902	978.8415234390002	938.537136093646	2957.1391168579707	1534.2343394244106	1636.9160641988422	3801.8787870492897	1262.1712042580798	3549.424284400592	2406.0929184793404	2831.8902061826716	3288.6096117395464	1248.5277850790742	1542.5232249106969	1824.4329741225527	3565.9225166827487	1588.46844787282	0.0	362.52744789578816	1688.9545738184902	978.8415234390002	938.537136093646	2957.1391168579707	1534.2343394244106	1636.9160641988422	3801.8787870492897	1262.1712042580798	3549.424284400592	2406.0929184793404	2831.8902061826716	3288.6096117395464	1248.5277850790742	1542.5232249106969	1824.4329741225527	3565.9225166827487	1588.46844787282	7.41890413652925E-4	0.0	0.366	0.0017110873293719377	0.18702760530662377	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7926782386379421	9.043346202116809E-5	1.1475565949140563E-4	7.354793239355901E-5	1.135961110985834	0.22363213114078986	-13990.786043127862	-1199.394378775646	-934.0938147930724
13030000	-16114.866082799635	-2151.637099359669	-13963.228983439967	6093.264317841085	6093.264317841085	221135.82873005082	0.0	118.0101002107334	2485.936723435413	1337.7511194242973	1146.8556024435788	2464.6285607876066	1714.8427880787333	2308.5577307495673	3552.373385819862	2010.537122326709	3429.728631039112	2804.548942363008	3134.4014750976467	2567.329451489433	1303.8770675923188	1465.1091276288932	2028.615800112672	3498.1112967916806	2066.834549938767	0.0	118.0101002107334	2485.936723435413	1337.7511194242973	1146.8556024435788	2464.6285607876066	1714.8427880787333	2308.5577307495673	3552.373385819862	2010.537122326709	3429.728631039112	2804.548942363008	3134.4014750976467	2567.329451489433	1303.8770675923188	1465.1091276288932	2028.615800112672	3498.1112967916806	2066.834549938767	8.822396509702674E-4	0.0	0.366	0.001058239539981593	0.18933413850179565	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8538031800944528	8.532731572639661E-5	1.1948608491452046E-4	6.618318776915609E-5	1.207461529945974	0.3189329569371248	-13963.228983439967	-1199.394378775646	-939.344590812298
13040000	-16136.575256642162	-2157.4596241878626	-13979.115632454299	6157.528188646627	6157.528188646627	232138.52966495574	0.0	357.98310302938586	2679.26913969143	1351.6174513509266	1965.7669207706485	3215.2547243439353	1689.123225254241	2114.607028836365	3629.8902608419216	1986.6831547532988	2650.787997425478	2820.4755027214237	3397.7380244120877	1970.3851198318757	1610.3556987560855	2189.7962171240483	2351.3065323854053	3718.266150088134	2489.3192273403	0.0	357.98310302938586	2679.26913969143	1351.6174513509266	1965.7669207706485	3215.2547243439353	1689.123225254241	2114.607028836365	3629.8902608419216	1986.6831547532988	2650.787997425478	2820.4755027214237	3397.7380244120877	1970.3851198318757	1610.3556987560855	2189.7962171240483	2351.3065323854053	3718.266150088134	2489.3192273403	7.910400197791231E-4	0.0	0.366	0.0011924977272139124	0.18861545464720778	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8615991748585344	7.853579105197923E-5	1.1102564703104994E-4	6.464311503688671E-5	1.1587161198718439	0.3300628934599907	-13979.115632454299	-1199.394378775646	-944.9014879310639
13050000	-16144.13979239732	-2154.547724718312	-13989.592067679008	6921.871821820888	6921.871821820888	221804.47902100076	0.0	69.33269000430666	2471.48028535096	780.8583645542354	1980.2960169133778	2631.777288837663	1541.8776818174042	1986.7219454310039	2644.426538536167	1173.591017980888	3381.310939363088	2843.2021259000926	3199.5471871957916	1843.7236213579201	1206.6110461436017	1221.5223940229057	2393.9463384537667	3280.3335636826914	2244.8937512907382	0.0	69.33269000430666	2471.48028535096	780.8583645542354	1980.2960169133778	2631.777288837663	1541.8776818174042	1986.7219454310039	2644.426538536167	1173.591017980888	3381.310939363088	2843.2021259000926	3199.5471871957916	1843.7236213579201	1206.6110461436017	1221.5223940229057	2393.9463384537667	3280.3335636826914	2244.8937512907382	8.787780873234935E-4	0.0	0.366	7.996185699318984E-4	0.19163468745547932	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8730860301948774	8.16679084872132E-5	1.1941322199186878E-4	6.447828383587328E-5	1.186614009778246	0.43507387157958305	-13989.592067679008	-1199.394378775646	-941.1228142469733
13060000	-16143.4491714445	-2145.5918142450005	-13997.857357199498	5831.98773898775	5831.98773898775	208846.51004497657	0.0	147.07073368245122	3493.6824617830825	1077.4400492327388	1515.9589066035367	1937.4391277381108	1502.0752477919812	1991.3025491279661	1976.2374408736869	1448.7525456078915	2913.756901855656	2662.395441416105	2985.3502215654803	1498.2916098141623	1433.3356898563425	2039.9504631842192	1925.0436721507338	3198.8351318687423	2016.6404401391878	0.0	147.07073368245122	3493.6824617830825	1077.4400492327388	1515.9589066035367	1937.4391277381108	1502.0752477919812	1991.3025491279661	1976.2374408736869	1448.7525456078915	2913.756901855656	2662.395441416105	2985.3502215654803	1498.2916098141623	1433.3356898563425	2039.9504631842192	1925.0436721507338	3198.8351318687423	2016.6404401391878	9.111911370361645E-4	0.0	0.366	1.0738388671321191E-5	0.2067183599944686	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7057864266164094	7.785256795056592E-5	1.0062786477734886E-4	6.974644083111618E-5	1.0978364004313717	0.24054113200861793	-13997.857357199498	-1199.394378775646	-933.5887193513303
13070000	-16154.893253419361	-2152.238408744017	-14002.654844675344	6177.018619837134	6177.018619837134	217775.2408742425	0.0	156.8045490184889	3658.004786489512	1288.975350591044	2724.2887942771463	1855.2403187984244	1331.4038708413714	1848.2769487841329	3127.3993104658007	1544.2003021748433	3302.714742540485	2630.0228399622642	3013.988439178385	1912.0096313387462	1174.9481451309928	1520.2358390400457	1870.293015324812	3601.201339956833	1743.041132721013	0.0	156.8045490184889	3658.004786489512	1288.975350591044	2724.2887942771463	1855.2403187984244	1331.4038708413714	1848.2769487841329	3127.3993104658007	1544.2003021748433	3302.714742540485	2630.0228399622642	3013.988439178385	1912.0096313387462	1174.9481451309928	1520.2358390400457	1870.293015324812	3601.201339956833	1743.041132721013	8.671750163281803E-4	0.0	0.366	1.5559596502845435E-4	0.18769973184627067	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7725789860223473	8.871987397968784E-5	1.1671122597753356E-4	6.949102422450709E-5	1.3007042533382953	0.12168202671321518	-14002.654844675344	-1199.394378775646	-939.9744335375239
13080000	-16168.354085077468	-2166.7982229545432	-14001.555862122925	5866.344976854205	5866.344976854205	250306.3013923755	0.0	238.43163155563101	3941.4307001308925	2378.5920527192557	3064.3399062421536	2505.2944001064816	1527.9867082583323	2178.204772192232	3584.97097278993	1147.563636520311	4117.937247306303	3659.92602770674	3906.737971894011	2363.298416633128	1277.7513860272588	1516.557174513931	2242.7330595600183	3706.4107113740756	2665.384320191726	0.0	238.43163155563101	3941.4307001308925	2378.5920527192557	3064.3399062421536	2505.2944001064816	1527.9867082583323	2178.204772192232	3584.97097278993	1147.563636520311	4117.937247306303	3659.92602770674	3906.737971894011	2363.298416633128	1277.7513860272588	1516.557174513931	2242.7330595600183	3706.4107113740756	2665.384320191726	8.017980192851264E-4	0.0	0.366	3.246751973252424E-4	0.203305530269876	0.6163641279929664	0.38363587200703375	0.5	0.5	0.8461468671393699	7.941199904300952E-5	1.1334590648719858E-4	6.154467265149821E-5	1.2077595563789387	0.25808968414228567	-14001.555862122925	-1199.394378775646	-954.3258467725079
13090000	-16162.8285230528	-2163.159433039864	-13999.669090012936	6391.290706245918	6391.290706245918	245409.07729115497	0.0	554.0810631671517	3028.8415428665044	1576.2906357495417	2494.437957974672	2388.0715078398503	1586.5789808226552	2537.972400414736	3232.448543096036	1479.4682321258226	2795.1725035259033	3278.6689969149097	4066.8248739568066	2751.5987546683587	857.3736286276026	1739.5238755469961	2295.8479207261707	3351.8441831558157	2644.6523194644387	0.0	554.0810631671517	3028.8415428665044	1576.2906357495417	2494.437957974672	2388.0715078398503	1586.5789808226552	2537.972400414736	3232.448543096036	1479.4682321258226	2795.1725035259033	3278.6689969149097	4066.8248739568066	2751.5987546683587	857.3736286276026	1739.5238755469961	2295.8479207261707	3351.8441831558157	2644.6523194644387	7.072202544156044E-4	0.0	0.366	2.187015793940042E-4	0.18783508887485242	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9582465443611015	7.093242953037677E-5	9.372216819133709E-5	5.837854833617335E-5	1.1658588500456775	0.1529628582385588	-13999.669090012936	-1199.394378775646	-950.5850372651893
13100000	-16164.24638819027	-2165.4166485927863	-13998.829739597482	6699.904327613186	6699.904327613186	251653.53852977778	0.0	895.9139033386122	2886.2325096955933	1879.9090586106756	2079.2410573355965	2667.824813629675	1704.3351657052497	2076.142027405858	2653.5157402267396	1855.796415762717	3784.4677877986496	3153.6797319096027	4140.605786903378	3123.052713178695	1197.9883999904353	2226.2618034285797	2561.341384559744	3305.369809636612	2278.0944118831844	0.0	895.9139033386122	2886.2325096955933	1879.9090586106756	2079.2410573355965	2667.824813629675	1704.3351657052497	2076.142027405858	2653.5157402267396	1855.796415762717	3784.4677877986496	3153.6797319096027	4140.605786903378	3123.052713178695	1197.9883999904353	2226.2618034285797	2561.341384559744	3305.369809636612	2278.0944118831844	7.201986889639548E-4	0.0	0.366	6.358233840406004E-4	0.15163983682052265	0.6163641279929664	0.38363587200703375	0.5	0.5	0.7537752410496413	6.801292339213638E-5	9.556211278758017E-5	5.90485209958868E-5	1.1378353932592082	0.24008046325705681	-13998.829739597482	-1199.394378775646	-952.999999418782
13110000	-16159.44536123067	-2161.721412877972	-13997.723948352697	6169.306748767989	6169.306748767989	242746.73071473534	0.0	335.3568370086329	2026.2045013074844	2024.2590654341348	2137.0086076333587	4027.611198659331	1997.8372667991223	1509.9340526093315	1784.1247156793536	1521.7135219167542	4000.6835276739384	3000.7646019229414	3714.3794824762317	4503.081538208612	1595.5100340244474	1844.3065801390906	2118.104448301052	3546.763707407319	2224.899670267959	0.0	335.3568370086329	2026.2045013074844	2024.2590654341348	2137.0086076333587	4027.611198659331	1997.8372667991223	1509.9340526093315	1784.1247156793536	1521.7135219167542	4000.6835276739384	3000.7646019229414	3714.3794824762317	4503.081538208612	1595.5100340244474	1844.3065801390906	2118.104448301052	3546.763707407319	2224.899670267959	7.903988992170073E-4	0.0	0.366	0.0032628588400510266	0.16548030875846526	0.6163641279929664	0.38363587200703375	0.5	0.5	0.9032002510749922	7.03580427117568E-5	9.087204654848147E-5	5.695028534804278E-5	1.1905356161788114	0.23337050796073652	-13997.723948352697	-1199.394378775646	-949.4956458973267
