# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon May 13 20:56:03 BST 2019 [seed=666]
# -overwrite -seed 666 testPiecewisePopulationSizeModel.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	piecewise.logPopSize	N0	piecewise.growthRate1	piecewise.growthRate2	transitionTimes	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
329000	-3932.901274764494	-82.84932877110873	-3850.051945993385	60.817072511480454	1933.1829274885195	229.5904071757301	0.1510880064864668	1.1630990138353896	-0.1388260329132779	-0.06995994196073638	20.0	17.289120386941004	0.27396687054773977	0.21446657562150664	0.2567370368666364	0.254829516964117	9.197296770192782E-4	9.197296770192783E-4	-3850.051945993385	0.0	-82.45854216496828
330000	-3936.565325659822	-88.10669768728148	-3848.4586279725404	66.70472143772365	1927.2952785622763	248.9860714370808	0.579907726637265	1.7858736345813593	-0.2037541269795001	-0.0022318990746831267	20.0	14.224109998442113	0.265504724622872	0.2232817648143881	0.250589270426829	0.2606242401359107	8.442038376788069E-4	8.442038376788068E-4	-3848.4586279725404	0.0	-88.06034531452136
331000	-3933.163780002332	-86.53502102849636	-3846.6287589738354	66.00994646502546	1927.9900535349745	249.5763419554723	0.5216729243630175	1.6848439097715642	-0.14245240981450374	-0.05369335063235732	20.0	19.295775129279843	0.2821905252283041	0.2032133537381723	0.259185556016143	0.25541056501738035	8.668497778666605E-4	8.668497778666605E-4	-3846.6287589738354	0.0	-85.85468777604649
332000	-3938.0883601830533	-84.23543845509916	-3853.8529217279543	66.06985558006939	1927.9301444199307	251.6734976390889	0.47620689652251036	1.6099560758162663	-0.17310960339572481	-0.036285246210114475	20.0	12.330056257942115	0.26905976653627856	0.20984544420963924	0.2701169381637867	0.2509778510902953	8.358475888289492E-4	8.358475888289493E-4	-3853.8529217279543	0.0	-84.538329848734
333000	-3936.1445369061767	-80.61021836954664	-3855.53431853663	58.6053970326879	1935.394602967312	223.71204732744377	0.7028322576475211	2.0194642584503764	-0.13162859352971767	-0.05899642764201643	20.0	15.233069052988187	0.29721517681289833	0.20371212168139166	0.24809485041541446	0.2509778510902953	9.314045029790638E-4	9.314045029790639E-4	-3855.53431853663	0.0	-80.25692939220524
334000	-3930.37178691533	-80.62202727364496	-3849.749759641685	59.83158286635175	1934.1684171336483	214.43613875878444	1.6835198080094593	5.3844749741010745	-0.13983081620794519	-0.04598962061141035	20.0	16.30168181628641	0.28248447057702464	0.20574496326604266	0.2537117800289651	0.2580587861279673	9.87026320420337E-4	9.870263204203368E-4	-3849.749759641685	0.0	-78.90589197227548
335000	-3936.02626088919	-87.74101291346052	-3848.2852479757294	63.34634355580111	1930.653656444199	247.0521568317534	1.3104444834919264	3.707821411403906	-0.17542420916797985	-0.02453678713316219	20.0	18.72051651758535	0.2800826617469656	0.2191552940207911	0.25129557174731826	0.24946647248492473	8.343387626327278E-4	8.343387626327277E-4	-3848.2852479757294	0.0	-86.42649035371664
336000	-3934.223738938153	-83.02912145718561	-3851.1946174809673	61.224271307511714	1932.7757286924882	232.18480331815147	0.34598234633013164	1.41337766429475	-0.12686392164316407	-0.06507395562296217	20.0	15.009323892208725	0.2800826617469656	0.20096345312943123	0.2709443133225865	0.24800957180101632	9.79668435687107E-4	9.79668435687107E-4	-3851.1946174809673	0.0	-82.86693174453012
337000	-3932.01455519754	-86.68081676146922	-3845.333738436071	60.796410883090125	1933.2035891169098	236.36634264655981	1.5020843478256076	4.49104021133657	-0.15042727056339258	-0.06663557189193604	20.0	17.758751356601284	0.30584623324656135	0.20688512129387882	0.24046081663702912	0.2468078288225304	8.936032765316945E-4	8.936032765316945E-4	-3845.333738436071	0.0	-85.1351691344535
338000	-3938.907767448954	-86.595409096681	-3852.312358352273	58.4735468108905	1935.5264531891096	219.42667658018195	2.210128186261387	9.116884977541233	-0.11584069440696758	-0.14098271961228293	20.0	12.75039171383036	0.2854616346267328	0.19278427096592152	0.2697327923240721	0.2520213020832732	9.887111928056707E-4	9.88711192805671E-4	-3852.312358352273	0.0	-84.29647973371141
339000	-3933.496660665361	-78.72627772975939	-3854.770382935602	60.839303357947834	1933.1606966420522	222.17207502285555	0.2812693723045837	1.3248104231113078	-0.14681853749263887	-0.04743640292529604	20.0	13.717604428937559	0.2909381061136227	0.22572261391637677	0.24739306548910664	0.2359462144808935	8.390630086895826E-4	8.390630086895826E-4	-3854.770382935602	0.0	-78.86434822455124
340000	-3936.5290167734634	-83.31382548050117	-3853.215191292962	64.17899897745494	1929.821001022545	239.84993062092047	0.8063636313557848	2.2397486088026413	-0.11991713879955375	-0.09033737167783626	20.0	21.150949161035555	0.2890614047431202	0.19965632845218664	0.2662812231546168	0.245001043650076	9.797076665209825E-4	9.797076665209823E-4	-3853.215191292962	0.0	-82.12099530872588
341000	-3946.3065041059945	-90.98871956465683	-3855.3177845413375	62.50077592972319	1931.4992240702768	239.1654733976431	3.1439214699217395	23.194645854903364	-0.12910031921388226	-0.07151832610600985	20.0	30.434689329275564	0.2921249653374001	0.21658662453775457	0.2475073708450742	0.24378103927977074	9.435034878985614E-4	9.435034878985616E-4	-3855.3177845413375	0.0	-84.33114265545763
342000	-3934.2493921721475	-88.20223286060542	-3846.047159311542	72.85551729814127	1921.1444827018588	277.73138693654255	0.050872653748898426	1.0521888924402296	-0.16713981032487438	-0.028797722346735756	20.0	16.49485526205761	0.27077126862890116	0.21177172557745433	0.2553758179240516	0.26208118786959256	7.914056337350387E-4	7.91405633735039E-4	-3846.047159311542	0.0	-88.09809642870967
343000	-3937.9986811733597	-90.3425887589712	-3847.6560924143887	65.2395675041946	1928.7604324958054	247.71434914022532	0.5306126931197367	1.6999735517036039	-0.13500774119703327	-0.09219343906954762	20.0	15.089563359628874	0.27730798237471743	0.2191999668671477	0.2556198302365623	0.2478722205215722	7.925777458618367E-4	7.925777458618363E-4	-3847.6560924143887	0.0	-90.22250572362937
344000	-3935.897089275968	-83.0835335264713	-3852.8135557494966	59.78387839574578	1934.216121604254	220.58278501793325	1.892120998388694	6.633423250940931	-0.10609961046999308	-0.08814946644330998	20.0	20.114362021324023	0.2743918977594253	0.20236365806761633	0.26254012855273456	0.2607043156202235	9.94216204365503E-4	9.94216204365503E-4	-3852.8135557494966	0.0	-80.5236401681395
345000	-3936.8137028480155	-83.33605407164549	-3853.47764877637	66.99601240919445	1927.0039875908055	236.84213111541823	2.068590897600141	7.913664094525357	-0.14342246778756018	-0.03874513403459858	20.0	14.652860713590965	0.28424771100111107	0.21100736075869292	0.24215039767018554	0.2625945305700102	8.738648375521927E-4	8.738648375521926E-4	-3853.47764877637	0.0	-81.24165853374872
346000	-3944.4955401988145	-96.21949769605331	-3848.2760425027614	67.78108062470268	1926.2189193752972	270.66960292974863	1.1343475282748585	3.1091442522357577	-0.22742613211523469	0.018379172562421144	20.0	23.908675563903365	0.28424771100111107	0.20675301389977876	0.2464047445290997	0.2625945305700102	8.104451393240742E-4	8.104451393240739E-4	-3848.2760425027614	0.0	-94.55546423774683
347000	-3931.9889388653	-78.33862512827427	-3853.650313737026	57.1860125375128	1936.8139874624871	200.16337564242764	0.6753340103084344	1.9646890927987186	-0.1446599597752891	-0.08605838163810889	20.0	17.779081265294906	0.29045723600821094	0.20675301389977876	0.2536088191353968	0.2491809309566132	0.001007090375721106	0.0010070903757211061	-3853.650313737026	0.0	-77.54362508149812
348000	-3935.306358251103	-82.49330570492353	-3852.8130525461797	61.07347545061546	1932.9265245493846	220.28140999572616	1.1142279793477747	3.047214758129703	-0.14593113635005456	-0.0875479433596005	20.0	19.965390077322702	0.2814425437703572	0.2155659770877834	0.25594457438682083	0.24704690475503824	9.450335202665432E-4	9.450335202665431E-4	-3852.8130525461797	0.0	-81.11624672039241
349000	-3935.69721997202	-81.74654783064597	-3853.950672141374	56.9908668797203	1937.0091331202798	208.93812165740775	1.466580787451127	4.334389576224521	-0.12504440534389072	-0.04911781192513228	20.0	14.723976479883346	0.2878239358870948	0.2155659770877834	0.24956318227008326	0.24704690475503824	9.79501105952293E-4	9.795011059522936E-4	-3853.950672141374	0.0	-80.59676923741468
350000	-3938.6344443124817	-88.42086102981429	-3850.2135832826675	64.13494559288097	1929.865054407119	244.72763508936347	0.5659892731452554	1.761189218399493	-0.16632593715644972	-0.06723010567806346	20.0	16.648025008382582	0.288603363717886	0.20906080205625377	0.24905372332226364	0.2532821109035963	8.815013023347173E-4	8.815013023347173E-4	-3850.2135832826675	0.0	-87.98720001443088
351000	-3933.969712681445	-82.31732077012249	-3851.6523919113224	67.25400353022891	1926.7459964697712	246.40881303608168	0.07134581359501173	1.0739525490522142	-0.12804624479290355	-0.05664140831114042	20.0	12.3906693057393	0.2861126352039616	0.21643227312774826	0.23950333390829132	0.2579517577599985	9.165605820782485E-4	9.165605820782485E-4	-3851.6523919113224	0.0	-82.67395459355276
352000	-3932.5175409846015	-84.79294090976006	-3847.7246000748414	63.75361402450877	1930.2463859754912	233.10561906214178	2.0864426086991705	8.05620505425676	-0.11629157304900309	-0.07976672198103353	20.0	20.89960666045496	0.2861126352039616	0.2153691802540649	0.2566341259803676	0.24188405856160558	8.888598138687894E-4	8.888598138687894E-4	-3847.7246000748414	0.0	-81.85258361123127
353000	-3935.4857118913346	-78.48795493356019	-3856.9977569577745	56.26578312578899	1937.734216874211	210.2037502942682	1.1698221658252084	3.221419709071171	-0.12244580789557231	-0.06613443583529148	20.0	19.319594803506366	0.26551889858334266	0.2153691802540649	0.2566341259803676	0.2624777951822245	9.712136480189509E-4	9.712136480189506E-4	-3856.9977569577745	0.0	-77.13374322490245
354000	-3938.7834036704894	-89.12483396615347	-3849.658569704336	68.92404319529429	1925.0759568047058	252.03385658391556	3.151977479431749	23.382256825723868	-0.14374739164683573	-0.06467770703385302	20.0	14.637952787270962	0.27836165145130226	0.21026941270188906	0.24332924772248463	0.2680396881243237	8.119199792660501E-4	8.119199792660501E-4	-3849.658569704336	0.0	-84.24853261635293
355000	-3941.6278649912206	-81.40334976532195	-3860.224515225899	63.525741074739194	1930.4742589252608	238.44784964447098	0.3310378863314979	1.3924125447121412	-0.13046316518929474	-0.07005419466596532	20.0	26.244790105482604	0.29008413725596843	0.21026941270188906	0.2655369235532526	0.23410952648888958	7.958801080384351E-4	7.958801080384355E-4	-3860.224515225899	0.0	-80.12273099624929
356000	-3933.299643627843	-80.36644799426185	-3852.9331956335814	56.62794219295574	1937.3720578070443	205.3388482380635	1.0326120859221437	2.8083920234846453	-0.13590232978804404	-0.08911986605804878	20.0	21.04897174680209	0.2811462120472731	0.19824810286414568	0.2539026627939208	0.26670302229466014	0.0011594056180008756	0.0011594056180008756	-3852.9331956335814	0.0	-78.7970208127154
357000	-3931.62572019812	-81.0878079428539	-3850.537912255266	62.016080006208945	1931.983919993791	223.68573957854736	0.19882711304790213	1.2199710305932898	-0.13109196519862343	-0.09882075530016696	20.0	14.412321770365518	0.2634636717525931	0.21753483810933527	0.2522984678434112	0.26670302229466014	8.71688563407649E-4	8.71688563407649E-4	-3850.537912255266	0.0	-81.08440023281526
358000	-3936.6053688774755	-82.34076258840618	-3854.2646062890694	62.70864005696962	1931.2913599430303	225.5876557943476	0.7928946960470218	2.209783829516381	-0.13268897694652734	-0.05781101562762303	20.0	16.75441821954009	0.2779853050130003	0.20144587438505618	0.2538657983072831	0.26670302229466014	9.347662043631289E-4	9.34766204363129E-4	-3854.2646062890694	0.0	-81.71701881622761
359000	-3937.092493656557	-80.4441857691545	-3856.6483078874026	61.918318052117705	1932.0816819478823	220.04365014411488	0.13627835295844842	1.1460008419274315	-0.16934362197059322	-0.03869571999100948	20.0	16.75441821954009	0.2926153268596591	0.20144587438505618	0.25831351711608835	0.2476252816391961	9.965563344837077E-4	9.965563344837077E-4	-3856.6483078874026	0.0	-80.05509753286192
360000	-3932.343671464497	-85.79186338980259	-3846.5518080746947	58.60579350627054	1935.3942064937294	233.60735892537372	0.26286143038148874	1.3006464763778907	-0.1494881690346463	-0.06627223226969076	20.0	20.220030737819556	0.287862904714686	0.20837427871004038	0.2408940934145032	0.26286872316077003	9.181823884080529E-4	9.181823884080528E-4	-3846.5518080746947	0.0	-85.02728807190627
361000	-3941.9627156888355	-90.75994754908047	-3851.202768139755	69.93350289307187	1924.0664971069282	267.2880829910473	1.7938283050658501	6.01242586413131	-0.14856868807696222	-0.04010756181953968	20.0	20.938775865554746	0.287862904714686	0.20901458281903695	0.26082973912823404	0.24229277333804258	7.307503756293957E-4	7.307503756293955E-4	-3851.202768139755	0.0	-88.56859471529398
362000	-3932.374807793502	-81.97043681402391	-3850.4043709794782	56.83963871321839	1937.1603612867816	206.87347627906962	1.198047782965993	3.313641656544085	-0.14897982150430059	-0.05188080437932682	20.0	18.274918833694244	0.27231228206966873	0.21242237593276192	0.2671246506770124	0.24814069132055655	0.0010306662218703651	0.0010306662218703654	-3850.4043709794782	0.0	-80.64814431221613
363000	-3941.033233828937	-89.50463967148335	-3851.528594157454	67.69390854968678	1926.3060914503133	265.15222086681734	0.8383837290079925	2.312626123959989	-0.16495879026186808	-0.07233579661403215	20.0	19.958727576074082	0.2688664031640661	0.2226297314817368	0.23376104637678322	0.2747428189774134	8.308630367147695E-4	8.308630367147696E-4	-3851.528594157454	0.0	-88.53877814885564
364000	-3938.731455514557	-84.06429759882207	-3854.667157915735	57.83246051666644	1936.1675394833335	221.78806007548175	0.17970563621157332	1.1968649975476084	-0.1422612005630523	-0.07270209833288353	20.0	18.45954194462477	0.26751764466758304	0.2226297314817368	0.25695809179374823	0.2528945320569315	9.014277489358106E-4	9.014277489358106E-4	-3854.667157915735	0.0	-83.52216122438753
365000	-3933.198368517881	-85.12082234160944	-3848.077546176272	62.37579434746155	1931.6242056525384	224.23440366350525	2.1527250410047882	8.608284392232566	-0.11269702343755429	-0.06701489149693138	20.0	19.284008935794354	0.2874994734574678	0.20891432962765968	0.2569526704468412	0.24663352646803088	0.0010066138802156046	0.0010066138802156048	-3848.077546176272	0.0	-82.1396070892986
366000	-3933.082083676848	-86.43407099301751	-3846.6480126838305	59.84009652571557	1934.1599034742844	220.404103692516	1.9514886179991522	7.039158403025951	-0.16528960509594492	-0.07274027353161679	20.0	18.677645838339075	0.2924147867381705	0.20495466419054795	0.2501586054691002	0.252471943602181	9.456175795320048E-4	9.456175795320049E-4	-3846.6480126838305	0.0	-83.91911977417783
367000	-3933.0558670641335	-83.02547848624208	-3850.0303885778912	57.53959998235494	1936.460400017645	210.81175454799472	1.4664354531487371	4.3337596865125745	-0.1662773396287314	-0.025142230523783962	20.0	16.56764210318564	0.28163810335581674	0.1998713205702331	0.26093528885145395	0.2575552872224959	9.930742807603412E-4	9.930742807603412E-4	-3850.0303885778912	0.0	-81.60155215373003
368000	-3937.7146842465013	-85.46194469839105	-3852.25273954811	63.69216539791129	1930.3078346020886	243.73149144434961	0.1663371610080526	1.180971212050201	-0.1502863536640948	-0.07039961382099612	20.0	12.729082806809606	0.29656056625123695	0.21142115516611823	0.2535568971706343	0.23846138141201026	8.871766523141825E-4	8.871766523141823E-4	-3852.25273954811	0.0	-85.73839861630833
369000	-3944.2551163700546	-93.14553561078776	-3851.109580759267	81.10331059080762	1912.8966894091923	341.2704558773976	0.3791745549308957	1.461078051864	-0.20209083921958776	-0.012897757600829483	20.0	12.63298286953346	0.29656056625123695	0.20964747095241087	0.2572634837096546	0.23652847908669736	6.673758354516059E-4	6.673758354516059E-4	-3851.109580759267	0.0	-93.68380883962553
370000	-3935.9557813558467	-86.84659119782076	-3849.109190158026	71.1879936779909	1922.812006322009	263.04629747677035	0.23869585719076256	1.2695923404764102	-0.18405299681868545	-0.03146998364160973	20.0	17.916170502134822	0.2979927072550859	0.2038321058613609	0.2572634837096546	0.24091170317389834	8.228116196235198E-4	8.228116196235198E-4	-3849.109190158026	0.0	-86.47219425503036
371000	-3939.7198547522307	-83.36497247678689	-3856.3548822754437	67.13542460148271	1926.8645753985172	244.34075310755077	0.470684675481254	1.6010900451202599	-0.16127159234062505	-0.03984727782018818	20.0	17.037409031921765	0.30514022488611653	0.20098484994235652	0.2411263444066943	0.2527485807648324	9.133136312971056E-4	9.13313631297106E-4	-3856.3548822754437	0.0	-82.93709215356702
372000	-3939.98543868079	-94.14526133660958	-3845.8401773441806	77.33138725754641	1916.6686127424537	332.98827296127547	0.9197315954468719	2.508616975348332	-0.17183681248780475	-0.04341439652265763	20.0	18.633319091585392	0.30170516497791366	0.20441990985055938	0.2411263444066943	0.2527485807648324	6.199631915739211E-4	6.199631915739214E-4	-3845.8401773441806	0.0	-93.55898359739132
373000	-3938.4886775288774	-87.59875152051336	-3850.889926008364	68.4194193073524	1925.5805806926476	270.6275263885051	1.0414526743894372	2.8333299320923238	-0.13926900950028803	-0.058105703957667176	20.0	16.699634599067323	0.2787138913561387	0.20439376267846782	0.2641437652005608	0.2527485807648324	7.883516102314721E-4	7.883516102314721E-4	-3850.889926008364	0.0	-86.9209615309853
374000	-3934.989686779808	-85.20969155491767	-3849.77999522489	62.95139735959287	1931.0486026404071	239.2628333044836	0.22315683655895538	1.2500166066662437	-0.1642558035515191	-0.048491119114625586	20.0	13.532221407120685	0.26555524230696836	0.21755241172763817	0.2641437652005608	0.2527485807648324	9.139100562286357E-4	9.139100562286357E-4	-3849.77999522489	0.0	-85.33365328780224
375000	-3939.3063555842496	-90.25099073575079	-3849.055364848499	65.21698284369072	1928.7830171563094	258.5205955756234	1.8109406783984858	6.116198102476779	-0.1819970850834404	-0.01871549937075417	20.0	18.279329614871635	0.2903032826546976	0.21730550511978444	0.2534697418673887	0.23892147035812908	8.12762382048299E-4	8.127623820482989E-4	-3849.055364848499	0.0	-88.23951342342748
376000	-3932.765042728541	-81.63464021519894	-3851.1304025133422	63.96092676565623	1930.0390732343437	235.8519548322136	0.14120085143261377	1.151655936501376	-0.13783167938654484	-0.06761266774462275	20.0	15.833002322290964	0.27525307765651924	0.21860871930586306	0.2524232801626638	0.2537149228749537	9.015966136997548E-4	9.015966136997549E-4	-3851.1304025133422	0.0	-81.46024563764713
377000	-3936.0684781209643	-87.88230935562773	-3848.186168765337	64.80479142554542	1929.1952085744547	243.81393612780076	0.03683764190550108	1.0375245566527511	-0.12098265363102313	-0.06050540498921072	20.0	14.847860630713523	0.2726518584819572	0.2212099384804251	0.2687677616122329	0.23737044142538455	8.60824715108344E-4	8.608247151083439E-4	-3848.186168765337	0.0	-87.91902943393742
378000	-3935.558902606032	-82.61761066123225	-3852.9412919447996	59.021795735851676	1934.9782042641484	221.8180837390363	1.6326966208874312	5.117656507488047	-0.15933579467656617	-0.04007258639121877	20.0	18.95928915255121	0.2726518584819572	0.2212099384804251	0.23639653970595506	0.2697416633316624	9.332489120869859E-4	9.33248912086986E-4	-3852.9412919447996	0.0	-80.69027339531469
379000	-3939.4796696472245	-89.92572832881551	-3849.5539413184088	71.64169717934396	1922.358302820656	275.10680533784097	0.5499728860389184	1.7332060231496336	-0.20033194209773997	-0.021279882188969583	20.0	17.165287613778816	0.28249885354819004	0.21989484176650648	0.2593654664406658	0.23824083824463743	7.68171878065237E-4	7.681718780652373E-4	-3849.5539413184088	0.0	-89.57827372566439
380000	-3938.321529538377	-87.33113449475216	-3850.990395043625	64.80396726687216	1929.1960327331278	260.55188544093505	0.3059769890419193	1.357951058433488	-0.185479949426996	-0.025581059485354864	20.0	14.653404970207301	0.29038975654426075	0.19803420311506773	0.25614157336089494	0.25543446697977645	9.054983041381847E-4	9.054983041381848E-4	-3850.990395043625	0.0	-87.30145453411367
381000	-3935.264739000676	-83.51628960358825	-3851.748449397088	63.50964881076626	1930.4903511892337	234.73022494120124	1.8411910077960372	6.304041954775464	-0.15117701838253764	-0.022236564252993217	20.0	15.436175125384393	0.282194618451605	0.20680769765085413	0.2543683928804858	0.25662929101705495	9.644282811409856E-4	9.644282811409858E-4	-3851.748449397088	0.0	-81.69289919898212
382000	-3938.4959366437156	-87.20424340311084	-3851.2916932406047	67.56367718774308	1926.436322812257	243.8446949860128	0.7609972272181432	2.1404096313146743	-0.18909115004812035	-0.04898095352750415	20.0	17.217697651682883	0.28744616279625285	0.211167800594637	0.26440575433459856	0.23698028227451146	8.215238055654417E-4	8.215238055654417E-4	-3851.2916932406047	0.0	-86.6124754104274
383000	-3943.86000972849	-83.49234986902076	-3860.367659859469	62.20943407084743	1931.7905659291525	240.50422672862427	0.4059508131399932	1.5007287345084257	-0.1439197883493074	-0.08750983421587427	20.0	15.69474669789014	0.3018747959126152	0.17767754682649672	0.2514503669201277	0.2689972903407603	8.458482836967063E-4	8.458482836967063E-4	-3860.367659859469	0.0	-83.28907101294476
384000	-3947.9548852934913	-86.61756968817797	-3861.3373156053135	69.16408325962061	1924.8359167403794	250.4410845544349	0.7505985529633572	2.118267532545912	-0.15529330932178245	-0.04916733904595684	20.0	13.5787260810025	0.28377649413955025	0.17676190227808786	0.27938222247715355	0.26007938110520823	8.609211881304967E-4	8.609211881304967E-4	-3861.3373156053135	0.0	-86.54180923925037
385000	-3947.764322123592	-82.2756703449491	-3865.488651778643	67.76953656529052	1926.2304634347095	259.0006228142015	0.6505851708396665	1.9166620756776562	-0.17107045921898556	-0.03521058702055637	20.0	18.563279672049273	0.29807103704796195	0.21383751716851906	0.23742450906871232	0.25066693671480655	8.223836567964857E-4	8.223836567964857E-4	-3865.488651778643	0.0	-81.64461692610041
386000	-3936.5440491785644	-81.52776603197682	-3855.0162831465877	63.58292980459893	1930.417070195401	228.75244875167797	1.0189732049002553	2.7703487225707506	-0.13120685158474793	-0.0561796065712068	20.0	13.912348587552714	0.30680509529192934	0.20090786354463513	0.24123737352511046	0.251049667638325	8.858912806151034E-4	8.858912806151035E-4	-3855.0162831465877	0.0	-81.1355503980883
387000	-3930.6126358814986	-79.45499879891197	-3851.1576370825865	56.62831298611468	1937.3716870138853	211.79964211174047	0.04573576252567169	1.0467977712100558	-0.1237255704302509	-0.08147015483704279	20.0	15.886365289734	0.2765145774649188	0.20090786354463513	0.2678838949256187	0.2546936640648273	0.0010472428137120859	0.0010472428137120857	-3851.1576370825865	0.0	-79.14479442388213
388000	-3942.4806417438654	-88.53889998257375	-3853.9417417612917	64.90111480818688	1929.0988851918132	245.02462765466964	0.6135791717470036	1.8470304213192534	-0.13702939328951685	-0.10581993579772174	20.0	19.378768434396687	0.2742671777824876	0.20945020319308377	0.2715517063273636	0.24473091269706504	8.06102425103247E-4	8.061024251032469E-4	-3853.9417417612917	0.0	-87.7959681945486
389000	-3936.7414895266324	-87.36466245685317	-3849.376827069779	67.87006370555142	1926.1299362944485	262.5470591007317	0.23699025567446458	1.2674287674766078	-0.17880818414126884	-0.03128276790674107	20.0	12.230136935233645	0.28585057256513835	0.21366758276073688	0.2601283515182866	0.24035349315583815	8.843160775354052E-4	8.843160775354052E-4	-3849.376827069779	0.0	-87.73930240650536
390000	-3934.875457145417	-87.0932439029216	-3847.7822132424953	69.96158877758039	1924.0384112224197	271.9784764031404	1.00034126932599	2.7192096529765135	-0.15972862640342347	-0.04808866417317782	20.0	16.84422290917481	0.2875571028074882	0.23274013575649455	0.23781002702182658	0.24189273441419068	7.833324561965162E-4	7.833324561965162E-4	-3847.7822132424953	0.0	-86.43430430617403
391000	-3933.307519363524	-81.04647106666332	-3852.2610482968607	63.34658756570708	1930.653412434293	227.24918045111494	0.4664634846837587	1.5943457829788368	-0.13589446332058042	-0.07576301399887768	20.0	17.488899801988588	0.28821009712484846	0.2124463938779232	0.24627875919297773	0.25306474980425064	9.21287266395257E-4	9.21287266395257E-4	-3852.2610482968607	0.0	-80.52612637464543
392000	-3933.898496442904	-87.59043155836176	-3846.3080648845425	61.845678270042065	1932.154321729958	234.99495383796256	2.3756056998937987	10.75752704614442	-0.10783739132494578	-0.09627450341389597	20.0	16.369128504590904	0.28821009712484846	0.21208189671696315	0.24627875919297773	0.2534292469652107	9.247938001071272E-4	9.247938001071271E-4	-3846.3080648845425	0.0	-84.515176564582
393000	-3936.4980969820713	-84.5960832903565	-3851.9020136917147	73.62639972481252	1920.3736002751875	265.1077446146454	0.2986425547819154	1.348027691293767	-0.14431374155859392	-0.07491554135618063	20.0	20.25745090118821	0.31075427268272443	0.20620578827320363	0.24627875919297773	0.23676117985109424	8.371492426285515E-4	8.371492426285517E-4	-3851.9020136917147	0.0	-83.9157724465947
394000	-3942.0883331466384	-85.94972120596852	-3856.1386119406698	59.013570168786515	1934.9864298312134	226.02753194989006	0.5880905619333056	1.8005470977826212	-0.12149658892520679	-0.06994393772298074	20.0	17.965277384123638	0.28681978894851384	0.21942575160149225	0.2325332173785009	0.26122124207149305	9.506019861424513E-4	9.506019861424513E-4	-3856.1386119406698	0.0	-85.30248100738226
395000	-3933.3101767152193	-79.2311633014265	-3854.079013413793	57.455739420343384	1936.5442605796566	215.44862113037644	0.4734541829770751	1.6055304219920163	-0.1312638215441292	-0.0583341158239037	20.0	17.71068871291233	0.2707871644881544	0.21550014014936875	0.2540513256474694	0.25966136971500753	9.831120275840056E-4	9.831120275840056E-4	-3854.079013413793	0.0	-78.6403397528308
396000	-3943.312600545907	-91.03805877422056	-3852.2745417716865	67.83462720908173	1926.1653727909184	271.2869610770105	0.25106183921571273	1.2853895693563786	-0.198381382334958	-0.046419498787989705	20.0	19.569257092792927	0.2780328781382395	0.2132008491816135	0.24593838297973497	0.26282788970041204	7.51609946913029E-4	7.51609946913029E-4	-3852.2745417716865	0.0	-90.50730916876337
397000	-3937.328892631157	-89.12805156977144	-3848.2008410613857	64.9195632192385	1929.0804367807616	255.5426334859172	1.9465157894915743	7.004240767114224	-0.15814746653488862	-0.05726868877066006	20.0	19.929007676380134	0.29559264334616836	0.2132008491816135	0.23433651764221897	0.2568699898299992	8.436974588396962E-4	8.436974588396966E-4	-3848.2008410613857	0.0	-86.62302370776814
398000	-3946.4920404597565	-95.08470375947103	-3851.4073367002857	81.93333262616993	1912.0666673738301	335.39559232592444	0.9276608350554473	2.5285874712220764	-0.1685391462554551	-0.026177183197113443	20.0	18.412681375337193	0.25969119422275505	0.23605438302537338	0.25761923230017336	0.24663519045169818	6.425916410461747E-4	6.425916410461749E-4	-3851.4073367002857	0.0	-94.51477293895114
399000	-3943.269676413059	-94.31277518722798	-3848.956901225831	82.00730737582411	1911.9926926241758	322.0315927660315	0.22273712490399475	1.2494920702122632	-0.2416344307484384	0.0015515228544428568	20.0	19.909370197841408	0.2726507254893774	0.19684102044485968	0.25761923230017336	0.2728890217655895	6.843692047577176E-4	6.843692047577176E-4	-3848.956901225831	0.0	-93.86736655612822
400000	-3940.175755523104	-84.85656461058235	-3855.3191909125217	64.92956952637256	1929.0704304736275	246.053770256556	1.458707539501124	4.3003978406501	-0.1567993934861686	-0.05420548186968985	20.0	20.893614724728334	0.2841653754238479	0.19709923658353676	0.24430532447586856	0.2744300635167467	8.601786150586669E-4	8.601786150586669E-4	-3855.3191909125217	0.0	-83.05360628718526
401000	-3936.1330394560255	-86.77571824996137	-3849.357321206064	67.88408421975939	1926.1159157802406	257.7093304359811	0.23991998843308876	1.2711474397540181	-0.12618429853588042	-0.08539738593766735	20.0	15.709596138035481	0.29306556582283616	0.22393893817919633	0.24430532447586856	0.23869017152209887	7.626137496182443E-4	7.626137496182445E-4	-3849.357321206064	0.0	-86.7371362980917
402000	-3934.779086434899	-88.96251612692555	-3845.8165703079735	69.82673736914533	1924.1732626308547	270.5365291185067	0.4972958878198561	1.6442689659091931	-0.17402939378741206	-0.04655469855094416	20.0	16.22917916986893	0.2856527788396282	0.20550032169302596	0.2504661839467165	0.25838071552062924	7.156045922007391E-4	7.156045922007393E-4	-3845.8165703079735	0.0	-88.80968524137305
